"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
226074,0.003545427,0,0,2.263218,7.175568,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P19"
226075,0.003105136,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P19"
226076,0.002685061,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03619279,0,2,0,"P19"
226077,0.002221467,0,0,2.263218,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03609499,0,2,0,"P19"
226078,0.001750962,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03612662,0,2,0,"P19"
226079,0.001292917,0,0,2.263218,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03606547,0,2,0,"P19"
226080,0.0008576509,0,0,2.263218,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03606963,0,2,0,"P19"
226081,0.0004632539,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03607009,0,2,0,"P19"
226082,0.0002247704,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605817,0,2,0,"P19"
226083,0.0004108314,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03607564,0,2,0,"P19"
226084,0.0006941209,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605647,0,2,0,"P19"
226085,0.0009491059,0,0,2.263218,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03607072,0,2,0,"P19"
226086,0.001161156,0,0,2.263218,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605008,0,2,0,"P19"
226087,0.001328366,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605912,0,2,0,"P19"
226088,0.001451868,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03604001,0,2,0,"P19"
226089,0.00153395,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03604729,0,2,0,"P19"
226090,0.001577487,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.0360317,0,2,0,"P19"
226091,0.001585737,0,0,2.263218,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03603829,0,2,0,"P19"
226092,0.001562297,0,0,2.263218,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.0360277,0,2,0,"P19"
226093,0.00151106,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03603272,0,2,0,"P19"
226094,0.001436104,0,0,2.263218,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03602779,0,2,0,"P19"
226095,0.001341557,0,0,2.263218,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03603056,0,2,0,"P19"
226096,0.001231439,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03603098,0,2,0,"P19"
226097,0.001109576,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03603166,0,2,0,"P19"
226098,0.0009795495,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03603632,0,2,0,"P19"
226099,0.0008447135,0,0,2.263218,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03603536,0,2,0,"P19"
226100,0.0007082754,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03604273,0,2,0,"P19"
226101,0.0005754237,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.0360407,0,2,0,"P19"
226102,0.0004466155,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03604886,0,2,0,"P19"
226103,0.0003272563,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03604705,0,2,0,"P19"
226104,0.0002274995,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605473,0,2,0,"P19"
226105,0.0001694203,0,0,2.263218,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605232,0,2,0,"P19"
226106,0.0001783114,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605863,0,2,0,"P19"
226107,0.0002328731,0,0,2.307164,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.0360559,0,2,0,"P19"
226108,0.0002984774,0,0,2.35111,7.175568,0,-1,0,0,0,0,0,0,0,0,-2,-0.03606,0,2,0,"P19"
