"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
94643,0.005074971,0,0,2.705425,8.590057,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P40"
94644,0.003900258,0,0,2.752117,8.590057,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P40"
94645,0.002931515,0,0,2.752117,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1981039,12,0,0,"P40"
94646,0.002156824,0,0,2.705425,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1981039,12,0,0,"P40"
94647,0.001573255,0,0,2.752117,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1982215,12,0,0,"P40"
94648,0.001240088,0,0,2.705425,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1982413,12,0,0,"P40"
94649,0.001238058,0,0,2.752117,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1982611,12,0,0,"P40"
94650,0.001482227,0,0,2.705425,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1983105,12,0,0,"P40"
94651,0.001814125,0,0,2.752117,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1982924,12,0,0,"P40"
94652,0.002138057,0,0,2.705425,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1983527,12,0,0,"P40"
94653,0.002411675,0,0,2.705425,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1983237,12,0,0,"P40"
94654,0.002619106,0,0,2.705425,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.198381,12,0,0,"P40"
94655,0.002757395,0,0,2.752117,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1983541,12,0,0,"P40"
94656,0.002829789,0,0,2.705425,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1983992,12,0,0,"P40"
94657,0.002842,0,0,2.705425,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1983787,12,0,0,"P40"
94658,0.002801009,0,0,2.705425,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1984073,12,0,0,"P40"
94659,0.002714076,0,0,2.752117,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.198394,12,0,0,"P40"
94660,0.002588393,0,0,2.752117,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1984054,12,0,0,"P40"
94661,0.002430891,0,0,2.705425,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.1983994,12,0,0,"P40"
94662,0.002248106,0,0,2.705425,8.493927,-5.92894,-1,0,0,0,0,0,0,0,0,1,0.1983954,12,0,0,"P40"
94663,0.002060878,0,0,2.705425,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.198394,12,0,0,"P40"
94664,0.001851349,0,0,2.752117,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.1983802,12,0,0,"P40"
94665,0.001630243,0,0,2.752117,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.1983757,12,0,0,"P40"
94666,0.001403584,0,0,2.661479,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.198354,12,0,0,"P40"
94667,0.001177021,0,0,2.705425,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.1983573,12,0,0,"P40"
94668,0.0009572341,0,0,2.752117,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.1983318,12,0,0,"P40"
94669,0.0007537681,0,0,2.752117,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.1983418,12,0,0,"P40"
94670,0.0005818872,0,0,2.752117,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.1983177,12,0,0,"P40"
94671,0.0004667065,0,0,2.705425,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.1983294,12,0,0,"P40"
94672,0.0004363793,0,0,2.705425,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.1983107,12,0,0,"P40"
94673,0.0004860496,0,0,2.705425,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.1983204,12,0,0,"P40"
94674,0.0005763521,0,0,2.705425,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.1983094,12,0,0,"P40"
94675,0.0006773938,0,0,2.705425,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.1983151,12,0,0,"P40"
94676,0.0007730509,0,0,2.752117,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.198312,12,0,0,"P40"
94677,0.0008547941,0,0,2.752117,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.1983141,12,0,0,"P40"
