"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
1134163,0.003545427,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P4"
1134164,0.003104799,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P4"
1134165,0.002684215,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.01891536,12,0,0,"P4"
1134166,0.002221222,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.01897599,12,0,0,"P4"
1134167,0.001751114,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.01894517,12,0,1,"P4"
1134168,0.001293027,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.01900405,12,0,1,"P4"
1134169,0.0008573718,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.01899987,12,0,1,"P4"
1134170,0.0004615735,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.01899926,12,0,1,"P4"
1134171,0.0002180241,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.01901078,12,0,1,"P4"
1134172,0.0004049919,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.01899384,12,0,1,"P4"
1134173,0.0006893474,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.0190125,12,0,0,"P4"
1134174,0.0009427788,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.01899865,12,0,0,"P4"
1134175,0.001155587,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.01901904,12,0,0,"P4"
1134176,0.001323575,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.0190094,12,0,0,"P4"
1134177,0.001447599,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.01902836,12,0,0,"P4"
1134178,0.00153017,0,0,0,6.818512,0,-1,0,0,0,0,0,0,0,0,1,0.01902067,12,0,0,"P4"
