"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
187455,0.00370267,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P41"
187456,0.00322694,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P41"
187457,0.00275702,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940959,12,0,0,"P41"
187458,0.002265302,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940959,12,0,0,"P41"
187459,0.001795227,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940142,12,0,0,"P41"
187460,0.001357673,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940527,12,0,0,"P41"
187461,0.0009553233,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940197,12,0,0,"P41"
187462,0.0006033999,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940391,12,0,0,"P41"
187463,0.000387547,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940437,12,0,0,"P41"
187464,0.0004754374,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.594051,12,0,0,"P41"
187465,0.0007278997,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940592,12,0,0,"P41"
187466,0.0009908957,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940584,12,0,0,"P41"
187467,0.001223742,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940613,12,0,0,"P41"
187468,0.001414706,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940545,12,0,0,"P41"
187469,0.001560277,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940557,12,0,0,"P41"
187470,0.001660233,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940443,12,0,0,"P41"
187471,0.001716077,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940471,12,0,0,"P41"
187472,0.001730717,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940334,12,0,0,"P41"
187473,0.001707277,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.594038,12,0,0,"P41"
187474,0.001649558,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940244,12,0,0,"P41"
187475,0.001562041,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940294,12,0,0,"P41"
187476,0.001449683,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940182,12,0,0,"P41"
187477,0.001317653,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940228,12,0,0,"P41"
187478,0.001171025,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940151,12,0,0,"P41"
187479,0.001015575,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940194,12,0,0,"P41"
187480,0.0008547337,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940155,12,0,0,"P41"
187481,0.0006932386,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940192,12,0,0,"P41"
187482,0.0005358009,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940195,12,0,0,"P41"
187483,0.0003874176,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940208,12,0,0,"P41"
187484,0.0002556903,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940244,12,0,0,"P41"
187485,0.0001605634,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.594024,12,0,0,"P41"
187486,0.0001496266,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940295,12,0,0,"P41"
187487,0.0002134569,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940279,12,0,0,"P41"
187488,0.0002929521,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940341,12,0,0,"P41"
187489,0.0003667419,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940319,12,0,0,"P41"
187490,0.0004292073,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940376,12,0,0,"P41"
187491,0.0004787214,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940353,12,0,0,"P41"
187492,0.0005150115,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940397,12,0,0,"P41"
187493,0.0005384109,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940377,12,0,0,"P41"
187494,0.0005495884,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940403,12,0,0,"P41"
187495,0.0005494264,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.594039,12,0,0,"P41"
187496,0.0005389506,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940396,12,0,0,"P41"
187497,0.0005192806,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.594039,12,0,0,"P41"
187498,0.0004915991,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.594038,12,0,0,"P41"
187499,0.0004571241,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940381,12,0,0,"P41"
187500,0.0004170871,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940359,12,0,0,"P41"
187501,0.0003727169,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940365,12,0,0,"P41"
187502,0.0003252263,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940337,12,0,0,"P41"
187503,0.0002758027,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940347,12,0,0,"P41"
187504,0.0002256057,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940318,12,0,0,"P41"
187505,0.0001757873,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940329,12,0,0,"P41"
187506,0.0001275694,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940304,12,0,0,"P41"
187507,8.26056e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940315,12,0,0,"P41"
187508,4.514086e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940297,12,0,0,"P41"
187509,3.415949e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940305,12,0,0,"P41"
187510,5.757725e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940295,12,0,0,"P41"
187511,8.676264e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940301,12,0,0,"P41"
187512,0.0001134565,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.59403,12,0,0,"P41"
187513,0.0001360273,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940301,12,0,0,"P41"
187514,0.0001540016,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940307,12,0,0,"P41"
187515,0.0001672659,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940306,12,0,0,"P41"
187516,0.0001758958,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940316,12,0,0,"P41"
187517,0.0001800925,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940313,12,0,0,"P41"
187518,0.0001801512,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940326,12,0,0,"P41"
187519,0.0001764408,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940321,12,0,0,"P41"
187520,0.0001693857,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940334,12,0,0,"P41"
187521,0.0001594498,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940329,12,0,0,"P41"
187522,0.0001471207,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.594034,12,0,0,"P41"
187523,0.0001328962,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940335,12,0,0,"P41"
187524,0.0001172715,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940343,12,0,0,"P41"
187525,0.0001007286,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940338,12,0,0,"P41"
187526,8.372844e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940343,12,0,0,"P41"
187527,6.670822e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.594034,12,0,0,"P41"
187528,5.009035e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940341,12,0,0,"P41"
187529,3.43305e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.594034,12,0,0,"P41"
187530,2.017004e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940338,12,0,0,"P41"
187531,1.0551e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940338,12,0,0,"P41"
187532,1.382673e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940334,12,0,0,"P41"
187533,2.320486e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940335,12,0,0,"P41"
187534,3.237071e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.594033,12,0,0,"P41"
187535,4.030206e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940332,12,0,0,"P41"
187536,4.677547e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940327,12,0,0,"P41"
187537,5.174514e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940329,12,0,0,"P41"
187538,5.523559e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940325,12,0,0,"P41"
187539,5.731155e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940327,12,0,0,"P41"
187540,5.806501e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940323,12,0,0,"P41"
187541,5.760727e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,-0.5940325,12,0,0,"P41"
