"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
629759,0.003545427,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P29"
629760,0.003105714,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P29"
629761,0.002686038,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03615779,0,2,0,"P29"
629762,0.002221609,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03609112,0,2,0,"P29"
629763,0.001750837,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03612374,0,2,1,"P29"
629764,0.001293043,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605979,0,2,1,"P29"
629765,0.0008584468,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03606391,0,2,1,"P29"
629766,0.000465942,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.0360642,0,2,1,"P29"
629767,0.0002333678,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605178,0,2,1,"P29"
629768,0.0004179639,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03606988,0,2,1,"P29"
629769,0.0006998901,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605009,0,2,0,"P29"
629770,0.000951862,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03606512,0,2,0,"P29"
629771,0.001163791,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03604369,0,2,0,"P29"
629772,0.001330904,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605423,0,2,0,"P29"
629773,0.001453975,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03603448,0,2,0,"P29"
629774,0.00153556,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03604273,0,2,0,"P29"
629775,0.001576905,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03602688,0,2,0,"P29"
629776,0.001584405,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03603425,0,2,0,"P29"
629777,0.001561127,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03602332,0,2,0,"P29"
629778,0.001510344,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03602932,0,2,0,"P29"
629779,0.001435869,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03602444,0,2,0,"P29"
629780,0.001341745,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03602733,0,2,0,"P29"
629781,0.001231863,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03602802,0,2,0,"P29"
629782,0.001110326,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03602901,0,2,0,"P29"
629783,0.0009807771,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03603369,0,2,0,"P29"
629784,0.0008465268,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03603353,0,2,0,"P29"
629785,0.0007107038,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03604115,0,2,0,"P29"
629786,0.000576491,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03603906,0,2,0,"P29"
629787,0.000447558,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03604785,0,2,0,"P29"
629788,0.0003290031,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03604469,0,2,0,"P29"
629789,0.0002350618,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605296,0,2,0,"P29"
629790,0.0001789292,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605019,0,2,0,"P29"
629791,0.0001847614,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605639,0,2,0,"P29"
629792,0.0002360206,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605457,0,2,0,"P29"
629793,0.0002999601,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605858,0,2,0,"P29"
629794,0.0003610944,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605678,0,2,0,"P29"
629795,0.0004136595,0,0,0,7.615021,0,-1,0,0,0,0,0,0,0,0,-2,-0.03605834,0,2,0,"P29"
