"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
688122,0.005074971,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P35"
688123,0.003901873,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.198102,12,0,0,"P35"
688124,0.002928657,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1981563,12,0,0,"P35"
688125,0.002149695,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1981345,12,0,0,"P35"
688126,0.001564566,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1982157,12,0,0,"P35"
688127,0.0012289,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1982361,12,0,0,"P35"
688128,0.001228401,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1982545,12,0,0,"P35"
688129,0.0014757,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983035,12,0,0,"P35"
688130,0.001808708,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.198286,12,0,0,"P35"
688131,0.002132464,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983456,12,0,0,"P35"
688132,0.002405726,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983175,12,0,0,"P35"
688133,0.002613375,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983741,12,0,0,"P35"
688134,0.00275134,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983478,12,0,0,"P35"
688135,0.002821525,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983921,12,0,0,"P35"
688136,0.002831875,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983724,12,0,0,"P35"
688137,0.002790476,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1984002,12,0,0,"P35"
688138,0.002704488,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983874,12,0,0,"P35"
688139,0.002580463,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983982,12,0,0,"P35"
688140,0.002424708,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983923,12,0,0,"P35"
688141,0.002243373,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983879,12,0,0,"P35"
688142,0.002042366,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983885,12,0,0,"P35"
688143,0.00182722,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983727,12,0,0,"P35"
688144,0.001603095,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983781,12,0,0,"P35"
688145,0.001374977,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983558,12,0,0,"P35"
688146,0.001148078,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983642,12,0,0,"P35"
688147,0.0009285985,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983401,12,0,0,"P35"
688148,0.0007252676,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983496,12,0,0,"P35"
688149,0.0005527951,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983279,12,0,0,"P35"
688150,0.0004375665,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983369,12,0,0,"P35"
688151,0.0004111727,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983205,12,0,0,"P35"
688152,0.0004689195,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983278,12,0,0,"P35"
688153,0.0005683061,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983182,12,0,0,"P35"
688154,0.0006756737,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.198323,12,0,0,"P35"
688155,0.0007744151,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983203,12,0,0,"P35"
688156,0.0008567696,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983222,12,0,0,"P35"
688157,0.0009190409,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983256,12,0,0,"P35"
688158,0.0009596528,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983248,12,0,0,"P35"
688159,0.0009783446,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983325,12,0,0,"P35"
688160,0.0009757649,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983296,12,0,0,"P35"
688161,0.000953251,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983396,12,0,0,"P35"
688162,0.0009126699,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983353,12,0,0,"P35"
688163,0.0008562861,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983456,12,0,0,"P35"
688164,0.0007866466,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983408,12,0,0,"P35"
688165,0.0007064747,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983498,12,0,0,"P35"
688166,0.0006185742,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983453,12,0,0,"P35"
688167,0.000525744,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983518,12,0,0,"P35"
688168,0.0004307161,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983482,12,0,0,"P35"
688169,0.0003361318,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983517,12,0,0,"P35"
688170,0.0002446317,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983493,12,0,0,"P35"
688171,0.0001593718,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983499,12,0,0,"P35"
688172,8.71769e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983489,12,0,0,"P35"
688173,5.902132e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.198347,12,0,0,"P35"
688174,9.804874e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983473,12,0,0,"P35"
688175,0.0001499169,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983438,12,0,0,"P35"
688176,0.0001969732,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.198345,12,0,0,"P35"
688177,0.0002361819,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983407,12,0,0,"P35"
688178,0.0002669026,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983425,12,0,0,"P35"
688179,0.0002891926,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983382,12,0,0,"P35"
688180,0.0003034486,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983402,12,0,0,"P35"
688181,0.0003102568,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983366,12,0,0,"P35"
688182,0.0003103172,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983386,12,0,0,"P35"
688183,0.0003043974,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.198336,12,0,0,"P35"
688184,0.0002932975,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983376,12,0,0,"P35"
688185,0.0002778238,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983364,12,0,0,"P35"
688186,0.0002587675,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983374,12,0,0,"P35"
688187,0.0002368923,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983374,12,0,0,"P35"
688188,0.0002129193,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983379,12,0,0,"P35"
688189,0.0001875342,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983388,12,0,0,"P35"
688190,0.0001613865,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983388,12,0,0,"P35"
688191,0.0001351043,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983403,12,0,0,"P35"
688192,0.0001093292,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983399,12,0,0,"P35"
688193,8.479866e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983417,12,0,0,"P35"
688194,6.257428e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983411,12,0,0,"P35"
688195,4.467484e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983428,12,0,0,"P35"
688196,3.523231e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.198342,12,0,0,"P35"
688197,3.771499e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983434,12,0,0,"P35"
688198,4.785402e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983427,12,0,0,"P35"
688199,5.994663e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983436,12,0,0,"P35"
688200,7.139163e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983431,12,0,0,"P35"
688201,8.118899e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983435,12,0,0,"P35"
688202,8.892972e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983431,12,0,0,"P35"
688203,9.445676e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983431,12,0,0,"P35"
688204,9.774712e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983429,12,0,0,"P35"
688205,9.886e-05,0,0,0,8.054474,0,-1,0,0,0,0,0,0,0,0,1,0.1983424,12,0,0,"P35"
