"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
97618,0.003550266,0,0,0,11.77612,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"P37"
97619,0.003122959,0,0,0,-4.895874,-8.915288,-1,0,0,0,0,0,0,0,0,1,0.2488867,12,0,0,"P37"
97620,0.002740234,0,0,0,-4.895874,0,-1,0,0,0,0,0,0,0,0,1,0.2488867,12,0,0,"P37"
97621,0.002383339,0,0,0,-4.799744,11.39543,-1,0,0,0,0,0,0,0,0,1,0.2488951,12,0,0,"P37"
97622,0.001876309,0,0,0,-4.538818,28.98892,-1,0,0,0,0,0,0,0,0,1,0.2489073,12,0,0,"P37"
97623,0.001351501,0,0,0,-3.920807,32.95421,-1,0,0,0,0,0,0,0,0,1,0.2488436,12,0,0,"P37"
97624,0.001144019,0,0,0,-3.124298,48.90232,-1,0,0,0,0,0,0,0,0,1,0.2488421,12,0,0,"P37"
97625,0.001592688,0,0,0,-2.314026,48.32433,-1,0,0,0,0,0,0,0,0,1,0.2488987,12,0,0,"P37"
97626,0.002234037,0,0,0,-1.43512,52.98208,-1,0,0,0,0,0,0,0,0,1,0.2488763,12,0,0,"P37"
97627,0.002871325,0,0,0,-0.4600525,58.29904,-1,0,0,0,0,0,0,0,0,1,0.2490657,12,0,0,"P37"
97628,0.00346355,0,0,0,0.6111145,64.40109,-1,0,0,0,0,0,0,0,0,1,0.2490438,12,0,0,"P37"
97629,0.004017393,0,0,0,1.586151,58.56165,-1,0,0,0,0,0,0,0,0,1,0.2492988,12,0,0,"P37"
97630,0.004369923,0,0,0,2.739777,68.68604,-1,0,0,0,0,0,0,0,0,1,0.2492931,12,0,0,"P37"
97631,0.004765439,0,0,0,3.893341,68.9323,-1,0,0,0,0,0,0,0,0,1,0.2495605,12,0,0,"P37"
97632,0.005090402,0,0,0,4.950775,63.54105,-1,0,0,0,0,0,0,0,0,1,0.2495791,12,0,0,"P37"
97633,0.005263487,0,0,0,6.022003,63.7723,-1,0,0,0,0,0,0,0,0,1,0.2498344,12,0,0,"P37"
97634,0.0053737,0,0,0,6.900909,53.13904,-1,0,0,0,0,0,0,0,0,1,0.2498774,12,0,0,"P37"
97635,0.005281162,0,0,0,7.697418,47.47696,-1,0,0,0,0,0,0,0,0,1,0.2500987,12,0,0,"P37"
97636,0.005073027,0,0,0,8.329132,37.60035,-1,0,0,0,0,0,0,0,0,1,0.2501652,12,0,0,"P37"
97637,0.004711705,0,0,0,9.029541,41.41373,-1,0,0,0,0,0,0,0,0,1,0.2503217,12,0,0,"P37"
97638,0.004415981,0,0,0,9.386597,21.63351,-1,0,0,0,0,0,0,0,0,1,0.2504053,12,0,0,"P37"
97639,0.00387717,0,0,0,9.82605,25.85666,-1,0,0,0,0,0,0,0,0,1,0.2504897,12,0,0,"P37"
97640,0.003424941,0,0,0,10.00458,10.89199,-1,0,0,0,0,0,0,0,0,1,0.2505774,12,0,0,"P37"
97641,0.002826575,0,0,0,10.18311,10.69814,-1,0,0,0,0,0,0,0,0,1,0.2505978,12,0,0,"P37"
97642,0.002279414,0,0,0,10.27924,5.808219,-1,0,0,0,0,0,0,0,0,1,0.2506774,12,0,0,"P37"
97643,0.001743735,0,0,0,10.27924,0,-1,0,0,0,0,0,0,0,0,1,0.2506496,12,0,0,"P37"
97644,0.001210321,0,0,0,10.27924,0,-1,0,0,0,0,0,0,0,0,1,0.2507092,12,0,0,"P37"
97645,0.000761651,0,0,0,10.27924,0,-1,0,0,0,0,0,0,0,0,1,0.2506585,12,0,0,"P37"
97646,0.0004347289,0,0,0,10.27924,0,-1,0,0,0,0,0,0,0,0,1,0.250691,12,0,0,"P37"
97647,0.0003291646,0,0,0,10.27924,0,-1,0,0,0,0,0,0,0,0,1,0.2506422,12,0,0,"P37"
97648,0.000451484,0,0,0,10.27924,0,-1,0,0,0,0,0,0,0,0,1,0.250645,12,0,0,"P37"
97649,0.0006208086,0,0,0,10.27924,0,-1,0,0,0,0,0,0,0,0,1,0.2506187,12,0,0,"P37"
97650,0.0007706837,0,0,0,10.27924,0,-1,0,0,0,0,0,0,0,0,1,0.2505968,12,0,0,"P37"
97651,0.0008885635,0,0,0,10.36163,4.867311,-1,0,0,0,0,0,0,0,0,1,0.2505949,12,0,0,"P37"
97652,0.0009027849,0,0,0,10.45776,5.762609,-1,0,0,0,0,0,0,0,0,1,0.2505575,12,0,0,"P37"
97653,0.0008700952,0,0,0,10.54016,4.969166,-1,0,0,0,0,0,0,0,0,1,0.2505777,12,0,0,"P37"
97654,0.0008268107,0,0,0,10.80109,15.65544,-1,0,0,0,0,0,0,0,0,1,0.2505334,12,0,0,"P37"
97655,0.0006469613,0,0,0,10.97961,10.63188,-1,0,0,0,0,0,0,0,0,1,0.2505761,12,0,0,"P37"
97656,0.0005485509,0,0,0,11.33667,21.34895,-1,0,0,0,0,0,0,0,0,1,0.2505322,12,0,0,"P37"
97657,0.0004989884,0,0,0,11.69373,20.49131,-1,0,0,0,0,0,0,0,0,1,0.250601,12,0,0,"P37"
97658,0.0006425947,0,0,0,11.95465,16.32134,-1,0,0,0,0,0,0,0,0,1,0.2505641,12,0,0,"P37"
97659,0.0008112016,0,0,0,12.22931,16.37234,-1,0,0,0,0,0,0,0,0,1,0.250657,12,0,0,"P37"
