"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
259054,0.003550266,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P50"
259055,0.003118673,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P50"
259056,0.002706419,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2488855,12,0,0,"P50"
259057,0.002234077,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2489762,12,0,0,"P50"
259058,0.001758825,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2489364,12,0,0,"P50"
259059,0.001300806,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490207,12,0,0,"P50"
259060,0.0008687461,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490166,12,0,0,"P50"
259061,0.0004869496,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.249018,12,0,0,"P50"
259062,0.0002884488,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490336,12,0,0,"P50"
259063,0.000467022,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490111,12,0,0,"P50"
259064,0.0007420149,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.249035,12,0,0,"P50"
259065,0.0009934857,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490156,12,0,0,"P50"
259066,0.001202778,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490405,12,0,0,"P50"
259067,0.001366918,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.249028,12,0,0,"P50"
259068,0.00148693,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490503,12,0,0,"P50"
259069,0.001565179,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490409,12,0,0,"P50"
259070,0.001603693,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490586,12,0,0,"P50"
259071,0.00160823,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490503,12,0,0,"P50"
259072,0.001581236,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490622,12,0,0,"P50"
259073,0.001526782,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490557,12,0,0,"P50"
259074,0.001449311,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490608,12,0,0,"P50"
259075,0.001353141,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490577,12,0,0,"P50"
259076,0.00124231,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490565,12,0,0,"P50"
259077,0.00112055,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490561,12,0,0,"P50"
259078,0.0009912733,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490502,12,0,0,"P50"
259079,0.0008576289,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490516,12,0,0,"P50"
259080,0.0007226347,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490428,12,0,0,"P50"
259081,0.0005893939,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490454,12,0,0,"P50"
259082,0.0004615049,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490356,12,0,0,"P50"
259083,0.0003440442,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.249039,12,0,0,"P50"
259084,0.0002463914,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490299,12,0,0,"P50"
259085,0.0001882583,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490335,12,0,0,"P50"
259086,0.0001916217,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490264,12,0,0,"P50"
259087,0.0002407205,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490295,12,0,0,"P50"
259088,0.0003038139,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490252,12,0,0,"P50"
259089,0.0003649803,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490274,12,0,0,"P50"
259090,0.0004180441,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.249026,12,0,0,"P50"
259091,0.0004604897,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490271,12,0,0,"P50"
259092,0.0004913061,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490283,12,0,0,"P50"
259093,0.0005102439,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490283,12,0,0,"P50"
259094,0.0005175445,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490314,12,0,0,"P50"
259095,0.0005137972,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490305,12,0,0,"P50"
259096,0.0004998579,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490347,12,0,0,"P50"
259097,0.0004767851,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490332,12,0,0,"P50"
259098,0.0004457903,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490377,12,0,0,"P50"
259099,0.0004081907,0,0,0,10.81482,0,-1,0,0,0,0,0,0,0,0,1,0.2490359,12,0,0,"P50"
