"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
345114,0.003545427,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P21"
345115,0.01272345,0,0,2.529641,8.41153,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P21"
345116,0.04832723,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01893638,12,0,0,"P21"
345117,0.08177517,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01893638,12,0,0,"P21"
345118,0.1086211,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01904051,12,0,0,"P21"
345119,0.133563,0,0,2.529641,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01907512,12,0,1,"P21"
345120,0.1570269,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.0190104,12,0,1,"P21"
345121,0.1792632,0,0,2.529641,8.493927,4.913167,-1,0,0,0,0,0,0,0,0,1,0.01910838,12,0,1,"P21"
345122,0.2003211,0,0,2.485695,8.590057,5.83112,-1,0,0,0,0,0,0,0,0,1,0.01897108,12,0,1,"P21"
345123,0.220226,0,0,2.485695,8.590057,0,-1,0,0,0,0,0,0,0,0,1,0.01910651,12,0,0,"P21"
345124,0.2390433,0,0,2.485695,8.493927,-5.769872,-1,0,0,0,0,0,0,0,0,1,0.01897575,12,0,0,"P21"
345125,0.2568586,0,0,2.485695,8.493927,0,-1,0,0,0,0,0,0,0,0,1,0.01912774,12,0,0,"P21"
345126,0.2737602,0,0,2.485695,8.41153,-4.880573,-1,0,0,0,0,0,0,0,0,1,0.01900725,12,0,0,"P21"
345127,0.2898168,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.0191511,12,0,0,"P21"
345128,0.3050918,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01903135,12,0,0,"P21"
345129,0.319658,0,0,2.529641,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01914768,12,0,0,"P21"
345130,0.3335938,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01903243,12,0,0,"P21"
345131,0.3469455,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01910047,12,0,0,"P21"
345132,0.3597552,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01900497,12,0,0,"P21"
345133,0.3720615,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01901579,12,0,0,"P21"
345134,0.3838885,0,0,2.529641,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01894394,12,0,0,"P21"
345135,0.3952551,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01889756,12,0,0,"P21"
345136,0.4062032,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01885098,12,0,0,"P21"
345137,0.4167477,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01875606,12,0,0,"P21"
345138,0.4268899,0,0,2.529641,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01872962,12,0,0,"P21"
345139,0.4366344,0,0,2.529641,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01860277,12,0,0,"P21"
345140,0.4459893,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01858674,12,0,0,"P21"
345141,0.4549603,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01844575,12,0,0,"P21"
345142,0.463556,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01843146,12,0,0,"P21"
345143,0.4717869,0,0,2.529641,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01829531,12,0,0,"P21"
345144,0.4796657,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01827493,12,0,0,"P21"
345145,0.4872057,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01815676,12,0,0,"P21"
345146,0.494422,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.0181283,12,0,0,"P21"
345147,0.5013258,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01803531,12,0,0,"P21"
345148,0.507929,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01799939,12,0,0,"P21"
345149,0.5142531,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01793157,12,0,0,"P21"
345150,0.5203159,0,0,2.485695,8.41153,0,-1,0,0,0,0,0,0,0,0,1,0.01788908,12,0,0,"P21"
