"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
156128,0.003545427,0,0,0,3.893341,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P10"
156129,0.003107829,0,0,0,3.893341,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P10"
156130,0.002686135,0,0,0,3.893341,0,-1,0,0,0,0,0,0,0,0,1,0.01888495,12,0,0,"P10"
156131,0.002229409,0,0,0,3.893341,0,-1,0,0,0,0,0,0,0,0,1,0.01888495,12,0,0,"P10"
156132,0.001762681,0,0,0,3.893341,0,-1,0,0,0,0,0,0,0,0,1,0.01896237,12,0,0,"P10"
156133,0.001303767,0,0,0,3.893341,0,-1,0,0,0,0,0,0,0,0,1,0.0189489,12,0,1,"P10"
156134,0.0008639411,0,0,0,3.975739,4.990535,-1,0,0,0,0,0,0,0,0,1,0.01896437,12,0,1,"P10"
156135,0.0004706993,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01896679,12,0,1,"P10"
156136,0.0002372072,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01896196,12,0,1,"P10"
156137,0.0004071224,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01897293,12,0,1,"P10"
156138,0.0006794806,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01896704,12,0,1,"P10"
156139,0.0009280182,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898307,12,0,0,"P10"
156140,0.001137298,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01897715,12,0,0,"P10"
156141,0.001304741,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899456,12,0,0,"P10"
156142,0.001430638,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898789,12,0,0,"P10"
156143,0.001516362,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01900385,12,0,0,"P10"
156144,0.001562898,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899646,12,0,0,"P10"
156145,0.001575153,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01900905,12,0,0,"P10"
156146,0.001555387,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01900178,12,0,0,"P10"
156147,0.001507015,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01900949,12,0,0,"P10"
156148,0.001434009,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01900483,12,0,0,"P10"
156149,0.001340492,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.0190072,12,0,0,"P10"
156150,0.001230553,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01900552,12,0,0,"P10"
156151,0.001108158,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01900335,12,0,0,"P10"
156152,0.0009770639,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.0190037,12,0,0,"P10"
156153,0.0008408029,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899828,12,0,0,"P10"
156154,0.0007027282,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899992,12,0,0,"P10"
156155,0.0005661516,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899275,12,0,0,"P10"
156156,0.0004346762,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899515,12,0,0,"P10"
156157,0.0003162291,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898772,12,0,0,"P10"
156158,0.0002154231,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898983,12,0,0,"P10"
156159,0.000156352,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.0189837,12,0,0,"P10"
156160,0.0001687321,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898515,12,0,0,"P10"
156161,0.0002273373,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898054,12,0,0,"P10"
156162,0.0002951522,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898238,12,0,0,"P10"
156163,0.0003580466,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01897976,12,0,0,"P10"
156164,0.0004112777,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898125,12,0,0,"P10"
156165,0.0004531041,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898075,12,0,0,"P10"
156166,0.0004829809,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898141,12,0,0,"P10"
156167,0.0005009733,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898275,12,0,0,"P10"
156168,0.0005075221,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898254,12,0,0,"P10"
156169,0.0005033457,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.0189852,12,0,0,"P10"
156170,0.0004893615,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898431,12,0,0,"P10"
156171,0.0004666436,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898763,12,0,0,"P10"
156172,0.0004363831,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898634,12,0,0,"P10"
156173,0.0003998479,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898969,12,0,0,"P10"
156174,0.0003583466,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898826,12,0,0,"P10"
156175,0.0003131934,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899114,12,0,0,"P10"
156176,0.0002656762,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898981,12,0,0,"P10"
156177,0.0002170287,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899188,12,0,0,"P10"
156178,0.000168408,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899083,12,0,0,"P10"
156179,0.0001208843,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899193,12,0,0,"P10"
156180,7.546289e-05,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899126,12,0,0,"P10"
156181,3.339499e-05,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899142,12,0,0,"P10"
156182,1.228635e-05,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899116,12,0,0,"P10"
156183,4.409548e-05,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899054,12,0,0,"P10"
156184,7.481671e-05,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01899065,12,0,0,"P10"
156185,0.0001012494,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898949,12,0,0,"P10"
156186,0.0001230734,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898989,12,0,0,"P10"
156187,0.0001402417,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898846,12,0,0,"P10"
156188,0.0001528445,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898904,12,0,0,"P10"
156189,0.0001610735,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898761,12,0,0,"P10"
156190,0.0001651986,0,0,0,3.975739,0,-1,0,0,0,0,0,0,0,0,1,0.01898826,12,0,0,"P10"
