"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
328184,0.00370267,0,0,0,11.5976,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P38"
328185,0.003235235,0,0,0,11.5976,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P38"
328186,0.002761687,0,0,0,11.5976,0,-1,0,0,0,0,0,0,0,0,1,-0.5941396,12,0,0,"P38"
328187,0.002250339,0,0,0,11.5976,0,-1,0,0,0,0,0,0,0,0,1,-0.5941396,12,0,0,"P38"
328188,0.001766276,0,0,0,11.5976,0,-1,0,0,0,0,0,0,0,0,1,-0.5939735,12,0,0,"P38"
328189,0.001318971,0,0,0,11.5976,0,-1,0,0,0,0,0,0,0,0,1,-0.5940149,12,0,1,"P38"
328190,0.0009061848,0,0,0,11.5976,0,-1,0,0,0,0,0,0,0,0,1,-0.593972,12,0,1,"P38"
328191,0.0005386111,0,0,0,11.5976,0,-1,0,0,0,0,0,0,0,0,1,-0.5939888,12,0,1,"P38"
328192,0.0003117116,0,0,0,11.69373,5.702108,-1,0,0,0,0,0,0,0,0,1,-0.5939962,12,0,1,"P38"
328193,0.0004190735,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939993,12,0,1,"P38"
328194,0.0007291906,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5940074,12,0,1,"P38"
328195,0.001015669,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5940027,12,0,0,"P38"
328196,0.001256698,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5940046,12,0,0,"P38"
328197,0.001448609,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939934,12,0,0,"P38"
328198,0.001590132,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939966,12,0,0,"P38"
328199,0.001686117,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939811,12,0,0,"P38"
328200,0.001738649,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939885,12,0,0,"P38"
328201,0.001750065,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939717,12,0,0,"P38"
328202,0.001721654,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.59398,12,0,0,"P38"
328203,0.001660566,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939649,12,0,0,"P38"
328204,0.001570654,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939727,12,0,0,"P38"
328205,0.001456286,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939614,12,0,0,"P38"
328206,0.001321414,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.593967,12,0,0,"P38"
328207,0.001173074,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939603,12,0,0,"P38"
328208,0.001016379,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939646,12,0,0,"P38"
328209,0.0008561164,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939628,12,0,0,"P38"
328210,0.0006968442,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.593965,12,0,0,"P38"
328211,0.0005437839,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939675,12,0,0,"P38"
328212,0.0004015508,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939683,12,0,0,"P38"
328213,0.0002788756,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939734,12,0,0,"P38"
328214,0.0001957903,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939732,12,0,0,"P38"
328215,0.0001849203,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939801,12,0,0,"P38"
328216,0.0002366339,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,1,-0.5939782,12,0,0,"P38"
