"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
280622,0.003545427,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P38"
280623,0.003118606,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03618322,0,2,0,"P38"
280624,0.002711045,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03618322,0,2,0,"P38"
280625,0.002237808,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03618322,0,2,0,"P38"
280626,0.001762549,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03602153,0,2,0,"P38"
280627,0.001305751,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03604228,0,2,0,"P38"
280628,0.0008762396,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03600533,0,2,0,"P38"
280629,0.0005011504,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599683,0,2,0,"P38"
280630,0.0003156129,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03601356,0,2,0,"P38"
280631,0.0004875843,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599102,0,2,0,"P38"
280632,0.0007569744,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03601512,0,2,0,"P38"
280633,0.001005356,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598857,0,2,0,"P38"
280634,0.00121237,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03600542,0,2,0,"P38"
280635,0.001374545,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598038,0,2,0,"P38"
280636,0.00149281,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599168,0,2,0,"P38"
280637,0.001569485,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03597076,0,2,0,"P38"
280638,0.001607654,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03597979,0,2,0,"P38"
280639,0.001610822,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03596472,0,2,0,"P38"
280640,0.001582856,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03597165,0,2,0,"P38"
280641,0.001527911,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03596337,0,2,0,"P38"
280642,0.00145028,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03596755,0,2,0,"P38"
280643,0.001354207,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03596596,0,2,0,"P38"
280644,0.001243707,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03596745,0,2,0,"P38"
280645,0.001122463,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.0359715,0,2,0,"P38"
280646,0.00099382,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.0359709,0,2,0,"P38"
280647,0.0008608531,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03597886,0,2,0,"P38"
280648,0.0007265114,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03597674,0,2,0,"P38"
280649,0.0005938378,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598664,0,2,0,"P38"
280650,0.0004663955,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598347,0,2,0,"P38"
280651,0.0003492141,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599341,0,2,0,"P38"
280652,0.0002515169,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598975,0,2,0,"P38"
280653,0.0001924237,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599817,0,2,0,"P38"
280654,0.0001936806,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599464,0,2,0,"P38"
280655,0.0002412106,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03600051,0,2,0,"P38"
280656,0.000303698,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.0359977,0,2,0,"P38"
280657,0.0003647742,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03600056,0,2,0,"P38"
280658,0.0004179815,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599885,0,2,0,"P38"
280659,0.0004606649,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599881,0,2,0,"P38"
280660,0.000491738,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599828,0,2,0,"P38"
280661,0.0005109131,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599589,0,2,0,"P38"
280662,0.0005184079,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599644,0,2,0,"P38"
280663,0.0005133628,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599246,0,2,0,"P38"
280664,0.000499044,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599435,0,2,0,"P38"
280665,0.0004764782,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598938,0,2,0,"P38"
280666,0.0004461176,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03599222,0,2,0,"P38"
280667,0.0004089464,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598765,0,2,0,"P38"
280668,0.0003662836,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598981,0,2,0,"P38"
280669,0.0003195645,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598622,0,2,0,"P38"
280670,0.0002702571,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.0359878,0,2,0,"P38"
280671,0.0002197986,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598547,0,2,0,"P38"
280672,0.0001695436,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598658,0,2,0,"P38"
280673,0.0001207707,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598559,0,2,0,"P38"
280674,7.487446e-05,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598622,0,2,0,"P38"
280675,3.492157e-05,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598645,0,2,0,"P38"
280676,2.443525e-05,0,0,0,11.69373,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598659,0,2,0,"P38"
280677,5.27593e-05,0,0,0,11.5976,-5.746418,-1,0,0,0,0,0,0,0,0,-2,-0.03598776,0,2,0,"P38"
280678,0.0001441108,0,0,0,11.5976,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598911,0,2,0,"P38"
280679,0.0001641386,0,0,0,11.5976,0,-1,0,0,0,0,0,0,0,0,-2,-0.03598949,0,2,0,"P38"
