"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
228476,0.003550266,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P7"
228477,0.003110147,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P7"
228478,0.00268746,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2488492,12,0,0,"P7"
228479,0.002228132,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2488492,12,0,0,"P7"
228480,0.001759736,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489378,12,0,0,"P7"
228481,0.001300301,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489231,12,0,0,"P7"
228482,0.0008606166,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.248941,12,0,0,"P7"
228483,0.0004546157,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489442,12,0,0,"P7"
228484,0.0001730793,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489336,12,0,0,"P7"
228485,0.0003681656,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489464,12,0,0,"P7"
228486,0.0006612921,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489335,12,0,0,"P7"
228487,0.0009213281,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489502,12,0,0,"P7"
228488,0.001137534,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.248942,12,0,0,"P7"
228489,0.001308815,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.248959,12,0,0,"P7"
228490,0.001436354,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489532,12,0,0,"P7"
228491,0.001522349,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489685,12,0,0,"P7"
228492,0.001569513,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489628,12,0,0,"P7"
228493,0.001580958,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489747,12,0,0,"P7"
228494,0.00156015,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489695,12,0,0,"P7"
228495,0.001510866,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489768,12,0,0,"P7"
228496,0.0014371,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489731,12,0,0,"P7"
228497,0.001342941,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489755,12,0,0,"P7"
228498,0.00123243,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489739,12,0,0,"P7"
228499,0.001109483,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489719,12,0,0,"P7"
228500,0.0009778168,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489719,12,0,0,"P7"
228501,0.000840945,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489668,12,0,0,"P7"
228502,0.0007022208,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.248968,12,0,0,"P7"
228503,0.0005649558,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489611,12,0,0,"P7"
228504,0.0004327825,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489633,12,0,0,"P7"
228505,0.0003105848,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.248956,12,0,0,"P7"
228506,0.0002079111,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489586,12,0,0,"P7"
228507,0.0001495434,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489522,12,0,0,"P7"
228508,0.0001657282,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489548,12,0,0,"P7"
228509,0.0002270494,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489501,12,0,0,"P7"
228510,0.0002960047,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489522,12,0,0,"P7"
228511,0.0003593224,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489496,12,0,0,"P7"
228512,0.0004126792,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.248951,12,0,0,"P7"
228513,0.0004545184,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489506,12,0,0,"P7"
228514,0.0004843548,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.248951,12,0,0,"P7"
228515,0.0005022886,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489525,12,0,0,"P7"
228516,0.0005087682,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489522,12,0,0,"P7"
228517,0.0005045037,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489549,12,0,0,"P7"
228518,0.0004904123,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489539,12,0,0,"P7"
228519,0.0004675714,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489573,12,0,0,"P7"
228520,0.0004371757,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.248956,12,0,0,"P7"
228521,0.0004004975,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489594,12,0,0,"P7"
228522,0.0003588489,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489579,12,0,0,"P7"
228523,0.0003135473,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489608,12,0,0,"P7"
228524,0.000265884,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489595,12,0,0,"P7"
228525,0.000217097,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489616,12,0,0,"P7"
228526,0.0001683485,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489605,12,0,0,"P7"
228527,0.0001207146,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489616,12,0,0,"P7"
228528,7.52104e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.248961,12,0,0,"P7"
228529,3.313028e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489611,12,0,0,"P7"
228530,1.282055e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489609,12,0,0,"P7"
228531,4.464265e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489602,12,0,0,"P7"
228532,7.536601e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489603,12,0,0,"P7"
228533,0.0001017993,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489591,12,0,0,"P7"
228534,0.0001236125,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489596,12,0,0,"P7"
228535,0.0001407597,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489581,12,0,0,"P7"
228536,0.0001533335,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489587,12,0,0,"P7"
228537,0.0001615273,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489573,12,0,0,"P7"
228538,0.0001656129,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489579,12,0,0,"P7"
228539,0.0001659233,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489567,12,0,0,"P7"
228540,0.0001628381,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489573,12,0,0,"P7"
228541,0.0001567693,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489564,12,0,0,"P7"
228542,0.000148148,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489569,12,0,0,"P7"
228543,0.0001374136,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489564,12,0,0,"P7"
228544,0.0001250027,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489567,12,0,0,"P7"
228545,0.0001113421,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489567,12,0,0,"P7"
228546,9.684238e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489568,12,0,0,"P7"
228547,8.189477e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.248957,12,0,0,"P7"
228548,6.687325e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489571,12,0,0,"P7"
228549,5.214673e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489575,12,0,0,"P7"
228550,3.812225e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489573,12,0,0,"P7"
228551,2.540781e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489579,12,0,0,"P7"
228552,1.555896e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489577,12,0,0,"P7"
228553,1.310747e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489582,12,0,0,"P7"
228554,1.882815e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.248958,12,0,0,"P7"
228555,2.660751e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489585,12,0,0,"P7"
228556,3.397194e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489582,12,0,0,"P7"
228557,4.029351e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489585,12,0,0,"P7"
228558,4.537839e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489583,12,0,0,"P7"
228559,4.917184e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489585,12,0,0,"P7"
228560,5.168307e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489584,12,0,0,"P7"
228561,5.295965e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489584,12,0,0,"P7"
228562,5.30759e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489583,12,0,0,"P7"
228563,5.21261e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489582,12,0,0,"P7"
228564,5.021966e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489582,12,0,0,"P7"
228565,4.747706e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489581,12,0,0,"P7"
228566,4.402617e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489581,12,0,0,"P7"
228567,3.999891e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489579,12,0,0,"P7"
228568,3.55281e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.248958,12,0,0,"P7"
228569,3.074457e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489578,12,0,0,"P7"
228570,2.577454e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489579,12,0,0,"P7"
228571,2.073727e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489578,12,0,0,"P7"
228572,1.574308e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489578,12,0,0,"P7"
228573,1.089172e-05,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489577,12,0,0,"P7"
228574,6.27136e-06,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489578,12,0,0,"P7"
228575,1.961133e-06,0,0,0,4.772247,0,-1,0,0,0,0,0,0,0,0,1,0.2489577,12,0,0,"P7"
