"Frame","veh_speed","stream_1","Acc_Position","Brake_Force","Steering_Angle","Steering_Rate","CVED.ID","Distance","b2b_time","b2b_distance","time_to_col","velocity","x_coord","y_coord","z_coord","type","offset","width","lane_id","AD_State","subject"
40422,0.003545427,0,0,0,10.89722,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P22"
40423,0.00311505,0,0,0,10.89722,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,"P22"
40424,0.002704527,0,0,0,10.89722,0,-1,0,0,0,0,0,0,0,0,1,0.01887815,12,0,0,"P22"
40425,0.002233249,0,0,0,10.89722,0,-1,0,0,0,0,0,0,0,0,1,0.01887815,12,0,0,"P22"
40426,0.001759009,0,0,0,10.89722,0,-1,0,0,0,0,0,0,0,0,1,0.01904345,12,0,0,"P22"
40427,0.00130206,0,0,0,10.89722,0,-1,0,0,0,0,0,0,0,0,1,0.01902336,12,0,1,"P22"
40428,0.0008714774,0,0,0,10.97961,4.979376,-1,0,0,0,0,0,0,0,0,1,0.01905807,12,0,1,"P22"
40429,0.0005269953,0,0,0,11.07574,5.758121,-1,0,0,0,0,0,0,0,0,1,0.01906547,12,0,1,"P22"
40430,0.0004565054,0,0,0,11.15814,4.918152,-1,0,0,0,0,0,0,0,0,1,0.01905598,12,0,1,"P22"
40431,0.0006748275,0,0,0,11.07574,-4.98691,-1,0,0,0,0,0,0,0,0,1,0.01907456,12,0,0,"P22"
40432,0.0008351032,0,0,0,10.89722,-10.54709,-1,0,0,0,0,0,0,0,0,1,0.01906873,12,0,0,"P22"
40433,0.0009593112,0,0,0,10.80109,-5.796662,-1,0,0,0,0,0,0,0,0,1,0.01909591,12,0,0,"P22"
40434,0.001120838,0,0,0,10.62256,-10.7232,-1,0,0,0,0,0,0,0,0,1,0.01906956,12,0,0,"P22"
40435,0.001252802,0,0,0,10.62256,0,-1,0,0,0,0,0,0,0,0,1,0.01910174,12,0,0,"P22"
40436,0.001382594,0,0,0,10.62256,0,-1,0,0,0,0,0,0,0,0,1,0.01905452,12,0,0,"P22"
40437,0.001485082,0,0,0,10.62256,0,-1,0,0,0,0,0,0,0,0,1,0.01907989,12,0,0,"P22"
40438,0.001551702,0,0,0,10.62256,0,-1,0,0,0,0,0,0,0,0,1,0.01904693,12,0,0,"P22"
40439,0.001578604,0,0,0,10.62256,0,-1,0,0,0,0,0,0,0,0,1,0.01905938,12,0,0,"P22"
40440,0.001566719,0,0,0,10.62256,0,-1,0,0,0,0,0,0,0,0,1,0.01905028,12,0,0,"P22"
