Frame,stream_1,CG_x,CG_y,CG_z,subject
140119,0,-21133.53,11893.24,-1.744217,P46
140120,0,-21133.53,11893.24,-1.744014,P46
140121,0,-21133.53,11893.24,-1.743852,P46
140122,0,-21133.53,11893.24,-1.743718,P46
140123,0,-21133.53,11893.24,-1.743614,P46
140124,0,-21133.53,11893.24,-1.743537,P46
140125,0,-21133.53,11893.24,-1.743487,P46
140126,0,-21133.53,11893.24,-1.743462,P46
140127,0,-21133.53,11893.24,-1.743461,P46
140128,0,-21133.53,11893.24,-1.743481,P46
140129,0,-21133.53,11893.24,-1.743519,P46
140130,0,-21133.53,11893.24,-1.743574,P46
140131,0,-21133.53,11893.24,-1.743643,P46
140132,0,-21133.53,11893.24,-1.743722,P46
140133,0,-21133.53,11893.24,-1.74381,P46
140134,0,-21133.53,11893.24,-1.743904,P46
140135,0,-21133.53,11893.24,-1.744002,P46
140136,0,-21133.53,11893.24,-1.7441,P46
140137,0,-21133.53,11893.24,-1.744198,P46
140138,0,-21133.53,11893.24,-1.744292,P46
140139,0,-21133.53,11893.24,-1.744382,P46
140140,0,-21133.53,11893.24,-1.744466,P46
140141,0,-21133.53,11893.24,-1.744543,P46
140142,0,-21133.53,11893.24,-1.744612,P46
140143,0,-21133.53,11893.24,-1.744672,P46
140144,0,-21133.53,11893.24,-1.744723,P46
140145,0,-21133.53,11893.24,-1.744765,P46
140146,0,-21133.53,11893.24,-1.744798,P46
140147,0,-21133.53,11893.24,-1.744822,P46
140148,0,-21133.53,11893.24,-1.744836,P46
140149,0,-21133.53,11893.24,-1.744843,P46
140150,0,-21133.53,11893.24,-1.744842,P46
140151,0,-21133.53,11893.24,-1.744835,P46
140152,0,-21133.53,11893.24,-1.744821,P46
140153,0,-21133.53,11893.24,-1.744802,P46
140154,0,-21133.53,11893.24,-1.744779,P46
140155,0,-21133.53,11893.24,-1.744753,P46
140156,0,-21133.53,11893.24,-1.744724,P46
140157,0,-21133.53,11893.24,-1.744693,P46
140158,0,-21133.53,11893.24,-1.744661,P46
140159,0,-21133.53,11893.24,-1.744629,P46
140160,0,-21133.53,11893.24,-1.744597,P46
140161,0,-21133.53,11893.24,-1.744567,P46
140162,0,-21133.53,11893.24,-1.744538,P46
140163,0,-21133.53,11893.24,-1.744511,P46
140164,0,-21133.53,11893.24,-1.744487,P46
140165,0,-21133.53,11893.24,-1.744465,P46
140166,0,-21133.53,11893.24,-1.744446,P46
140167,0,-21133.53,11893.24,-1.74443,P46
140168,0,-21133.53,11893.24,-1.744417,P46
140169,0,-21133.53,11893.24,-1.744407,P46
140170,0,-21133.53,11893.24,-1.7444,P46
140171,0,-21133.53,11893.24,-1.744396,P46
140172,0,-21133.53,11893.24,-1.744394,P46
140173,0,-21133.53,11893.24,-1.744395,P46
140174,0,-21133.53,11893.24,-1.744397,P46
140175,0,-21133.53,11893.24,-1.744402,P46
140176,0,-21133.53,11893.24,-1.744409,P46
140177,0,-21133.53,11893.24,-1.744416,P46
140178,0,-21133.53,11893.24,-1.744425,P46
