"Frame","stream_1","CG_x","CG_y","CG_z","subject"
257552,0,-23007.92,12267.96,-1.685396,"P7"
257553,0,-23007.92,12267.96,-1.685186,"P7"
257554,0,-23007.92,12267.96,-1.685034,"P7"
257555,0,-23007.92,12267.96,-1.684927,"P7"
257556,0,-23007.92,12267.96,-1.684864,"P7"
257557,0,-23007.92,12267.96,-1.684842,"P7"
257558,0,-23007.92,12267.96,-1.68486,"P7"
257559,0,-23007.92,12267.96,-1.684912,"P7"
257560,0,-23007.92,12267.96,-1.684995,"P7"
257561,0,-23007.92,12267.96,-1.685104,"P7"
257562,0,-23007.92,12267.96,-1.685234,"P7"
257563,0,-23007.92,12267.96,-1.68538,"P7"
257564,0,-23007.92,12267.96,-1.685539,"P7"
257565,0,-23007.92,12267.96,-1.685705,"P7"
257566,0,-23007.92,12267.96,-1.685875,"P7"
257567,0,-23007.92,12267.96,-1.686044,"P7"
257568,0,-23007.92,12267.96,-1.686209,"P7"
257569,0,-23007.92,12267.96,-1.686368,"P7"
257570,0,-23007.92,12267.96,-1.686517,"P7"
257571,0,-23007.92,12267.96,-1.686654,"P7"
257572,0,-23007.92,12267.96,-1.686778,"P7"
257573,0,-23007.92,12267.96,-1.686888,"P7"
257574,0,-23007.92,12267.96,-1.686982,"P7"
257575,0,-23007.92,12267.96,-1.687061,"P7"
257576,0,-23007.92,12267.96,-1.687124,"P7"
257577,0,-23007.92,12267.96,-1.687171,"P7"
257578,0,-23007.92,12267.96,-1.687203,"P7"
257579,0,-23007.92,12267.96,-1.687221,"P7"
257580,0,-23007.92,12267.96,-1.687225,"P7"
257581,0,-23007.92,12267.96,-1.687218,"P7"
257582,0,-23007.92,12267.96,-1.687199,"P7"
257583,0,-23007.92,12267.96,-1.687171,"P7"
257584,0,-23007.92,12267.96,-1.687135,"P7"
257585,0,-23007.92,12267.96,-1.687093,"P7"
257586,0,-23007.92,12267.96,-1.687045,"P7"
257587,0,-23007.92,12267.96,-1.686994,"P7"
257588,0,-23007.92,12267.96,-1.686941,"P7"
257589,0,-23007.92,12267.96,-1.686887,"P7"
257590,0,-23007.92,12267.96,-1.686833,"P7"
257591,0,-23007.92,12267.96,-1.68678,"P7"
257592,0,-23007.92,12267.96,-1.68673,"P7"
257593,0,-23007.92,12267.96,-1.686682,"P7"
257594,0,-23007.92,12267.96,-1.686638,"P7"
257595,0,-23007.92,12267.96,-1.686599,"P7"
257596,0,-23007.92,12267.96,-1.686564,"P7"
257597,0,-23007.92,12267.96,-1.686534,"P7"
257598,0,-23007.92,12267.96,-1.68651,"P7"
257599,0,-23007.92,12267.96,-1.68649,"P7"
257600,0,-23007.92,12267.96,-1.686475,"P7"
257601,0,-23007.92,12267.96,-1.686465,"P7"
257602,0,-23007.92,12267.96,-1.68646,"P7"
257603,0,-23007.92,12267.96,-1.686459,"P7"
257604,0,-23007.92,12267.96,-1.686462,"P7"
257605,0,-23007.92,12267.96,-1.686469,"P7"
257606,0,-23007.92,12267.96,-1.686478,"P7"
257607,0,-23007.92,12267.96,-1.68649,"P7"
257608,0,-23007.92,12267.96,-1.686504,"P7"
257609,0,-23007.92,12267.96,-1.686519,"P7"
257610,0,-23007.92,12267.96,-1.686536,"P7"
257611,0,-23007.92,12267.96,-1.686553,"P7"
257612,0,-23007.92,12267.96,-1.686571,"P7"
257613,0,-23007.92,12267.96,-1.686588,"P7"
257614,0,-23007.92,12267.96,-1.686605,"P7"
257615,0,-23007.92,12267.96,-1.686621,"P7"
257616,0,-23007.92,12267.96,-1.686637,"P7"
257617,0,-23007.92,12267.96,-1.68665,"P7"
257618,0,-23007.92,12267.96,-1.686663,"P7"
257619,0,-23007.92,12267.96,-1.686674,"P7"
257620,0,-23007.92,12267.96,-1.686684,"P7"
257621,0,-23007.92,12267.96,-1.686691,"P7"
257622,0,-23007.92,12267.96,-1.686697,"P7"
257623,0,-23007.92,12267.96,-1.686702,"P7"
257624,0,-23007.92,12267.96,-1.686705,"P7"
257625,0,-23007.92,12267.96,-1.686706,"P7"
257626,0,-23007.92,12267.96,-1.686707,"P7"
257627,0,-23007.92,12267.96,-1.686706,"P7"
257628,0,-23007.92,12267.96,-1.686703,"P7"
257629,0,-23007.92,12267.96,-1.6867,"P7"
257630,0,-23007.92,12267.96,-1.686696,"P7"
257631,0,-23007.92,12267.96,-1.686692,"P7"
257632,0,-23007.92,12267.96,-1.686687,"P7"
257633,0,-23007.92,12267.96,-1.686681,"P7"
257634,0,-23007.92,12267.96,-1.686676,"P7"
257635,0,-23007.92,12267.96,-1.68667,"P7"
257636,0,-23007.92,12267.96,-1.686664,"P7"
257637,0,-23007.92,12267.96,-1.686659,"P7"
257638,0,-23007.92,12267.96,-1.686654,"P7"
257639,0,-23007.92,12267.96,-1.686649,"P7"
257640,0,-23007.92,12267.96,-1.686645,"P7"
257641,0,-23007.92,12267.96,-1.686641,"P7"
257642,0,-23007.92,12267.96,-1.686637,"P7"
257643,0,-23007.92,12267.96,-1.686634,"P7"
257644,0,-23007.92,12267.96,-1.686632,"P7"
257645,0,-23007.92,12267.96,-1.68663,"P7"
257646,0,-23007.92,12267.96,-1.686628,"P7"
257647,0,-23007.92,12267.96,-1.686627,"P7"
257648,0,-23007.92,12267.96,-1.686627,"P7"
257649,0,-23007.92,12267.96,-1.686627,"P7"
257650,0,-23007.92,12267.96,-1.686627,"P7"
257651,0,-23007.92,12267.96,-1.686628,"P7"
257652,0,-23007.92,12267.96,-1.686629,"P7"
257653,0,-23007.92,12267.96,-1.68663,"P7"
257654,0,-23007.92,12267.96,-1.686632,"P7"
257655,0,-23007.92,12267.96,-1.686634,"P7"
257656,0,-23007.92,12267.96,-1.686635,"P7"
257657,0,-23007.92,12267.96,-1.686637,"P7"
257658,0,-23007.92,12267.96,-1.686639,"P7"
257659,0,-23007.92,12267.96,-1.686641,"P7"
257660,0,-23007.92,12267.96,-1.686642,"P7"
257661,0,-23007.92,12267.96,-1.686644,"P7"
257662,0,-23007.92,12267.96,-1.686646,"P7"
257663,0,-23007.92,12267.96,-1.686647,"P7"
257664,0,-23007.92,12267.96,-1.686648,"P7"
257665,0,-23007.92,12267.96,-1.686649,"P7"
257666,0,-23007.92,12267.96,-1.68665,"P7"
257667,0,-23007.92,12267.96,-1.686651,"P7"
257668,0,-23007.92,12267.96,-1.686652,"P7"
257669,0,-23007.92,12267.96,-1.686652,"P7"
257670,0,-23007.92,12267.96,-1.686653,"P7"
257671,0,-23007.92,12267.96,-1.686653,"P7"
257672,0,-23007.92,12267.96,-1.686653,"P7"
257673,0,-23007.92,12267.96,-1.686653,"P7"
257674,0,-23007.92,12267.96,-1.686652,"P7"
257675,0,-23007.92,12267.96,-1.686652,"P7"
257676,0,-23007.92,12267.96,-1.686652,"P7"
257677,0,-23007.92,12267.96,-1.686651,"P7"
