"Frame","stream_1","CG_x","CG_y","CG_z","subject"
197772,0,-25849.12,12290.04,-1.73804,"P28"
197773,0,-25849.12,12290.04,-1.737845,"P28"
197774,0,-25849.12,12290.04,-1.737688,"P28"
197775,0,-25849.12,12290.04,-1.737558,"P28"
197776,0,-25849.12,12290.04,-1.737453,"P28"
197777,0,-25849.12,12290.04,-1.737375,"P28"
197778,0,-25849.12,12290.04,-1.737322,"P28"
197779,0,-25849.12,12290.04,-1.737293,"P28"
197780,0,-25849.12,12290.04,-1.737285,"P28"
197781,0,-25849.12,12290.04,-1.737297,"P28"
197782,0,-25849.12,12290.04,-1.737328,"P28"
197783,0,-25849.12,12290.04,-1.737374,"P28"
197784,0,-25849.12,12290.04,-1.737434,"P28"
197785,0,-25849.12,12290.04,-1.737504,"P28"
197786,0,-25849.12,12290.04,-1.737583,"P28"
197787,0,-25849.12,12290.04,-1.737668,"P28"
197788,0,-25849.12,12290.04,-1.737757,"P28"
197789,0,-25849.12,12290.04,-1.737847,"P28"
197790,0,-25849.12,12290.04,-1.737937,"P28"
197791,0,-25849.12,12290.04,-1.738025,"P28"
197792,0,-25849.12,12290.04,-1.738109,"P28"
197793,0,-25849.12,12290.04,-1.738188,"P28"
197794,0,-25849.12,12290.04,-1.73826,"P28"
197795,0,-25849.12,12290.04,-1.738326,"P28"
197796,0,-25849.12,12290.04,-1.738384,"P28"
197797,0,-25849.12,12290.04,-1.738433,"P28"
197798,0,-25849.12,12290.04,-1.738475,"P28"
197799,0,-25849.12,12290.04,-1.738507,"P28"
197800,0,-25849.12,12290.04,-1.738531,"P28"
197801,0,-25849.12,12290.04,-1.738547,"P28"
197802,0,-25849.12,12290.04,-1.738556,"P28"
197803,0,-25849.12,12290.04,-1.738557,"P28"
197804,0,-25849.12,12290.04,-1.738552,"P28"
197805,0,-25849.12,12290.04,-1.738541,"P28"
197806,0,-25849.12,12290.04,-1.738525,"P28"
197807,0,-25849.12,12290.04,-1.738505,"P28"
197808,0,-25849.12,12290.04,-1.738481,"P28"
197809,0,-25849.12,12290.04,-1.738455,"P28"
