Frame,stream_1,CG_x,CG_y,CG_z,subject
171521,0,-19163.45,10005.6,-1.738134,P46
171522,0,-19163.45,10005.6,-1.737939,P46
171523,0,-19163.45,10005.6,-1.737781,P46
171524,0,-19163.45,10005.6,-1.737651,P46
171525,0,-19163.45,10005.6,-1.737547,P46
171526,0,-19163.45,10005.59,-1.737469,P46
171527,0,-19163.45,10005.59,-1.737415,P46
171528,0,-19163.45,10005.59,-1.737386,P46
171529,0,-19163.45,10005.59,-1.737379,P46
171530,0,-19163.45,10005.59,-1.737391,P46
171531,0,-19163.45,10005.59,-1.737422,P46
171532,0,-19163.45,10005.59,-1.737468,P46
171533,0,-19163.45,10005.6,-1.737528,P46
171534,0,-19163.45,10005.6,-1.737598,P46
171535,0,-19163.45,10005.6,-1.737677,P46
171536,0,-19163.45,10005.6,-1.737762,P46
171537,0,-19163.45,10005.6,-1.737851,P46
171538,0,-19163.45,10005.6,-1.737941,P46
171539,0,-19163.45,10005.6,-1.738032,P46
171540,0,-19163.45,10005.6,-1.73812,P46
171541,0,-19163.45,10005.6,-1.738204,P46
171542,0,-19163.45,10005.6,-1.738283,P46
171543,0,-19163.45,10005.6,-1.738356,P46
171544,0,-19163.45,10005.6,-1.738422,P46
171545,0,-19163.45,10005.6,-1.73848,P46
171546,0,-19163.45,10005.6,-1.738529,P46
171547,0,-19163.45,10005.6,-1.73857,P46
171548,0,-19163.45,10005.6,-1.738603,P46
171549,0,-19163.45,10005.6,-1.738627,P46
171550,0,-19163.45,10005.6,-1.738643,P46
171551,0,-19163.45,10005.6,-1.738652,P46
171552,0,-19163.45,10005.6,-1.738653,P46
171553,0,-19163.45,10005.6,-1.738648,P46
171554,0,-19163.45,10005.6,-1.738637,P46
171555,0,-19163.45,10005.6,-1.738621,P46
171556,0,-19163.45,10005.6,-1.7386,P46
171557,0,-19163.45,10005.6,-1.738577,P46
171558,0,-19163.45,10005.6,-1.738551,P46
171559,0,-19163.45,10005.6,-1.738523,P46
171560,0,-19163.45,10005.6,-1.738494,P46
171561,0,-19163.45,10005.6,-1.738464,P46
171562,0,-19163.45,10005.6,-1.738435,P46
171563,0,-19163.45,10005.6,-1.738406,P46
171564,0,-19163.45,10005.6,-1.738379,P46
171565,0,-19163.45,10005.6,-1.738354,P46
171566,0,-19163.45,10005.6,-1.738331,P46
171567,0,-19163.45,10005.6,-1.73831,P46
171568,0,-19163.45,10005.6,-1.738292,P46
171569,0,-19163.45,10005.6,-1.738276,P46
171570,0,-19163.45,10005.6,-1.738263,P46
171571,0,-19163.45,10005.6,-1.738253,P46
171572,0,-19163.45,10005.6,-1.738246,P46
171573,0,-19163.45,10005.6,-1.738241,P46
171574,0,-19163.45,10005.6,-1.738239,P46
171575,0,-19163.45,10005.6,-1.738239,P46
171576,0,-19163.45,10005.6,-1.738241,P46
171577,0,-19163.45,10005.6,-1.738245,P46
171578,0,-19163.45,10005.6,-1.73825,P46
171579,0,-19163.45,10005.6,-1.738257,P46
171580,0,-19163.45,10005.6,-1.738265,P46
171581,0,-19163.45,10005.6,-1.738273,P46
171582,0,-19163.45,10005.6,-1.738283,P46
171583,0,-19163.45,10005.6,-1.738292,P46
171584,0,-19163.45,10005.6,-1.738302,P46
171585,0,-19163.45,10005.6,-1.738311,P46
171586,0,-19163.45,10005.6,-1.73832,P46
171587,0,-19163.45,10005.6,-1.738329,P46
171588,0,-19163.45,10005.6,-1.738337,P46
171589,0,-19163.45,10005.6,-1.738344,P46
171590,0,-19163.45,10005.6,-1.738351,P46
171591,0,-19163.45,10005.6,-1.738357,P46
171592,0,-19163.45,10005.6,-1.738362,P46
171593,0,-19163.45,10005.6,-1.738366,P46
171594,0,-19163.45,10005.6,-1.738369,P46
171595,0,-19163.45,10005.6,-1.738371,P46
171596,0,-19163.45,10005.6,-1.738372,P46
171597,0,-19163.45,10005.6,-1.738373,P46
171598,0,-19163.45,10005.6,-1.738373,P46
171599,0,-19163.45,10005.6,-1.738372,P46
171600,0,-19163.45,10005.6,-1.738371,P46
171601,0,-19163.45,10005.6,-1.738369,P46
171602,0,-19163.45,10005.6,-1.738367,P46
171603,0,-19163.45,10005.6,-1.738364,P46
171604,0,-19163.45,10005.6,-1.738361,P46
171605,0,-19163.45,10005.6,-1.738358,P46
171606,0,-19163.45,10005.6,-1.738355,P46
171607,0,-19163.45,10005.6,-1.738352,P46
171608,0,-19163.45,10005.6,-1.738349,P46
171609,0,-19163.45,10005.6,-1.738346,P46
171610,0,-19163.45,10005.6,-1.738343,P46
171611,0,-19163.45,10005.6,-1.738341,P46
171612,0,-19163.45,10005.6,-1.738338,P46
171613,0,-19163.45,10005.6,-1.738336,P46
171614,0,-19163.45,10005.6,-1.738334,P46
171615,0,-19163.45,10005.6,-1.738333,P46
171616,0,-19163.45,10005.6,-1.738332,P46
171617,0,-19163.45,10005.6,-1.738331,P46
171618,0,-19163.45,10005.6,-1.73833,P46
171619,0,-19163.45,10005.6,-1.73833,P46
171620,0,-19163.45,10005.6,-1.738329,P46
171621,0,-19163.45,10005.6,-1.738329,P46
171622,0,-19163.45,10005.6,-1.73833,P46
171623,0,-19163.45,10005.6,-1.73833,P46
171624,0,-19163.45,10005.6,-1.738331,P46
171625,0,-19163.45,10005.6,-1.738332,P46
171626,0,-19163.45,10005.6,-1.738332,P46
171627,0,-19163.45,10005.6,-1.738333,P46
171628,0,-19163.45,10005.6,-1.738334,P46
171629,0,-19163.45,10005.6,-1.738335,P46
171630,0,-19163.45,10005.6,-1.738336,P46
171631,0,-19163.45,10005.6,-1.738337,P46
171632,0,-19163.45,10005.6,-1.738338,P46
171633,0,-19163.45,10005.6,-1.738339,P46
171634,0,-19163.45,10005.6,-1.73834,P46
171635,0,-19163.45,10005.6,-1.738341,P46
171636,0,-19163.45,10005.6,-1.738342,P46
171637,0,-19163.45,10005.6,-1.738342,P46
171638,0,-19163.45,10005.6,-1.738343,P46
171639,0,-19163.45,10005.6,-1.738343,P46
171640,0,-19163.45,10005.6,-1.738343,P46
171641,0,-19163.45,10005.6,-1.738344,P46
171642,0,-19163.45,10005.6,-1.738344,P46
171643,0,-19163.45,10005.6,-1.738344,P46
171644,0,-19163.45,10005.6,-1.738344,P46
171645,0,-19163.45,10005.6,-1.738344,P46
171646,0,-19163.45,10005.6,-1.738343,P46
171647,0,-19163.45,10005.6,-1.738343,P46
171648,0,-19163.45,10005.6,-1.738343,P46
171649,0,-19163.45,10005.6,-1.738343,P46
171650,0,-19163.45,10005.6,-1.738342,P46
171651,0,-19163.45,10005.6,-1.738342,P46
171652,0,-19163.45,10005.6,-1.738342,P46
171653,0,-19163.45,10005.6,-1.738341,P46
171654,0,-19163.45,10005.6,-1.738341,P46
171655,0,-19163.45,10005.6,-1.738341,P46
171656,0,-19163.45,10005.6,-1.738341,P46
171657,0,-19163.45,10005.6,-1.73834,P46
171658,0,-19163.45,10005.6,-1.73834,P46
171659,0,-19163.45,10005.6,-1.73834,P46
171660,0,-19163.45,10005.6,-1.73834,P46
171661,0,-19163.45,10005.6,-1.738339,P46
171662,0,-19163.45,10005.6,-1.738339,P46
171663,0,-19163.45,10005.6,-1.738339,P46
171664,0,-19163.45,10005.6,-1.738339,P46
171665,0,-19163.45,10005.6,-1.738339,P46
171666,0,-19163.45,10005.6,-1.738339,P46
171667,0,-19163.45,10005.6,-1.738339,P46
171668,0,-19163.45,10005.6,-1.738339,P46
171669,0,-19163.45,10005.6,-1.738339,P46
171670,0,-19163.45,10005.6,-1.738339,P46
171671,0,-19163.45,10005.6,-1.73834,P46
171672,0,-19163.45,10005.6,-1.73834,P46
171673,0,-19163.45,10005.6,-1.73834,P46
171674,0,-19163.45,10005.6,-1.73834,P46
171675,0,-19163.45,10005.6,-1.73834,P46
171676,0,-19163.45,10005.6,-1.73834,P46
171677,0,-19163.45,10005.6,-1.73834,P46
171678,0,-19163.45,10005.6,-1.73834,P46
171679,0,-19163.45,10005.6,-1.73834,P46
171680,0,-19163.45,10005.6,-1.73834,P46
171681,0,-19163.45,10005.6,-1.738341,P46
171682,0,-19163.45,10005.6,-1.738341,P46
171683,0,-19163.45,10005.6,-1.738341,P46
171684,0,-19163.45,10005.6,-1.738341,P46
171685,0,-19163.45,10005.6,-1.738341,P46
171686,0,-19163.45,10005.6,-1.738341,P46
171687,0,-19163.45,10005.6,-1.738341,P46
171688,0,-19163.45,10005.6,-1.738341,P46
171689,0,-19163.45,10005.6,-1.738341,P46
171690,0,-19163.45,10005.6,-1.738341,P46
171691,0,-19163.45,10005.6,-1.738341,P46
171692,0,-19163.45,10005.6,-1.738341,P46
171693,0,-19163.45,10005.6,-1.738341,P46
171694,0,-19163.45,10005.6,-1.738341,P46
171695,0,-19163.45,10005.6,-1.738341,P46
171696,0,-19163.45,10005.6,-1.738341,P46
171697,0,-19163.45,10005.6,-1.738341,P46
171698,0,-19163.45,10005.6,-1.738341,P46
171699,0,-19163.45,10005.6,-1.738341,P46
171700,0,-19163.45,10005.6,-1.738341,P46
171701,0,-19163.45,10005.6,-1.738341,P46
171702,0,-19163.45,10005.6,-1.738341,P46
171703,0,-19163.45,10005.6,-1.738341,P46
171704,0,-19163.45,10005.6,-1.738341,P46
171705,0,-19163.45,10005.6,-1.738341,P46
171706,0,-19163.45,10005.6,-1.738341,P46
171707,0,-19163.45,10005.6,-1.738341,P46
171708,0,-19163.45,10005.6,-1.738341,P46
171709,0,-19163.45,10005.6,-1.738341,P46
171710,0,-19163.45,10005.6,-1.738341,P46
171711,0,-19163.45,10005.6,-1.738341,P46
171712,0,-19163.45,10005.6,-1.738341,P46
171713,0,-19163.45,10005.6,-1.738341,P46
171714,0,-19163.45,10005.6,-1.738341,P46
171715,0,-19163.45,10005.6,-1.738341,P46
171716,0,-19163.45,10005.6,-1.738341,P46
171717,0,-19163.45,10005.6,-1.738341,P46
171718,0,-19163.45,10005.6,-1.738341,P46
171719,0,-19163.45,10005.6,-1.738341,P46
171720,0,-19163.45,10005.6,-1.738341,P46
171721,0,-19163.45,10005.6,-1.738341,P46
171722,0,-19163.45,10005.6,-1.738341,P46
171723,0,-19163.45,10005.6,-1.738341,P46
171724,0,-19163.45,10005.6,-1.73834,P46
171725,0,-19163.45,10005.6,-1.73834,P46
171726,0,-19163.45,10005.6,-1.73834,P46
171727,0,-19163.45,10005.6,-1.73834,P46
171728,0,-19163.45,10005.6,-1.73834,P46
171729,0,-19163.45,10005.6,-1.73834,P46
171730,0,-19163.45,10005.6,-1.738341,P46
171731,0,-19163.45,10005.6,-1.738341,P46
171732,0,-19163.45,10005.6,-1.738341,P46
171733,0,-19163.45,10005.6,-1.738341,P46
171734,0,-19163.45,10005.6,-1.738341,P46
171735,0,-19163.45,10005.6,-1.738341,P46
171736,0,-19163.45,10005.6,-1.738341,P46
171737,0,-19163.45,10005.6,-1.738341,P46
171738,0,-19163.45,10005.6,-1.738341,P46
171739,0,-19163.45,10005.6,-1.738341,P46
171740,0,-19163.45,10005.6,-1.738341,P46
171741,0,-19163.45,10005.6,-1.738341,P46
171742,0,-19163.45,10005.6,-1.738341,P46
171743,0,-19163.45,10005.6,-1.738341,P46
171744,0,-19163.45,10005.6,-1.738341,P46
171745,0,-19163.45,10005.6,-1.738341,P46
171746,0,-19163.45,10005.6,-1.738341,P46
171747,0,-19163.45,10005.6,-1.738341,P46
171748,0,-19163.45,10005.6,-1.738341,P46
171749,0,-19163.45,10005.6,-1.738341,P46
171750,0,-19163.45,10005.6,-1.738341,P46
171751,0,-19163.45,10005.6,-1.738341,P46
171752,0,-19163.45,10005.6,-1.738341,P46
171753,0,-19163.45,10005.6,-1.738341,P46
171754,0,-19163.45,10005.6,-1.738341,P46
171755,0,-19163.45,10005.6,-1.738341,P46
171756,0,-19163.45,10005.6,-1.738341,P46
171757,0,-19163.45,10005.6,-1.738341,P46
171758,0,-19163.45,10005.6,-1.738341,P46
171759,0,-19163.45,10005.6,-1.738341,P46
171760,0,-19163.45,10005.6,-1.738341,P46
171761,0,-19163.45,10005.6,-1.738341,P46
171762,0,-19163.45,10005.6,-1.738341,P46
171763,0,-19163.45,10005.6,-1.738121,P46
171764,0,-19163.45,10005.6,-1.737567,P46
171765,0,-19163.45,10005.6,-1.736693,P46
171766,0,-19163.45,10005.6,-1.735522,P46
171767,0,-19163.45,10005.6,-1.734157,P46
171768,0,-19163.45,10005.6,-1.732686,P46
171769,0,-19163.45,10005.6,-1.731194,P46
171770,0,-19163.45,10005.6,-1.729734,P46
171771,0,-19163.46,10005.6,-1.728384,P46
171772,0,-19163.46,10005.61,-1.727197,P46
171773,0,-19163.46,10005.61,-1.726213,P46
171774,0,-19163.46,10005.61,-1.72545,P46
171775,0,-19163.46,10005.61,-1.725028,P46
171776,0,-19163.46,10005.61,-1.725029,P46
171777,0,-19163.46,10005.61,-1.725524,P46
171778,0,-19163.45,10005.61,-1.726487,P46
171779,0,-19163.45,10005.6,-1.727829,P46
171780,0,-19163.45,10005.6,-1.729405,P46
171781,0,-19163.45,10005.6,-1.731054,P46
171782,0,-19163.45,10005.6,-1.732638,P46
171783,0,-19163.45,10005.6,-1.734056,P46
171784,0,-19163.45,10005.6,-1.735246,P46
171785,0,-19163.45,10005.6,-1.736185,P46
171786,0,-19163.45,10005.6,-1.736881,P46
171787,0,-19163.45,10005.6,-1.737359,P46
171788,0,-19163.45,10005.6,-1.737658,P46
171789,0,-19163.45,10005.6,-1.737821,P46
171790,0,-19163.45,10005.6,-1.737889,P46
171791,0,-19163.45,10005.6,-1.737896,P46
171792,0,-19163.45,10005.6,-1.737869,P46
171793,0,-19163.45,10005.6,-1.737824,P46
171794,0,-19163.45,10005.6,-1.737828,P46
171795,0,-19163.45,10005.6,-1.737928,P46
171796,0,-19163.45,10005.6,-1.738139,P46
171797,0,-19163.45,10005.6,-1.738452,P46
171798,0,-19163.45,10005.59,-1.738838,P46
171799,0,-19163.45,10005.59,-1.739255,P46
171800,0,-19163.45,10005.59,-1.739667,P46
171801,0,-19163.45,10005.59,-1.740046,P46
171802,0,-19163.45,10005.59,-1.740377,P46
171803,0,-19163.45,10005.59,-1.740638,P46
171804,0,-19163.45,10005.59,-1.740836,P46
171805,0,-19163.45,10005.59,-1.740934,P46
171806,0,-19163.45,10005.59,-1.740913,P46
171807,0,-19163.45,10005.59,-1.740807,P46
171808,0,-19163.45,10005.59,-1.740628,P46
171809,0,-19163.45,10005.59,-1.740399,P46
171810,0,-19163.45,10005.59,-1.740144,P46
171811,0,-19163.45,10005.59,-1.739885,P46
171812,0,-19163.45,10005.59,-1.739639,P46
171813,0,-19163.45,10005.59,-1.739424,P46
171814,0,-19163.45,10005.59,-1.739253,P46
171815,0,-19163.45,10005.59,-1.739127,P46
171816,0,-19163.45,10005.59,-1.739025,P46
171817,0,-19163.45,10005.59,-1.738937,P46
171818,0,-19163.45,10005.59,-1.738851,P46
171819,0,-19163.45,10005.59,-1.738761,P46
171820,0,-19163.45,10005.59,-1.73867,P46
171821,0,-19163.45,10005.59,-1.738582,P46
171822,0,-19163.45,10005.59,-1.738501,P46
171823,0,-19163.45,10005.59,-1.73843,P46
171824,0,-19163.45,10005.59,-1.738371,P46
171825,0,-19163.45,10005.59,-1.738325,P46
171826,0,-19163.45,10005.59,-1.738291,P46
171827,0,-19163.45,10005.59,-1.738269,P46
171828,0,-19163.45,10005.59,-1.738257,P46
171829,0,-19163.45,10005.6,-1.738252,P46
171830,0,-19163.45,10005.6,-1.738252,P46
171831,0,-19163.45,10005.6,-1.738255,P46
171832,0,-19163.45,10005.6,-1.738259,P46
171833,0,-19163.45,10005.6,-1.738262,P46
171834,0,-19163.45,10005.6,-1.738263,P46
171835,0,-19163.45,10005.6,-1.738262,P46
171836,0,-19163.45,10005.6,-1.738257,P46
171837,0,-19163.45,10005.6,-1.73825,P46
171838,0,-19163.45,10005.6,-1.73824,P46
171839,0,-19163.45,10005.6,-1.738228,P46
171840,0,-19163.45,10005.6,-1.738215,P46
171841,0,-19163.45,10005.6,-1.7382,P46
171842,0,-19163.45,10005.6,-1.738185,P46
171843,0,-19163.45,10005.6,-1.738169,P46
171844,0,-19163.45,10005.6,-1.738153,P46
171845,0,-19163.45,10005.6,-1.738138,P46
171846,0,-19163.45,10005.6,-1.738124,P46
171847,0,-19163.45,10005.6,-1.738111,P46
171848,0,-19163.45,10005.6,-1.738099,P46
171849,0,-19163.45,10005.6,-1.738089,P46
171850,0,-19163.45,10005.6,-1.738079,P46
171851,0,-19163.45,10005.6,-1.738072,P46
171852,0,-19163.45,10005.6,-1.738065,P46
171853,0,-19163.45,10005.6,-1.73806,P46
171854,0,-19163.45,10005.6,-1.738057,P46
171855,0,-19163.45,10005.6,-1.738054,P46
171856,0,-19163.45,10005.6,-1.738053,P46
171857,0,-19163.45,10005.6,-1.738053,P46
171858,0,-19163.45,10005.6,-1.738054,P46
171859,0,-19163.45,10005.6,-1.738055,P46
171860,0,-19163.45,10005.6,-1.738057,P46
171861,0,-19163.45,10005.6,-1.73806,P46
171862,0,-19163.45,10005.6,-1.738063,P46
171863,0,-19163.45,10005.6,-1.738067,P46
171864,0,-19163.45,10005.6,-1.738074,P46
171865,0,-19163.45,10005.6,-1.738085,P46
171866,0,-19163.45,10005.6,-1.738104,P46
171867,0,-19163.45,10005.6,-1.738132,P46
171868,0,-19163.45,10005.6,-1.73817,P46
171869,0,-19163.45,10005.6,-1.738219,P46
171870,0,-19163.45,10005.6,-1.73828,P46
171871,0,-19163.45,10005.6,-1.738356,P46
171872,0,-19163.45,10005.6,-1.738443,P46
171873,0,-19163.45,10005.59,-1.738553,P46
171874,0,-19163.45,10005.59,-1.73869,P46
171875,0,-19163.45,10005.59,-1.738862,P46
171876,0,-19163.45,10005.59,-1.739073,P46
171877,0,-19163.45,10005.59,-1.739324,P46
171878,0,-19163.45,10005.59,-1.739598,P46
171879,0,-19163.45,10005.59,-1.739866,P46
171880,0,-19163.44,10005.59,-1.74011,P46
171881,0,-19163.44,10005.59,-1.740319,P46
171882,0,-19163.44,10005.58,-1.740491,P46
171883,0,-19163.44,10005.58,-1.74063,P46
171884,0,-19163.44,10005.58,-1.74074,P46
171885,0,-19163.44,10005.58,-1.740825,P46
171886,0,-19163.44,10005.58,-1.740888,P46
171887,0,-19163.44,10005.57,-1.740931,P46
171888,0,-19163.43,10005.57,-1.740957,P46
171889,0,-19163.43,10005.57,-1.740967,P46
171890,0,-19163.43,10005.56,-1.740964,P46
171891,0,-19163.43,10005.56,-1.740948,P46
171892,0,-19163.43,10005.56,-1.740922,P46
171893,0,-19163.42,10005.55,-1.740886,P46
171894,0,-19163.42,10005.55,-1.740842,P46
171895,0,-19163.42,10005.55,-1.740791,P46
171896,0,-19163.42,10005.54,-1.740733,P46
171897,0,-19163.42,10005.54,-1.740671,P46
171898,0,-19163.41,10005.53,-1.740604,P46
171899,0,-19163.41,10005.53,-1.740535,P46
171900,0,-19163.41,10005.52,-1.740463,P46
171901,0,-19163.4,10005.52,-1.740389,P46
171902,0,-19163.4,10005.51,-1.740314,P46
171903,0,-19163.4,10005.51,-1.740239,P46
171904,0,-19163.4,10005.5,-1.740165,P46
171905,0,-19163.39,10005.5,-1.740092,P46
171906,0,-19163.39,10005.49,-1.74002,P46
171907,0,-19163.39,10005.49,-1.73995,P46
171908,0,-19163.38,10005.48,-1.739883,P46
171909,0,-19163.38,10005.48,-1.739818,P46
171910,0,-19163.38,10005.47,-1.739756,P46
171911,0,-19163.37,10005.46,-1.739698,P46
171912,0,-19163.37,10005.46,-1.739642,P46
171913,0,-19163.36,10005.45,-1.73959,P46
171914,0,-19163.36,10005.44,-1.739541,P46
171915,0,-19163.36,10005.44,-1.739495,P46
171916,0,-19163.35,10005.43,-1.739452,P46
171917,0,-19163.35,10005.42,-1.739412,P46
171918,0,-19163.34,10005.42,-1.739375,P46
171919,0,-19163.34,10005.41,-1.73934,P46
171920,0,-19163.33,10005.4,-1.739308,P46
171921,0,-19163.33,10005.39,-1.739277,P46
171922,0,-19163.33,10005.39,-1.739249,P46
171923,0,-19163.32,10005.38,-1.739222,P46
171924,0,-19163.32,10005.37,-1.739196,P46
171925,0,-19163.31,10005.36,-1.739171,P46
171926,0,-19163.31,10005.35,-1.739147,P46
171927,0,-19163.3,10005.35,-1.739124,P46
171928,0,-19163.3,10005.34,-1.739101,P46
171929,0,-19163.29,10005.33,-1.739078,P46
171930,0,-19163.29,10005.32,-1.739055,P46
171931,0,-19163.28,10005.31,-1.739032,P46
171932,0,-19163.28,10005.3,-1.739009,P46
171933,0,-19163.27,10005.29,-1.738985,P46
171934,0,-19163.27,10005.28,-1.738961,P46
171935,0,-19163.26,10005.28,-1.738937,P46
171936,0,-19163.26,10005.27,-1.738912,P46
171937,0,-19163.25,10005.26,-1.738887,P46
171938,0,-19163.24,10005.25,-1.738862,P46
171939,0,-19163.24,10005.24,-1.738836,P46
171940,0,-19163.23,10005.23,-1.73881,P46
171941,0,-19163.23,10005.22,-1.738783,P46
171942,0,-19163.22,10005.21,-1.738756,P46
171943,0,-19163.22,10005.2,-1.73873,P46
171944,0,-19163.21,10005.19,-1.738703,P46
171945,0,-19163.2,10005.18,-1.738676,P46
171946,0,-19163.2,10005.17,-1.738649,P46
171947,0,-19163.19,10005.16,-1.738622,P46
171948,0,-19163.19,10005.15,-1.738596,P46
171949,0,-19163.18,10005.14,-1.73857,P46
171950,0,-19163.17,10005.13,-1.738545,P46
171951,0,-19163.17,10005.11,-1.738519,P46
171952,0,-19163.16,10005.1,-1.738495,P46
171953,0,-19163.15,10005.09,-1.73847,P46
171954,0,-19163.15,10005.08,-1.738447,P46
171955,0,-19163.14,10005.07,-1.738423,P46
171956,0,-19163.13,10005.06,-1.7384,P46
171957,0,-19163.13,10005.05,-1.738378,P46
171958,0,-19163.12,10005.04,-1.738356,P46
171959,0,-19163.11,10005.03,-1.738335,P46
171960,0,-19163.11,10005.01,-1.738314,P46
171961,0,-19163.1,10005,-1.738294,P46
171962,0,-19163.09,10004.99,-1.738274,P46
171963,0,-19163.09,10004.98,-1.738255,P46
171964,0,-19163.08,10004.97,-1.738235,P46
171965,0,-19163.07,10004.95,-1.738217,P46
171966,0,-19163.07,10004.94,-1.738198,P46
171967,0,-19163.06,10004.93,-1.73818,P46
171968,0,-19163.05,10004.92,-1.738163,P46
171969,0,-19163.04,10004.91,-1.738145,P46
