Frame,stream_1,CG_x,CG_y,CG_z,subject
253841,0,-24421.89,12268.25,-1.73804,P46
253842,0,-24421.89,12268.25,-1.737845,P46
253843,0,-24421.89,12268.25,-1.737689,P46
253844,0,-24421.89,12268.25,-1.737558,P46
253845,0,-24421.89,12268.25,-1.737454,P46
253846,0,-24421.89,12268.25,-1.737376,P46
253847,0,-24421.89,12268.25,-1.737323,P46
253848,0,-24421.89,12268.25,-1.737293,P46
253849,0,-24421.89,12268.25,-1.737285,P46
253850,0,-24421.89,12268.25,-1.737298,P46
253851,0,-24421.89,12268.25,-1.737328,P46
253852,0,-24421.89,12268.25,-1.737374,P46
253853,0,-24421.89,12268.25,-1.737433,P46
253854,0,-24421.89,12268.25,-1.737503,P46
253855,0,-24421.89,12268.25,-1.737582,P46
253856,0,-24421.89,12268.25,-1.737666,P46
253857,0,-24421.89,12268.25,-1.737755,P46
253858,0,-24421.89,12268.25,-1.737845,P46
253859,0,-24421.89,12268.25,-1.737934,P46
253860,0,-24421.89,12268.25,-1.738022,P46
253861,0,-24421.89,12268.25,-1.738106,P46
253862,0,-24421.89,12268.25,-1.738184,P46
253863,0,-24421.89,12268.25,-1.738257,P46
253864,0,-24421.89,12268.25,-1.738322,P46
253865,0,-24421.89,12268.25,-1.73838,P46
253866,0,-24421.89,12268.25,-1.738429,P46
253867,0,-24421.89,12268.25,-1.73847,P46
253868,0,-24421.89,12268.25,-1.738502,P46
253869,0,-24421.89,12268.25,-1.738526,P46
253870,0,-24421.89,12268.25,-1.738543,P46
253871,0,-24421.89,12268.25,-1.738551,P46
253872,0,-24421.89,12268.25,-1.738552,P46
253873,0,-24421.89,12268.25,-1.738547,P46
253874,0,-24421.89,12268.25,-1.738536,P46
253875,0,-24421.89,12268.25,-1.738521,P46
253876,0,-24421.89,12268.25,-1.738501,P46
253877,0,-24421.89,12268.25,-1.738477,P46
253878,0,-24421.89,12268.25,-1.738451,P46
253879,0,-24421.89,12268.25,-1.738423,P46
253880,0,-24421.89,12268.25,-1.738395,P46
253881,0,-24421.89,12268.25,-1.738365,P46
253882,0,-24421.89,12268.25,-1.738336,P46
253883,0,-24421.89,12268.25,-1.738308,P46
253884,0,-24421.89,12268.25,-1.738281,P46
253885,0,-24421.89,12268.25,-1.738256,P46
253886,0,-24421.89,12268.25,-1.738233,P46
253887,0,-24421.89,12268.25,-1.738212,P46
253888,0,-24421.89,12268.25,-1.738194,P46
253889,0,-24421.89,12268.25,-1.738178,P46
253890,0,-24421.89,12268.25,-1.738165,P46
253891,0,-24421.89,12268.25,-1.738155,P46
253892,0,-24421.89,12268.25,-1.738148,P46
253893,0,-24421.89,12268.25,-1.738143,P46
253894,0,-24421.89,12268.25,-1.738141,P46
253895,0,-24421.89,12268.25,-1.738141,P46
253896,0,-24421.89,12268.25,-1.738143,P46
253897,0,-24421.89,12268.25,-1.738147,P46
253898,0,-24421.89,12268.25,-1.738152,P46
253899,0,-24421.89,12268.25,-1.738159,P46
253900,0,-24421.89,12268.25,-1.738167,P46
253901,0,-24421.89,12268.25,-1.738175,P46
253902,0,-24421.89,12268.25,-1.738184,P46
253903,0,-24421.89,12268.25,-1.738194,P46
253904,0,-24421.89,12268.25,-1.738203,P46
253905,0,-24421.89,12268.25,-1.738213,P46
253906,0,-24421.89,12268.25,-1.738222,P46
253907,0,-24421.89,12268.25,-1.73823,P46
253908,0,-24421.89,12268.25,-1.738238,P46
253909,0,-24421.89,12268.25,-1.738246,P46
253910,0,-24421.89,12268.25,-1.738252,P46
253911,0,-24421.89,12268.25,-1.738258,P46
253912,0,-24421.89,12268.25,-1.738263,P46
253913,0,-24421.89,12268.25,-1.738267,P46
253914,0,-24421.89,12268.25,-1.73827,P46
253915,0,-24421.89,12268.25,-1.738272,P46
253916,0,-24421.89,12268.25,-1.738274,P46
253917,0,-24421.89,12268.25,-1.738274,P46
253918,0,-24421.89,12268.25,-1.738274,P46
253919,0,-24421.89,12268.25,-1.738273,P46
253920,0,-24421.89,12268.25,-1.738272,P46
253921,0,-24421.89,12268.25,-1.73827,P46
253922,0,-24421.89,12268.25,-1.738268,P46
253923,0,-24421.89,12268.25,-1.738265,P46
253924,0,-24421.89,12268.25,-1.738263,P46
253925,0,-24421.89,12268.25,-1.73826,P46
253926,0,-24421.89,12268.25,-1.738257,P46
253927,0,-24421.89,12268.25,-1.738253,P46
253928,0,-24421.89,12268.25,-1.73825,P46
253929,0,-24421.89,12268.25,-1.738247,P46
253930,0,-24421.89,12268.25,-1.738245,P46
253931,0,-24421.89,12268.25,-1.738242,P46
253932,0,-24421.89,12268.25,-1.73824,P46
253933,0,-24421.89,12268.25,-1.738238,P46
253934,0,-24421.89,12268.25,-1.738236,P46
253935,0,-24421.89,12268.25,-1.738234,P46
253936,0,-24421.89,12268.25,-1.738233,P46
253937,0,-24421.89,12268.25,-1.738232,P46
253938,0,-24421.89,12268.25,-1.738232,P46
253939,0,-24421.89,12268.25,-1.738231,P46
253940,0,-24421.89,12268.25,-1.738231,P46
253941,0,-24421.89,12268.25,-1.738231,P46
253942,0,-24421.89,12268.25,-1.738231,P46
253943,0,-24421.89,12268.25,-1.738232,P46
253944,0,-24421.89,12268.25,-1.738232,P46
253945,0,-24421.89,12268.25,-1.738233,P46
253946,0,-24421.89,12268.25,-1.738234,P46
253947,0,-24421.89,12268.25,-1.738235,P46
253948,0,-24421.89,12268.25,-1.738236,P46
253949,0,-24421.89,12268.25,-1.738237,P46
253950,0,-24421.89,12268.25,-1.738238,P46
253951,0,-24421.89,12268.25,-1.738239,P46
253952,0,-24421.89,12268.25,-1.73824,P46
253953,0,-24421.89,12268.25,-1.738241,P46
253954,0,-24421.89,12268.25,-1.738242,P46
253955,0,-24421.89,12268.25,-1.738242,P46
253956,0,-24421.89,12268.25,-1.738243,P46
253957,0,-24421.89,12268.25,-1.738244,P46
253958,0,-24421.89,12268.25,-1.738244,P46
253959,0,-24421.89,12268.25,-1.738245,P46
253960,0,-24421.89,12268.25,-1.738245,P46
253961,0,-24421.89,12268.25,-1.738245,P46
253962,0,-24421.89,12268.25,-1.738245,P46
253963,0,-24421.89,12268.25,-1.738245,P46
253964,0,-24421.89,12268.25,-1.738245,P46
253965,0,-24421.89,12268.25,-1.738245,P46
253966,0,-24421.89,12268.25,-1.738245,P46
253967,0,-24421.89,12268.25,-1.738245,P46
253968,0,-24421.89,12268.25,-1.738244,P46
253969,0,-24421.89,12268.25,-1.738244,P46
253970,0,-24421.89,12268.25,-1.738244,P46
253971,0,-24421.89,12268.25,-1.738244,P46
253972,0,-24421.89,12268.25,-1.738243,P46
253973,0,-24421.89,12268.25,-1.738243,P46
253974,0,-24421.89,12268.25,-1.738243,P46
253975,0,-24421.89,12268.25,-1.738242,P46
253976,0,-24421.89,12268.25,-1.738242,P46
253977,0,-24421.89,12268.25,-1.738242,P46
253978,0,-24421.89,12268.25,-1.738242,P46
253979,0,-24421.89,12268.25,-1.738241,P46
253980,0,-24421.89,12268.25,-1.738241,P46
253981,0,-24421.89,12268.25,-1.738241,P46
253982,0,-24421.89,12268.25,-1.738241,P46
253983,0,-24421.89,12268.25,-1.738241,P46
253984,0,-24421.89,12268.25,-1.738241,P46
253985,0,-24421.89,12268.25,-1.738241,P46
253986,0,-24421.89,12268.25,-1.738241,P46
253987,0,-24421.89,12268.25,-1.738241,P46
253988,0,-24421.89,12268.25,-1.738241,P46
253989,0,-24421.89,12268.25,-1.738241,P46
253990,0,-24421.89,12268.25,-1.738241,P46
253991,0,-24421.89,12268.25,-1.738241,P46
253992,0,-24421.89,12268.25,-1.738241,P46
253993,0,-24421.89,12268.25,-1.738241,P46
253994,0,-24421.89,12268.25,-1.738241,P46
253995,0,-24421.89,12268.25,-1.738241,P46
253996,0,-24421.89,12268.25,-1.738242,P46
253997,0,-24421.89,12268.25,-1.738242,P46
253998,0,-24421.89,12268.25,-1.738242,P46
253999,0,-24421.89,12268.25,-1.738242,P46
254000,0,-24421.89,12268.25,-1.738242,P46
254001,0,-24421.89,12268.25,-1.738242,P46
254002,0,-24421.89,12268.25,-1.738242,P46
254003,0,-24421.89,12268.25,-1.738242,P46
254004,0,-24421.89,12268.25,-1.738242,P46
254005,0,-24421.89,12268.25,-1.738242,P46
254006,0,-24421.89,12268.25,-1.738242,P46
254007,0,-24421.89,12268.25,-1.738242,P46
254008,0,-24421.89,12268.25,-1.738242,P46
254009,0,-24421.89,12268.25,-1.738242,P46
254010,0,-24421.89,12268.25,-1.738242,P46
254011,0,-24421.89,12268.25,-1.738242,P46
254012,0,-24421.89,12268.25,-1.738242,P46
254013,0,-24421.89,12268.25,-1.738242,P46
254014,0,-24421.89,12268.25,-1.738242,P46
254015,0,-24421.89,12268.25,-1.738242,P46
254016,0,-24421.89,12268.25,-1.738242,P46
254017,0,-24421.89,12268.25,-1.738242,P46
254018,0,-24421.89,12268.25,-1.738242,P46
254019,0,-24421.89,12268.25,-1.738242,P46
254020,0,-24421.89,12268.25,-1.738242,P46
254021,0,-24421.89,12268.25,-1.738242,P46
254022,0,-24421.89,12268.25,-1.738242,P46
254023,0,-24421.89,12268.25,-1.738242,P46
254024,0,-24421.89,12268.25,-1.738242,P46
