"Frame","stream_1","CG_x","CG_y","CG_z","subject"
183579,0,-19163.45,10005.6,-1.738134,"P17"
183580,0,-19163.45,10005.6,-1.737939,"P17"
183581,0,-19163.45,10005.6,-1.737782,"P17"
183582,0,-19163.45,10005.6,-1.737652,"P17"
183583,0,-19163.45,10005.59,-1.737548,"P17"
183584,0,-19163.45,10005.59,-1.737469,"P17"
183585,0,-19163.45,10005.59,-1.737416,"P17"
183586,0,-19163.45,10005.59,-1.737387,"P17"
183587,0,-19163.45,10005.59,-1.737379,"P17"
183588,0,-19163.45,10005.59,-1.737391,"P17"
183589,0,-19163.45,10005.59,-1.737422,"P17"
183590,0,-19163.45,10005.59,-1.737468,"P17"
183591,0,-19163.45,10005.59,-1.737527,"P17"
183592,0,-19163.45,10005.6,-1.737598,"P17"
183593,0,-19163.45,10005.6,-1.737676,"P17"
183594,0,-19163.45,10005.6,-1.737761,"P17"
183595,0,-19163.45,10005.6,-1.73785,"P17"
183596,0,-19163.45,10005.6,-1.73794,"P17"
183597,0,-19163.45,10005.6,-1.73803,"P17"
183598,0,-19163.45,10005.6,-1.738118,"P17"
183599,0,-19163.45,10005.6,-1.738202,"P17"
183600,0,-19163.45,10005.6,-1.738281,"P17"
183601,0,-19163.45,10005.6,-1.738354,"P17"
183602,0,-19163.45,10005.6,-1.738419,"P17"
183603,0,-19163.45,10005.6,-1.738477,"P17"
183604,0,-19163.45,10005.6,-1.738526,"P17"
183605,0,-19163.45,10005.6,-1.738567,"P17"
183606,0,-19163.45,10005.6,-1.7386,"P17"
183607,0,-19163.45,10005.6,-1.738624,"P17"
183608,0,-19163.45,10005.6,-1.73864,"P17"
183609,0,-19163.45,10005.6,-1.738648,"P17"
183610,0,-19163.45,10005.6,-1.73865,"P17"
183611,0,-19163.45,10005.6,-1.738644,"P17"
183612,0,-19163.45,10005.6,-1.738633,"P17"
183613,0,-19163.45,10005.6,-1.738618,"P17"
183614,0,-19163.45,10005.6,-1.738597,"P17"
183615,0,-19163.45,10005.6,-1.738574,"P17"
183616,0,-19163.45,10005.6,-1.738548,"P17"
183617,0,-19163.45,10005.6,-1.73852,"P17"
183618,0,-19163.45,10005.6,-1.738491,"P17"
183619,0,-19163.45,10005.6,-1.738461,"P17"
183620,0,-19163.45,10005.6,-1.738432,"P17"
183621,0,-19163.45,10005.6,-1.738404,"P17"
183622,0,-19163.45,10005.6,-1.738377,"P17"
183623,0,-19163.45,10005.6,-1.738352,"P17"
183624,0,-19163.45,10005.6,-1.738329,"P17"
183625,0,-19163.45,10005.6,-1.738308,"P17"
183626,0,-19163.45,10005.6,-1.73829,"P17"
183627,0,-19163.45,10005.6,-1.738274,"P17"
183628,0,-19163.45,10005.6,-1.738262,"P17"
183629,0,-19163.45,10005.6,-1.738252,"P17"
183630,0,-19163.45,10005.6,-1.738244,"P17"
183631,0,-19163.45,10005.6,-1.73824,"P17"
183632,0,-19163.45,10005.6,-1.738237,"P17"
183633,0,-19163.45,10005.6,-1.738237,"P17"
