"Frame","stream_1","CG_x","CG_y","CG_z","subject"
328184,0,-21133.53,11893.24,-1.744217,"P38"
328185,0,-21133.53,11893.24,-1.744014,"P38"
328186,0,-21133.53,11893.24,-1.743851,"P38"
328187,0,-21133.53,11893.24,-1.743718,"P38"
328188,0,-21133.53,11893.24,-1.743613,"P38"
328189,0,-21133.53,11893.24,-1.743536,"P38"
328190,0,-21133.53,11893.24,-1.743486,"P38"
328191,0,-21133.53,11893.24,-1.743461,"P38"
328192,0,-21133.53,11893.24,-1.74346,"P38"
328193,0,-21133.53,11893.24,-1.74348,"P38"
328194,0,-21133.53,11893.24,-1.743519,"P38"
328195,0,-21133.53,11893.24,-1.743574,"P38"
328196,0,-21133.53,11893.24,-1.743643,"P38"
328197,0,-21133.53,11893.24,-1.743723,"P38"
328198,0,-21133.53,11893.24,-1.743811,"P38"
328199,0,-21133.53,11893.24,-1.743906,"P38"
328200,0,-21133.53,11893.24,-1.744003,"P38"
328201,0,-21133.53,11893.24,-1.744102,"P38"
328202,0,-21133.53,11893.24,-1.7442,"P38"
328203,0,-21133.53,11893.24,-1.744295,"P38"
328204,0,-21133.53,11893.24,-1.744385,"P38"
328205,0,-21133.53,11893.24,-1.74447,"P38"
328206,0,-21133.53,11893.24,-1.744547,"P38"
328207,0,-21133.53,11893.24,-1.744616,"P38"
328208,0,-21133.53,11893.24,-1.744677,"P38"
328209,0,-21133.53,11893.24,-1.744728,"P38"
328210,0,-21133.53,11893.24,-1.74477,"P38"
328211,0,-21133.53,11893.24,-1.744803,"P38"
328212,0,-21133.53,11893.24,-1.744826,"P38"
328213,0,-21133.53,11893.24,-1.744841,"P38"
328214,0,-21133.53,11893.24,-1.744848,"P38"
328215,0,-21133.53,11893.24,-1.744847,"P38"
328216,0,-21133.53,11893.24,-1.744839,"P38"
328217,0,-21133.53,11893.24,-1.744825,"P38"
328218,0,-21133.53,11893.24,-1.744806,"P38"
328219,0,-21133.53,11893.24,-1.744783,"P38"
328220,0,-21133.53,11893.24,-1.744756,"P38"
328221,0,-21133.53,11893.24,-1.744727,"P38"
328222,0,-21133.53,11893.24,-1.744696,"P38"
328223,0,-21133.53,11893.24,-1.744664,"P38"
328224,0,-21133.53,11893.24,-1.744632,"P38"
328225,0,-21133.53,11893.24,-1.7446,"P38"
