"Frame","stream_1","CG_x","CG_y","CG_z","subject"
189767,0,-23007.92,12267.96,-1.685396,"P5"
189768,0,-23007.92,12267.96,-1.685186,"P5"
189769,0,-23007.92,12267.96,-1.685034,"P5"
189770,0,-23007.92,12267.96,-1.684927,"P5"
189771,0,-23007.92,12267.96,-1.684864,"P5"
189772,0,-23007.92,12267.96,-1.684843,"P5"
189773,0,-23007.92,12267.96,-1.68486,"P5"
189774,0,-23007.92,12267.96,-1.684912,"P5"
189775,0,-23007.92,12267.96,-1.684995,"P5"
189776,0,-23007.92,12267.96,-1.685104,"P5"
189777,0,-23007.92,12267.96,-1.685234,"P5"
189778,0,-23007.92,12267.96,-1.68538,"P5"
189779,0,-23007.92,12267.96,-1.685538,"P5"
189780,0,-23007.92,12267.96,-1.685704,"P5"
189781,0,-23007.92,12267.96,-1.685873,"P5"
189782,0,-23007.92,12267.96,-1.686042,"P5"
189783,0,-23007.92,12267.96,-1.686207,"P5"
189784,0,-23007.92,12267.96,-1.686365,"P5"
189785,0,-23007.92,12267.96,-1.686514,"P5"
189786,0,-23007.92,12267.96,-1.686651,"P5"
189787,0,-23007.92,12267.96,-1.686775,"P5"
189788,0,-23007.92,12267.96,-1.686884,"P5"
189789,0,-23007.92,12267.96,-1.686979,"P5"
189790,0,-23007.92,12267.96,-1.687057,"P5"
189791,0,-23007.92,12267.96,-1.68712,"P5"
189792,0,-23007.92,12267.96,-1.687167,"P5"
189793,0,-23007.92,12267.96,-1.687199,"P5"
189794,0,-23007.92,12267.96,-1.687217,"P5"
189795,0,-23007.92,12267.96,-1.687221,"P5"
189796,0,-23007.92,12267.96,-1.687214,"P5"
189797,0,-23007.92,12267.96,-1.687195,"P5"
189798,0,-23007.92,12267.96,-1.687167,"P5"
189799,0,-23007.92,12267.96,-1.687131,"P5"
189800,0,-23007.92,12267.96,-1.687089,"P5"
189801,0,-23007.92,12267.96,-1.687042,"P5"
189802,0,-23007.92,12267.96,-1.686991,"P5"
189803,0,-23007.92,12267.96,-1.686937,"P5"
189804,0,-23007.92,12267.96,-1.686883,"P5"
189805,0,-23007.92,12267.96,-1.686829,"P5"
189806,0,-23007.92,12267.96,-1.686777,"P5"
189807,0,-23007.92,12267.96,-1.686726,"P5"
189808,0,-23007.92,12267.96,-1.686679,"P5"
189809,0,-23007.92,12267.96,-1.686635,"P5"
189810,0,-23007.92,12267.96,-1.686596,"P5"
189811,0,-23007.92,12267.96,-1.686561,"P5"
189812,0,-23007.92,12267.96,-1.686532,"P5"
189813,0,-23007.92,12267.96,-1.686507,"P5"
189814,0,-23007.92,12267.96,-1.686487,"P5"
189815,0,-23007.92,12267.96,-1.686473,"P5"
189816,0,-23007.92,12267.96,-1.686463,"P5"
189817,0,-23007.92,12267.96,-1.686458,"P5"
189818,0,-23007.92,12267.96,-1.686457,"P5"
189819,0,-23007.92,12267.96,-1.68646,"P5"
189820,0,-23007.92,12267.96,-1.686466,"P5"
189821,0,-23007.92,12267.96,-1.686476,"P5"
189822,0,-23007.92,12267.96,-1.686488,"P5"
189823,0,-23007.92,12267.96,-1.686502,"P5"
189824,0,-23007.92,12267.96,-1.686517,"P5"
189825,0,-23007.92,12267.96,-1.686534,"P5"
189826,0,-23007.92,12267.96,-1.686551,"P5"
189827,0,-23007.92,12267.96,-1.686569,"P5"
189828,0,-23007.92,12267.96,-1.686586,"P5"
189829,0,-23007.92,12267.96,-1.686603,"P5"
189830,0,-23007.92,12267.96,-1.686619,"P5"
189831,0,-23007.92,12267.96,-1.686634,"P5"
189832,0,-23007.92,12267.96,-1.686648,"P5"
189833,0,-23007.92,12267.96,-1.68666,"P5"
189834,0,-23007.92,12267.96,-1.686671,"P5"
189835,0,-23007.92,12267.96,-1.686681,"P5"
189836,0,-23007.92,12267.96,-1.686688,"P5"
189837,0,-23007.92,12267.96,-1.686694,"P5"
189838,0,-23007.92,12267.96,-1.686699,"P5"
189839,0,-23007.92,12267.96,-1.686702,"P5"
189840,0,-23007.92,12267.96,-1.686703,"P5"
189841,0,-23007.92,12267.96,-1.686703,"P5"
189842,0,-23007.92,12267.96,-1.686702,"P5"
189843,0,-23007.92,12267.96,-1.6867,"P5"
189844,0,-23007.92,12267.96,-1.686697,"P5"
