"Frame","stream_1","CG_x","CG_y","CG_z","subject"
277877,0,-19163.45,10005.6,-1.738134,"P22"
277878,0,-19163.45,10005.6,-1.737939,"P22"
277879,0,-19163.45,10005.6,-1.737781,"P22"
277880,0,-19163.45,10005.6,-1.73765,"P22"
277881,0,-19163.45,10005.6,-1.737546,"P22"
277882,0,-19163.45,10005.59,-1.737467,"P22"
277883,0,-19163.45,10005.59,-1.737414,"P22"
277884,0,-19163.45,10005.59,-1.737385,"P22"
277885,0,-19163.45,10005.59,-1.737378,"P22"
277886,0,-19163.45,10005.59,-1.737391,"P22"
277887,0,-19163.45,10005.59,-1.737422,"P22"
277888,0,-19163.45,10005.59,-1.737468,"P22"
277889,0,-19163.45,10005.6,-1.737529,"P22"
277890,0,-19163.45,10005.6,-1.7376,"P22"
277891,0,-19163.45,10005.6,-1.737679,"P22"
277892,0,-19163.45,10005.6,-1.737765,"P22"
277893,0,-19163.45,10005.6,-1.737854,"P22"
277894,0,-19163.45,10005.6,-1.737945,"P22"
277895,0,-19163.45,10005.6,-1.738035,"P22"
277896,0,-19163.45,10005.6,-1.738123,"P22"
277897,0,-19163.45,10005.6,-1.738208,"P22"
277898,0,-19163.45,10005.6,-1.738287,"P22"
277899,0,-19163.45,10005.6,-1.73836,"P22"
277900,0,-19163.45,10005.6,-1.738426,"P22"
277901,0,-19163.45,10005.6,-1.738484,"P22"
277902,0,-19163.45,10005.6,-1.738534,"P22"
277903,0,-19163.45,10005.6,-1.738576,"P22"
277904,0,-19163.45,10005.6,-1.738608,"P22"
277905,0,-19163.45,10005.6,-1.738633,"P22"
277906,0,-19163.45,10005.6,-1.738649,"P22"
277907,0,-19163.45,10005.6,-1.738657,"P22"
277908,0,-19163.45,10005.6,-1.738659,"P22"
277909,0,-19163.45,10005.6,-1.738653,"P22"
277910,0,-19163.45,10005.6,-1.738642,"P22"
277911,0,-19163.45,10005.6,-1.738626,"P22"
277912,0,-19163.45,10005.6,-1.738605,"P22"
277913,0,-19163.45,10005.6,-1.738582,"P22"
277914,0,-19163.45,10005.6,-1.738555,"P22"
277915,0,-19163.45,10005.6,-1.738527,"P22"
277916,0,-19163.45,10005.6,-1.738498,"P22"
277917,0,-19163.45,10005.6,-1.738468,"P22"
277918,0,-19163.45,10005.6,-1.738439,"P22"
277919,0,-19163.45,10005.6,-1.73841,"P22"
277920,0,-19163.45,10005.6,-1.738383,"P22"
277921,0,-19163.45,10005.6,-1.738358,"P22"
277922,0,-19163.45,10005.6,-1.738334,"P22"
277923,0,-19163.45,10005.6,-1.738313,"P22"
277924,0,-19163.45,10005.6,-1.738295,"P22"
277925,0,-19163.45,10005.6,-1.738279,"P22"
277926,0,-19163.45,10005.6,-1.738266,"P22"
277927,0,-19163.45,10005.6,-1.738256,"P22"
277928,0,-19163.45,10005.6,-1.738249,"P22"
277929,0,-19163.45,10005.6,-1.738244,"P22"
277930,0,-19163.45,10005.6,-1.738242,"P22"
277931,0,-19163.45,10005.6,-1.738242,"P22"
277932,0,-19163.45,10005.6,-1.738244,"P22"
277933,0,-19163.45,10005.6,-1.738248,"P22"
277934,0,-19163.45,10005.6,-1.738254,"P22"
277935,0,-19163.45,10005.6,-1.73826,"P22"
277936,0,-19163.45,10005.6,-1.738268,"P22"
277937,0,-19163.45,10005.6,-1.738277,"P22"
277938,0,-19163.45,10005.6,-1.738286,"P22"
277939,0,-19163.45,10005.6,-1.738296,"P22"
277940,0,-19163.45,10005.6,-1.738305,"P22"
277941,0,-19163.45,10005.6,-1.738315,"P22"
277942,0,-19163.45,10005.6,-1.738324,"P22"
277943,0,-19163.45,10005.6,-1.738333,"P22"
277944,0,-19163.45,10005.6,-1.738341,"P22"
