"Frame","stream_1","CG_x","CG_y","CG_z","subject"
263126,0,-24421.89,12268.25,-1.73804,"P39"
263127,0,-24421.89,12268.25,-1.737845,"P39"
263128,0,-24421.89,12268.25,-1.737688,"P39"
263129,0,-24421.89,12268.25,-1.737558,"P39"
263130,0,-24421.89,12268.25,-1.737454,"P39"
263131,0,-24421.89,12268.25,-1.737376,"P39"
263132,0,-24421.89,12268.25,-1.737322,"P39"
263133,0,-24421.89,12268.25,-1.737293,"P39"
263134,0,-24421.89,12268.25,-1.737285,"P39"
263135,0,-24421.89,12268.25,-1.737298,"P39"
263136,0,-24421.89,12268.25,-1.737328,"P39"
263137,0,-24421.89,12268.25,-1.737374,"P39"
263138,0,-24421.89,12268.25,-1.737434,"P39"
263139,0,-24421.89,12268.25,-1.737504,"P39"
263140,0,-24421.89,12268.25,-1.737583,"P39"
263141,0,-24421.89,12268.25,-1.737668,"P39"
263142,0,-24421.89,12268.25,-1.737756,"P39"
263143,0,-24421.89,12268.25,-1.737846,"P39"
263144,0,-24421.89,12268.25,-1.737936,"P39"
263145,0,-24421.89,12268.25,-1.738024,"P39"
263146,0,-24421.89,12268.25,-1.738108,"P39"
263147,0,-24421.89,12268.25,-1.738187,"P39"
263148,0,-24421.89,12268.25,-1.73826,"P39"
263149,0,-24421.89,12268.25,-1.738326,"P39"
263150,0,-24421.89,12268.25,-1.738383,"P39"
263151,0,-24421.89,12268.25,-1.738433,"P39"
263152,0,-24421.89,12268.25,-1.738474,"P39"
263153,0,-24421.89,12268.25,-1.738507,"P39"
263154,0,-24421.89,12268.25,-1.738531,"P39"
263155,0,-24421.89,12268.25,-1.738547,"P39"
263156,0,-24421.89,12268.25,-1.738555,"P39"
263157,0,-24421.89,12268.25,-1.738557,"P39"
263158,0,-24421.89,12268.25,-1.738551,"P39"
263159,0,-24421.89,12268.25,-1.73854,"P39"
263160,0,-24421.89,12268.25,-1.738524,"P39"
263161,0,-24421.89,12268.25,-1.738504,"P39"
263162,0,-24421.89,12268.25,-1.738481,"P39"
263163,0,-24421.89,12268.25,-1.738455,"P39"
263164,0,-24421.89,12268.25,-1.738427,"P39"
263165,0,-24421.89,12268.25,-1.738398,"P39"
263166,0,-24421.89,12268.25,-1.738368,"P39"
263167,0,-24421.89,12268.25,-1.738339,"P39"
263168,0,-24421.89,12268.25,-1.738311,"P39"
263169,0,-24421.89,12268.25,-1.738283,"P39"
263170,0,-24421.89,12268.25,-1.738258,"P39"
263171,0,-24421.89,12268.25,-1.738235,"P39"
263172,0,-24421.89,12268.25,-1.738214,"P39"
263173,0,-24421.89,12268.25,-1.738196,"P39"
263174,0,-24421.89,12268.25,-1.73818,"P39"
263175,0,-24421.89,12268.25,-1.738167,"P39"
263176,0,-24421.89,12268.25,-1.738157,"P39"
263177,0,-24421.89,12268.25,-1.73815,"P39"
263178,0,-24421.89,12268.25,-1.738145,"P39"
263179,0,-24421.89,12268.25,-1.738143,"P39"
263180,0,-24421.89,12268.25,-1.738143,"P39"
263181,0,-24421.89,12268.25,-1.738145,"P39"
263182,0,-24421.89,12268.25,-1.738149,"P39"
263183,0,-24421.89,12268.25,-1.738154,"P39"
263184,0,-24421.89,12268.25,-1.738161,"P39"
263185,0,-24421.89,12268.25,-1.738169,"P39"
