"Frame","stream_1","CG_x","CG_y","CG_z","subject"
724586,0,-23007.92,12267.96,-1.685396,"P29"
724587,0,-23007.92,12267.96,-1.685186,"P29"
724588,0,-23007.92,12267.96,-1.685034,"P29"
724589,0,-23007.92,12267.96,-1.684927,"P29"
724590,0,-23007.92,12267.96,-1.684864,"P29"
724591,0,-23007.92,12267.96,-1.684843,"P29"
724592,0,-23007.92,12267.96,-1.684861,"P29"
724593,0,-23007.92,12267.96,-1.684913,"P29"
724594,0,-23007.92,12267.96,-1.684996,"P29"
724595,0,-23007.92,12267.96,-1.685105,"P29"
724596,0,-23007.92,12267.96,-1.685236,"P29"
724597,0,-23007.92,12267.96,-1.685383,"P29"
724598,0,-23007.92,12267.96,-1.685542,"P29"
724599,0,-23007.92,12267.96,-1.685708,"P29"
724600,0,-23007.92,12267.96,-1.685878,"P29"
724601,0,-23007.92,12267.96,-1.686047,"P29"
724602,0,-23007.92,12267.96,-1.686213,"P29"
724603,0,-23007.92,12267.96,-1.686371,"P29"
724604,0,-23007.92,12267.96,-1.68652,"P29"
724605,0,-23007.92,12267.96,-1.686658,"P29"
724606,0,-23007.92,12267.96,-1.686782,"P29"
724607,0,-23007.92,12267.96,-1.686891,"P29"
724608,0,-23007.92,12267.96,-1.686986,"P29"
724609,0,-23007.92,12267.96,-1.687064,"P29"
724610,0,-23007.92,12267.96,-1.687127,"P29"
724611,0,-23007.92,12267.96,-1.687174,"P29"
724612,0,-23007.92,12267.96,-1.687206,"P29"
724613,0,-23007.92,12267.96,-1.687224,"P29"
724614,0,-23007.92,12267.96,-1.687229,"P29"
724615,0,-23007.92,12267.96,-1.687221,"P29"
724616,0,-23007.92,12267.96,-1.687202,"P29"
724617,0,-23007.92,12267.96,-1.687174,"P29"
724618,0,-23007.92,12267.96,-1.687138,"P29"
724619,0,-23007.92,12267.96,-1.687096,"P29"
724620,0,-23007.92,12267.96,-1.687048,"P29"
724621,0,-23007.92,12267.96,-1.686997,"P29"
724622,0,-23007.92,12267.96,-1.686944,"P29"
724623,0,-23007.92,12267.96,-1.686889,"P29"
724624,0,-23007.92,12267.96,-1.686835,"P29"
724625,0,-23007.92,12267.96,-1.686783,"P29"
724626,0,-23007.92,12267.96,-1.686732,"P29"
724627,0,-23007.92,12267.96,-1.686685,"P29"
724628,0,-23007.92,12267.96,-1.686641,"P29"
724629,0,-23007.92,12267.96,-1.686601,"P29"
724630,0,-23007.92,12267.96,-1.686567,"P29"
724631,0,-23007.92,12267.96,-1.686537,"P29"
724632,0,-23007.92,12267.96,-1.686512,"P29"
724633,0,-23007.92,12267.96,-1.686493,"P29"
