"Frame","stream_1","CG_x","CG_y","CG_z","subject"
32249,0,-25849.12,12290.04,-1.73804,"P12"
32250,0,-25849.12,12290.04,-1.737845,"P12"
32251,0,-25849.12,12290.04,-1.737688,"P12"
32252,0,-25849.12,12290.04,-1.737558,"P12"
32253,0,-25849.12,12290.04,-1.737454,"P12"
32254,0,-25849.12,12290.04,-1.737376,"P12"
32255,0,-25849.12,12290.04,-1.737323,"P12"
32256,0,-25849.12,12290.04,-1.737293,"P12"
32257,0,-25849.12,12290.04,-1.737285,"P12"
32258,0,-25849.12,12290.04,-1.737298,"P12"
32259,0,-25849.12,12290.04,-1.737328,"P12"
32260,0,-25849.12,12290.04,-1.737374,"P12"
32261,0,-25849.12,12290.04,-1.737433,"P12"
32262,0,-25849.12,12290.04,-1.737503,"P12"
32263,0,-25849.12,12290.04,-1.737582,"P12"
32264,0,-25849.12,12290.04,-1.737667,"P12"
32265,0,-25849.12,12290.04,-1.737755,"P12"
32266,0,-25849.12,12290.04,-1.737845,"P12"
32267,0,-25849.12,12290.04,-1.737935,"P12"
32268,0,-25849.12,12290.04,-1.738022,"P12"
32269,0,-25849.12,12290.04,-1.738106,"P12"
32270,0,-25849.12,12290.04,-1.738185,"P12"
32271,0,-25849.12,12290.04,-1.738258,"P12"
32272,0,-25849.12,12290.04,-1.738323,"P12"
32273,0,-25849.12,12290.04,-1.738381,"P12"
32274,0,-25849.12,12290.04,-1.73843,"P12"
32275,0,-25849.12,12290.04,-1.738471,"P12"
32276,0,-25849.12,12290.04,-1.738504,"P12"
32277,0,-25849.12,12290.04,-1.738528,"P12"
32278,0,-25849.12,12290.04,-1.738544,"P12"
32279,0,-25849.12,12290.04,-1.738552,"P12"
32280,0,-25849.12,12290.04,-1.738554,"P12"
32281,0,-25849.12,12290.04,-1.738549,"P12"
32282,0,-25849.12,12290.04,-1.738538,"P12"
32283,0,-25849.12,12290.04,-1.738522,"P12"
32284,0,-25849.12,12290.04,-1.738502,"P12"
32285,0,-25849.12,12290.04,-1.738478,"P12"
32286,0,-25849.12,12290.04,-1.738452,"P12"
32287,0,-25849.12,12290.04,-1.738424,"P12"
32288,0,-25849.12,12290.04,-1.738395,"P12"
32289,0,-25849.12,12290.04,-1.738366,"P12"
32290,0,-25849.12,12290.04,-1.738337,"P12"
32291,0,-25849.12,12290.04,-1.738309,"P12"
32292,0,-25849.12,12290.04,-1.738282,"P12"
32293,0,-25849.12,12290.04,-1.738257,"P12"
32294,0,-25849.12,12290.04,-1.738233,"P12"
32295,0,-25849.12,12290.04,-1.738213,"P12"
32296,0,-25849.12,12290.04,-1.738194,"P12"
32297,0,-25849.12,12290.04,-1.738179,"P12"
32298,0,-25849.12,12290.04,-1.738166,"P12"
32299,0,-25849.12,12290.04,-1.738156,"P12"
32300,0,-25849.12,12290.04,-1.738149,"P12"
32301,0,-25849.12,12290.04,-1.738144,"P12"
32302,0,-25849.12,12290.04,-1.738142,"P12"
32303,0,-25849.12,12290.04,-1.738142,"P12"
32304,0,-25849.12,12290.04,-1.738144,"P12"
32305,0,-25849.12,12290.04,-1.738148,"P12"
32306,0,-25849.12,12290.04,-1.738153,"P12"
32307,0,-25849.12,12290.04,-1.73816,"P12"
32308,0,-25849.12,12290.04,-1.738167,"P12"
32309,0,-25849.12,12290.04,-1.738176,"P12"
32310,0,-25849.12,12290.04,-1.738185,"P12"
32311,0,-25849.12,12290.04,-1.738195,"P12"
32312,0,-25849.12,12290.04,-1.738204,"P12"
32313,0,-25849.12,12290.04,-1.738213,"P12"
32314,0,-25849.12,12290.04,-1.738223,"P12"
32315,0,-25849.12,12290.04,-1.738231,"P12"
32316,0,-25849.12,12290.04,-1.738239,"P12"
32317,0,-25849.12,12290.04,-1.738247,"P12"
32318,0,-25849.12,12290.04,-1.738253,"P12"
32319,0,-25849.12,12290.04,-1.738259,"P12"
32320,0,-25849.12,12290.04,-1.738264,"P12"
32321,0,-25849.12,12290.04,-1.738268,"P12"
32322,0,-25849.12,12290.04,-1.738271,"P12"
32323,0,-25849.12,12290.04,-1.738273,"P12"
32324,0,-25849.12,12290.04,-1.738275,"P12"
32325,0,-25849.12,12290.04,-1.738275,"P12"
