"Frame","stream_1","CG_x","CG_y","CG_z","subject"
336354,0,-21133.53,11893.24,-1.744217,"P7"
336355,0,-21133.53,11893.24,-1.744014,"P7"
336356,0,-21133.53,11893.24,-1.743853,"P7"
336357,0,-21133.53,11893.24,-1.74372,"P7"
336358,0,-21133.53,11893.24,-1.743615,"P7"
336359,0,-21133.53,11893.24,-1.743538,"P7"
336360,0,-21133.53,11893.24,-1.743488,"P7"
336361,0,-21133.53,11893.24,-1.743463,"P7"
336362,0,-21133.53,11893.24,-1.743461,"P7"
336363,0,-21133.53,11893.24,-1.743481,"P7"
336364,0,-21133.53,11893.24,-1.743519,"P7"
336365,0,-21133.53,11893.24,-1.743573,"P7"
336366,0,-21133.53,11893.24,-1.743641,"P7"
336367,0,-21133.53,11893.24,-1.74372,"P7"
336368,0,-21133.53,11893.24,-1.743807,"P7"
336369,0,-21133.53,11893.24,-1.7439,"P7"
336370,0,-21133.53,11893.24,-1.743997,"P7"
336371,0,-21133.53,11893.24,-1.744095,"P7"
336372,0,-21133.53,11893.24,-1.744191,"P7"
336373,0,-21133.53,11893.24,-1.744285,"P7"
336374,0,-21133.53,11893.24,-1.744375,"P7"
336375,0,-21133.53,11893.24,-1.744458,"P7"
336376,0,-21133.53,11893.24,-1.744535,"P7"
336377,0,-21133.53,11893.24,-1.744603,"P7"
336378,0,-21133.53,11893.24,-1.744663,"P7"
336379,0,-21133.53,11893.24,-1.744714,"P7"
336380,0,-21133.53,11893.24,-1.744756,"P7"
336381,0,-21133.53,11893.24,-1.744788,"P7"
336382,0,-21133.53,11893.24,-1.744811,"P7"
336383,0,-21133.53,11893.24,-1.744826,"P7"
336384,0,-21133.53,11893.24,-1.744833,"P7"
336385,0,-21133.53,11893.24,-1.744832,"P7"
336386,0,-21133.53,11893.24,-1.744825,"P7"
336387,0,-21133.53,11893.24,-1.744811,"P7"
336388,0,-21133.53,11893.24,-1.744793,"P7"
336389,0,-21133.53,11893.24,-1.74477,"P7"
336390,0,-21133.53,11893.24,-1.744744,"P7"
336391,0,-21133.53,11893.24,-1.744715,"P7"
336392,0,-21133.53,11893.24,-1.744684,"P7"
336393,0,-21133.53,11893.24,-1.744653,"P7"
336394,0,-21133.53,11893.24,-1.744621,"P7"
336395,0,-21133.53,11893.24,-1.74459,"P7"
336396,0,-21133.53,11893.24,-1.744559,"P7"
336397,0,-21133.53,11893.24,-1.744531,"P7"
336398,0,-21133.53,11893.24,-1.744504,"P7"
336399,0,-21133.53,11893.24,-1.74448,"P7"
336400,0,-21133.53,11893.24,-1.744458,"P7"
336401,0,-21133.53,11893.24,-1.744439,"P7"
336402,0,-21133.53,11893.24,-1.744423,"P7"
