"Frame","stream_1","CG_x","CG_y","CG_z","subject"
223912,0,-21133.53,11893.24,-1.744217,"P45"
223913,0,-21133.53,11893.24,-1.744014,"P45"
223914,0,-21133.53,11893.24,-1.743853,"P45"
223915,0,-21133.53,11893.24,-1.74372,"P45"
223916,0,-21133.53,11893.24,-1.743615,"P45"
223917,0,-21133.53,11893.24,-1.743539,"P45"
223918,0,-21133.53,11893.24,-1.743489,"P45"
223919,0,-21133.53,11893.24,-1.743464,"P45"
223920,0,-21133.53,11893.24,-1.743462,"P45"
223921,0,-21133.53,11893.24,-1.743482,"P45"
223922,0,-21133.53,11893.24,-1.74352,"P45"
223923,0,-21133.53,11893.24,-1.743574,"P45"
223924,0,-21133.53,11893.24,-1.743642,"P45"
223925,0,-21133.53,11893.24,-1.743721,"P45"
223926,0,-21133.53,11893.24,-1.743809,"P45"
223927,0,-21133.53,11893.24,-1.743902,"P45"
223928,0,-21133.53,11893.24,-1.743999,"P45"
223929,0,-21133.53,11893.24,-1.744096,"P45"
223930,0,-21133.53,11893.24,-1.744193,"P45"
223931,0,-21133.53,11893.24,-1.744287,"P45"
223932,0,-21133.53,11893.24,-1.744376,"P45"
223933,0,-21133.53,11893.24,-1.74446,"P45"
223934,0,-21133.53,11893.24,-1.744536,"P45"
223935,0,-21133.53,11893.24,-1.744604,"P45"
223936,0,-21133.53,11893.24,-1.744664,"P45"
223937,0,-21133.53,11893.24,-1.744715,"P45"
223938,0,-21133.53,11893.24,-1.744757,"P45"
223939,0,-21133.53,11893.24,-1.744789,"P45"
223940,0,-21133.53,11893.24,-1.744813,"P45"
223941,0,-21133.53,11893.24,-1.744828,"P45"
223942,0,-21133.53,11893.24,-1.744835,"P45"
223943,0,-21133.53,11893.24,-1.744834,"P45"
223944,0,-21133.53,11893.24,-1.744826,"P45"
223945,0,-21133.53,11893.24,-1.744813,"P45"
223946,0,-21133.53,11893.24,-1.744794,"P45"
223947,0,-21133.53,11893.24,-1.744771,"P45"
223948,0,-21133.53,11893.24,-1.744745,"P45"
223949,0,-21133.53,11893.24,-1.744716,"P45"
223950,0,-21133.53,11893.24,-1.744686,"P45"
223951,0,-21133.53,11893.24,-1.744654,"P45"
223952,0,-21133.53,11893.24,-1.744622,"P45"
223953,0,-21133.53,11893.24,-1.744591,"P45"
223954,0,-21133.53,11893.24,-1.744561,"P45"
223955,0,-21133.53,11893.24,-1.744532,"P45"
223956,0,-21133.53,11893.24,-1.744505,"P45"
223957,0,-21133.53,11893.24,-1.744481,"P45"
223958,0,-21133.53,11893.24,-1.744459,"P45"
223959,0,-21133.53,11893.24,-1.744441,"P45"
223960,0,-21133.53,11893.24,-1.744425,"P45"
223961,0,-21133.53,11893.24,-1.744412,"P45"
223962,0,-21133.53,11893.24,-1.744402,"P45"
223963,0,-21133.53,11893.24,-1.744395,"P45"
223964,0,-21133.53,11893.24,-1.74439,"P45"
223965,0,-21133.53,11893.24,-1.744389,"P45"
223966,0,-21133.53,11893.24,-1.744389,"P45"
223967,0,-21133.53,11893.24,-1.744392,"P45"
223968,0,-21133.53,11893.24,-1.744397,"P45"
223969,0,-21133.53,11893.24,-1.744403,"P45"
223970,0,-21133.53,11893.24,-1.744411,"P45"
223971,0,-21133.53,11893.24,-1.744419,"P45"
