"Frame","stream_1","CG_x","CG_y","CG_z","subject"
1155198,0,-21133.53,11893.24,-1.744217,"P4"
1155199,0,-21133.53,11893.24,-1.744014,"P4"
1155200,0,-21133.53,11893.24,-1.743853,"P4"
1155201,0,-21133.53,11893.24,-1.74372,"P4"
1155202,0,-21133.53,11893.24,-1.743615,"P4"
1155203,0,-21133.53,11893.24,-1.743538,"P4"
1155204,0,-21133.53,11893.24,-1.743487,"P4"
1155205,0,-21133.53,11893.24,-1.743462,"P4"
1155206,0,-21133.53,11893.24,-1.74346,"P4"
1155207,0,-21133.53,11893.24,-1.743479,"P4"
1155208,0,-21133.53,11893.24,-1.743517,"P4"
1155209,0,-21133.53,11893.24,-1.743571,"P4"
1155210,0,-21133.53,11893.24,-1.743639,"P4"
1155211,0,-21133.53,11893.24,-1.743718,"P4"
1155212,0,-21133.53,11893.24,-1.743805,"P4"
1155213,0,-21133.53,11893.24,-1.743898,"P4"
1155214,0,-21133.53,11893.24,-1.743995,"P4"
1155215,0,-21133.53,11893.24,-1.744092,"P4"
1155216,0,-21133.53,11893.24,-1.744189,"P4"
1155217,0,-21133.53,11893.24,-1.744283,"P4"
1155218,0,-21133.53,11893.24,-1.744372,"P4"
1155219,0,-21133.53,11893.24,-1.744456,"P4"
1155220,0,-21133.53,11893.24,-1.744532,"P4"
1155221,0,-21133.53,11893.24,-1.744601,"P4"
1155222,0,-21133.53,11893.24,-1.744661,"P4"
1155223,0,-21133.53,11893.24,-1.744712,"P4"
1155224,0,-21133.53,11893.24,-1.744753,"P4"
1155225,0,-21133.53,11893.24,-1.744786,"P4"
1155226,0,-21133.53,11893.24,-1.744809,"P4"
1155227,0,-21133.53,11893.24,-1.744824,"P4"
1155228,0,-21133.53,11893.24,-1.744831,"P4"
1155229,0,-21133.53,11893.24,-1.74483,"P4"
1155230,0,-21133.53,11893.24,-1.744823,"P4"
1155231,0,-21133.53,11893.24,-1.74481,"P4"
1155232,0,-21133.53,11893.24,-1.744791,"P4"
1155233,0,-21133.53,11893.24,-1.744768,"P4"
1155234,0,-21133.53,11893.24,-1.744742,"P4"
