"Frame","stream_1","CG_x","CG_y","CG_z","subject"
249852,0,-23007.93,12267.96,-1.68239,"P38"
249853,0,-23007.93,12267.96,-1.682574,"P38"
249854,0,-23007.93,12267.96,-1.682663,"P38"
249855,0,-23007.93,12267.96,-1.682826,"P38"
249856,0,-23007.94,12267.96,-1.682943,"P38"
249857,0,-23007.94,12267.96,-1.683079,"P38"
249858,0,-23007.94,12267.96,-1.683273,"P38"
249859,0,-23007.94,12267.96,-1.683532,"P38"
249860,0,-23007.94,12267.96,-1.683913,"P38"
249861,0,-23007.94,12267.96,-1.684398,"P38"
249862,0,-23007.94,12267.96,-1.684974,"P38"
249863,0,-23007.94,12267.96,-1.685599,"P38"
249864,0,-23007.94,12267.96,-1.6862,"P38"
249865,0,-23007.94,12267.96,-1.686723,"P38"
249866,0,-23007.94,12267.96,-1.68713,"P38"
249867,0,-23007.94,12267.96,-1.687417,"P38"
249868,0,-23007.94,12267.96,-1.687624,"P38"
249869,0,-23007.94,12267.96,-1.687751,"P38"
249870,0,-23007.94,12267.96,-1.687827,"P38"
249871,0,-23007.94,12267.96,-1.687882,"P38"
249872,0,-23007.94,12267.96,-1.687898,"P38"
249873,0,-23007.94,12267.96,-1.687885,"P38"
249874,0,-23007.94,12267.96,-1.687841,"P38"
249875,0,-23007.94,12267.96,-1.687762,"P38"
249876,0,-23007.94,12267.96,-1.687653,"P38"
249877,0,-23007.94,12267.96,-1.687518,"P38"
249878,0,-23007.94,12267.96,-1.687366,"P38"
249879,0,-23007.94,12267.96,-1.687211,"P38"
249880,0,-23007.93,12267.96,-1.687112,"P38"
249881,0,-23007.93,12267.96,-1.687098,"P38"
249882,0,-23007.93,12267.96,-1.68719,"P38"
249883,0,-23007.93,12267.96,-1.687388,"P38"
249884,0,-23007.93,12267.96,-1.687672,"P38"
249885,0,-23007.93,12267.96,-1.688011,"P38"
249886,0,-23007.93,12267.96,-1.688377,"P38"
249887,0,-23007.93,12267.96,-1.688745,"P38"
249888,0,-23007.93,12267.96,-1.689099,"P38"
249889,0,-23007.93,12267.96,-1.689429,"P38"
249890,0,-23007.93,12267.96,-1.68973,"P38"
249891,0,-23007.93,12267.96,-1.690001,"P38"
249892,0,-23007.93,12267.96,-1.690244,"P38"
249893,0,-23007.93,12267.96,-1.690458,"P38"
249894,0,-23007.93,12267.96,-1.690646,"P38"
249895,0,-23007.93,12267.96,-1.690805,"P38"
249896,0,-23007.93,12267.96,-1.690937,"P38"
249897,0,-23007.93,12267.96,-1.691041,"P38"
249898,0,-23007.93,12267.96,-1.691116,"P38"
249899,0,-23007.93,12267.96,-1.691166,"P38"
249900,0,-23007.93,12267.96,-1.691191,"P38"
249901,0,-23007.93,12267.96,-1.691193,"P38"
249902,0,-23007.93,12267.96,-1.691177,"P38"
249903,0,-23007.93,12267.96,-1.691145,"P38"
249904,0,-23007.93,12267.96,-1.691101,"P38"
249905,0,-23007.93,12267.96,-1.691048,"P38"
249906,0,-23007.93,12267.96,-1.69099,"P38"
249907,0,-23007.93,12267.96,-1.690928,"P38"
249908,0,-23007.93,12267.96,-1.690867,"P38"
249909,0,-23007.93,12267.96,-1.690808,"P38"
249910,0,-23007.93,12267.96,-1.690753,"P38"
249911,0,-23007.93,12267.96,-1.690704,"P38"
249912,0,-23007.93,12267.96,-1.690662,"P38"
249913,0,-23007.93,12267.96,-1.690629,"P38"
249914,0,-23007.93,12267.96,-1.690604,"P38"
249915,0,-23007.93,12267.96,-1.690589,"P38"
249916,0,-23007.93,12267.96,-1.690582,"P38"
249917,0,-23007.93,12267.96,-1.690585,"P38"
249918,0,-23007.93,12267.96,-1.690595,"P38"
249919,0,-23007.93,12267.96,-1.690612,"P38"
249920,0,-23007.93,12267.96,-1.690635,"P38"
249921,0,-23007.93,12267.96,-1.690663,"P38"
249922,0,-23007.93,12267.96,-1.690694,"P38"
249923,0,-23007.93,12267.96,-1.690727,"P38"
249924,0,-23007.93,12267.96,-1.690761,"P38"
249925,0,-23007.93,12267.96,-1.690793,"P38"
249926,0,-23007.93,12267.96,-1.690824,"P38"
249927,0,-23007.93,12267.96,-1.690851,"P38"
249928,0,-23007.93,12267.96,-1.690874,"P38"
249929,0,-23007.93,12267.96,-1.690893,"P38"
249930,0,-23007.93,12267.96,-1.690906,"P38"
249931,0,-23007.93,12267.96,-1.690914,"P38"
249932,0,-23007.93,12267.96,-1.690916,"P38"
249933,0,-23007.93,12267.96,-1.690914,"P38"
249934,0,-23007.93,12267.96,-1.690908,"P38"
249935,0,-23007.93,12267.96,-1.690898,"P38"
249936,0,-23007.93,12267.96,-1.690884,"P38"
249937,0,-23007.93,12267.96,-1.690868,"P38"
249938,0,-23007.93,12267.96,-1.690851,"P38"
249939,0,-23007.93,12267.96,-1.690832,"P38"
249940,0,-23007.93,12267.96,-1.690814,"P38"
249941,0,-23007.93,12267.96,-1.690797,"P38"
249942,0,-23007.93,12267.96,-1.690782,"P38"
249943,0,-23007.93,12267.96,-1.690769,"P38"
249944,0,-23007.93,12267.96,-1.690758,"P38"
249945,0,-23007.93,12267.96,-1.69075,"P38"
249946,0,-23007.93,12267.96,-1.690745,"P38"
249947,0,-23007.93,12267.96,-1.690742,"P38"
249948,0,-23007.93,12267.96,-1.690742,"P38"
249949,0,-23007.93,12267.96,-1.690745,"P38"
249950,0,-23007.93,12267.96,-1.69075,"P38"
249951,0,-23007.93,12267.96,-1.690756,"P38"
249952,0,-23007.93,12267.96,-1.690764,"P38"
249953,0,-23007.93,12267.96,-1.690773,"P38"
249954,0,-23007.93,12267.96,-1.690782,"P38"
249955,0,-23007.93,12267.96,-1.690792,"P38"
249956,0,-23007.93,12267.96,-1.690802,"P38"
249957,0,-23007.93,12267.96,-1.690811,"P38"
249958,0,-23007.93,12267.96,-1.690818,"P38"
249959,0,-23007.93,12267.96,-1.690825,"P38"
249960,0,-23007.93,12267.96,-1.69083,"P38"
249961,0,-23007.93,12267.96,-1.690834,"P38"
249962,0,-23007.93,12267.96,-1.690836,"P38"
249963,0,-23007.93,12267.96,-1.690836,"P38"
249964,0,-23007.93,12267.96,-1.690834,"P38"
249965,0,-23007.93,12267.96,-1.690832,"P38"
249966,0,-23007.93,12267.96,-1.690828,"P38"
249967,0,-23007.93,12267.96,-1.690824,"P38"
249968,0,-23007.93,12267.96,-1.690819,"P38"
249969,0,-23007.93,12267.96,-1.690814,"P38"
249970,0,-23007.93,12267.96,-1.690809,"P38"
249971,0,-23007.93,12267.96,-1.690804,"P38"
249972,0,-23007.93,12267.96,-1.6908,"P38"
249973,0,-23007.93,12267.96,-1.690795,"P38"
249974,0,-23007.93,12267.96,-1.690792,"P38"
249975,0,-23007.93,12267.96,-1.690789,"P38"
249976,0,-23007.93,12267.96,-1.690787,"P38"
249977,0,-23007.93,12267.96,-1.690786,"P38"
249978,0,-23007.93,12267.96,-1.690785,"P38"
249979,0,-23007.93,12267.96,-1.690786,"P38"
249980,0,-23007.93,12267.96,-1.690787,"P38"
249981,0,-23007.93,12267.96,-1.690788,"P38"
249982,0,-23007.93,12267.96,-1.69079,"P38"
249983,0,-23007.93,12267.96,-1.690792,"P38"
249984,0,-23007.93,12267.96,-1.690795,"P38"
249985,0,-23007.93,12267.96,-1.690797,"P38"
249986,0,-23007.93,12267.96,-1.6908,"P38"
249987,0,-23007.93,12267.96,-1.690802,"P38"
249988,0,-23007.93,12267.96,-1.690805,"P38"
249989,0,-23007.93,12267.96,-1.690806,"P38"
249990,0,-23007.93,12267.96,-1.690808,"P38"
249991,0,-23007.93,12267.96,-1.690809,"P38"
249992,0,-23007.93,12267.96,-1.69081,"P38"
249993,0,-23007.93,12267.96,-1.690811,"P38"
249994,0,-23007.93,12267.96,-1.690811,"P38"
249995,0,-23007.93,12267.96,-1.69081,"P38"
249996,0,-23007.93,12267.96,-1.69081,"P38"
249997,0,-23007.93,12267.96,-1.690809,"P38"
249998,0,-23007.93,12267.96,-1.690808,"P38"
249999,0,-23007.93,12267.96,-1.690806,"P38"
250000,0,-23007.93,12267.96,-1.690805,"P38"
250001,0,-23007.93,12267.96,-1.690804,"P38"
250002,0,-23007.93,12267.96,-1.690802,"P38"
250003,0,-23007.93,12267.96,-1.690801,"P38"
250004,0,-23007.93,12267.96,-1.6908,"P38"
250005,0,-23007.93,12267.96,-1.690799,"P38"
250006,0,-23007.93,12267.96,-1.690799,"P38"
250007,0,-23007.93,12267.96,-1.690798,"P38"
250008,0,-23007.93,12267.96,-1.690798,"P38"
250009,0,-23007.93,12267.96,-1.690798,"P38"
250010,0,-23007.93,12267.96,-1.690798,"P38"
250011,0,-23007.93,12267.96,-1.690798,"P38"
250012,0,-23007.93,12267.96,-1.690798,"P38"
250013,0,-23007.93,12267.96,-1.690799,"P38"
250014,0,-23007.93,12267.96,-1.6908,"P38"
250015,0,-23007.93,12267.96,-1.6908,"P38"
250016,0,-23007.93,12267.96,-1.690801,"P38"
250017,0,-23007.93,12267.96,-1.690802,"P38"
