"Frame","stream_1","CG_x","CG_y","CG_z","subject"
231878,0,-24421.89,12268.25,-1.73804,"P23"
231879,0,-24421.89,12268.25,-1.737845,"P23"
231880,0,-24421.89,12268.25,-1.737689,"P23"
231881,0,-24421.89,12268.25,-1.737558,"P23"
231882,0,-24421.89,12268.25,-1.737454,"P23"
231883,0,-24421.89,12268.25,-1.737376,"P23"
231884,0,-24421.89,12268.25,-1.737322,"P23"
231885,0,-24421.89,12268.25,-1.737292,"P23"
231886,0,-24421.89,12268.25,-1.737284,"P23"
231887,0,-24421.89,12268.25,-1.737296,"P23"
231888,0,-24421.89,12268.25,-1.737326,"P23"
231889,0,-24421.89,12268.25,-1.737372,"P23"
231890,0,-24421.89,12268.25,-1.737431,"P23"
231891,0,-24421.89,12268.25,-1.737501,"P23"
231892,0,-24421.89,12268.25,-1.737579,"P23"
231893,0,-24421.89,12268.25,-1.737663,"P23"
231894,0,-24421.89,12268.25,-1.737752,"P23"
231895,0,-24421.89,12268.25,-1.737842,"P23"
231896,0,-24421.89,12268.25,-1.737931,"P23"
231897,0,-24421.89,12268.25,-1.738019,"P23"
231898,0,-24421.89,12268.25,-1.738103,"P23"
231899,0,-24421.89,12268.25,-1.738181,"P23"
231900,0,-24421.89,12268.25,-1.738254,"P23"
231901,0,-24421.89,12268.25,-1.738319,"P23"
231902,0,-24421.89,12268.25,-1.738377,"P23"
231903,0,-24421.89,12268.25,-1.738427,"P23"
231904,0,-24421.89,12268.25,-1.738468,"P23"
231905,0,-24421.89,12268.25,-1.7385,"P23"
231906,0,-24421.89,12268.25,-1.738524,"P23"
231907,0,-24421.89,12268.25,-1.73854,"P23"
231908,0,-24421.89,12268.25,-1.738549,"P23"
231909,0,-24421.89,12268.25,-1.73855,"P23"
231910,0,-24421.89,12268.25,-1.738545,"P23"
231911,0,-24421.89,12268.25,-1.738534,"P23"
231912,0,-24421.89,12268.25,-1.738519,"P23"
231913,0,-24421.89,12268.25,-1.738499,"P23"
231914,0,-24421.89,12268.25,-1.738475,"P23"
231915,0,-24421.89,12268.25,-1.738449,"P23"
231916,0,-24421.89,12268.25,-1.738422,"P23"
231917,0,-24421.89,12268.25,-1.738393,"P23"
231918,0,-24421.89,12268.25,-1.738363,"P23"
231919,0,-24421.89,12268.25,-1.738334,"P23"
231920,0,-24421.89,12268.25,-1.738306,"P23"
231921,0,-24421.89,12268.25,-1.738279,"P23"
231922,0,-24421.89,12268.25,-1.738254,"P23"
231923,0,-24421.89,12268.25,-1.738231,"P23"
231924,0,-24421.89,12268.25,-1.73821,"P23"
231925,0,-24421.89,12268.25,-1.738192,"P23"
231926,0,-24421.89,12268.25,-1.738176,"P23"
231927,0,-24421.89,12268.25,-1.738164,"P23"
231928,0,-24421.89,12268.25,-1.738154,"P23"
231929,0,-24421.89,12268.25,-1.738146,"P23"
231930,0,-24421.89,12268.25,-1.738142,"P23"
231931,0,-24421.89,12268.25,-1.738139,"P23"
231932,0,-24421.89,12268.25,-1.738139,"P23"
231933,0,-24421.89,12268.25,-1.738141,"P23"
231934,0,-24421.89,12268.25,-1.738145,"P23"
231935,0,-24421.89,12268.25,-1.73815,"P23"
231936,0,-24421.89,12268.25,-1.738157,"P23"
231937,0,-24421.89,12268.25,-1.738165,"P23"
231938,0,-24421.89,12268.25,-1.738173,"P23"
231939,0,-24421.89,12268.25,-1.738182,"P23"
231940,0,-24421.89,12268.25,-1.738192,"P23"
231941,0,-24421.89,12268.25,-1.738201,"P23"
231942,0,-24421.89,12268.25,-1.738211,"P23"
231943,0,-24421.89,12268.25,-1.73822,"P23"
231944,0,-24421.89,12268.25,-1.738228,"P23"
231945,0,-24421.89,12268.25,-1.738236,"P23"
231946,0,-24421.89,12268.25,-1.738244,"P23"
231947,0,-24421.89,12268.25,-1.73825,"P23"
231948,0,-24421.89,12268.25,-1.738256,"P23"
231949,0,-24421.89,12268.25,-1.738261,"P23"
