"Frame","stream_1","CG_x","CG_y","CG_z","subject"
9902,0,-19163.45,10005.6,-1.738134,"P20"
9903,0,-19163.45,10005.6,-1.737939,"P20"
9904,0,-19163.45,10005.6,-1.737781,"P20"
9905,0,-19163.45,10005.6,-1.737651,"P20"
9906,0,-19163.45,10005.6,-1.737547,"P20"
9907,0,-19163.45,10005.59,-1.737469,"P20"
9908,0,-19163.45,10005.59,-1.737415,"P20"
9909,0,-19163.45,10005.59,-1.737386,"P20"
9910,0,-19163.45,10005.59,-1.737379,"P20"
9911,0,-19163.45,10005.59,-1.737391,"P20"
9912,0,-19163.45,10005.59,-1.737422,"P20"
9913,0,-19163.45,10005.59,-1.737468,"P20"
9914,0,-19163.45,10005.59,-1.737528,"P20"
9915,0,-19163.45,10005.6,-1.737598,"P20"
9916,0,-19163.45,10005.6,-1.737677,"P20"
9917,0,-19163.45,10005.6,-1.737763,"P20"
9918,0,-19163.45,10005.6,-1.737851,"P20"
9919,0,-19163.45,10005.6,-1.737942,"P20"
9920,0,-19163.45,10005.6,-1.738032,"P20"
9921,0,-19163.45,10005.6,-1.73812,"P20"
9922,0,-19163.45,10005.6,-1.738205,"P20"
9923,0,-19163.45,10005.6,-1.738284,"P20"
9924,0,-19163.45,10005.6,-1.738357,"P20"
9925,0,-19163.45,10005.6,-1.738423,"P20"
9926,0,-19163.45,10005.6,-1.73848,"P20"
9927,0,-19163.45,10005.6,-1.73853,"P20"
9928,0,-19163.45,10005.6,-1.738571,"P20"
9929,0,-19163.45,10005.6,-1.738604,"P20"
9930,0,-19163.45,10005.6,-1.738628,"P20"
9931,0,-19163.45,10005.6,-1.738644,"P20"
9932,0,-19163.45,10005.6,-1.738652,"P20"
9933,0,-19163.45,10005.6,-1.738654,"P20"
9934,0,-19163.45,10005.6,-1.738648,"P20"
9935,0,-19163.45,10005.6,-1.738637,"P20"
9936,0,-19163.45,10005.6,-1.738621,"P20"
9937,0,-19163.45,10005.6,-1.738601,"P20"
9938,0,-19163.45,10005.6,-1.738578,"P20"
9939,0,-19163.45,10005.6,-1.738551,"P20"
9940,0,-19163.45,10005.6,-1.738523,"P20"
9941,0,-19163.45,10005.6,-1.738494,"P20"
9942,0,-19163.45,10005.6,-1.738465,"P20"
9943,0,-19163.45,10005.6,-1.738436,"P20"
9944,0,-19163.45,10005.6,-1.738407,"P20"
9945,0,-19163.45,10005.6,-1.73838,"P20"
9946,0,-19163.45,10005.6,-1.738355,"P20"
9947,0,-19163.45,10005.6,-1.738331,"P20"
9948,0,-19163.45,10005.6,-1.73831,"P20"
9949,0,-19163.45,10005.6,-1.738292,"P20"
9950,0,-19163.45,10005.6,-1.738277,"P20"
9951,0,-19163.45,10005.6,-1.738264,"P20"
9952,0,-19163.45,10005.6,-1.738254,"P20"
9953,0,-19163.45,10005.6,-1.738246,"P20"
9954,0,-19163.45,10005.6,-1.738242,"P20"
9955,0,-19163.45,10005.6,-1.738239,"P20"
9956,0,-19163.45,10005.6,-1.738239,"P20"
9957,0,-19163.45,10005.6,-1.738241,"P20"
9958,0,-19163.45,10005.6,-1.738245,"P20"
9959,0,-19163.45,10005.6,-1.738251,"P20"
9960,0,-19163.45,10005.6,-1.738258,"P20"
9961,0,-19163.45,10005.6,-1.738265,"P20"
9962,0,-19163.45,10005.6,-1.738274,"P20"
9963,0,-19163.45,10005.6,-1.738283,"P20"
9964,0,-19163.45,10005.6,-1.738293,"P20"
9965,0,-19163.45,10005.6,-1.738302,"P20"
9966,0,-19163.45,10005.6,-1.738312,"P20"
9967,0,-19163.45,10005.6,-1.738321,"P20"
9968,0,-19163.45,10005.6,-1.73833,"P20"
9969,0,-19163.45,10005.6,-1.738338,"P20"
9970,0,-19163.45,10005.6,-1.738345,"P20"
9971,0,-19163.45,10005.6,-1.738352,"P20"
9972,0,-19163.45,10005.6,-1.738357,"P20"
9973,0,-19163.45,10005.6,-1.738362,"P20"
9974,0,-19163.45,10005.6,-1.738366,"P20"
9975,0,-19163.45,10005.6,-1.738369,"P20"
9976,0,-19163.45,10005.6,-1.738372,"P20"
9977,0,-19163.45,10005.6,-1.738373,"P20"
9978,0,-19163.45,10005.6,-1.738374,"P20"
9979,0,-19163.45,10005.6,-1.738373,"P20"
9980,0,-19163.45,10005.6,-1.738373,"P20"
9981,0,-19163.45,10005.6,-1.738371,"P20"
9982,0,-19163.45,10005.6,-1.738369,"P20"
9983,0,-19163.45,10005.6,-1.738367,"P20"
9984,0,-19163.45,10005.6,-1.738365,"P20"
9985,0,-19163.45,10005.6,-1.738362,"P20"
9986,0,-19163.45,10005.6,-1.738359,"P20"
9987,0,-19163.45,10005.6,-1.738356,"P20"
9988,0,-19163.45,10005.6,-1.738353,"P20"
9989,0,-19163.45,10005.6,-1.73835,"P20"
9990,0,-19163.45,10005.6,-1.738347,"P20"
9991,0,-19163.45,10005.6,-1.738344,"P20"
9992,0,-19163.45,10005.6,-1.738341,"P20"
9993,0,-19163.45,10005.6,-1.738339,"P20"
9994,0,-19163.45,10005.6,-1.738337,"P20"
9995,0,-19163.45,10005.6,-1.738335,"P20"
9996,0,-19163.45,10005.6,-1.738333,"P20"
9997,0,-19163.45,10005.6,-1.738332,"P20"
9998,0,-19163.45,10005.6,-1.738331,"P20"
9999,0,-19163.45,10005.6,-1.738331,"P20"
10000,0,-19163.45,10005.6,-1.73833,"P20"
10001,0,-19163.45,10005.6,-1.73833,"P20"
10002,0,-19163.45,10005.6,-1.73833,"P20"
10003,0,-19163.45,10005.6,-1.73833,"P20"
10004,0,-19163.45,10005.6,-1.738331,"P20"
10005,0,-19163.45,10005.6,-1.738331,"P20"
10006,0,-19163.45,10005.6,-1.738332,"P20"
10007,0,-19163.45,10005.6,-1.738333,"P20"
10008,0,-19163.45,10005.6,-1.738334,"P20"
10009,0,-19163.45,10005.6,-1.738335,"P20"
10010,0,-19163.45,10005.6,-1.738336,"P20"
10011,0,-19163.45,10005.6,-1.738337,"P20"
10012,0,-19163.45,10005.6,-1.738338,"P20"
10013,0,-19163.45,10005.6,-1.738339,"P20"
10014,0,-19163.45,10005.6,-1.73834,"P20"
10015,0,-19163.45,10005.6,-1.738341,"P20"
10016,0,-19163.45,10005.6,-1.738341,"P20"
10017,0,-19163.45,10005.6,-1.738342,"P20"
10018,0,-19163.45,10005.6,-1.738343,"P20"
10019,0,-19163.45,10005.6,-1.738343,"P20"
10020,0,-19163.45,10005.6,-1.738344,"P20"
10021,0,-19163.45,10005.6,-1.738344,"P20"
10022,0,-19163.45,10005.6,-1.738344,"P20"
10023,0,-19163.45,10005.6,-1.738344,"P20"
10024,0,-19163.45,10005.6,-1.738344,"P20"
10025,0,-19163.45,10005.6,-1.738344,"P20"
10026,0,-19163.45,10005.6,-1.738344,"P20"
10027,0,-19163.45,10005.6,-1.738344,"P20"
10028,0,-19163.45,10005.6,-1.738344,"P20"
10029,0,-19163.45,10005.6,-1.738343,"P20"
10030,0,-19163.45,10005.6,-1.738343,"P20"
10031,0,-19163.45,10005.6,-1.738343,"P20"
10032,0,-19163.45,10005.6,-1.738342,"P20"
10033,0,-19163.45,10005.6,-1.738342,"P20"
10034,0,-19163.45,10005.6,-1.738342,"P20"
10035,0,-19163.45,10005.6,-1.738341,"P20"
10036,0,-19163.45,10005.6,-1.738341,"P20"
10037,0,-19163.45,10005.6,-1.738341,"P20"
10038,0,-19163.45,10005.6,-1.738341,"P20"
10039,0,-19163.45,10005.6,-1.73834,"P20"
10040,0,-19163.45,10005.6,-1.73834,"P20"
10041,0,-19163.45,10005.6,-1.73834,"P20"
10042,0,-19163.45,10005.6,-1.73834,"P20"
10043,0,-19163.45,10005.6,-1.73834,"P20"
10044,0,-19163.45,10005.6,-1.73834,"P20"
10045,0,-19163.45,10005.6,-1.73834,"P20"
10046,0,-19163.45,10005.6,-1.73834,"P20"
10047,0,-19163.45,10005.6,-1.73834,"P20"
10048,0,-19163.45,10005.6,-1.73834,"P20"
