Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[426.0378112792969, 83.58132934570312]","[427.1093444824219, 70.46099853515625]","[413.6036071777344, 67.7372817993164]","[406.8390197753906, 71.35523986816406]","[369.63519287109375, 68.17529296875]","[398.0049133300781, 143.3742218017578]","[343.2445068359375, 151.2608184814453]","[444.4078674316406, 250.72752380371094]","[390.80010986328125, 262.3062744140625]","[489.4615173339844, 201.84605407714844]","[441.14129638671875, 173.25454711914062]","[450.74285888671875, 329.8552551269531]","[416.388916015625, 348.0899658203125]","[613.339599609375, 343.3397521972656]","[596.7114868164062, 354.7207336425781]","[620.68310546875, 428.9149475097656]","[644.48583984375, 441.3501892089844]"
2,"[426.5115966796875, 83.00856018066406]","[427.60137939453125, 69.8884506225586]","[413.9832763671875, 67.3247299194336]","[407.0905456542969, 71.22700500488281]","[369.83477783203125, 68.45272827148438]","[397.80303955078125, 143.77737426757812]","[343.38623046875, 151.90066528320312]","[444.8707580566406, 251.2711944580078]","[390.0462341308594, 262.02923583984375]","[492.5190124511719, 205.8763427734375]","[441.1540832519531, 173.37782287597656]","[449.9037780761719, 330.08648681640625]","[415.9322509765625, 348.5257873535156]","[612.6340942382812, 341.9687805175781]","[596.573486328125, 353.8153381347656]","[620.1714477539062, 426.86187744140625]","[644.7265625, 439.4516906738281]"
3,"[427.38720703125, 83.52580261230469]","[428.79986572265625, 70.09636688232422]","[414.3168029785156, 67.85609436035156]","[409.4067077636719, 70.92256927490234]","[369.6235656738281, 68.97125244140625]","[401.46124267578125, 143.57583618164062]","[342.6891174316406, 151.9778289794922]","[454.81494140625, 257.17236328125]","[389.2037658691406, 262.40032958984375]","[513.5850219726562, 231.52391052246094]","[445.3778076171875, 169.52294921875]","[451.89935302734375, 331.53607177734375]","[415.3789978027344, 350.37799072265625]","[617.2080688476562, 343.95648193359375]","[597.9580078125, 356.2319641113281]","[621.1199951171875, 428.08203125]","[645.652099609375, 438.78094482421875]"
4,"[427.808837890625, 83.50808715820312]","[429.4618225097656, 69.97947692871094]","[414.7863464355469, 67.63739776611328]","[409.7540588378906, 70.5975341796875]","[369.7693176269531, 68.4214096069336]","[401.2330627441406, 144.72071838378906]","[342.3935852050781, 151.69720458984375]","[454.1022033691406, 263.74468994140625]","[388.09490966796875, 263.2868957519531]","[516.34716796875, 247.22447204589844]","[442.24566650390625, 172.76687622070312]","[451.0709228515625, 333.8812255859375]","[414.74432373046875, 352.08673095703125]","[616.4110107421875, 347.33892822265625]","[597.005126953125, 358.2413024902344]","[622.6558837890625, 430.22344970703125]","[647.41259765625, 439.03692626953125]"
5,"[427.7283630371094, 83.7183837890625]","[429.1991271972656, 70.24736022949219]","[414.9822692871094, 67.7787094116211]","[408.8711242675781, 70.56867218017578]","[370.1531677246094, 68.16413116455078]","[400.5403747558594, 144.34564208984375]","[342.2620544433594, 151.15528869628906]","[453.357421875, 263.03070068359375]","[386.60040283203125, 262.6531677246094]","[516.1935424804688, 248.17918395996094]","[441.6670837402344, 174.95706176757812]","[451.1538391113281, 333.82489013671875]","[415.2718811035156, 351.9637756347656]","[616.0751953125, 348.01373291015625]","[596.7088623046875, 358.79296875]","[621.9483032226562, 430.7693786621094]","[646.3538818359375, 439.4000244140625]"
6,"[427.7770690917969, 83.88105010986328]","[429.14849853515625, 70.46562194824219]","[415.2192077636719, 67.98912048339844]","[408.38446044921875, 70.7593765258789]","[370.33624267578125, 68.25675201416016]","[399.8985290527344, 144.21597290039062]","[341.5954284667969, 151.2557373046875]","[451.9201354980469, 261.0489807128906]","[386.4788818359375, 262.1538391113281]","[513.3427124023438, 244.6849365234375]","[441.8348693847656, 176.0485076904297]","[450.3916931152344, 333.8591003417969]","[414.5157470703125, 352.0380554199219]","[614.7958374023438, 347.8027038574219]","[595.4736328125, 358.10504150390625]","[622.861572265625, 431.2625427246094]","[647.3838500976562, 439.2775573730469]"
7,"[427.8897705078125, 83.84288024902344]","[429.2306213378906, 70.43815612792969]","[415.3140869140625, 67.96062469482422]","[408.4420471191406, 70.85135650634766]","[370.4214172363281, 68.36778259277344]","[400.3450927734375, 144.58456420898438]","[341.3140869140625, 151.5143280029297]","[452.8032531738281, 262.23419189453125]","[385.8982849121094, 262.64385986328125]","[515.191650390625, 247.44927978515625]","[441.6390380859375, 175.8530731201172]","[450.7082824707031, 334.4268493652344]","[414.484130859375, 352.5484924316406]","[615.3179931640625, 348.2723083496094]","[595.765869140625, 358.19696044921875]","[623.0780029296875, 431.9770202636719]","[647.8534545898438, 439.1983337402344]"
8,"[427.9109802246094, 83.97001647949219]","[429.322021484375, 70.55687713623047]","[415.2786560058594, 68.05192565917969]","[408.6859130859375, 70.94367218017578]","[370.288330078125, 68.42367553710938]","[400.9047546386719, 144.8791961669922]","[341.18902587890625, 151.5043182373047]","[454.33587646484375, 264.7763366699219]","[386.0163879394531, 263.2206726074219]","[518.719482421875, 254.95396423339844]","[441.8191223144531, 175.92617797851562]","[451.04058837890625, 334.87774658203125]","[414.4300537109375, 352.8514709472656]","[616.0438842773438, 349.0809326171875]","[595.8102416992188, 358.743896484375]","[622.80908203125, 433.2519836425781]","[647.5789184570312, 439.9261779785156]"
9,"[427.8908386230469, 84.01677703857422]","[429.3083801269531, 70.56946563720703]","[415.2945556640625, 68.06778717041016]","[408.5284729003906, 70.77490997314453]","[370.3158874511719, 68.3067855834961]","[400.8076171875, 144.8186798095703]","[341.2991638183594, 151.26893615722656]","[454.8294982910156, 266.1839294433594]","[385.6204833984375, 263.2136535644531]","[521.1088256835938, 260.31298828125]","[441.13067626953125, 176.61178588867188]","[451.068603515625, 335.02545166015625]","[414.6567077636719, 352.91326904296875]","[616.0203857421875, 349.7641296386719]","[595.61279296875, 359.3075866699219]","[622.7133178710938, 433.8511962890625]","[647.2196655273438, 440.20819091796875]"
10,"[427.7452697753906, 84.11845397949219]","[429.2461853027344, 70.68717956542969]","[415.1346435546875, 68.11072540283203]","[408.5003662109375, 70.95458984375]","[370.0833435058594, 68.34117126464844]","[400.5977783203125, 145.20355224609375]","[341.2987365722656, 151.440185546875]","[454.7436218261719, 267.3859558105469]","[385.4361877441406, 263.7475280761719]","[521.4559936523438, 262.49151611328125]","[440.0299072265625, 177.15367126464844]","[450.860595703125, 335.2154541015625]","[414.6050720214844, 352.9869689941406]","[615.8204956054688, 350.0677185058594]","[595.4502563476562, 359.5971984863281]","[621.9737548828125, 433.9728088378906]","[646.5830688476562, 440.5058898925781]"
11,"[427.72552490234375, 84.08697509765625]","[429.1348571777344, 70.71199798583984]","[415.2364196777344, 68.18807220458984]","[408.3114013671875, 70.87060546875]","[370.3644104003906, 68.26288604736328]","[400.2648010253906, 144.24942016601562]","[341.2749328613281, 151.08856201171875]","[452.28314208984375, 263.02996826171875]","[385.4225769042969, 262.97344970703125]","[514.678955078125, 250.3330078125]","[439.9368896484375, 177.4689483642578]","[451.1428527832031, 333.58837890625]","[414.9736633300781, 351.59466552734375]","[614.6580810546875, 348.9075927734375]","[594.8413696289062, 358.5586853027344]","[623.1229248046875, 432.4071350097656]","[647.7424926757812, 439.38958740234375]"
12,"[427.9632568359375, 84.21031951904297]","[429.3719787597656, 70.84545135498047]","[415.3780822753906, 68.39832305908203]","[408.9730224609375, 70.89933013916016]","[370.2623596191406, 68.30115509033203]","[401.0292663574219, 143.39678955078125]","[340.91510009765625, 150.95777893066406]","[452.2005920410156, 259.64990234375]","[385.7119445800781, 262.96453857421875]","[510.37591552734375, 241.67514038085938]","[439.7904357910156, 177.8026123046875]","[452.253662109375, 332.4166259765625]","[415.2386169433594, 350.7411193847656]","[614.533447265625, 348.49493408203125]","[594.6326904296875, 358.6264953613281]","[624.101318359375, 431.8733215332031]","[649.0783081054688, 439.55950927734375]"
13,"[428.1358337402344, 84.08573913574219]","[429.7063293457031, 70.71583557128906]","[415.400146484375, 68.32324981689453]","[409.9395446777344, 70.88211822509766]","[370.31890869140625, 68.34217834472656]","[402.200439453125, 143.37193298339844]","[340.88287353515625, 150.9957733154297]","[453.32073974609375, 259.4195251464844]","[385.8741760253906, 262.9628601074219]","[510.7830505371094, 241.637939453125]","[440.2323303222656, 177.373779296875]","[452.6217956542969, 332.343017578125]","[414.8121643066406, 350.67401123046875]","[614.7213745117188, 348.6021423339844]","[594.4473266601562, 358.7028503417969]","[624.0515747070312, 431.6243591308594]","[649.3236694335938, 439.088134765625]"
14,"[428.3550109863281, 84.20068359375]","[429.9391784667969, 70.86772155761719]","[415.6917419433594, 68.43612670898438]","[410.06536865234375, 70.96846008300781]","[370.6690368652344, 68.3471450805664]","[402.1613464355469, 143.21438598632812]","[341.1162109375, 150.7679443359375]","[452.7499084472656, 258.89373779296875]","[385.3638000488281, 262.5292663574219]","[510.2005920410156, 240.9814910888672]","[440.03485107421875, 177.68943786621094]","[452.818115234375, 332.27362060546875]","[415.1494445800781, 350.5829162597656]","[614.5281372070312, 348.684814453125]","[594.2649536132812, 358.7994079589844]","[623.896728515625, 431.5756530761719]","[649.0873413085938, 439.0726318359375]"
15,"[428.4237976074219, 83.82514190673828]","[429.8397521972656, 70.440673828125]","[415.8260192871094, 68.05380249023438]","[409.18487548828125, 70.33030700683594]","[370.8214416503906, 68.04448699951172]","[400.58990478515625, 142.0899200439453]","[341.6135559082031, 150.6136474609375]","[451.1477966308594, 257.639404296875]","[385.5339660644531, 263.7781066894531]","[510.6476745605469, 237.1038818359375]","[439.9750061035156, 178.0753936767578]","[451.4048767089844, 331.3487854003906]","[415.0263366699219, 350.03125]","[614.3561401367188, 348.4851379394531]","[594.9253540039062, 358.91912841796875]","[622.6922607421875, 432.0021057128906]","[647.75830078125, 439.92620849609375]"
16,"[427.9825134277344, 83.5674819946289]","[429.3309020996094, 70.3553237915039]","[415.70648193359375, 67.88383483886719]","[408.38006591796875, 70.3873062133789]","[371.1465759277344, 67.71361541748047]","[399.08782958984375, 141.53143310546875]","[341.54888916015625, 150.52053833007812]","[444.96112060546875, 252.17724609375]","[385.96942138671875, 263.2974853515625]","[496.20660400390625, 219.2106170654297]","[438.8463134765625, 179.1643524169922]","[450.6850280761719, 330.39239501953125]","[415.1323547363281, 349.1583251953125]","[611.6115112304688, 346.1590576171875]","[594.1649169921875, 356.3145446777344]","[623.4201049804688, 428.9748229980469]","[650.3161010742188, 437.4942626953125]"
17,"[428.2723388671875, 83.6023178100586]","[429.51336669921875, 70.3631362915039]","[416.0243225097656, 67.89127349853516]","[408.151611328125, 70.29376220703125]","[371.3233642578125, 67.716064453125]","[398.43658447265625, 141.4600067138672]","[342.05401611328125, 150.5164031982422]","[444.91973876953125, 252.86184692382812]","[386.7270202636719, 263.4642639160156]","[497.4501647949219, 221.10939025878906]","[438.76373291015625, 178.98916625976562]","[449.804443359375, 330.537109375]","[414.9754943847656, 349.3045654296875]","[611.4830932617188, 346.29217529296875]","[594.4579467773438, 356.568603515625]","[622.695068359375, 429.25836181640625]","[649.4133911132812, 437.9349060058594]"
