Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[287.4598083496094, 143.6572723388672]","[286.6745300292969, 129.04376220703125]","[282.4593200683594, 128.1901092529297]","[239.3383026123047, 130.1533966064453]","[250.38909912109375, 129.56497192382812]","[203.70030212402344, 188.69894409179688]","[208.39462280273438, 208.33792114257812]","[229.5855255126953, 298.2945251464844]","[215.70684814453125, 343.3341979980469]","[314.0821838378906, 282.7794189453125]","[295.2667236328125, 309.77362060546875]","[241.46946716308594, 360.9995422363281]","[243.46133422851562, 383.88970947265625]","[402.9296569824219, 346.2724304199219]","[412.8746337890625, 369.1972961425781]","[403.76422119140625, 429.9449157714844]","[405.93548583984375, 458.1084899902344]"
2,"[288.81573486328125, 142.1098175048828]","[288.1009826660156, 127.42848205566406]","[283.7701721191406, 126.58827209472656]","[240.46780395507812, 129.04483032226562]","[250.96563720703125, 128.4363250732422]","[204.23098754882812, 188.59800720214844]","[208.15206909179688, 208.1396942138672]","[230.14830017089844, 299.13824462890625]","[215.15982055664062, 343.60546875]","[314.74127197265625, 282.70440673828125]","[294.7327575683594, 308.4423522949219]","[241.3681640625, 360.11737060546875]","[243.00814819335938, 382.9083557128906]","[397.1895446777344, 346.75341796875]","[407.6498107910156, 369.6543273925781]","[400.8848876953125, 427.0003356933594]","[404.2472839355469, 455.3955078125]"
3,"[289.02508544921875, 142.45858764648438]","[288.13092041015625, 127.78731536865234]","[284.1085510253906, 126.93695068359375]","[239.7527618408203, 128.85203552246094]","[251.3064422607422, 128.24195861816406]","[203.80372619628906, 188.01234436035156]","[208.36495971679688, 207.34254455566406]","[229.86781311035156, 298.691162109375]","[215.87559509277344, 342.669677734375]","[314.0595703125, 280.49932861328125]","[295.3514099121094, 305.3358459472656]","[239.07203674316406, 359.1424255371094]","[241.26351928710938, 381.5021667480469]","[390.4964294433594, 344.0577392578125]","[401.2687683105469, 366.52764892578125]","[392.1839904785156, 420.3105773925781]","[396.0068054199219, 448.3660583496094]"
4,"[289.7317810058594, 142.2187957763672]","[288.8859558105469, 127.36882781982422]","[284.73046875, 126.58186340332031]","[240.17633056640625, 128.52264404296875]","[251.7969512939453, 128.07000732421875]","[203.82156372070312, 188.21543884277344]","[208.94627380371094, 207.6767578125]","[229.45358276367188, 300.2621154785156]","[216.32594299316406, 343.5657653808594]","[313.8500671386719, 283.086181640625]","[296.9163513183594, 305.119384765625]","[240.39157104492188, 359.16192626953125]","[242.83767700195312, 381.7449645996094]","[392.3936462402344, 345.0587158203125]","[402.89459228515625, 367.74346923828125]","[394.90020751953125, 420.9093017578125]","[398.0498962402344, 449.2061767578125]"
5,"[289.8637390136719, 142.13633728027344]","[288.7703857421875, 127.4436264038086]","[285.0156555175781, 126.62787628173828]","[240.1654510498047, 128.49679565429688]","[252.33787536621094, 127.81183624267578]","[204.09750366210938, 187.79640197753906]","[208.99073791503906, 206.7307891845703]","[229.49244689941406, 298.94049072265625]","[216.79476928710938, 341.28826904296875]","[311.9867248535156, 283.4900817871094]","[296.9248352050781, 303.87744140625]","[239.66775512695312, 357.4966125488281]","[241.85279846191406, 379.7574462890625]","[389.2303161621094, 345.9125061035156]","[399.1962890625, 368.4474182128906]","[391.75469970703125, 419.6628112792969]","[394.2674865722656, 447.9408874511719]"
6,"[289.25152587890625, 142.5771942138672]","[288.19921875, 128.04666137695312]","[284.5448913574219, 127.1858139038086]","[240.0765838623047, 129.30638122558594]","[252.39816284179688, 128.45433044433594]","[204.15884399414062, 188.31838989257812]","[208.98336791992188, 207.03359985351562]","[230.41444396972656, 298.4822082519531]","[216.173583984375, 340.8797912597656]","[313.80303955078125, 285.090576171875]","[296.2519836425781, 306.87103271484375]","[240.2628631591797, 356.82354736328125]","[242.49032592773438, 379.0787658691406]","[391.97735595703125, 347.6697998046875]","[402.03955078125, 370.1249084472656]","[397.46697998046875, 423.26287841796875]","[400.55999755859375, 451.32342529296875]"
7,"[288.2361755371094, 144.53880310058594]","[286.7779846191406, 130.0360565185547]","[283.80181884765625, 129.26748657226562]","[237.84361267089844, 130.3006591796875]","[252.2101287841797, 129.71694946289062]","[202.48878479003906, 187.9518585205078]","[209.15185546875, 206.9168243408203]","[229.3343963623047, 298.1485900878906]","[216.00450134277344, 340.4443359375]","[313.8277282714844, 285.24169921875]","[296.1827392578125, 306.0970458984375]","[240.05233764648438, 357.2695617675781]","[243.5723876953125, 379.6871337890625]","[394.7200927734375, 348.4523620605469]","[405.0132141113281, 370.9431457519531]","[400.7040710449219, 427.9921875]","[403.7452697753906, 456.0426025390625]"
8,"[288.2535095214844, 144.9769287109375]","[286.4994812011719, 130.4910430908203]","[283.6217956542969, 129.82498168945312]","[238.75439453125, 130.05616760253906]","[252.49339294433594, 129.60791015625]","[205.2930450439453, 187.71336364746094]","[210.3394317626953, 206.04112243652344]","[230.9373321533203, 299.1248474121094]","[218.10781860351562, 339.3932189941406]","[308.8600158691406, 285.2802734375]","[295.2565002441406, 302.2165832519531]","[241.4779815673828, 357.51690673828125]","[243.9418487548828, 379.43719482421875]","[394.2000732421875, 347.1640625]","[403.2425842285156, 369.4223327636719]","[398.86761474609375, 428.9951477050781]","[401.02716064453125, 456.7402038574219]"
9,"[287.5069274902344, 146.1342315673828]","[285.394775390625, 131.84951782226562]","[282.9381408691406, 131.29974365234375]","[238.82826232910156, 131.07760620117188]","[252.4490203857422, 130.774658203125]","[206.65328979492188, 188.0413055419922]","[210.16416931152344, 206.37718200683594]","[232.3995819091797, 297.7236633300781]","[218.080322265625, 338.41021728515625]","[308.6501159667969, 285.0467834472656]","[295.1560363769531, 302.1905517578125]","[242.38381958007812, 357.6337585449219]","[243.8394012451172, 379.4697265625]","[392.1294250488281, 347.7267150878906]","[400.4392395019531, 370.15167236328125]","[394.4662170410156, 426.459228515625]","[395.9742736816406, 454.5322570800781]"
10,"[288.05389404296875, 145.92901611328125]","[285.8880310058594, 131.73597717285156]","[283.3866882324219, 131.16848754882812]","[239.32443237304688, 131.0138397216797]","[252.66830444335938, 130.67337036132812]","[207.5369110107422, 187.6085968017578]","[210.6595916748047, 205.85691833496094]","[233.18435668945312, 296.62298583984375]","[219.185302734375, 337.1932067871094]","[306.44927978515625, 284.96856689453125]","[294.66680908203125, 302.11376953125]","[242.1613311767578, 357.2657775878906]","[243.13528442382812, 378.8419494628906]","[390.60260009765625, 346.39874267578125]","[397.4847106933594, 368.614501953125]","[391.69610595703125, 426.1971130371094]","[391.46240234375, 454.1558532714844]"
