Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[457.2784423828125, 148.77932739257812]","[458.0068664550781, 133.35601806640625]","[450.7579650878906, 133.40235900878906]","[424.99456787109375, 114.668701171875]","[411.1786193847656, 116.39491271972656]","[392.2396545410156, 168.53799438476562]","[358.0431213378906, 188.785400390625]","[402.7264099121094, 273.2901306152344]","[373.2649230957031, 309.6418151855469]","[462.2582702636719, 266.082275390625]","[459.1820983886719, 288.3404846191406]","[441.1881408691406, 331.6479187011719]","[426.39404296875, 359.832275390625]","[579.89404296875, 287.3507995605469]","[576.8560791015625, 315.19677734375]","[653.6532592773438, 374.6840515136719]","[684.0159912109375, 404.8832702636719]"
2,"[457.1902770996094, 148.90953063964844]","[457.8088073730469, 133.17819213867188]","[450.15301513671875, 133.552001953125]","[425.1257019042969, 114.08993530273438]","[409.97821044921875, 116.67979431152344]","[392.26336669921875, 168.45021057128906]","[358.2796936035156, 189.18582153320312]","[401.8956298828125, 273.05352783203125]","[373.3662414550781, 309.4737243652344]","[461.93438720703125, 266.21014404296875]","[458.7358093261719, 287.90045166015625]","[441.99639892578125, 330.99774169921875]","[427.2766418457031, 359.3388977050781]","[579.3543090820312, 287.0759582519531]","[576.7626342773438, 315.1374206542969]","[652.4689331054688, 374.5056457519531]","[682.5169067382812, 404.44647216796875]"
3,"[457.9516296386719, 148.7644500732422]","[458.49456787109375, 133.12599182128906]","[450.9921569824219, 133.4073944091797]","[425.3916320800781, 114.29598999023438]","[410.45574951171875, 116.6859130859375]","[392.1869201660156, 168.52066040039062]","[358.3787841796875, 189.01727294921875]","[401.5001220703125, 273.25982666015625]","[373.4674987792969, 308.9559631347656]","[461.31549072265625, 266.84765625]","[458.82769775390625, 286.9643859863281]","[441.9099426269531, 331.04931640625]","[427.2030029296875, 359.2530212402344]","[579.697265625, 287.82269287109375]","[576.8801879882812, 315.5116882324219]","[652.5865478515625, 375.4732360839844]","[682.5384521484375, 404.79486083984375]"
4,"[457.9608154296875, 148.447998046875]","[458.4683837890625, 132.8286895751953]","[451.212890625, 133.08160400390625]","[425.1117858886719, 113.95864868164062]","[411.1999816894531, 116.29003143310547]","[392.0827331542969, 167.94268798828125]","[358.7333984375, 188.55999755859375]","[401.86614990234375, 272.7970275878906]","[373.0137634277344, 308.8993835449219]","[461.6897277832031, 266.6615295410156]","[458.96722412109375, 287.4650573730469]","[441.8066711425781, 330.76519775390625]","[427.4896545410156, 359.1257629394531]","[580.4073486328125, 286.7756652832031]","[578.0054931640625, 314.967041015625]","[653.3163452148438, 375.5135498046875]","[683.4396362304688, 405.6953430175781]"
5,"[457.7352294921875, 148.81765747070312]","[457.9935607910156, 133.18772888183594]","[451.0895690917969, 133.494384765625]","[423.8711242675781, 113.85660552978516]","[411.3074645996094, 116.51404571533203]","[390.6119384765625, 167.20916748046875]","[359.1800537109375, 188.02731323242188]","[400.2136535644531, 272.67864990234375]","[373.2042541503906, 308.7992248535156]","[461.8074645996094, 265.97283935546875]","[459.0352783203125, 286.9255065917969]","[440.31787109375, 330.1418151855469]","[427.2275695800781, 358.5315246582031]","[580.30615234375, 286.25701904296875]","[578.7542724609375, 314.2299499511719]","[652.9667358398438, 375.76129150390625]","[682.7030639648438, 405.59674072265625]"
6,"[457.4867248535156, 148.82322692871094]","[457.7824401855469, 133.18121337890625]","[450.9520568847656, 133.49685668945312]","[423.5212097167969, 113.76434326171875]","[411.1709289550781, 116.39834594726562]","[389.68927001953125, 167.2279815673828]","[359.0943603515625, 188.10923767089844]","[399.63714599609375, 272.5494079589844]","[373.51416015625, 308.2993469238281]","[460.54522705078125, 266.3931884765625]","[458.45428466796875, 286.6226501464844]","[439.36431884765625, 330.0008544921875]","[426.78582763671875, 358.53033447265625]","[580.062255859375, 287.4656677246094]","[578.7086791992188, 316.177734375]","[654.064453125, 375.4090881347656]","[683.3836669921875, 406.4996337890625]"
7,"[457.87774658203125, 148.37594604492188]","[458.3302001953125, 132.6798553466797]","[451.0950927734375, 133.11611938476562]","[424.6412048339844, 113.68568420410156]","[411.2265319824219, 116.57476806640625]","[390.6933288574219, 167.5272979736328]","[359.4266052246094, 188.33633422851562]","[399.8280029296875, 272.63629150390625]","[373.2718200683594, 308.13336181640625]","[460.5539245605469, 266.47027587890625]","[458.432373046875, 286.5986328125]","[439.53143310546875, 330.5786437988281]","[426.3746643066406, 359.0321960449219]","[580.0504760742188, 287.9273986816406]","[578.4292602539062, 316.4145812988281]","[653.5595092773438, 376.00579833984375]","[682.760009765625, 406.5066223144531]"
8,"[457.9112548828125, 148.35736083984375]","[458.2961730957031, 132.72219848632812]","[451.447265625, 133.15713500976562]","[423.75982666015625, 113.48403930664062]","[411.7984619140625, 116.390380859375]","[389.3293151855469, 166.58705139160156]","[359.4181213378906, 187.69308471679688]","[398.3646545410156, 272.19940185546875]","[373.0344543457031, 308.21923828125]","[461.0770568847656, 265.57708740234375]","[458.61944580078125, 287.0666198730469]","[438.7295227050781, 330.31329345703125]","[426.4776306152344, 359.02618408203125]","[579.28466796875, 286.9642639160156]","[578.1094970703125, 315.8675537109375]","[654.6533813476562, 373.7485046386719]","[684.3186645507812, 405.03204345703125]"
9,"[457.45477294921875, 148.8241729736328]","[457.7538757324219, 133.238525390625]","[451.0477294921875, 133.6801300048828]","[423.16583251953125, 113.4323501586914]","[411.59942626953125, 116.42400360107422]","[388.8911437988281, 165.50596618652344]","[359.294189453125, 187.1227264404297]","[397.9461364746094, 271.19842529296875]","[373.3095703125, 308.51019287109375]","[459.9374084472656, 265.02740478515625]","[458.1903381347656, 287.6093444824219]","[438.47271728515625, 329.1884765625]","[426.3779602050781, 358.1096496582031]","[580.2156982421875, 286.94708251953125]","[578.84912109375, 316.0667419433594]","[655.3444213867188, 374.09326171875]","[684.7201538085938, 405.7659606933594]"
10,"[457.4035949707031, 148.85311889648438]","[457.9692077636719, 133.4463653564453]","[450.9783630371094, 133.6441650390625]","[423.8645324707031, 114.39106750488281]","[411.4600524902344, 116.7378921508789]","[389.513427734375, 166.94403076171875]","[359.2091979980469, 187.76771545410156]","[398.76654052734375, 272.7809143066406]","[372.6548767089844, 309.25067138671875]","[460.7572937011719, 265.1890869140625]","[458.3165588378906, 288.4585266113281]","[439.32269287109375, 329.9017028808594]","[426.7420654296875, 358.5764465332031]","[580.4388427734375, 286.72894287109375]","[578.908203125, 315.9243469238281]","[654.1092529296875, 372.304443359375]","[684.34130859375, 404.44647216796875]"
