Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[257.1072692871094, 116.36066436767578]","[260.9552307128906, 100.85366821289062]","[244.62867736816406, 99.9885482788086]","[240.20045471191406, 96.94805145263672]","[203.3359832763672, 94.74459075927734]","[222.21121215820312, 157.1354217529297]","[174.23538208007812, 167.484619140625]","[246.98570251464844, 274.9250793457031]","[210.83799743652344, 306.0997619628906]","[276.0355224609375, 197.8310546875]","[279.3371887207031, 209.91317749023438]","[227.67083740234375, 341.17242431640625]","[195.96656799316406, 353.8238830566406]","[289.796630859375, 356.4109802246094]","[282.57330322265625, 371.0525207519531]","[282.27874755859375, 433.2740478515625]","[273.3773193359375, 452.4584655761719]"
2,"[257.0805358886719, 116.12457275390625]","[260.96484375, 100.6415023803711]","[244.49057006835938, 99.78424072265625]","[239.83360290527344, 97.14392852783203]","[202.94468688964844, 95.03789520263672]","[222.2561798095703, 157.7628936767578]","[174.30606079101562, 168.06146240234375]","[247.74375915527344, 275.5954284667969]","[211.79782104492188, 306.1113586425781]","[276.1854248046875, 198.41644287109375]","[280.1139221191406, 209.76617431640625]","[227.6541748046875, 342.7032470703125]","[195.86834716796875, 355.2059631347656]","[290.39593505859375, 361.64593505859375]","[282.777099609375, 375.98931884765625]","[283.30419921875, 440.08349609375]","[274.02606201171875, 458.9178771972656]"
3,"[257.0006408691406, 116.09429168701172]","[261.04986572265625, 100.64289093017578]","[244.49795532226562, 99.75153350830078]","[240.0772247314453, 97.18714141845703]","[203.218505859375, 94.98908233642578]","[222.6265869140625, 157.91249084472656]","[174.1200408935547, 168.0486602783203]","[247.8149871826172, 275.9450378417969]","[211.28665161132812, 306.0846862792969]","[276.2731628417969, 198.66720581054688]","[279.933837890625, 209.66470336914062]","[227.40780639648438, 343.1278381347656]","[195.26332092285156, 355.50347900390625]","[289.3360595703125, 364.07080078125]","[281.4181213378906, 378.2356872558594]","[282.3894958496094, 442.4154968261719]","[272.9237365722656, 460.9951477050781]"
4,"[256.84515380859375, 116.12164306640625]","[260.816162109375, 100.6929702758789]","[244.26976013183594, 99.80134582519531]","[239.8266143798828, 97.44072723388672]","[202.82098388671875, 95.25450897216797]","[222.3207244873047, 158.3130645751953]","[174.22073364257812, 168.3636474609375]","[247.50897216796875, 276.2775573730469]","[211.598388671875, 306.2019348144531]","[275.57281494140625, 198.87054443359375]","[279.7145690917969, 209.77587890625]","[227.405517578125, 342.9152526855469]","[195.51806640625, 355.24932861328125]","[289.9914855957031, 361.83685302734375]","[282.1310119628906, 375.95849609375]","[283.4879150390625, 440.3818664550781]","[273.95977783203125, 458.9186096191406]"
5,"[256.8499755859375, 116.12178039550781]","[260.8013610839844, 100.64405822753906]","[244.0898895263672, 99.81822967529297]","[239.91665649414062, 97.68061065673828]","[202.2078094482422, 95.65084838867188]","[221.8021240234375, 158.7037353515625]","[174.00164794921875, 168.9608154296875]","[246.2689971923828, 276.44146728515625]","[211.10812377929688, 306.65533447265625]","[274.3719482421875, 199.84249877929688]","[278.8453063964844, 210.6463623046875]","[227.28936767578125, 342.1856689453125]","[195.52626037597656, 354.66778564453125]","[290.4716491699219, 359.64459228515625]","[282.653076171875, 373.9710388183594]","[284.26043701171875, 438.0673828125]","[274.62872314453125, 456.9305725097656]"
6,"[256.99603271484375, 116.06217956542969]","[260.7936706542969, 100.54021453857422]","[244.10577392578125, 99.7661361694336]","[239.74526977539062, 97.76886749267578]","[201.8229217529297, 95.89888000488281]","[221.50277709960938, 158.86505126953125]","[174.16534423828125, 169.33221435546875]","[246.33883666992188, 276.4797668457031]","[211.53533935546875, 307.0232849121094]","[274.16741943359375, 199.28988647460938]","[278.56256103515625, 210.24417114257812]","[227.5658721923828, 341.6263732910156]","[196.106689453125, 354.231689453125]","[291.3446044921875, 356.36053466796875]","[283.7494201660156, 370.845703125]","[285.6192626953125, 434.70098876953125]","[276.0318603515625, 453.8423767089844]"
7,"[256.9515380859375, 116.01814270019531]","[260.8559875488281, 100.496337890625]","[244.04737854003906, 99.69561767578125]","[240.18055725097656, 97.68993377685547]","[201.8207244873047, 95.72163391113281]","[221.9755096435547, 158.8765411376953]","[173.9396209716797, 169.13697814941406]","[246.22801208496094, 276.8689270019531]","[211.01417541503906, 307.1590576171875]","[274.7247619628906, 199.80374145507812]","[278.783203125, 210.54205322265625]","[227.73838806152344, 340.7988586425781]","[195.9011993408203, 353.326416015625]","[291.6807556152344, 352.7807922363281]","[283.7989196777344, 367.1776428222656]","[285.5908203125, 430.91363525390625]","[276.14385986328125, 449.8773193359375]"
8,"[257.1856384277344, 116.12489318847656]","[261.0721740722656, 100.56749725341797]","[244.28897094726562, 99.7767105102539]","[240.43807983398438, 97.60372924804688]","[201.96112060546875, 95.5975570678711]","[222.1719512939453, 158.67897033691406]","[173.65042114257812, 168.92315673828125]","[245.9593505859375, 276.6303405761719]","[210.41793823242188, 306.99224853515625]","[274.51263427734375, 199.97714233398438]","[278.60260009765625, 210.72500610351562]","[227.94851684570312, 341.6033935546875]","[195.7389373779297, 354.1314697265625]","[290.8524169921875, 356.71649169921875]","[282.68621826171875, 371.15509033203125]","[284.4809875488281, 434.282958984375]","[274.6333923339844, 453.3274841308594]"
9,"[256.93231201171875, 116.14677429199219]","[260.90277099609375, 100.455810546875]","[243.9942169189453, 99.67327880859375]","[239.61158752441406, 97.25640869140625]","[201.6725616455078, 95.36359405517578]","[220.83604431152344, 158.43186950683594]","[174.20101928710938, 168.7737579345703]","[244.5406951904297, 277.115478515625]","[211.17274475097656, 307.31781005859375]","[274.421630859375, 200.52664184570312]","[278.7228088378906, 211.05157470703125]","[226.85934448242188, 342.02252197265625]","[195.95733642578125, 354.5233154296875]","[289.7615966796875, 358.1748962402344]","[282.8710021972656, 372.4468688964844]","[283.6702575683594, 435.5623474121094]","[274.6016845703125, 454.3361511230469]"
10,"[256.8113708496094, 116.37551879882812]","[260.9315185546875, 100.6919174194336]","[243.99151611328125, 99.90522766113281]","[239.63021850585938, 97.43595886230469]","[201.98670959472656, 95.56680297851562]","[220.6305694580078, 158.6864776611328]","[174.11724853515625, 169.03424072265625]","[243.2615203857422, 277.6445007324219]","[210.1310272216797, 307.600341796875]","[273.1595458984375, 200.16732788085938]","[278.2803955078125, 210.50770568847656]","[226.5238037109375, 342.0555114746094]","[195.6983642578125, 354.6019592285156]","[290.6560974121094, 355.8131103515625]","[283.3486022949219, 370.0459899902344]","[284.44915771484375, 432.94281005859375]","[274.9885559082031, 451.5561218261719]"
