Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[401.16094970703125, 134.11671447753906]","[403.6123352050781, 119.6506576538086]","[390.6359558105469, 119.49364471435547]","[373.7457580566406, 118.91698455810547]","[354.88043212890625, 120.3570785522461]","[350.7795715332031, 179.57711791992188]","[331.8027648925781, 196.55859375]","[384.5221252441406, 287.1650695800781]","[365.621337890625, 326.9031677246094]","[427.6227722167969, 230.9806365966797]","[436.56475830078125, 250.13613891601562]","[364.24273681640625, 360.4834899902344]","[351.60211181640625, 376.6053771972656]","[456.3575134277344, 333.37835693359375]","[459.8431396484375, 350.1354064941406]","[440.32086181640625, 430.74462890625]","[439.1199951171875, 452.9652404785156]"
2,"[401.10052490234375, 134.14898681640625]","[403.3707275390625, 119.59525299072266]","[390.8609619140625, 119.57682037353516]","[371.3644714355469, 118.35279083251953]","[355.52996826171875, 120.51786804199219]","[347.7632141113281, 178.21380615234375]","[333.5182800292969, 196.4893798828125]","[382.7714538574219, 285.1263427734375]","[367.65283203125, 325.9534606933594]","[425.8349609375, 231.05508422851562]","[435.39422607421875, 250.31375122070312]","[361.8588562011719, 358.70819091796875]","[352.5118408203125, 375.40203857421875]","[457.1821594238281, 329.5587463378906]","[463.7785949707031, 346.64410400390625]","[441.4787292480469, 427.87127685546875]","[443.4851379394531, 450.5782470703125]"
3,"[401.28973388671875, 134.0490264892578]","[403.4264831542969, 119.52523040771484]","[391.0345458984375, 119.57068634033203]","[371.06494140625, 118.1543960571289]","[355.5780334472656, 120.54891204833984]","[347.46405029296875, 177.4154815673828]","[334.2799987792969, 196.11268615722656]","[383.69940185546875, 282.9802551269531]","[369.2409973144531, 324.4208679199219]","[427.35406494140625, 229.36097717285156]","[436.489501953125, 249.0574951171875]","[362.35052490234375, 354.28594970703125]","[353.8326110839844, 371.1977233886719]","[457.67486572265625, 319.9451599121094]","[465.46319580078125, 337.23907470703125]","[440.7379150390625, 414.73150634765625]","[444.3218994140625, 437.76580810546875]"
4,"[401.4812927246094, 134.7513885498047]","[403.5111083984375, 119.93769836425781]","[391.012939453125, 120.15287780761719]","[370.5112609863281, 117.8445053100586]","[355.01776123046875, 120.86824035644531]","[346.76513671875, 177.09010314941406]","[334.33575439453125, 196.65243530273438]","[382.7249450683594, 283.91400146484375]","[370.1453857421875, 326.04248046875]","[424.943603515625, 232.5985107421875]","[435.7610778808594, 251.70567321777344]","[361.2166748046875, 358.94476318359375]","[353.0965270996094, 376.2469482421875]","[459.3575439453125, 323.5798645019531]","[467.2669372558594, 341.2105407714844]","[441.38397216796875, 423.8348693847656]","[444.59930419921875, 447.3847961425781]"
5,"[401.4221496582031, 134.81263732910156]","[403.2850646972656, 120.01345825195312]","[391.2313232421875, 120.26079559326172]","[369.0860900878906, 117.8647232055664]","[356.0945739746094, 121.09112548828125]","[345.8177795410156, 177.1992645263672]","[335.4712829589844, 197.11546325683594]","[384.04571533203125, 284.3338317871094]","[371.9205627441406, 326.8501281738281]","[428.1827087402344, 228.34483337402344]","[438.2062072753906, 247.89097595214844]","[360.47698974609375, 356.8045349121094]","[353.9718322753906, 374.27728271484375]","[459.6184387207031, 316.4425354003906]","[468.985595703125, 334.1478576660156]","[440.2777404785156, 414.9118957519531]","[445.35498046875, 438.47930908203125]"
6,"[401.7301330566406, 134.39291381835938]","[404.0003356933594, 119.41907501220703]","[391.2345886230469, 119.6044921875]","[370.50360107421875, 117.30110168457031]","[355.54486083984375, 120.31963348388672]","[346.4354553222656, 177.25091552734375]","[334.8758239746094, 196.8848114013672]","[383.4124450683594, 285.5699157714844]","[371.1107482910156, 327.8570556640625]","[427.6730651855469, 228.92971801757812]","[438.0514831542969, 248.48410034179688]","[360.53338623046875, 358.7516784667969]","[353.1474609375, 376.1178894042969]","[459.23895263671875, 320.25714111328125]","[468.339111328125, 337.880615234375]","[440.35748291015625, 419.98992919921875]","[445.1155700683594, 443.4027099609375]"
7,"[401.8800048828125, 134.30355834960938]","[404.1160888671875, 119.47975158691406]","[391.5852355957031, 119.5810317993164]","[370.7252197265625, 117.49755096435547]","[356.0272521972656, 120.2132568359375]","[346.28515625, 177.0929412841797]","[334.4071044921875, 196.43673706054688]","[382.1531066894531, 285.163330078125]","[369.4925842285156, 327.3343505859375]","[426.6278076171875, 228.93731689453125]","[437.0501403808594, 248.68670654296875]","[360.293701171875, 358.0738830566406]","[352.6542053222656, 375.3953552246094]","[459.3723449707031, 321.566162109375]","[468.223388671875, 339.2156982421875]","[441.2372131347656, 422.3311462402344]","[445.7920837402344, 445.7593688964844]"
8,"[401.5600891113281, 134.11831665039062]","[403.9536437988281, 119.25233459472656]","[391.20611572265625, 119.4078598022461]","[371.0180969238281, 117.29656219482422]","[355.7791748046875, 120.146484375]","[346.6783447265625, 176.98123168945312]","[334.3442687988281, 196.449462890625]","[381.9359130859375, 284.9172058105469]","[369.0299377441406, 327.1129455566406]","[426.2889404296875, 229.61903381347656]","[436.465576171875, 249.1934051513672]","[361.04205322265625, 357.2578125]","[353.0973815917969, 374.6053466796875]","[459.1324768066406, 321.64019775390625]","[467.4293518066406, 339.2669677734375]","[441.32574462890625, 420.82086181640625]","[445.2066650390625, 444.197021484375]"
9,"[401.50140380859375, 134.11669921875]","[403.89056396484375, 119.39340209960938]","[391.2969665527344, 119.4118881225586]","[370.61322021484375, 117.77716827392578]","[356.3156433105469, 120.26734161376953]","[346.646484375, 177.99331665039062]","[334.8057861328125, 196.79763793945312]","[382.88134765625, 285.98638916015625]","[369.8572082519531, 327.1048889160156]","[427.6029357910156, 229.50787353515625]","[437.4747619628906, 248.74681091308594]","[360.3966979980469, 359.2938232421875]","[352.8343200683594, 376.2274475097656]","[458.1052551269531, 326.37237548828125]","[466.7806091308594, 343.4938659667969]","[440.85516357421875, 425.7082214355469]","[445.1937561035156, 448.3819885253906]"
10,"[400.86907958984375, 134.047119140625]","[403.6061096191406, 119.52694702148438]","[390.4750671386719, 119.44951629638672]","[372.3112487792969, 118.29607391357422]","[355.54559326171875, 120.3827896118164]","[348.378662109375, 178.42066955566406]","[334.18414306640625, 196.3370819091797]","[383.0843200683594, 285.1482238769531]","[368.73577880859375, 325.192138671875]","[427.2183837890625, 230.33070373535156]","[437.227294921875, 249.48460388183594]","[361.2099914550781, 357.9781799316406]","[351.98614501953125, 374.474853515625]","[458.9666748046875, 324.26092529296875]","[466.302978515625, 341.0112609863281]","[441.2806396484375, 424.2591552734375]","[444.77032470703125, 446.33856201171875]"
