Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[393.4126281738281, 126.61737060546875]","[396.01959228515625, 110.67332458496094]","[376.2944030761719, 107.54597473144531]","[381.8577575683594, 105.26646423339844]","[331.221435546875, 104.74708557128906]","[356.322265625, 170.70811462402344]","[290.6971435546875, 191.88113403320312]","[381.52880859375, 269.64654541015625]","[270.05047607421875, 339.2159729003906]","[430.86456298828125, 282.5392150878906]","[401.2619934082031, 331.1018981933594]","[375.15118408203125, 366.7698669433594]","[331.973876953125, 393.7433166503906]","[556.8785400390625, 343.32366943359375]","[532.4755249023438, 382.61444091796875]","[451.56463623046875, 422.5904235839844]","[472.62689208984375, 460.25921630859375]"
2,"[393.5541076660156, 129.75271606445312]","[396.7272033691406, 114.04784393310547]","[376.8642883300781, 110.36798858642578]","[383.1756591796875, 107.23304748535156]","[332.43817138671875, 105.46483612060547]","[356.6862487792969, 170.16278076171875]","[291.08624267578125, 191.04391479492188]","[380.2760009765625, 269.7001953125]","[269.11773681640625, 340.1970520019531]","[430.0345458984375, 284.94744873046875]","[399.5636291503906, 333.2016296386719]","[374.4103088378906, 365.9092102050781]","[331.0081481933594, 392.8056335449219]","[557.2532958984375, 342.9501647949219]","[530.384765625, 382.9747314453125]","[447.951171875, 421.3638916015625]","[468.4584045410156, 461.59893798828125]"
3,"[391.18048095703125, 135.56385803222656]","[395.7721252441406, 120.63077545166016]","[375.7525939941406, 115.22862243652344]","[383.08966064453125, 111.546875]","[333.83026123046875, 106.00031280517578]","[354.19293212890625, 171.2198486328125]","[292.27935791015625, 189.4328155517578]","[374.1330261230469, 271.35772705078125]","[268.5306396484375, 340.33111572265625]","[426.8157653808594, 284.6459655761719]","[400.9484558105469, 332.8764343261719]","[373.7918395996094, 368.6472473144531]","[332.46527099609375, 394.7556457519531]","[560.2727661132812, 342.17022705078125]","[532.3914184570312, 381.93878173828125]","[445.08563232421875, 418.8353576660156]","[468.31585693359375, 462.1861267089844]"
4,"[391.8990173339844, 137.38560485839844]","[396.4061279296875, 122.25389862060547]","[376.6641540527344, 116.93231964111328]","[383.3028564453125, 111.23213958740234]","[335.0946350097656, 106.0531997680664]","[353.9601135253906, 168.66091918945312]","[292.9080505371094, 188.5814208984375]","[374.3633117675781, 268.8663635253906]","[269.2876281738281, 341.03704833984375]","[427.85357666015625, 284.9627380371094]","[405.2481994628906, 331.9126892089844]","[372.6956787109375, 367.5372619628906]","[331.7685241699219, 394.6312255859375]","[561.2831420898438, 340.4440002441406]","[532.9321899414062, 382.3724670410156]","[444.1789855957031, 413.6750793457031]","[467.3193054199219, 459.5782470703125]"
5,"[392.42974853515625, 137.1231689453125]","[396.70880126953125, 122.18785858154297]","[377.7120056152344, 116.92992401123047]","[383.0830078125, 111.9577865600586]","[336.64727783203125, 106.45425415039062]","[355.6457824707031, 169.38894653320312]","[291.7908630371094, 189.10162353515625]","[378.74517822265625, 269.26397705078125]","[267.79473876953125, 340.945068359375]","[429.5114440917969, 286.0973205566406]","[404.4254150390625, 332.58441162109375]","[373.906982421875, 369.8097229003906]","[331.6656494140625, 396.89739990234375]","[560.7210083007812, 341.4992980957031]","[532.1533813476562, 383.1468200683594]","[448.541748046875, 417.5849304199219]","[472.4938659667969, 462.6958312988281]"
6,"[392.4732971191406, 137.1221160888672]","[397.81658935546875, 122.01158142089844]","[377.4416198730469, 117.4625473022461]","[385.74481201171875, 111.94143676757812]","[336.763671875, 107.70492553710938]","[360.55718994140625, 169.21778869628906]","[292.0588073730469, 190.0063018798828]","[377.72735595703125, 272.1279602050781]","[268.6678771972656, 345.936767578125]","[429.718505859375, 290.1359558105469]","[403.94549560546875, 335.41827392578125]","[373.024658203125, 366.4151306152344]","[327.78863525390625, 393.303955078125]","[559.9012451171875, 341.0592041015625]","[520.6708374023438, 379.98944091796875]","[456.20672607421875, 410.3002014160156]","[472.9830322265625, 450.6598205566406]"
7,"[393.19842529296875, 138.2345428466797]","[397.59185791015625, 122.97325134277344]","[378.3532409667969, 118.8028335571289]","[383.892822265625, 112.00843811035156]","[337.7003173828125, 108.77325439453125]","[360.5297546386719, 168.5435028076172]","[292.3073425292969, 190.07139587402344]","[377.3758544921875, 270.9482116699219]","[268.5643615722656, 345.2513122558594]","[429.9562683105469, 288.3590087890625]","[405.2010498046875, 335.7135314941406]","[375.7164001464844, 365.2281188964844]","[331.1659240722656, 392.3697814941406]","[560.7123413085938, 341.71759033203125]","[523.1016235351562, 379.7732849121094]","[460.3202209472656, 411.8273620605469]","[477.0325927734375, 449.9284362792969]"
8,"[392.8282775878906, 141.2018280029297]","[396.4876403808594, 126.16168975830078]","[379.64166259765625, 121.85833740234375]","[379.6383056640625, 114.28828430175781]","[340.17816162109375, 110.5002212524414]","[357.5723876953125, 169.22189331054688]","[291.3363037109375, 191.65042114257812]","[378.9334716796875, 271.0846862792969]","[268.1012878417969, 345.71630859375]","[432.5971374511719, 292.1611633300781]","[406.6804504394531, 336.6382141113281]","[375.1929931640625, 367.4268493652344]","[332.5580749511719, 395.3101806640625]","[559.1640014648438, 341.69732666015625]","[522.5358276367188, 381.2097473144531]","[466.82830810546875, 412.0003967285156]","[483.6497802734375, 452.3238220214844]"
9,"[394.0146789550781, 142.964599609375]","[397.38275146484375, 128.14993286132812]","[381.2520446777344, 123.64591217041016]","[379.64532470703125, 115.27845001220703]","[342.3172607421875, 111.29051971435547]","[357.6061706542969, 167.77978515625]","[291.9559631347656, 190.75222778320312]","[378.3530578613281, 268.863525390625]","[267.125, 345.9347839355469]","[432.3465270996094, 289.9084167480469]","[404.9423522949219, 337.3835144042969]","[372.9535827636719, 366.6492004394531]","[330.7059020996094, 394.5220642089844]","[559.2711181640625, 341.0648193359375]","[521.9734497070312, 380.3052978515625]","[463.2962951660156, 412.5919494628906]","[479.5064697265625, 453.1015625]"
10,"[393.9833984375, 144.78208923339844]","[398.10223388671875, 129.933349609375]","[380.6209716796875, 125.3614273071289]","[382.4160461425781, 116.6298828125]","[341.6567077636719, 112.66857147216797]","[358.71551513671875, 168.520263671875]","[292.7974853515625, 191.41348266601562]","[377.176513671875, 269.31390380859375]","[267.59710693359375, 346.22686767578125]","[431.2138366699219, 292.8785705566406]","[402.9915466308594, 336.9578552246094]","[370.828857421875, 366.4266662597656]","[328.03045654296875, 394.1766662597656]","[559.9567260742188, 340.3931884765625]","[521.66064453125, 380.069580078125]","[458.2253723144531, 411.77410888671875]","[475.1658630371094, 453.65692138671875]"
