Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[403.7721252441406, 150.37969970703125]","[407.6239013671875, 133.83680725097656]","[391.1829528808594, 135.93295288085938]","[384.21514892578125, 127.91055297851562]","[351.5258483886719, 134.6842041015625]","[356.6523742675781, 177.0664825439453]","[328.5521240234375, 201.95399475097656]","[372.901611328125, 282.1091613769531]","[356.8005065917969, 331.63238525390625]","[426.77740478515625, 242.0470733642578]","[424.85302734375, 257.089599609375]","[378.276123046875, 328.5997009277344]","[359.3531188964844, 349.32568359375]","[460.8613586425781, 325.3858337402344]","[459.985595703125, 347.1932678222656]","[454.1009216308594, 394.1428527832031]","[449.4736022949219, 422.9867248535156]"
2,"[404.4351501464844, 149.8135223388672]","[407.93389892578125, 133.3516845703125]","[392.0010681152344, 135.5267791748047]","[384.0000915527344, 127.61780548095703]","[352.3546142578125, 134.57159423828125]","[356.9329833984375, 176.744384765625]","[328.7347412109375, 201.85589599609375]","[373.5991516113281, 281.83428955078125]","[356.7277526855469, 331.61322021484375]","[426.9617004394531, 241.83114624023438]","[424.822265625, 256.7519836425781]","[378.3121337890625, 327.6042785644531]","[359.3320007324219, 348.4151306152344]","[460.5486145019531, 325.49005126953125]","[459.4158630371094, 347.46038818359375]","[453.73681640625, 394.7897644042969]","[449.1473693847656, 423.9840087890625]"
3,"[404.3966979980469, 150.19473266601562]","[408.1714172363281, 133.5897674560547]","[391.76861572265625, 135.72889709472656]","[384.5949401855469, 127.64451599121094]","[351.8772888183594, 134.50975036621094]","[356.6915283203125, 176.6861114501953]","[328.8216247558594, 201.6440887451172]","[372.423828125, 282.2326965332031]","[356.6451721191406, 331.8129577636719]","[426.0247497558594, 242.05889892578125]","[424.5630187988281, 257.25408935546875]","[378.1131286621094, 327.51849365234375]","[359.3087463378906, 348.25823974609375]","[460.1832275390625, 325.28314208984375]","[459.3417053222656, 347.14324951171875]","[453.6912536621094, 394.447265625]","[449.11077880859375, 423.45367431640625]"
4,"[403.82550048828125, 150.922607421875]","[408.00341796875, 134.11492919921875]","[391.1528625488281, 136.12843322753906]","[384.1880798339844, 127.51094818115234]","[350.9076843261719, 134.1566619873047]","[355.36181640625, 176.3495330810547]","[327.8492126464844, 201.44448852539062]","[370.7176208496094, 282.3020324707031]","[355.9997863769531, 332.167236328125]","[424.4356384277344, 242.08547973632812]","[424.03338623046875, 257.5218200683594]","[377.4956359863281, 330.13848876953125]","[358.9114074707031, 351.0386047363281]","[459.54107666015625, 326.8475036621094]","[459.136962890625, 348.75494384765625]","[453.2624816894531, 396.0416564941406]","[448.8653259277344, 425.0039367675781]"
5,"[403.9035949707031, 150.88546752929688]","[408.120849609375, 134.08396911621094]","[391.09783935546875, 136.13072204589844]","[384.6101379394531, 127.78582763671875]","[350.7001647949219, 134.5067138671875]","[355.7255859375, 176.84706115722656]","[328.0257568359375, 201.96075439453125]","[371.2182312011719, 282.27618408203125]","[356.2216491699219, 332.1383972167969]","[424.851318359375, 242.4593963623047]","[424.0636901855469, 257.9046936035156]","[378.0097961425781, 330.1385192871094]","[359.2738952636719, 351.0392761230469]","[460.2684631347656, 326.22210693359375]","[459.626220703125, 348.1289978027344]","[454.3359375, 395.55450439453125]","[449.77093505859375, 424.5433349609375]"
6,"[404.0698547363281, 150.73013305664062]","[408.27410888671875, 133.8804931640625]","[391.1388244628906, 135.9751739501953]","[384.7735595703125, 127.73733520507812]","[350.49554443359375, 134.58042907714844]","[355.6042785644531, 176.8744354248047]","[328.0623779296875, 202.1022491455078]","[370.9610900878906, 282.3434143066406]","[356.23828125, 332.3875427246094]","[424.9856872558594, 242.3383026123047]","[424.0549621582031, 257.8750305175781]","[377.76080322265625, 329.4417419433594]","[359.104248046875, 350.38909912109375]","[460.2890625, 324.7405090332031]","[459.7533264160156, 346.7197570800781]","[454.25714111328125, 394.0260314941406]","[449.8005065917969, 423.1573791503906]"
7,"[403.72686767578125, 150.7987060546875]","[408.08929443359375, 133.9921112060547]","[390.8048400878906, 136.05259704589844]","[384.99151611328125, 127.94895935058594]","[350.48907470703125, 134.68629455566406]","[355.7550964355469, 177.1983184814453]","[328.22528076171875, 202.05908203125]","[370.4498596191406, 283.0038757324219]","[356.1670837402344, 332.37249755859375]","[424.6562194824219, 242.42308044433594]","[423.87188720703125, 257.6377868652344]","[377.0326232910156, 329.13055419921875]","[358.41192626953125, 349.80633544921875]","[458.5601806640625, 325.006591796875]","[458.2277526855469, 346.6934814453125]","[452.5838317871094, 394.0068359375]","[448.2769775390625, 422.7154541015625]"
8,"[403.0093994140625, 151.0085906982422]","[407.72149658203125, 134.07351684570312]","[390.00030517578125, 136.0674591064453]","[384.9950866699219, 127.70230865478516]","[349.7987060546875, 134.30433654785156]","[355.2420959472656, 176.8206024169922]","[327.8258972167969, 201.6089630126953]","[369.632080078125, 283.25360107421875]","[356.0955505371094, 332.67425537109375]","[424.2695007324219, 242.44276428222656]","[423.7182312011719, 258.019775390625]","[376.16796875, 329.005859375]","[357.6081848144531, 349.67242431640625]","[457.9848937988281, 324.4023132324219]","[458.0450134277344, 346.0481872558594]","[451.99658203125, 393.0552978515625]","[447.8713073730469, 421.5903625488281]"
9,"[402.988037109375, 151.1317138671875]","[407.7706604003906, 134.17526245117188]","[389.9083557128906, 136.1788787841797]","[385.1028747558594, 127.95652770996094]","[349.61981201171875, 134.590576171875]","[355.2904357910156, 177.44833374023438]","[327.86553955078125, 202.2667694091797]","[369.7592468261719, 283.6488342285156]","[356.18975830078125, 333.01861572265625]","[424.166015625, 242.56797790527344]","[423.7795715332031, 258.04998779296875]","[376.5163879394531, 330.1741027832031]","[357.9568176269531, 350.8325500488281]","[457.47210693359375, 325.04827880859375]","[457.4736633300781, 346.6571960449219]","[451.5096435546875, 393.2119445800781]","[447.29931640625, 421.7185363769531]"
10,"[402.5397033691406, 150.97682189941406]","[407.5318908691406, 134.00384521484375]","[389.4077453613281, 135.97511291503906]","[385.4891052246094, 127.67127227783203]","[349.3863220214844, 134.19607543945312]","[355.5328674316406, 177.09796142578125]","[327.76171875, 201.70999145507812]","[369.4495544433594, 283.5921936035156]","[355.90667724609375, 332.80462646484375]","[424.26995849609375, 242.52352905273438]","[423.8546447753906, 258.1921691894531]","[376.4356994628906, 329.67022705078125]","[357.64654541015625, 350.23699951171875]","[457.5147705078125, 324.59832763671875]","[457.494140625, 346.1127624511719]","[451.4107666015625, 392.9394836425781]","[447.10797119140625, 421.2301025390625]"
