Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[402.44696044921875, 156.9131317138672]","[401.6474609375, 146.76504516601562]","[399.447998046875, 143.67604064941406]","[369.8947448730469, 136.3981475830078]","[360.7436828613281, 131.40969848632812]","[343.0162658691406, 161.1494598388672]","[310.5730895996094, 203.05816650390625]","[422.6070556640625, 219.08493041992188]","[350.96185302734375, 332.30889892578125]","[482.57861328125, 243.6162872314453]","[431.3103332519531, 317.70941162109375]","[349.4326171875, 317.98199462890625]","[329.6641845703125, 348.52911376953125]","[485.0871276855469, 275.6054992675781]","[465.36578369140625, 314.9288635253906]","[464.95965576171875, 317.0237731933594]","[491.26025390625, 357.0699462890625]"
2,"[402.7983703613281, 156.80526733398438]","[402.1877136230469, 146.51693725585938]","[399.4432373046875, 143.234619140625]","[371.1077575683594, 135.787109375]","[360.3217468261719, 130.38812255859375]","[345.8412780761719, 161.98353576660156]","[309.7160339355469, 203.51364135742188]","[424.969482421875, 220.5970001220703]","[348.4129333496094, 332.87762451171875]","[483.4176025390625, 244.5932159423828]","[431.5736389160156, 317.93988037109375]","[360.0191650390625, 324.6580810546875]","[338.28436279296875, 355.8826599121094]","[499.61883544921875, 293.21722412109375]","[480.2598571777344, 331.9730529785156]","[483.58538818359375, 333.1531982421875]","[512.4596557617188, 370.9109802246094]"
3,"[402.5506896972656, 156.25941467285156]","[404.2510070800781, 143.3286895751953]","[398.9672546386719, 141.10826110839844]","[379.91790771484375, 132.7609100341797]","[364.0235290527344, 127.05874633789062]","[350.8711853027344, 167.34397888183594]","[300.5646057128906, 191.2154541015625]","[412.8485412597656, 233.30902099609375]","[327.5400085449219, 319.7115478515625]","[486.137451171875, 238.6063995361328]","[420.84869384765625, 335.4158020019531]","[354.4994201660156, 334.8233642578125]","[320.19158935546875, 358.5882873535156]","[448.4048156738281, 289.0579833984375]","[438.56671142578125, 316.8887634277344]","[449.97613525390625, 325.3147888183594]","[444.1988525390625, 363.1020812988281]"
4,"[402.41485595703125, 155.45359802246094]","[404.4076843261719, 142.55320739746094]","[398.5007019042969, 140.23782348632812]","[380.7261962890625, 132.42471313476562]","[363.3935852050781, 126.4771728515625]","[351.29925537109375, 167.68675231933594]","[300.7931213378906, 191.0020751953125]","[413.25128173828125, 233.64601135253906]","[327.6285400390625, 319.5431213378906]","[486.5495910644531, 238.3538360595703]","[420.5870666503906, 335.9367370605469]","[353.3133850097656, 335.3854064941406]","[318.78680419921875, 358.7557373046875]","[448.37164306640625, 290.69677734375]","[438.7254638671875, 318.1463928222656]","[448.0847473144531, 328.2127990722656]","[442.36517333984375, 365.44097900390625]"
5,"[402.2469482421875, 155.8882598876953]","[404.45782470703125, 143.02264404296875]","[398.6068115234375, 140.5965576171875]","[380.6883850097656, 132.43272399902344]","[363.9830322265625, 126.22984313964844]","[351.1241455078125, 167.21124267578125]","[301.1283874511719, 190.0765380859375]","[413.0548095703125, 233.15846252441406]","[327.700927734375, 317.9698181152344]","[487.0051574707031, 238.50192260742188]","[420.6463928222656, 334.9576721191406]","[352.65301513671875, 335.5621032714844]","[318.5806579589844, 358.63946533203125]","[446.08221435546875, 289.54296875]","[436.5092468261719, 316.5368347167969]","[447.8629150390625, 326.1729431152344]","[442.1297607421875, 362.7615966796875]"
6,"[403.36700439453125, 157.0495147705078]","[403.21868896484375, 146.90731811523438]","[399.76971435546875, 142.84249877929688]","[373.096923828125, 135.6074981689453]","[360.01519775390625, 128.4230499267578]","[349.43267822265625, 162.8762969970703]","[308.54229736328125, 202.74075317382812]","[427.427490234375, 222.612548828125]","[346.8943176269531, 333.462646484375]","[485.10040283203125, 244.80030822753906]","[432.44403076171875, 318.53240966796875]","[371.46563720703125, 333.5508728027344]","[346.9141540527344, 364.6014404296875]","[513.909912109375, 310.73089599609375]","[493.03997802734375, 346.492431640625]","[500.60357666015625, 349.40020751953125]","[532.146240234375, 381.8949279785156]"
7,"[403.1331481933594, 155.32745361328125]","[405.4021911621094, 142.3718719482422]","[399.1476745605469, 140.0258331298828]","[382.094970703125, 131.93785095214844]","[363.7482604980469, 125.88197326660156]","[352.7565002441406, 166.89625549316406]","[301.03271484375, 190.067138671875]","[414.42791748046875, 231.9576873779297]","[327.684814453125, 317.32122802734375]","[487.8310546875, 237.9216766357422]","[421.7657775878906, 334.70355224609375]","[356.21649169921875, 336.3387756347656]","[320.9550476074219, 359.6976013183594]","[450.4811096191406, 292.94183349609375]","[440.38916015625, 320.1812438964844]","[452.36236572265625, 328.41278076171875]","[446.9409484863281, 365.2764892578125]"
8,"[403.3255920410156, 156.5771026611328]","[403.3678894042969, 146.23941040039062]","[399.6357727050781, 142.5358428955078]","[373.3775634765625, 135.2967529296875]","[359.99359130859375, 128.90139770507812]","[348.6739196777344, 162.35061645507812]","[309.11669921875, 203.61737060546875]","[427.01971435546875, 221.6898651123047]","[344.6527404785156, 334.8629150390625]","[486.6999206542969, 244.98048400878906]","[430.80633544921875, 318.8274841308594]","[368.8822937011719, 331.9406433105469]","[344.7739562988281, 363.5836181640625]","[508.0555419921875, 304.6731262207031]","[486.3373718261719, 343.05029296875]","[492.4818420410156, 340.724609375]","[522.3224487304688, 376.5231628417969]"
9,"[402.592529296875, 154.96852111816406]","[404.70574951171875, 141.96963500976562]","[398.4190979003906, 139.92091369628906]","[382.6299133300781, 131.55589294433594]","[363.43359375, 126.1391372680664]","[354.0470886230469, 166.6793975830078]","[300.65496826171875, 190.69711303710938]","[414.4834899902344, 231.7533416748047]","[325.67022705078125, 319.20269775390625]","[490.0621032714844, 238.15774536132812]","[418.7236633300781, 337.81146240234375]","[358.1141662597656, 336.2996826171875]","[321.92535400390625, 360.12530517578125]","[453.09210205078125, 294.2742004394531]","[442.66534423828125, 322.1130065917969]","[453.6400451660156, 330.90838623046875]","[448.0627746582031, 368.4364929199219]"
10,"[402.76959228515625, 156.38751220703125]","[403.68670654296875, 141.91441345214844]","[396.3675842285156, 142.00379943847656]","[381.7524108886719, 130.47073364257812]","[360.8319396972656, 131.02821350097656]","[356.05316162109375, 166.71661376953125]","[306.77783203125, 196.7287139892578]","[406.9920349121094, 234.0548553466797]","[330.1942138671875, 324.9098815917969]","[484.2102355957031, 237.29833984375]","[422.0026550292969, 328.5357360839844]","[369.4338684082031, 335.4425354003906]","[336.0118103027344, 362.2665710449219]","[478.9656677246094, 293.52447509765625]","[470.59442138671875, 324.1869812011719]","[463.48455810546875, 326.2328186035156]","[458.51092529296875, 366.5918884277344]"
11,"[402.8594970703125, 155.54104614257812]","[403.75946044921875, 141.30654907226562]","[396.4969787597656, 141.0648956298828]","[382.0189208984375, 131.07162475585938]","[360.58892822265625, 130.57070922851562]","[355.4393310546875, 168.6903533935547]","[306.2820739746094, 197.2840576171875]","[404.6677551269531, 237.03590393066406]","[329.065673828125, 326.10491943359375]","[481.47467041015625, 236.8333740234375]","[423.90673828125, 328.4821472167969]","[372.5673828125, 340.00048828125]","[338.9822998046875, 366.524169921875]","[483.7113037109375, 308.43548583984375]","[476.2574462890625, 338.73870849609375]","[471.7839050292969, 344.15869140625]","[467.0445556640625, 383.8514404296875]"
12,"[402.8038635253906, 155.41050720214844]","[403.6744384765625, 141.10281372070312]","[396.1617126464844, 141.02444458007812]","[382.2044677734375, 131.10269165039062]","[359.99688720703125, 131.010986328125]","[355.8641052246094, 169.14474487304688]","[306.4610595703125, 198.09906005859375]","[405.087158203125, 237.0387420654297]","[329.07550048828125, 326.4478454589844]","[481.7432556152344, 237.24549865722656]","[423.0570373535156, 329.0191955566406]","[373.21893310546875, 341.0592956542969]","[339.4795837402344, 367.6482238769531]","[483.3416748046875, 311.2749938964844]","[475.8966369628906, 341.6428527832031]","[470.91229248046875, 347.25799560546875]","[466.264892578125, 387.1108703613281]"
13,"[401.5137023925781, 153.16082763671875]","[402.83258056640625, 139.0120391845703]","[394.1033020019531, 138.88697814941406]","[383.0056457519531, 131.24227905273438]","[357.4062194824219, 130.94924926757812]","[357.08111572265625, 171.9089813232422]","[306.1967468261719, 200.0067138671875]","[406.647216796875, 239.15963745117188]","[330.0697326660156, 326.7840881347656]","[482.78790283203125, 237.98484802246094]","[422.9989929199219, 327.77362060546875]","[375.3972473144531, 342.27947998046875]","[340.6683044433594, 368.3240966796875]","[484.3231201171875, 313.09820556640625]","[476.6888122558594, 342.86669921875]","[472.62335205078125, 349.69573974609375]","[468.1480407714844, 388.7249450683594]"
14,"[402.10980224609375, 155.37115478515625]","[403.1448974609375, 140.979736328125]","[395.3846740722656, 140.86390686035156]","[380.6335144042969, 131.62042236328125]","[358.99566650390625, 131.5975341796875]","[353.7101135253906, 170.3077392578125]","[306.2619934082031, 199.33155822753906]","[403.9834289550781, 238.18638610839844]","[330.4714050292969, 327.0072326660156]","[481.4442443847656, 238.0400848388672]","[423.4338073730469, 328.0578308105469]","[370.6430969238281, 341.5596008300781]","[338.0772399902344, 368.08740234375]","[481.8549499511719, 311.8091125488281]","[475.08453369140625, 341.96630859375]","[470.1890563964844, 345.8277282714844]","[465.5709228515625, 385.46502685546875]"
15,"[401.5285949707031, 154.4515838623047]","[402.5578308105469, 140.01402282714844]","[394.5450439453125, 140.1333770751953]","[380.7478942871094, 130.7939453125]","[358.4060974121094, 131.3970947265625]","[354.70916748046875, 169.7025146484375]","[306.7682189941406, 199.3072509765625]","[405.6634826660156, 236.58370971679688]","[330.7968444824219, 326.211669921875]","[482.76611328125, 237.98974609375]","[421.26849365234375, 328.6138610839844]","[370.58636474609375, 339.90765380859375]","[337.864013671875, 366.3955993652344]","[478.2106018066406, 307.09991455078125]","[471.1382751464844, 337.2679138183594]","[464.5721740722656, 339.3146667480469]","[459.9661560058594, 379.1136474609375]"
16,"[401.0121765136719, 153.73109436035156]","[402.1855773925781, 139.33416748046875]","[393.7492980957031, 139.37420654296875]","[381.14202880859375, 130.33224487304688]","[357.25006103515625, 130.66952514648438]","[355.3421325683594, 169.51754760742188]","[306.15362548828125, 198.7012481689453]","[406.05999755859375, 235.6105499267578]","[330.36163330078125, 324.9082946777344]","[482.9110107421875, 237.99267578125]","[421.83648681640625, 328.9175720214844]","[372.1476745605469, 340.7031555175781]","[338.61749267578125, 366.9773254394531]","[479.0589294433594, 306.217529296875]","[471.3666076660156, 336.12188720703125]","[464.435302734375, 338.8240051269531]","[459.79852294921875, 378.2366638183594]"
17,"[400.75848388671875, 153.80850219726562]","[401.8592834472656, 139.52943420410156]","[393.70745849609375, 139.4700164794922]","[380.3409118652344, 130.18768310546875]","[357.42327880859375, 130.35003662109375]","[354.5935363769531, 168.8214874267578]","[306.4732971191406, 197.54568481445312]","[406.1201477050781, 234.44976806640625]","[331.7137756347656, 322.4484558105469]","[482.5118408203125, 238.43020629882812]","[422.0061950683594, 326.53582763671875]","[369.10345458984375, 339.4201354980469]","[336.33636474609375, 365.2515869140625]","[474.2406005859375, 296.6947021484375]","[466.2935791015625, 326.1823425292969]","[458.7483215332031, 329.2440490722656]","[453.62237548828125, 368.28497314453125]"
18,"[401.37506103515625, 154.5691680908203]","[401.6242980957031, 144.24008178710938]","[397.1015625, 140.75367736816406]","[373.263427734375, 134.13429260253906]","[356.7082214355469, 127.9698257446289]","[349.1038513183594, 161.7932586669922]","[307.2292785644531, 202.3014678955078]","[427.03875732421875, 220.51625061035156]","[346.04937744140625, 332.9367980957031]","[484.6143493652344, 244.48118591308594]","[432.0229797363281, 318.66204833984375]","[364.9781799316406, 328.1498718261719]","[338.6644592285156, 358.60791015625]","[496.2923583984375, 296.9945068359375]","[471.4498291015625, 334.1192932128906]","[478.6275329589844, 331.754150390625]","[504.88653564453125, 365.9501953125]"
