Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[393.0727233886719, 115.91879272460938]","[391.1999206542969, 106.09689331054688]","[381.0863342285156, 102.56103515625]","[366.20233154296875, 112.26222229003906]","[339.9598388671875, 107.60880279541016]","[337.9666748046875, 178.0934295654297]","[342.26220703125, 182.6331024169922]","[409.6647033691406, 243.32615661621094]","[421.54241943359375, 256.59796142578125]","[465.6228332519531, 181.20533752441406]","[460.41937255859375, 188.68739318847656]","[387.8505554199219, 363.2518615722656]","[389.7774658203125, 379.239013671875]","[529.648193359375, 356.1405029296875]","[548.671875, 382.8554992675781]","[516.5513305664062, 469.270751953125]","[545.7461547851562, 509.611572265625]"
2,"[393.4184265136719, 115.84467315673828]","[391.6131591796875, 106.02976989746094]","[381.337158203125, 102.64803314208984]","[367.293701171875, 112.26457977294922]","[340.2530517578125, 107.8902359008789]","[340.4491882324219, 177.47589111328125]","[340.7955627441406, 182.9447479248047]","[413.1257019042969, 242.73899841308594]","[420.239501953125, 258.005615234375]","[467.9081115722656, 179.02235412597656]","[460.5250244140625, 185.82684326171875]","[388.6856689453125, 363.4236145019531]","[388.1309814453125, 379.7994689941406]","[532.6734619140625, 355.4713439941406]","[549.5228271484375, 381.995361328125]","[519.2056274414062, 469.6249084472656]","[547.9030151367188, 509.18310546875]"
3,"[392.7234191894531, 118.23136138916016]","[390.8626403808594, 106.10936737060547]","[381.46124267578125, 103.81743621826172]","[361.8752746582031, 109.98873901367188]","[343.9903564453125, 109.52043914794922]","[339.54864501953125, 181.9833984375]","[345.88037109375, 188.65255737304688]","[403.43804931640625, 250.25747680664062]","[417.0252685546875, 263.36871337890625]","[464.3345947265625, 180.66380310058594]","[456.6148681640625, 185.93629455566406]","[381.0319519042969, 370.62939453125]","[383.7651672363281, 385.87298583984375]","[533.1729125976562, 355.540283203125]","[551.4680786132812, 375.02618408203125]","[525.507080078125, 467.7759704589844]","[553.5643310546875, 501.2897644042969]"
4,"[392.9914245605469, 118.29885864257812]","[390.9723205566406, 106.07286071777344]","[381.5065612792969, 103.9299545288086]","[362.24517822265625, 109.88168334960938]","[343.43109130859375, 109.6534423828125]","[340.6591796875, 181.92111206054688]","[345.3984680175781, 188.89906311035156]","[406.2158203125, 249.8928680419922]","[419.3620910644531, 263.0445861816406]","[466.7435607910156, 177.5060577392578]","[460.58349609375, 181.30178833007812]","[383.39202880859375, 369.82415771484375]","[384.8334045410156, 385.3611145019531]","[536.7423706054688, 355.3758544921875]","[552.6279296875, 375.10968017578125]","[531.4768676757812, 466.9133605957031]","[555.771484375, 500.1852111816406]"
5,"[393.1527404785156, 117.76400756835938]","[390.73443603515625, 105.59387969970703]","[381.7413024902344, 103.53007507324219]","[361.10577392578125, 109.39904022216797]","[343.69549560546875, 109.47747802734375]","[339.21612548828125, 181.12998962402344]","[346.70660400390625, 188.17123413085938]","[404.5494689941406, 249.99771118164062]","[420.3055114746094, 262.4943542480469]","[465.8685607910156, 179.65406799316406]","[459.9704895019531, 182.39987182617188]","[382.7913513183594, 369.94866943359375]","[386.02252197265625, 385.4156799316406]","[534.77783203125, 354.0569763183594]","[552.9271240234375, 374.1005859375]","[527.5169067382812, 467.8797912597656]","[553.8037719726562, 501.6253967285156]"
6,"[393.1410217285156, 118.39979553222656]","[390.7760009765625, 106.35868835449219]","[381.4864501953125, 104.05178833007812]","[361.45751953125, 110.32470703125]","[342.9549255371094, 109.98921203613281]","[339.7070617675781, 182.0709686279297]","[346.9754333496094, 188.36585998535156]","[404.1131591796875, 250.9270477294922]","[420.6144104003906, 262.5423583984375]","[465.6550598144531, 180.3605499267578]","[460.0849304199219, 182.99684143066406]","[384.5528259277344, 370.1201477050781]","[387.59759521484375, 385.0406799316406]","[535.2753295898438, 353.96234130859375]","[553.7698974609375, 372.83935546875]","[524.7962036132812, 468.5823059082031]","[552.359619140625, 500.71142578125]"
7,"[393.1820373535156, 118.19840240478516]","[390.75164794921875, 106.07083129882812]","[381.615234375, 103.86959838867188]","[360.66497802734375, 109.92569732666016]","[343.07098388671875, 109.86474609375]","[337.40728759765625, 181.64749145507812]","[347.6609802246094, 188.43736267089844]","[402.1496887207031, 250.40333557128906]","[422.0115051269531, 262.68603515625]","[464.3908996582031, 180.418212890625]","[460.2488708496094, 183.72747802734375]","[381.4696044921875, 370.97955322265625]","[386.41168212890625, 386.1733093261719]","[532.798095703125, 354.5646057128906]","[553.4022216796875, 374.32891845703125]","[523.2661743164062, 468.47076416015625]","[552.3853759765625, 501.9624938964844]"
8,"[395.5075378417969, 116.64143371582031]","[391.5286865234375, 102.57806396484375]","[381.9169616699219, 102.59243774414062]","[360.7861633300781, 104.80341339111328]","[339.6961669921875, 109.76873016357422]","[333.5504150390625, 178.0813446044922]","[344.1701965332031, 188.51014709472656]","[394.5859680175781, 255.9264373779297]","[419.1305236816406, 269.14044189453125]","[467.4749755859375, 187.30532836914062]","[451.2210693359375, 195.4595489501953]","[374.6824951171875, 374.39373779296875]","[380.2568359375, 391.824951171875]","[522.826171875, 358.9938659667969]","[544.890380859375, 382.9298400878906]","[509.8849182128906, 474.75982666015625]","[536.6744384765625, 503.8741149902344]"
9,"[392.97125244140625, 118.20641326904297]","[390.91680908203125, 105.77229309082031]","[381.4435729980469, 103.61542510986328]","[360.7310791015625, 108.93622589111328]","[343.25469970703125, 109.15198516845703]","[335.8520812988281, 181.694091796875]","[346.5947570800781, 188.19126892089844]","[397.452392578125, 254.1327667236328]","[416.15972900390625, 265.48388671875]","[461.84173583984375, 183.9887237548828]","[455.02435302734375, 188.12416076660156]","[377.7459716796875, 373.64239501953125]","[383.1653137207031, 388.9325866699219]","[530.132080078125, 358.28118896484375]","[552.3482666015625, 378.0133972167969]","[521.6987915039062, 468.8149108886719]","[552.232421875, 502.2100524902344]"
10,"[393.1595764160156, 118.39955139160156]","[390.91583251953125, 106.07318115234375]","[381.68328857421875, 103.69027709960938]","[360.9180908203125, 108.9561996459961]","[343.2188415527344, 108.63510131835938]","[337.4040222167969, 180.85276794433594]","[345.917724609375, 187.31439208984375]","[399.4815673828125, 252.8425750732422]","[415.5743408203125, 265.3944396972656]","[462.69354248046875, 183.26559448242188]","[454.87298583984375, 189.63775634765625]","[381.64251708984375, 372.6711120605469]","[385.610595703125, 387.990966796875]","[535.2709350585938, 355.6377868652344]","[555.067626953125, 374.59478759765625]","[525.8071899414062, 468.02105712890625]","[554.6768188476562, 500.13494873046875]"
