Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[248.69032287597656, 96.02501678466797]","[249.2926483154297, 81.50066375732422]","[234.31637573242188, 84.71697235107422]","[230.4902801513672, 87.70488739013672]","[195.20443725585938, 98.2639389038086]","[218.79232788085938, 166.62831115722656]","[175.7943572998047, 194.3539581298828]","[256.02484130859375, 252.75009155273438]","[216.4690704345703, 305.8124694824219]","[304.18463134765625, 293.08880615234375]","[314.1030578613281, 317.27703857421875]","[266.62152099609375, 339.21917724609375]","[239.86221313476562, 366.7123107910156]","[401.8910827636719, 328.3831787109375]","[392.5558776855469, 360.4783630371094]","[413.65447998046875, 392.7404479980469]","[436.41796875, 422.0686340332031]"
2,"[248.69261169433594, 95.95555877685547]","[249.16786193847656, 81.45572662353516]","[234.32301330566406, 84.70731353759766]","[230.0987548828125, 87.69113159179688]","[195.38861083984375, 98.41438293457031]","[218.6711883544922, 166.83102416992188]","[176.1935577392578, 194.16915893554688]","[255.43753051757812, 253.39073181152344]","[216.099609375, 305.21563720703125]","[304.75433349609375, 293.9566650390625]","[312.7887268066406, 317.4938049316406]","[266.8755798339844, 339.312744140625]","[240.68939208984375, 366.5584716796875]","[402.0509033203125, 327.895263671875]","[393.62750244140625, 359.121337890625]","[414.4827575683594, 395.2427673339844]","[437.61529541015625, 423.3468322753906]"
3,"[248.77354431152344, 96.02467346191406]","[249.24725341796875, 81.55167388916016]","[234.3958740234375, 84.73528289794922]","[230.2682647705078, 87.8191909790039]","[195.35586547851562, 98.38067626953125]","[218.93565368652344, 166.91976928710938]","[175.98358154296875, 194.24285888671875]","[255.67140197753906, 253.0098876953125]","[215.09820556640625, 304.9498291015625]","[303.9049072265625, 293.7057189941406]","[310.2122802734375, 316.9278869628906]","[267.2439270019531, 339.0132751464844]","[240.8274688720703, 366.2200012207031]","[402.4500732421875, 327.61602783203125]","[393.8280944824219, 358.7647399902344]","[414.34844970703125, 394.8133850097656]","[437.55242919921875, 422.8128662109375]"
4,"[248.7328643798828, 96.0385513305664]","[249.16062927246094, 81.5701904296875]","[234.3314208984375, 84.76657104492188]","[230.20382690429688, 87.89483642578125]","[195.3336181640625, 98.48835754394531]","[219.19651794433594, 167.17950439453125]","[176.01809692382812, 194.38893127441406]","[256.2920837402344, 253.66209411621094]","[215.84683227539062, 305.373291015625]","[305.0300598144531, 294.56011962890625]","[312.10821533203125, 317.52001953125]","[267.6225891113281, 339.320068359375]","[241.07008361816406, 366.47088623046875]","[402.78460693359375, 327.9969787597656]","[394.1321716308594, 358.89105224609375]","[414.7384948730469, 395.08367919921875]","[437.95458984375, 422.62738037109375]"
5,"[248.65525817871094, 96.15460968017578]","[249.25057983398438, 81.69822692871094]","[234.19345092773438, 84.86984252929688]","[230.6992950439453, 87.96160888671875]","[195.20603942871094, 98.46814727783203]","[219.59056091308594, 166.95323181152344]","[176.02267456054688, 194.1614227294922]","[256.48931884765625, 253.29876708984375]","[215.9839324951172, 305.227783203125]","[305.0836486816406, 294.16644287109375]","[312.1915588378906, 317.3139343261719]","[267.8020935058594, 339.228759765625]","[240.90354919433594, 366.3635559082031]","[402.85821533203125, 328.5032958984375]","[393.826171875, 359.4127197265625]","[414.500732421875, 395.5214538574219]","[437.7252502441406, 423.13568115234375]"
6,"[248.63902282714844, 96.1175537109375]","[249.19464111328125, 81.61649322509766]","[234.13137817382812, 84.88027954101562]","[230.66537475585938, 87.82612609863281]","[195.1463623046875, 98.54642486572266]","[219.57748413085938, 166.78570556640625]","[176.094970703125, 194.23179626464844]","[256.4542236328125, 252.967041015625]","[216.06472778320312, 305.1647644042969]","[304.8837890625, 294.0816650390625]","[311.7774353027344, 317.28497314453125]","[267.64788818359375, 338.8441467285156]","[240.82891845703125, 366.06768798828125]","[402.70770263671875, 327.6160583496094]","[393.8299255371094, 358.6622314453125]","[414.5317687988281, 394.789306640625]","[437.7846984863281, 422.5324401855469]"
7,"[248.43814086914062, 96.34730529785156]","[249.13783264160156, 81.79012298583984]","[233.7978057861328, 85.08748626708984]","[231.00906372070312, 87.83595275878906]","[194.70703125, 98.60884094238281]","[219.732421875, 166.5830078125]","[175.9651336669922, 194.09454345703125]","[256.4142150878906, 252.6559295654297]","[215.97756958007812, 305.01763916015625]","[304.8125305175781, 293.7517395019531]","[311.688720703125, 317.1590881347656]","[267.8695068359375, 338.5431823730469]","[240.80149841308594, 365.83990478515625]","[402.90838623046875, 327.729736328125]","[393.8858947753906, 358.9984436035156]","[414.6300964355469, 394.5799560546875]","[438.048828125, 422.6432189941406]"
8,"[248.73939514160156, 96.18659210205078]","[249.22189331054688, 81.69893646240234]","[234.2869873046875, 84.91868591308594]","[230.38916015625, 87.94100189208984]","[195.09169006347656, 98.55631256103516]","[219.28097534179688, 167.0096435546875]","[175.6300048828125, 194.52877807617188]","[256.2776184082031, 253.09446716308594]","[216.02284240722656, 305.5139465332031]","[304.5965270996094, 293.7955627441406]","[311.36285400390625, 316.7530822753906]","[267.33648681640625, 339.0450744628906]","[240.47964477539062, 366.26239013671875]","[402.5574035644531, 327.64581298828125]","[393.547119140625, 358.4070129394531]","[414.7138366699219, 394.75396728515625]","[438.0990905761719, 422.14013671875]"
9,"[248.71661376953125, 96.07931518554688]","[249.26651000976562, 81.61516571044922]","[234.32102966308594, 84.81221008300781]","[230.5191650390625, 87.90291595458984]","[195.26437377929688, 98.44313049316406]","[219.4636688232422, 166.89669799804688]","[175.45106506347656, 194.3202667236328]","[256.14642333984375, 253.16891479492188]","[215.04498291015625, 305.420654296875]","[304.1957702636719, 294.06304931640625]","[310.5222473144531, 316.7054443359375]","[267.1936340332031, 338.8761291503906]","[240.08908081054688, 366.0605163574219]","[402.1037292480469, 328.1431579589844]","[392.8378601074219, 358.99359130859375]","[414.1217956542969, 394.7628479003906]","[437.3934631347656, 422.3060302734375]"
10,"[248.537353515625, 96.0147476196289]","[249.03533935546875, 81.59138488769531]","[234.044189453125, 84.76304626464844]","[230.43557739257812, 88.11736297607422]","[194.96975708007812, 98.58309173583984]","[220.02511596679688, 167.6166229248047]","[175.01309204101562, 194.60267639160156]","[256.8982849121094, 254.1968231201172]","[216.12583923339844, 305.9833984375]","[305.34222412109375, 294.32061767578125]","[314.2613830566406, 317.3574523925781]","[267.6221008300781, 339.71173095703125]","[239.85389709472656, 366.6786804199219]","[402.7004699707031, 328.7017822265625]","[392.8261413574219, 358.7498779296875]","[414.6788635253906, 395.64404296875]","[437.49920654296875, 421.9656677246094]"
11,"[248.2103729248047, 96.14704132080078]","[248.81228637695312, 81.65471649169922]","[233.63218688964844, 84.8225326538086]","[230.4300079345703, 88.10222625732422]","[194.65090942382812, 98.59989166259766]","[219.80039978027344, 167.79605102539062]","[175.72164916992188, 194.74539184570312]","[256.6505126953125, 255.85006713867188]","[217.39215087890625, 307.398681640625]","[305.9888610839844, 296.7345886230469]","[316.2300109863281, 319.2406311035156]","[268.2182922363281, 341.0295715332031]","[240.8221435546875, 368.0188293457031]","[402.9878845214844, 329.6348876953125]","[393.28192138671875, 359.9466247558594]","[414.30029296875, 395.5799560546875]","[437.11029052734375, 422.13720703125]"
12,"[248.14764404296875, 96.11298370361328]","[248.7578887939453, 81.66803741455078]","[233.6266632080078, 84.7950210571289]","[230.4228515625, 88.32360076904297]","[194.63934326171875, 98.64375305175781]","[220.21046447753906, 168.27745056152344]","[174.88778686523438, 195.20376586914062]","[257.3074035644531, 255.5079345703125]","[216.8802947998047, 307.2686767578125]","[305.78118896484375, 295.48626708984375]","[315.297119140625, 318.0169677734375]","[268.2891845703125, 340.8009948730469]","[240.32896423339844, 367.7651672363281]","[403.35003662109375, 328.95074462890625]","[393.23236083984375, 358.8728942871094]","[415.5912780761719, 396.19061279296875]","[438.6017150878906, 422.3659973144531]"
13,"[248.02195739746094, 96.2160415649414]","[248.67408752441406, 81.73828125]","[233.4503173828125, 84.91136169433594]","[230.4653778076172, 88.28473663330078]","[194.43182373046875, 98.70277404785156]","[220.20318603515625, 168.02679443359375]","[174.85028076171875, 195.121826171875]","[257.2144775390625, 255.17138671875]","[216.29617309570312, 307.2641296386719]","[305.69879150390625, 295.35772705078125]","[315.0265197753906, 318.2637939453125]","[268.5146484375, 340.6463928222656]","[240.4671630859375, 367.70635986328125]","[402.83917236328125, 329.3818359375]","[392.74530029296875, 359.59674072265625]","[414.9740295410156, 395.4034423828125]","[438.0579528808594, 421.75518798828125]"
14,"[248.00733947753906, 96.23075866699219]","[248.65823364257812, 81.74592590332031]","[233.4564971923828, 84.90254974365234]","[230.423583984375, 88.28645324707031]","[194.41925048828125, 98.65523529052734]","[220.1761016845703, 168.0658416748047]","[174.70062255859375, 195.1737823486328]","[257.2678527832031, 255.1541290283203]","[216.24661254882812, 307.3778076171875]","[305.5884094238281, 295.2165832519531]","[315.2005310058594, 318.347900390625]","[268.42608642578125, 340.7072448730469]","[240.2932891845703, 367.777587890625]","[402.7261047363281, 329.67041015625]","[392.5073547363281, 359.9067077636719]","[414.91461181640625, 395.436767578125]","[437.87158203125, 421.8159484863281]"
15,"[247.661376953125, 96.26449584960938]","[248.57212829589844, 81.74440002441406]","[233.01095581054688, 84.90065002441406]","[230.86981201171875, 88.26081848144531]","[193.95480346679688, 98.57494354248047]","[220.28846740722656, 167.94630432128906]","[174.41514587402344, 195.14552307128906]","[257.0987243652344, 255.00889587402344]","[215.71963500976562, 307.56842041015625]","[305.0641174316406, 294.9728698730469]","[314.6994934082031, 318.2027282714844]","[268.2273254394531, 340.56878662109375]","[239.72048950195312, 367.73583984375]","[402.37261962890625, 329.87872314453125]","[391.76348876953125, 360.6568908691406]","[414.12982177734375, 394.7911376953125]","[437.19598388671875, 422.0416564941406]"
16,"[247.629638671875, 96.40419006347656]","[248.43646240234375, 81.92736053466797]","[233.10801696777344, 85.07044219970703]","[230.38572692871094, 88.3948745727539]","[194.10951232910156, 98.68537902832031]","[219.7600860595703, 167.83023071289062]","[174.64344787597656, 194.9952392578125]","[256.7169494628906, 254.9889373779297]","[215.7695770263672, 307.3023681640625]","[304.8512878417969, 295.00067138671875]","[314.51409912109375, 318.2214660644531]","[268.1957702636719, 340.4737548828125]","[240.1413116455078, 367.6306457519531]","[401.93353271484375, 329.970703125]","[391.5901794433594, 360.8589172363281]","[414.0984191894531, 394.5791931152344]","[436.9809265136719, 422.0191955566406]"
