Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[240.74722290039062, 112.3729476928711]","[235.14248657226562, 99.82659149169922]","[233.562744140625, 98.4625015258789]","[197.97671508789062, 102.06726837158203]","[194.42601013183594, 102.48147583007812]","[187.82139587402344, 169.38848876953125]","[172.00360107421875, 185.49826049804688]","[236.1676025390625, 255.1269073486328]","[226.71401977539062, 287.3604431152344]","[273.8185729980469, 187.9924774169922]","[264.9412536621094, 204.12538146972656]","[248.109375, 335.9908447265625]","[238.64236450195312, 355.7561950683594]","[394.1498107910156, 320.09619140625]","[392.49200439453125, 335.19097900390625]","[414.4356994628906, 381.6501159667969]","[432.63262939453125, 399.123046875]"
2,"[240.5852508544922, 112.13377380371094]","[234.86444091796875, 99.49591827392578]","[233.39186096191406, 98.32088470458984]","[197.58535766601562, 101.64803314208984]","[194.42752075195312, 102.52803802490234]","[187.35406494140625, 168.78091430664062]","[172.7115020751953, 186.10098266601562]","[236.59288024902344, 253.44773864746094]","[227.49417114257812, 288.1233825683594]","[273.7680969238281, 187.53282165527344]","[265.1925048828125, 204.9115447998047]","[247.6571044921875, 335.9613952636719]","[238.86557006835938, 356.1765441894531]","[392.87347412109375, 319.7255859375]","[391.83197021484375, 335.85089111328125]","[412.4418029785156, 378.8043212890625]","[430.7563781738281, 397.2342224121094]"
3,"[240.3867645263672, 112.15734100341797]","[234.43260192871094, 99.49443054199219]","[233.2832489013672, 98.40779113769531]","[196.61050415039062, 101.3638916015625]","[194.6473388671875, 102.59843444824219]","[186.304931640625, 167.9541473388672]","[173.33694458007812, 185.8975067138672]","[235.83120727539062, 252.48939514160156]","[227.74118041992188, 288.3673400878906]","[273.9027099609375, 186.66934204101562]","[265.1969909667969, 204.72451782226562]","[246.3009490966797, 336.7862548828125]","[238.51812744140625, 357.1742248535156]","[391.9117431640625, 319.4430847167969]","[391.964111328125, 335.9189758300781]","[409.6645202636719, 378.4786682128906]","[428.71270751953125, 397.2457580566406]"
4,"[240.65187072753906, 112.71053314208984]","[234.77902221679688, 99.92514038085938]","[233.30323791503906, 99.27378845214844]","[197.91517639160156, 101.674072265625]","[194.53463745117188, 103.62492370605469]","[188.77845764160156, 167.89617919921875]","[172.05592346191406, 185.99180603027344]","[237.58126831054688, 251.63636779785156]","[225.04527282714844, 286.4216003417969]","[273.5765075683594, 188.76747131347656]","[263.7403564453125, 204.90133666992188]","[249.15774536132812, 334.7005920410156]","[238.97996520996094, 355.41778564453125]","[393.66229248046875, 320.57098388671875]","[391.6297302246094, 337.2329406738281]","[416.40472412109375, 376.8741149902344]","[433.2676696777344, 395.0663757324219]"
5,"[240.9059295654297, 111.81947326660156]","[235.22842407226562, 99.17534637451172]","[233.75103759765625, 98.2061996459961]","[198.3943328857422, 101.53990936279297]","[195.46339416503906, 102.74533081054688]","[189.5804901123047, 169.12916564941406]","[172.3640899658203, 185.88780212402344]","[237.3265838623047, 254.00193786621094]","[224.50978088378906, 286.7205810546875]","[273.8118896484375, 189.520751953125]","[263.92132568359375, 204.96292114257812]","[248.9974822998047, 337.05389404296875]","[238.78977966308594, 357.001220703125]","[392.1177978515625, 320.6023864746094]","[390.9654235839844, 335.75518798828125]","[413.45928955078125, 378.27203369140625]","[432.4789123535156, 394.8341979980469]"
6,"[240.6934814453125, 113.82319641113281]","[235.10069274902344, 101.13018798828125]","[233.29977416992188, 100.01985168457031]","[198.3822784423828, 102.74508666992188]","[194.1155242919922, 103.65933227539062]","[188.62759399414062, 169.6099090576172]","[171.71580505371094, 185.8238525390625]","[236.51014709472656, 255.45416259765625]","[223.90333557128906, 287.12420654296875]","[273.88592529296875, 189.93850708007812]","[263.49481201171875, 205.0923614501953]","[249.29722595214844, 337.66534423828125]","[239.1316680908203, 357.5820617675781]","[392.59344482421875, 321.47503662109375]","[391.5764465332031, 336.96112060546875]","[413.3799133300781, 377.36041259765625]","[432.8179626464844, 394.3555603027344]"
7,"[240.78964233398438, 113.8385238647461]","[235.47372436523438, 101.14142608642578]","[233.5495147705078, 100.07089233398438]","[199.3208770751953, 102.93541717529297]","[195.07003784179688, 103.83002471923828]","[189.980224609375, 169.7622528076172]","[172.6055908203125, 186.6726837158203]","[237.78021240234375, 254.65072631835938]","[224.03952026367188, 288.0928649902344]","[274.3233642578125, 190.3193359375]","[263.6271667480469, 206.6067352294922]","[251.1204071044922, 336.63555908203125]","[240.70840454101562, 356.8445739746094]","[393.1576843261719, 321.2164306640625]","[391.2195129394531, 337.291015625]","[414.9788818359375, 376.76397705078125]","[433.57598876953125, 394.6151123046875]"
8,"[240.92904663085938, 115.33464050292969]","[235.6527557373047, 102.41512298583984]","[233.2716064453125, 101.76338195800781]","[200.4010772705078, 103.49879455566406]","[194.38133239746094, 105.37924194335938]","[191.56092834472656, 168.95864868164062]","[172.44851684570312, 187.25198364257812]","[238.91061401367188, 252.0801544189453]","[224.0609588623047, 288.1736145019531]","[275.46630859375, 188.43360900878906]","[265.2535095214844, 206.57345581054688]","[253.18328857421875, 333.6670837402344]","[241.56661987304688, 354.4890441894531]","[394.40106201171875, 318.7705078125]","[391.7049865722656, 335.7811584472656]","[415.9544677734375, 377.7675476074219]","[433.9854431152344, 396.3624572753906]"
9,"[241.6032257080078, 116.65679931640625]","[236.3883819580078, 103.45450592041016]","[234.08578491210938, 102.9698715209961]","[201.022705078125, 103.44923400878906]","[195.73907470703125, 105.78094482421875]","[191.7161102294922, 168.37669372558594]","[173.41763305664062, 187.53475952148438]","[237.7771453857422, 252.3463592529297]","[224.89137268066406, 289.6556091308594]","[274.6130676269531, 187.620849609375]","[265.40374755859375, 205.30389404296875]","[252.13055419921875, 334.181396484375]","[241.09295654296875, 355.3538818359375]","[394.6592102050781, 318.8516540527344]","[392.480712890625, 336.1429138183594]","[417.06243896484375, 377.473876953125]","[435.5580139160156, 396.4821472167969]"
10,"[240.49571228027344, 119.01828002929688]","[235.59420776367188, 105.63982391357422]","[232.89990234375, 105.16728973388672]","[201.0036163330078, 104.52129364013672]","[194.38160705566406, 106.71544647216797]","[190.9005889892578, 168.33358764648438]","[171.93502807617188, 187.9308624267578]","[236.8080596923828, 250.9298553466797]","[223.70205688476562, 289.2193603515625]","[272.19525146484375, 187.93739318847656]","[263.131103515625, 205.86383056640625]","[252.1977996826172, 334.4980773925781]","[240.5350799560547, 356.3032531738281]","[397.04180908203125, 317.5345764160156]","[392.9063720703125, 336.42034912109375]","[421.37567138671875, 372.0747985839844]","[438.6060791015625, 393.8013610839844]"
