Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[255.45272827148438, 105.17668151855469]","[253.9862060546875, 91.72138214111328]","[245.6995849609375, 92.4093246459961]","[226.34666442871094, 98.83568572998047]","[216.4288330078125, 105.54696655273438]","[217.54188537597656, 179.73001098632812]","[187.19711303710938, 199.62071228027344]","[245.1184844970703, 282.4109802246094]","[211.6317901611328, 323.2092590332031]","[308.7449951171875, 304.2015380859375]","[301.4974365234375, 329.4847412109375]","[256.3777770996094, 360.8933410644531]","[240.4310760498047, 383.7757873535156]","[415.6703186035156, 326.7420654296875]","[412.8437194824219, 345.5133056640625]","[412.94952392578125, 442.6175842285156]","[435.1820373535156, 462.1022644042969]"
2,"[255.40333557128906, 104.98554229736328]","[254.08319091796875, 91.3385238647461]","[245.65374755859375, 92.22855377197266]","[226.65106201171875, 98.10567474365234]","[216.51608276367188, 105.20777893066406]","[217.61151123046875, 178.84585571289062]","[187.02468872070312, 199.36990356445312]","[245.14691162109375, 281.8801574707031]","[211.27487182617188, 323.1890563964844]","[308.88885498046875, 305.3147277832031]","[301.4324645996094, 329.88958740234375]","[256.53277587890625, 359.8907775878906]","[240.50253295898438, 383.2665710449219]","[416.91021728515625, 327.6966552734375]","[414.03662109375, 347.4603271484375]","[415.8703308105469, 443.9391174316406]","[438.2309875488281, 464.8109436035156]"
3,"[255.3090057373047, 105.1923828125]","[253.95286560058594, 91.60494232177734]","[245.68235778808594, 92.3673095703125]","[226.25738525390625, 98.47993469238281]","[216.5262908935547, 105.27584838867188]","[217.20236206054688, 179.4114532470703]","[186.97605895996094, 199.53602600097656]","[245.0294952392578, 282.7179870605469]","[211.3246307373047, 323.32586669921875]","[308.8319396972656, 305.6910095214844]","[301.3645324707031, 329.9063415527344]","[256.4967346191406, 360.5947265625]","[240.7074737548828, 383.7913818359375]","[416.4540710449219, 328.3464050292969]","[413.6891784667969, 347.9593811035156]","[415.4790344238281, 444.377197265625]","[437.82879638671875, 465.2432861328125]"
4,"[255.2124481201172, 105.27349090576172]","[253.83633422851562, 91.617919921875]","[245.54344177246094, 92.4188461303711]","[226.01380920410156, 98.30054473876953]","[216.1957550048828, 105.2030029296875]","[216.6378936767578, 179.1822509765625]","[186.99681091308594, 199.45188903808594]","[244.5954132080078, 282.6639404296875]","[211.2991943359375, 323.3161926269531]","[308.61566162109375, 305.6388244628906]","[301.2203063964844, 329.8692626953125]","[256.4048767089844, 360.42755126953125]","[240.98057556152344, 383.7428283691406]","[416.16888427734375, 328.30975341796875]","[413.9121398925781, 348.3165283203125]","[415.37109375, 443.9319763183594]","[437.9989929199219, 465.24658203125]"
5,"[255.71434020996094, 105.44792175292969]","[253.8408203125, 91.8966293334961]","[246.56231689453125, 92.5832290649414]","[224.45664978027344, 98.64461517333984]","[217.3670196533203, 105.32867431640625]","[215.43948364257812, 179.1510467529297]","[187.09228515625, 199.5471954345703]","[244.58184814453125, 282.4940185546875]","[211.3138427734375, 323.31060791015625]","[308.6254577636719, 305.60565185546875]","[301.3515930175781, 329.8690185546875]","[255.72779846191406, 360.3575134277344]","[241.31149291992188, 383.68408203125]","[415.572509765625, 328.4242858886719]","[414.0039367675781, 348.2818908691406]","[415.4961853027344, 443.7008972167969]","[437.9861755371094, 464.80364990234375]"
6,"[255.87551879882812, 105.64297485351562]","[253.9386749267578, 92.08761596679688]","[246.74131774902344, 92.82289123535156]","[224.30955505371094, 98.8824462890625]","[217.42396545410156, 105.6643295288086]","[215.26071166992188, 179.42501831054688]","[186.99583435058594, 200.03521728515625]","[244.4447021484375, 282.3462829589844]","[211.37013244628906, 323.424072265625]","[308.51788330078125, 305.4891052246094]","[301.1984558105469, 329.8103942871094]","[255.7506866455078, 360.40313720703125]","[241.46087646484375, 383.82232666015625]","[415.3370361328125, 328.0685119628906]","[413.8372497558594, 347.9599304199219]","[416.09600830078125, 443.91851806640625]","[438.564453125, 465.01080322265625]"
7,"[255.7042694091797, 105.59854888916016]","[253.8587188720703, 92.06822967529297]","[246.58229064941406, 92.73905181884766]","[224.48292541503906, 98.83260345458984]","[217.47518920898438, 105.486328125]","[215.421630859375, 179.3140106201172]","[187.25985717773438, 199.6315155029297]","[244.47862243652344, 282.5130310058594]","[211.4102325439453, 323.162109375]","[308.76837158203125, 305.4227294921875]","[301.4679260253906, 329.7322998046875]","[255.732421875, 360.2843933105469]","[241.44845581054688, 383.57879638671875]","[415.60198974609375, 328.3034362792969]","[414.076904296875, 348.14093017578125]","[415.61627197265625, 443.5564270019531]","[438.0707092285156, 464.7430114746094]"
8,"[255.73097229003906, 105.72553253173828]","[253.9281005859375, 92.1994400024414]","[246.58384704589844, 92.83921813964844]","[224.6714630126953, 98.964111328125]","[217.48406982421875, 105.5558853149414]","[215.67173767089844, 179.50668334960938]","[187.28428649902344, 199.7589569091797]","[244.57183837890625, 282.6547546386719]","[211.37388610839844, 323.3194885253906]","[308.92022705078125, 305.43511962890625]","[301.4473876953125, 329.71820068359375]","[255.88787841796875, 360.4993591308594]","[241.45985412597656, 383.7199401855469]","[415.6064758300781, 328.48822021484375]","[413.9041442871094, 348.1041564941406]","[415.2751770019531, 443.71392822265625]","[437.6730041503906, 464.5840759277344]"
9,"[255.74862670898438, 105.85894775390625]","[253.89532470703125, 92.42526245117188]","[246.7093963623047, 92.91854095458984]","[224.4481658935547, 99.3064956665039]","[217.59934997558594, 105.56840515136719]","[215.55271911621094, 179.9014434814453]","[187.27037048339844, 199.6925048828125]","[244.79685974121094, 283.2685852050781]","[211.4103240966797, 323.267578125]","[309.2379455566406, 305.4880676269531]","[301.6693115234375, 329.7157287597656]","[256.01922607421875, 360.6471252441406]","[241.65341186523438, 383.653564453125]","[415.56146240234375, 329.0633239746094]","[413.7929382324219, 348.3997802734375]","[414.9617919921875, 443.7554626464844]","[437.1442565917969, 464.3976745605469]"
10,"[255.7304229736328, 105.85737609863281]","[253.7911834716797, 92.4339599609375]","[246.8132781982422, 92.91478729248047]","[224.08787536621094, 99.3662109375]","[217.8526611328125, 105.59628295898438]","[215.31289672851562, 180.0360870361328]","[187.3230743408203, 199.83517456054688]","[244.9119415283203, 283.3944091796875]","[211.44117736816406, 323.3528137207031]","[309.32318115234375, 305.4503173828125]","[301.7737731933594, 329.6865234375]","[255.85263061523438, 360.664306640625]","[241.73345947265625, 383.6938781738281]","[415.5017395019531, 329.05462646484375]","[413.9578857421875, 348.4809265136719]","[415.2214050292969, 443.37322998046875]","[437.38128662109375, 464.20806884765625]"
