Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[286.0757751464844, 112.250732421875]","[287.7645568847656, 100.63163757324219]","[274.5166015625, 101.28948211669922]","[269.6463623046875, 108.36815643310547]","[235.2835235595703, 111.6009292602539]","[253.60443115234375, 180.16827392578125]","[210.15481567382812, 195.1526336669922]","[280.3519592285156, 272.72900390625]","[228.74237060546875, 304.8834533691406]","[332.272705078125, 305.9992370605469]","[320.2529602050781, 322.4884033203125]","[249.74493408203125, 355.52716064453125]","[218.2772979736328, 368.3340759277344]","[283.96484375, 414.01995849609375]","[259.48828125, 436.8518371582031]","[247.7655029296875, 486.3957214355469]","[223.77511596679688, 504.7658386230469]"
2,"[285.9093017578125, 112.1583480834961]","[287.6206359863281, 100.561279296875]","[274.2873229980469, 101.2994155883789]","[269.6931457519531, 108.41738891601562]","[235.03262329101562, 111.81599426269531]","[253.54522705078125, 180.03768920898438]","[210.26998901367188, 195.3419952392578]","[280.1122741699219, 272.272216796875]","[228.88087463378906, 304.82000732421875]","[331.4460754394531, 305.65087890625]","[320.1597595214844, 321.8991394042969]","[250.0228729248047, 354.4921875]","[218.51605224609375, 367.4810485839844]","[284.00054931640625, 412.07464599609375]","[258.8350524902344, 435.6259460449219]","[247.61187744140625, 483.97808837890625]","[222.6341094970703, 503.433837890625]"
3,"[285.9674377441406, 112.29638671875]","[287.6303405761719, 100.68986511230469]","[274.4327087402344, 101.38737487792969]","[269.4851379394531, 108.48914337158203]","[235.21725463867188, 111.81663513183594]","[253.27139282226562, 180.0149383544922]","[210.34268188476562, 195.51637268066406]","[280.0784606933594, 272.1243896484375]","[229.1293487548828, 305.09381103515625]","[331.3642578125, 305.606689453125]","[320.42230224609375, 321.841552734375]","[250.20799255371094, 354.6112976074219]","[218.9644317626953, 367.7538757324219]","[285.1436462402344, 411.2117004394531]","[260.24945068359375, 434.9208984375]","[248.7436065673828, 483.3124694824219]","[224.2575225830078, 502.96746826171875]"
4,"[285.7370300292969, 112.4366226196289]","[287.6371765136719, 100.80867004394531]","[274.117431640625, 101.47146606445312]","[269.991943359375, 108.48736572265625]","[234.88546752929688, 111.69957733154297]","[253.39659118652344, 179.9658203125]","[210.3772430419922, 195.34341430664062]","[280.05096435546875, 272.0574645996094]","[229.19187927246094, 304.93023681640625]","[331.4465026855469, 305.5321044921875]","[320.4361572265625, 321.89044189453125]","[250.1762237548828, 354.60015869140625]","[218.7849884033203, 367.7366027832031]","[284.931884765625, 411.421142578125]","[259.8444519042969, 435.4305114746094]","[248.29844665527344, 483.1585998535156]","[223.906494140625, 503.4306335449219]"
5,"[285.4482727050781, 112.48871612548828]","[287.4178161621094, 100.852294921875]","[273.86279296875, 101.55290222167969]","[269.8944396972656, 108.44915771484375]","[234.7392120361328, 111.71006774902344]","[253.078857421875, 179.6622772216797]","[210.4939422607422, 195.2906494140625]","[279.91424560546875, 271.5749816894531]","[229.23001098632812, 304.8919372558594]","[331.28509521484375, 305.36346435546875]","[320.0445861816406, 322.05743408203125]","[249.8572998046875, 353.7799072265625]","[218.69068908691406, 367.055419921875]","[284.19195556640625, 410.1474609375]","[258.98321533203125, 434.83258056640625]","[247.50064086914062, 481.743896484375]","[222.82801818847656, 503.1602783203125]"
6,"[285.4484558105469, 112.50414276123047]","[287.4461975097656, 100.91626739501953]","[273.9416198730469, 101.56100463867188]","[269.93572998046875, 108.55858612060547]","[234.93301391601562, 111.66724395751953]","[253.18006896972656, 179.71920776367188]","[210.4651336669922, 195.12039184570312]","[279.91534423828125, 271.4244079589844]","[228.95724487304688, 304.405517578125]","[331.2040100097656, 305.3728332519531]","[319.73394775390625, 321.9565734863281]","[249.6865692138672, 353.1656799316406]","[218.46713256835938, 366.3212585449219]","[283.83758544921875, 409.1351623535156]","[258.25677490234375, 433.7681884765625]","[247.0056610107422, 481.23724365234375]","[221.93174743652344, 502.8768310546875]"
7,"[285.44830322265625, 112.31561279296875]","[287.43878173828125, 100.74394226074219]","[273.87109375, 101.40616607666016]","[270.0875244140625, 108.4764175415039]","[234.89036560058594, 111.6609878540039]","[253.461181640625, 179.54891967773438]","[210.42169189453125, 195.13807678222656]","[280.1893615722656, 271.0345153808594]","[228.8135528564453, 304.4220275878906]","[331.09295654296875, 305.2245178222656]","[319.162353515625, 321.998046875]","[250.1622772216797, 352.3634948730469]","[218.72817993164062, 365.6868896484375]","[286.0395812988281, 407.1805419921875]","[259.90667724609375, 432.0641784667969]","[248.75743103027344, 480.41656494140625]","[223.14108276367188, 502.520263671875]"
8,"[285.3519287109375, 112.29100799560547]","[287.39117431640625, 100.72879028320312]","[273.7934875488281, 101.42010498046875]","[270.158935546875, 108.47772216796875]","[234.8609619140625, 111.67231750488281]","[253.64254760742188, 179.4571990966797]","[210.3152618408203, 195.1575164794922]","[280.2149963378906, 270.6587219238281]","[228.2881622314453, 304.35333251953125]","[330.6275329589844, 304.5540771484375]","[318.1020812988281, 322.07757568359375]","[250.51551818847656, 352.0160827636719]","[218.90753173828125, 365.36981201171875]","[285.4615173339844, 407.6204528808594]","[259.0346374511719, 432.60736083984375]","[248.82958984375, 480.55645751953125]","[222.8799591064453, 502.8218078613281]"
9,"[285.469482421875, 112.25175476074219]","[287.5088195800781, 100.71219635009766]","[273.92230224609375, 101.37067413330078]","[270.24261474609375, 108.48965454101562]","[234.93923950195312, 111.61626434326172]","[253.67271423339844, 179.4110870361328]","[210.3300018310547, 195.1256561279297]","[280.2862548828125, 270.55181884765625]","[228.11239624023438, 304.33990478515625]","[330.57391357421875, 304.5032043457031]","[317.4735412597656, 322.2052307128906]","[250.89236450195312, 352.05914306640625]","[219.28321838378906, 365.4693603515625]","[286.48260498046875, 407.8529052734375]","[260.0262756347656, 432.8703918457031]","[249.9641571044922, 480.94207763671875]","[224.07647705078125, 503.2445068359375]"
10,"[285.4164733886719, 112.21380615234375]","[287.56402587890625, 100.70162200927734]","[273.81451416015625, 101.25366973876953]","[270.453125, 108.66016387939453]","[234.74635314941406, 111.52944946289062]","[253.98463439941406, 180.1831512451172]","[209.88099670410156, 195.36680603027344]","[280.17547607421875, 271.81842041015625]","[228.03936767578125, 304.8428039550781]","[330.1924133300781, 304.42547607421875]","[317.88775634765625, 321.740234375]","[250.83251953125, 354.4410400390625]","[218.73680114746094, 367.5330505371094]","[285.93438720703125, 411.4837646484375]","[259.53240966796875, 435.4819641113281]","[249.83216857910156, 483.67401123046875]","[224.5682830810547, 504.3824157714844]"
11,"[285.346923828125, 112.23037719726562]","[287.55322265625, 100.70700073242188]","[273.658203125, 101.24260711669922]","[270.6493225097656, 108.69901275634766]","[234.58453369140625, 111.54389953613281]","[254.20767211914062, 180.45448303222656]","[209.85293579101562, 195.42626953125]","[280.198974609375, 272.1360168457031]","[228.114990234375, 304.7824401855469]","[330.1645812988281, 304.4873352050781]","[318.0101013183594, 321.6301574707031]","[250.96469116210938, 355.1269836425781]","[218.7190399169922, 368.12762451171875]","[286.2775573730469, 411.910400390625]","[260.04754638671875, 435.63885498046875]","[250.00828552246094, 484.1840515136719]","[225.2069549560547, 504.50628662109375]"
12,"[285.7737121582031, 112.26089477539062]","[287.56256103515625, 100.77678680419922]","[274.17169189453125, 101.27094268798828]","[269.7256774902344, 109.0899429321289]","[234.78126525878906, 111.90357971191406]","[253.80477905273438, 181.43124389648438]","[209.4305419921875, 196.2124786376953]","[280.6177978515625, 273.33135986328125]","[228.0579071044922, 305.3607177734375]","[330.5848083496094, 305.2489013671875]","[319.0311584472656, 321.384521484375]","[251.39309692382812, 357.1109924316406]","[219.1785430908203, 370.0718078613281]","[287.4985046386719, 413.25750732421875]","[261.41180419921875, 436.55914306640625]","[251.5474090576172, 484.65435791015625]","[226.40342712402344, 503.91412353515625]"
13,"[285.8553771972656, 112.28956604003906]","[287.5469665527344, 100.74593353271484]","[274.1965026855469, 101.25213623046875]","[269.5302734375, 108.99637603759766]","[234.65455627441406, 111.88488006591797]","[253.6492462158203, 181.49789428710938]","[209.28379821777344, 196.35882568359375]","[280.6150817871094, 273.859130859375]","[228.2920684814453, 306.0114440917969]","[330.7607116699219, 305.1781311035156]","[319.49847412109375, 321.2436218261719]","[251.5077362060547, 358.21636962890625]","[219.31930541992188, 371.24249267578125]","[288.5428466796875, 413.74859619140625]","[262.90948486328125, 436.79931640625]","[252.5093231201172, 485.2087097167969]","[228.0746307373047, 503.8451843261719]"
14,"[285.7742614746094, 112.44181823730469]","[287.6177673339844, 100.8687973022461]","[274.2149353027344, 101.43555450439453]","[269.724609375, 108.94729614257812]","[234.692138671875, 111.80188751220703]","[253.8152618408203, 181.4478302001953]","[209.03155517578125, 196.07791137695312]","[280.4561462402344, 273.7203674316406]","[227.5300750732422, 305.5587463378906]","[330.7650146484375, 305.1405334472656]","[318.2304992675781, 321.75567626953125]","[250.10513305664062, 358.7652282714844]","[217.72413635253906, 371.3405456542969]","[281.76361083984375, 418.9391784667969]","[256.4291687011719, 441.3267517089844]","[247.13877868652344, 488.7008056640625]","[223.01380920410156, 506.3092346191406]"
15,"[285.9130554199219, 112.24910736083984]","[287.6492004394531, 100.71311950683594]","[274.3247985839844, 101.21558380126953]","[269.57574462890625, 108.88843536376953]","[234.83143615722656, 111.76361846923828]","[253.2172393798828, 181.1664276123047]","[209.3668670654297, 196.1618194580078]","[280.1896667480469, 273.3661193847656]","[228.16799926757812, 306.0947570800781]","[330.566162109375, 305.0380554199219]","[318.5518798828125, 321.9933166503906]","[249.53329467773438, 358.0778503417969]","[217.64910888671875, 371.0068359375]","[285.8577880859375, 413.7695617675781]","[260.2933349609375, 436.8754577636719]","[249.08116149902344, 485.68701171875]","[224.5242156982422, 504.55078125]"
16,"[285.8956298828125, 112.35987854003906]","[287.7793884277344, 100.91464233398438]","[274.3647766113281, 101.24498748779297]","[269.9619140625, 109.19465637207031]","[234.8974609375, 111.63742065429688]","[253.78826904296875, 181.43679809570312]","[208.91793823242188, 196.06202697753906]","[280.49176025390625, 273.4498596191406]","[227.32022094726562, 305.9195556640625]","[330.3588562011719, 304.994873046875]","[317.93353271484375, 322.0843811035156]","[250.6133575439453, 357.9548034667969]","[218.05892944335938, 370.81146240234375]","[287.87908935546875, 413.96038818359375]","[261.1169128417969, 436.77862548828125]","[251.38833618164062, 485.9571533203125]","[226.0447540283203, 504.63299560546875]"
17,"[285.9530029296875, 112.4854965209961]","[287.7682189941406, 101.04916381835938]","[274.4896545410156, 101.41072082519531]","[269.8495788574219, 109.31277465820312]","[234.97508239746094, 111.76721954345703]","[253.91390991210938, 181.33929443359375]","[208.74600219726562, 196.03758239746094]","[280.76708984375, 273.0697937011719]","[227.0482635498047, 305.59423828125]","[330.2806091308594, 305.034423828125]","[317.5657043457031, 321.9185791015625]","[250.70718383789062, 356.9146423339844]","[217.9957733154297, 369.75384521484375]","[286.9350891113281, 412.8937683105469]","[259.68310546875, 435.854736328125]","[250.68280029296875, 485.3935546875]","[224.62139892578125, 504.3456115722656]"
