Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[245.35867309570312, 87.1164779663086]","[250.32766723632812, 72.88323974609375]","[228.76690673828125, 71.36286926269531]","[236.74603271484375, 78.66051483154297]","[187.18487548828125, 79.51013946533203]","[215.4608612060547, 154.84129333496094]","[153.7710723876953, 175.36387634277344]","[238.2717742919922, 261.5826416015625]","[181.81398010253906, 322.030029296875]","[295.9317932128906, 267.5745544433594]","[291.28656005859375, 307.92059326171875]","[250.245849609375, 350.0228271484375]","[210.24652099609375, 376.3171691894531]","[416.5462646484375, 328.055908203125]","[391.91583251953125, 354.54180908203125]","[388.8162536621094, 456.9922790527344]","[412.8216247558594, 484.6004638671875]"
2,"[245.25975036621094, 87.19345092773438]","[250.25070190429688, 73.01061248779297]","[228.69552612304688, 71.46979522705078]","[236.7581329345703, 78.81381225585938]","[187.11973571777344, 79.59443664550781]","[215.50657653808594, 154.6593017578125]","[153.52999877929688, 175.2626190185547]","[238.3253631591797, 260.90093994140625]","[182.03622436523438, 321.8194274902344]","[295.49078369140625, 266.19287109375]","[290.9332275390625, 307.6536560058594]","[249.85235595703125, 349.21087646484375]","[209.63092041015625, 375.4770202636719]","[416.4099426269531, 327.9640808105469]","[391.2986145019531, 354.3415222167969]","[388.74493408203125, 457.91143798828125]","[412.13818359375, 485.5956115722656]"
3,"[245.39012145996094, 87.12183380126953]","[250.4597625732422, 72.95069122314453]","[228.8240203857422, 71.36842346191406]","[237.09356689453125, 78.82240295410156]","[187.25738525390625, 79.47132873535156]","[215.69577026367188, 154.8508758544922]","[153.4986114501953, 175.10018920898438]","[238.65216064453125, 261.386474609375]","[181.62713623046875, 321.5777282714844]","[295.77496337890625, 266.60137939453125]","[290.90972900390625, 307.6939697265625]","[249.8070831298828, 349.9504089355469]","[209.4174041748047, 376.1812438964844]","[416.7303771972656, 328.27276611328125]","[391.55267333984375, 354.9387512207031]","[389.1213684082031, 458.26226806640625]","[412.5497131347656, 486.4952087402344]"
4,"[245.4624481201172, 87.08643341064453]","[250.52691650390625, 72.8987045288086]","[228.8778533935547, 71.33670806884766]","[237.1791229248047, 78.76765441894531]","[187.32522583007812, 79.47466278076172]","[215.80995178222656, 154.85797119140625]","[153.5218963623047, 175.1840057373047]","[238.88172912597656, 261.3722229003906]","[181.5449981689453, 321.69696044921875]","[296.2068786621094, 266.7949523925781]","[290.91876220703125, 307.94940185546875]","[249.77696228027344, 349.7769470214844]","[209.39373779296875, 376.0492858886719]","[416.8681945800781, 328.0686950683594]","[391.82373046875, 354.747802734375]","[389.1367492675781, 458.085693359375]","[412.7900390625, 486.2713928222656]"
5,"[245.35205078125, 87.1070327758789]","[250.47894287109375, 72.92393493652344]","[228.75814819335938, 71.34435272216797]","[237.2365264892578, 78.79483795166016]","[187.20603942871094, 79.43571472167969]","[215.8124542236328, 154.8761749267578]","[153.4998779296875, 175.07862854003906]","[238.86424255371094, 261.4226989746094]","[181.2865447998047, 321.5098571777344]","[296.18902587890625, 266.94012451171875]","[290.7174072265625, 307.95294189453125]","[249.82586669921875, 350.14508056640625]","[209.373779296875, 376.3814392089844]","[416.3638000488281, 328.3523864746094]","[391.2206726074219, 355.2247314453125]","[388.4998474121094, 458.32305908203125]","[412.0789794921875, 486.8558349609375]"
6,"[245.28018188476562, 87.1219482421875]","[250.3370361328125, 72.95325469970703]","[228.7199249267578, 71.41757202148438]","[237.01588439941406, 78.91077423095703]","[187.26731872558594, 79.65172576904297]","[215.76498413085938, 155.05792236328125]","[153.60418701171875, 175.4070281982422]","[239.00299072265625, 261.1396789550781]","[181.45140075683594, 321.42376708984375]","[296.2760925292969, 266.6474304199219]","[291.14459228515625, 307.94830322265625]","[250.12582397460938, 350.1440734863281]","[209.79803466796875, 376.4781188964844]","[416.626220703125, 328.20745849609375]","[391.51458740234375, 355.3514404296875]","[388.9095458984375, 458.870361328125]","[412.28485107421875, 487.8273010253906]"
7,"[245.40350341796875, 87.14823150634766]","[250.5322265625, 72.89073944091797]","[228.76080322265625, 71.45858764648438]","[237.43521118164062, 78.7548599243164]","[187.376953125, 79.72123718261719]","[216.05218505859375, 154.8701934814453]","[153.8711395263672, 175.4603271484375]","[239.096923828125, 260.9218444824219]","[181.5844268798828, 321.5230407714844]","[296.478271484375, 266.936767578125]","[291.4627990722656, 308.1781311035156]","[250.00416564941406, 349.7309875488281]","[209.6520538330078, 376.18304443359375]","[416.5306091308594, 327.8634338378906]","[391.4544372558594, 355.29669189453125]","[388.7188415527344, 458.4628601074219]","[412.1185302734375, 487.7508544921875]"
8,"[245.2070770263672, 87.07759857177734]","[250.27239990234375, 72.771240234375]","[228.48927307128906, 71.37071228027344]","[237.1610107421875, 78.71603393554688]","[186.9772491455078, 79.72998809814453]","[216.14414978027344, 155.4938507080078]","[153.98985290527344, 175.70201110839844]","[239.507080078125, 261.9541931152344]","[181.7760772705078, 321.2532043457031]","[296.97235107421875, 267.3047180175781]","[291.615234375, 307.9471435546875]","[251.6250457763672, 350.2587890625]","[211.36314392089844, 376.6566467285156]","[417.4412841796875, 327.8147277832031]","[392.7149963378906, 355.2779541015625]","[391.0292663574219, 457.3500671386719]","[414.2698974609375, 486.6060791015625]"
9,"[245.19204711914062, 87.16011047363281]","[250.29144287109375, 72.88929748535156]","[228.49095153808594, 71.43098449707031]","[237.3380126953125, 78.84931945800781]","[187.02940368652344, 79.70964050292969]","[216.6085205078125, 155.63897705078125]","[153.80352783203125, 175.61572265625]","[239.90235900878906, 262.23614501953125]","[181.67205810546875, 321.2554626464844]","[296.9517517089844, 267.7416076660156]","[291.59033203125, 307.82818603515625]","[251.7367401123047, 350.1021423339844]","[211.06626892089844, 376.31854248046875]","[417.40667724609375, 328.02734375]","[392.2105407714844, 355.020263671875]","[390.8182067871094, 457.14678955078125]","[413.8707275390625, 485.7703857421875]"
10,"[245.10980224609375, 87.27193450927734]","[250.26846313476562, 73.02095794677734]","[228.37742614746094, 71.54466247558594]","[237.44517517089844, 78.90055847167969]","[187.00814819335938, 79.76873779296875]","[216.60008239746094, 155.39332580566406]","[154.11122131347656, 175.33424377441406]","[239.40756225585938, 261.8644104003906]","[181.9573974609375, 320.9610290527344]","[296.90179443359375, 267.18548583984375]","[291.83331298828125, 307.8457336425781]","[251.7904815673828, 349.8076477050781]","[211.27720642089844, 375.95855712890625]","[417.54180908203125, 328.4273986816406]","[392.5340270996094, 355.14093017578125]","[390.5435485839844, 457.6946716308594]","[413.7976989746094, 485.94049072265625]"
