Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[317.5181579589844, 117.55128479003906]","[323.4999084472656, 100.77218627929688]","[306.9354553222656, 98.649658203125]","[293.8271484375, 92.15135192871094]","[263.14453125, 87.09947204589844]","[265.890380859375, 150.0117645263672]","[225.010498046875, 161.4718475341797]","[292.5511169433594, 271.0881042480469]","[259.77484130859375, 304.95428466796875]","[328.9136657714844, 194.60633850097656]","[337.0837097167969, 209.34523010253906]","[276.6134948730469, 355.47540283203125]","[248.96612548828125, 369.5468444824219]","[326.4275207519531, 426.209228515625]","[324.3988037109375, 441.49578857421875]","[326.9214782714844, 499.4299621582031]","[318.88897705078125, 519.6492309570312]"
2,"[317.3619079589844, 117.69821166992188]","[323.3509826660156, 100.97850799560547]","[306.9297180175781, 98.764892578125]","[293.3750915527344, 92.2903060913086]","[263.3647155761719, 87.00615692138672]","[265.35296630859375, 150.11659240722656]","[225.0697784423828, 161.148193359375]","[291.2577209472656, 271.7886657714844]","[259.48419189453125, 304.8107604980469]","[327.8005676269531, 195.69383239746094]","[336.6756286621094, 210.04037475585938]","[275.8741455078125, 355.1868896484375]","[248.63644409179688, 369.03216552734375]","[326.1055908203125, 426.57220458984375]","[324.1880798339844, 441.5587463378906]","[326.7662048339844, 499.82293701171875]","[318.7142639160156, 519.57958984375]"
3,"[317.42498779296875, 117.59934997558594]","[323.4141845703125, 100.78397369384766]","[306.800048828125, 98.65894317626953]","[293.68988037109375, 92.05804443359375]","[262.9793395996094, 87.02508544921875]","[265.8794250488281, 149.962646484375]","[225.0512237548828, 161.33753967285156]","[292.2231750488281, 271.62060546875]","[259.9328918457031, 305.1590270996094]","[328.12664794921875, 195.0383758544922]","[336.86224365234375, 209.5545196533203]","[276.5085754394531, 355.282470703125]","[248.91102600097656, 369.286376953125]","[326.8248596191406, 424.8827819824219]","[324.6212158203125, 440.06011962890625]","[327.25506591796875, 498.43121337890625]","[319.08709716796875, 518.4765014648438]"
4,"[317.6183166503906, 117.65501403808594]","[323.4478454589844, 100.8248062133789]","[307.0528564453125, 98.65773010253906]","[292.9983825683594, 92.13553619384766]","[262.9310607910156, 87.0538330078125]","[265.0410461425781, 150.2432098388672]","[224.95570373535156, 161.71876525878906]","[292.2660827636719, 271.9984130859375]","[260.4577941894531, 305.68023681640625]","[328.19879150390625, 195.8784942626953]","[336.7208251953125, 210.1175537109375]","[275.93182373046875, 356.68780517578125]","[248.79249572753906, 370.802490234375]","[327.54010009765625, 426.0091552734375]","[325.73016357421875, 441.31256103515625]","[328.47454833984375, 498.9961242675781]","[320.30780029296875, 519.248046875]"
5,"[317.7325134277344, 117.25872802734375]","[323.48211669921875, 100.42252349853516]","[307.1246032714844, 98.32390594482422]","[292.71112060546875, 91.96246337890625]","[262.9609375, 87.1193618774414]","[264.7268981933594, 150.44464111328125]","[225.39541625976562, 162.0440216064453]","[291.4709167480469, 272.6214294433594]","[260.62811279296875, 306.08441162109375]","[326.8518981933594, 196.21678161621094]","[335.7467041015625, 210.17373657226562]","[275.2364807128906, 356.20892333984375]","[248.60267639160156, 370.298583984375]","[327.554931640625, 423.60919189453125]","[325.7663269042969, 438.8438720703125]","[328.4272766113281, 497.40008544921875]","[320.1348876953125, 517.6007690429688]"
6,"[317.8921203613281, 117.25347137451172]","[323.647705078125, 100.46556091308594]","[307.1998596191406, 98.25757598876953]","[293.1310119628906, 92.32379150390625]","[262.7676086425781, 87.17107391357422]","[265.2312316894531, 151.21185302734375]","[225.21914672851562, 162.4595184326172]","[292.7002258300781, 273.1926574707031]","[261.119384765625, 306.4566955566406]","[327.5205078125, 196.2548370361328]","[336.18182373046875, 210.3543701171875]","[275.8074645996094, 357.3648986816406]","[248.69976806640625, 371.3577575683594]","[328.924560546875, 423.6427917480469]","[327.0867919921875, 438.847900390625]","[329.7870788574219, 497.4626770019531]","[321.5435791015625, 517.6124267578125]"
7,"[317.86126708984375, 117.24510955810547]","[323.6545104980469, 100.46365356445312]","[307.21270751953125, 98.27668762207031]","[292.99945068359375, 92.26886749267578]","[262.9471740722656, 87.18571472167969]","[265.0802917480469, 151.03233337402344]","[225.5279083251953, 162.29270935058594]","[292.1022644042969, 272.9944152832031]","[261.1768798828125, 306.0337829589844]","[326.896728515625, 196.2198486328125]","[336.14111328125, 210.2573699951172]","[275.6982116699219, 356.6081848144531]","[248.90003967285156, 370.5401916503906]","[328.1116027832031, 424.10906982421875]","[326.3576354980469, 439.1826171875]","[328.93634033203125, 497.79638671875]","[320.77764892578125, 517.7711791992188]"
8,"[317.88848876953125, 117.2184066772461]","[323.6513366699219, 100.50828552246094]","[307.23663330078125, 98.26748657226562]","[293.2908020019531, 92.45480346679688]","[262.9420166015625, 87.18218994140625]","[265.55133056640625, 151.3019561767578]","[225.323974609375, 162.29705810546875]","[293.168701171875, 272.9456481933594]","[261.30780029296875, 305.84649658203125]","[327.68701171875, 195.80419921875]","[336.4006652832031, 209.89279174804688]","[275.6934814453125, 357.095703125]","[248.41603088378906, 370.91485595703125]","[328.0975036621094, 424.614990234375]","[326.06085205078125, 439.654296875]","[329.0025634765625, 498.3241271972656]","[320.52801513671875, 518.2750854492188]"
9,"[317.7642822265625, 117.30390930175781]","[323.5137939453125, 100.5677719116211]","[307.2194519042969, 98.37721252441406]","[292.8563232421875, 92.27373504638672]","[263.1058044433594, 87.16593933105469]","[264.968505859375, 150.93682861328125]","[225.2915496826172, 162.15609741210938]","[291.2507019042969, 273.12945556640625]","[260.6260681152344, 306.0452880859375]","[325.4488220214844, 197.02676391601562]","[335.1327819824219, 210.9344024658203]","[275.2448425292969, 356.0350341796875]","[248.36546325683594, 369.95721435546875]","[327.60394287109375, 422.638916015625]","[325.5845031738281, 437.7274475097656]","[328.3955078125, 496.72076416015625]","[319.9527587890625, 516.7200927734375]"
10,"[317.8581848144531, 117.26456451416016]","[323.58892822265625, 100.56912231445312]","[307.3698425292969, 98.3686294555664]","[293.00921630859375, 92.33956146240234]","[263.2945556640625, 87.19798278808594]","[265.1139831542969, 151.010986328125]","[225.13624572753906, 162.21412658691406]","[291.3634033203125, 273.20013427734375]","[260.28948974609375, 306.1997985839844]","[325.75079345703125, 197.0356903076172]","[335.29888916015625, 210.98114013671875]","[275.1235656738281, 355.7762145996094]","[248.04515075683594, 369.73236083984375]","[328.1340637207031, 420.2559814453125]","[325.8193359375, 435.40704345703125]","[328.88006591796875, 494.6036682128906]","[320.2650451660156, 514.67626953125]"
11,"[317.6194763183594, 117.40436553955078]","[323.525390625, 100.7925796508789]","[307.2872619628906, 98.48918914794922]","[293.1616516113281, 92.52214050292969]","[263.6996154785156, 87.06987762451172]","[265.3448181152344, 151.08831787109375]","[225.31700134277344, 161.8459930419922]","[291.3208923339844, 272.9506530761719]","[260.0271911621094, 305.2967224121094]","[325.7409362792969, 196.82098388671875]","[335.3570861816406, 210.79930114746094]","[275.4381103515625, 356.6996765136719]","[248.3562469482422, 370.38018798828125]","[326.25927734375, 425.9460754394531]","[324.2513732910156, 440.751708984375]","[327.2196044921875, 499.5242614746094]","[318.903076171875, 519.0892333984375]"
12,"[317.6423034667969, 117.53494262695312]","[323.4289855957031, 100.90956115722656]","[307.19598388671875, 98.56409454345703]","[293.0002136230469, 92.72541046142578]","[263.1561584472656, 87.1794204711914]","[265.5458679199219, 151.56996154785156]","[224.93609619140625, 162.38394165039062]","[292.95074462890625, 273.05108642578125]","[260.82598876953125, 305.7294921875]","[326.2389831542969, 196.7823486328125]","[335.4317321777344, 210.87118530273438]","[276.1877136230469, 358.48236083984375]","[248.7080841064453, 372.26568603515625]","[327.6582946777344, 426.1105041503906]","[325.5838623046875, 441.091552734375]","[328.64959716796875, 499.37542724609375]","[320.2618408203125, 519.2132568359375]"
13,"[317.64910888671875, 117.45428466796875]","[323.5113830566406, 100.81046295166016]","[307.0287780761719, 98.46148681640625]","[293.4928283691406, 92.75471496582031]","[262.8639221191406, 87.19548797607422]","[266.33001708984375, 151.81378173828125]","[225.11737060546875, 162.31356811523438]","[293.4960021972656, 273.6808776855469]","[261.1677551269531, 305.63983154296875]","[326.2554016113281, 197.31240844726562]","[335.4028015136719, 210.9038543701172]","[276.5440979003906, 358.28155517578125]","[248.6860809326172, 371.8274230957031]","[328.0325927734375, 425.0234069824219]","[325.46942138671875, 439.7256774902344]","[329.0478820800781, 498.4140930175781]","[320.40234375, 517.8782958984375]"
14,"[317.50238037109375, 117.56678009033203]","[323.4192810058594, 100.9716567993164]","[306.89154052734375, 98.6084976196289]","[293.6399230957031, 92.97010803222656]","[262.896240234375, 87.35282135009766]","[266.5684509277344, 151.9764404296875]","[225.11569213867188, 162.3610382080078]","[293.7220458984375, 273.64013671875]","[261.05859375, 305.4786071777344]","[326.5277099609375, 196.5320587158203]","[335.4963684082031, 210.1457977294922]","[276.53045654296875, 357.9256896972656]","[248.5204620361328, 371.4063720703125]","[328.0106201171875, 425.1648864746094]","[325.4078369140625, 439.8135070800781]","[328.83856201171875, 498.858154296875]","[320.2651062011719, 518.221435546875]"
15,"[317.6338806152344, 117.5248031616211]","[323.4524230957031, 100.92707061767578]","[307.04827880859375, 98.61188507080078]","[293.4692077636719, 92.88002014160156]","[263.085205078125, 87.39200592041016]","[266.62890625, 151.88328552246094]","[225.2815704345703, 162.36329650878906]","[293.5209655761719, 273.7070007324219]","[261.0240783691406, 305.4893493652344]","[326.0535888671875, 196.34683227539062]","[335.2896728515625, 209.81997680664062]","[276.72564697265625, 357.85748291015625]","[248.80494689941406, 371.34661865234375]","[327.9360046386719, 425.9142150878906]","[325.1695251464844, 440.5477600097656]","[328.6956481933594, 499.734375]","[319.9978942871094, 519.09375]"
16,"[317.4183349609375, 117.61107635498047]","[323.3800048828125, 101.03053283691406]","[306.7879943847656, 98.65624237060547]","[293.6558532714844, 93.11141967773438]","[262.83502197265625, 87.43217468261719]","[266.65771484375, 152.23269653320312]","[225.20599365234375, 162.45907592773438]","[293.53631591796875, 273.6219177246094]","[261.0955505371094, 305.146484375]","[326.25885009765625, 196.4839324951172]","[335.59674072265625, 210.19033813476562]","[277.0599060058594, 358.3647155761719]","[249.0482635498047, 371.7190246582031]","[327.2079772949219, 427.9100646972656]","[324.5494079589844, 442.3736877441406]","[328.045166015625, 501.3028564453125]","[319.3620300292969, 520.4254760742188]"
17,"[317.0341491699219, 117.31011199951172]","[322.956298828125, 100.82315826416016]","[306.4564208984375, 98.54061126708984]","[293.52337646484375, 93.03067016601562]","[262.8714294433594, 87.60104370117188]","[266.8593444824219, 151.87460327148438]","[225.37733459472656, 162.32400512695312]","[293.1017150878906, 272.84747314453125]","[260.92437744140625, 304.44580078125]","[325.4880676269531, 197.12196350097656]","[335.3086853027344, 210.6782684326172]","[277.3597106933594, 355.842041015625]","[249.3571014404297, 369.26806640625]","[327.562255859375, 422.6896667480469]","[324.5389404296875, 437.2024230957031]","[327.9629821777344, 496.8166809082031]","[319.3387145996094, 516.008056640625]"
18,"[317.3401184082031, 116.30484771728516]","[323.1817932128906, 99.90147399902344]","[306.22491455078125, 97.57688903808594]","[294.7171325683594, 93.34586334228516]","[261.5982971191406, 87.71647644042969]","[267.949951171875, 153.15354919433594]","[225.51243591308594, 163.28948974609375]","[296.6011047363281, 271.956298828125]","[262.7857360839844, 303.8175964355469]","[328.54754638671875, 195.74954223632812]","[336.5826721191406, 209.8119659423828]","[278.9698181152344, 357.6180419921875]","[250.2091064453125, 370.93084716796875]","[329.50396728515625, 423.9649658203125]","[326.9259948730469, 438.5713195800781]","[330.27935791015625, 497.9729309082031]","[321.9912414550781, 517.4531860351562]"
19,"[317.3804016113281, 116.19392395019531]","[323.08392333984375, 99.82333374023438]","[306.5167541503906, 97.52934265136719]","[294.05108642578125, 93.1051025390625]","[262.19366455078125, 87.59937286376953]","[267.2960205078125, 152.58348083496094]","[225.53765869140625, 163.1230926513672]","[296.719482421875, 271.5523376464844]","[262.9823303222656, 304.1496276855469]","[329.7567443847656, 194.42010498046875]","[337.4870910644531, 208.66806030273438]","[278.1607360839844, 357.0708923339844]","[249.8722686767578, 370.6300048828125]","[329.12213134765625, 422.9197082519531]","[326.9838562011719, 437.8103332519531]","[330.1318359375, 497.0420227050781]","[322.1747131347656, 516.8955688476562]"
20,"[317.49755859375, 116.0199966430664]","[323.0932922363281, 99.67028045654297]","[306.6760559082031, 97.4066390991211]","[293.9059753417969, 93.0319595336914]","[262.30206298828125, 87.59138488769531]","[267.1190490722656, 152.4110870361328]","[225.39991760253906, 163.31588745117188]","[297.6981201171875, 270.5726318359375]","[263.16229248046875, 304.06597900390625]","[331.0849914550781, 193.0198974609375]","[338.12432861328125, 207.7832489013672]","[278.4141540527344, 357.4632873535156]","[250.11183166503906, 371.2789611816406]","[329.35198974609375, 424.5355224609375]","[327.4929504394531, 439.77935791015625]","[330.32098388671875, 498.54620361328125]","[322.5841369628906, 518.9154663085938]"
21,"[317.949462890625, 115.23625946044922]","[323.44708251953125, 98.84305572509766]","[306.81463623046875, 96.68270874023438]","[294.4042053222656, 92.59687042236328]","[261.8809509277344, 87.46673583984375]","[267.73748779296875, 152.3946990966797]","[225.7777099609375, 163.3443603515625]","[297.4525146484375, 271.2572937011719]","[263.7325134277344, 304.3431701660156]","[329.37103271484375, 193.7440948486328]","[337.0151062011719, 207.9298553466797]","[278.27911376953125, 355.404052734375]","[249.811767578125, 369.12628173828125]","[330.17022705078125, 418.1313171386719]","[327.8061218261719, 433.2991638183594]","[330.79278564453125, 493.51739501953125]","[322.8433532714844, 513.888671875]"
22,"[317.87603759765625, 115.01148223876953]","[323.2969970703125, 98.52559661865234]","[306.5438537597656, 96.45953369140625]","[294.2427978515625, 92.3851547241211]","[261.3426208496094, 87.55821990966797]","[267.9076843261719, 152.5384063720703]","[225.9634552001953, 163.8346710205078]","[298.3697509765625, 271.4260559082031]","[264.5149841308594, 304.8503723144531]","[329.6213684082031, 194.4172821044922]","[336.7585144042969, 208.39224243164062]","[278.796875, 356.3082275390625]","[250.33883666992188, 370.16229248046875]","[331.2684631347656, 418.39910888671875]","[328.89593505859375, 433.698486328125]","[331.9479064941406, 493.53570556640625]","[323.8951721191406, 514.1273803710938]"
23,"[318.1973876953125, 114.99406433105469]","[323.7020263671875, 98.46306610107422]","[306.7063903808594, 96.38713073730469]","[295.2266540527344, 92.24958801269531]","[261.40106201171875, 87.3402099609375]","[269.39373779296875, 152.3983917236328]","[226.11648559570312, 163.62130737304688]","[301.2696533203125, 270.83489990234375]","[265.63848876953125, 304.4329833984375]","[331.9725646972656, 193.32041931152344]","[338.4372253417969, 207.52635192871094]","[280.20623779296875, 356.4653625488281]","[250.85948181152344, 370.2620544433594]","[331.0414123535156, 420.76483154296875]","[328.34075927734375, 436.08050537109375]","[331.27325439453125, 494.6727294921875]","[323.295166015625, 515.3318481445312]"
