Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[322.5831298828125, 108.31957244873047]","[326.8088073730469, 91.59441375732422]","[310.51275634765625, 90.61947631835938]","[300.2171630859375, 88.42515563964844]","[264.5092468261719, 85.51883697509766]","[270.005126953125, 152.707763671875]","[224.70663452148438, 165.1249542236328]","[286.93505859375, 277.2205810546875]","[249.029541015625, 314.4721984863281]","[330.45001220703125, 199.98316955566406]","[328.60784912109375, 215.7850341796875]","[272.35052490234375, 349.6659851074219]","[242.27352905273438, 363.82843017578125]","[312.94049072265625, 399.3009338378906]","[311.683349609375, 416.4573669433594]","[298.4596862792969, 477.1592102050781]","[294.97821044921875, 501.15289306640625]"
2,"[322.5655822753906, 108.3346939086914]","[326.79010009765625, 91.60597229003906]","[310.5306701660156, 90.64002227783203]","[300.0876770019531, 88.35836791992188]","[264.6009826660156, 85.49256134033203]","[269.961669921875, 152.61448669433594]","[224.80995178222656, 165.065185546875]","[286.8536682128906, 277.1092834472656]","[249.0226287841797, 314.3038330078125]","[330.324951171875, 199.93885803222656]","[328.485595703125, 215.66159057617188]","[272.3023376464844, 349.6150817871094]","[242.37255859375, 363.7456970214844]","[312.046875, 398.47137451171875]","[310.81439208984375, 415.5623474121094]","[297.2756652832031, 476.1631164550781]","[293.92510986328125, 500.0982971191406]"
3,"[322.75115966796875, 108.42345428466797]","[326.8460998535156, 91.63827514648438]","[310.7272644042969, 90.7540512084961]","[299.7276306152344, 88.24645233154297]","[264.6595458984375, 85.63634490966797]","[269.47265625, 152.2680206298828]","[224.8790283203125, 165.08779907226562]","[286.064697265625, 276.8401184082031]","[248.77127075195312, 314.4246826171875]","[329.13641357421875, 200.1433868408203]","[327.35797119140625, 215.98365783691406]","[271.7048645019531, 348.82159423828125]","[242.1560821533203, 363.08489990234375]","[311.0327453613281, 396.3735656738281]","[309.8692626953125, 413.6125793457031]","[295.95654296875, 473.79986572265625]","[292.7078552246094, 498.02490234375]"
4,"[322.73602294921875, 108.29889678955078]","[326.8578186035156, 91.60043334960938]","[310.77374267578125, 90.64253997802734]","[299.91265869140625, 88.34026336669922]","[264.9176330566406, 85.51284790039062]","[269.8212890625, 152.58432006835938]","[225.04345703125, 164.99830627441406]","[286.2924499511719, 277.1521301269531]","[248.7383575439453, 314.1815185546875]","[329.0131530761719, 199.95643615722656]","[327.1836242675781, 215.81947326660156]","[271.6116027832031, 349.12890625]","[241.98350524902344, 363.1584167480469]","[310.5231628417969, 396.4432067871094]","[309.3182067871094, 413.4434814453125]","[295.3821716308594, 473.9958801269531]","[292.1737060546875, 497.87799072265625]"
5,"[322.802978515625, 108.31903839111328]","[326.9373779296875, 91.72320556640625]","[310.8712463378906, 90.68115234375]","[300.3387451171875, 88.53577423095703]","[265.1697692871094, 85.46907806396484]","[270.6695251464844, 152.6631317138672]","[225.19390869140625, 164.57815551757812]","[287.13665771484375, 277.4859619140625]","[249.03318786621094, 313.7492980957031]","[329.1754150390625, 199.5883026123047]","[327.071044921875, 215.14700317382812]","[271.57867431640625, 347.4255065917969]","[241.55859375, 361.17327880859375]","[310.76007080078125, 392.4895935058594]","[309.1264343261719, 409.2316589355469]","[295.65911865234375, 470.7994079589844]","[292.53924560546875, 494.3153991699219]"
6,"[322.81585693359375, 108.3680648803711]","[326.9408874511719, 91.82125854492188]","[310.9728088378906, 90.69349670410156]","[300.2961120605469, 88.61519622802734]","[265.31561279296875, 85.30643463134766]","[270.3987121582031, 152.49658203125]","[225.10739135742188, 164.1921844482422]","[287.2308654785156, 277.23138427734375]","[249.0021209716797, 313.53271484375]","[329.74761962890625, 198.75865173339844]","[327.4113464355469, 214.8770294189453]","[271.0212707519531, 346.8847351074219]","[241.11959838867188, 360.55206298828125]","[310.14666748046875, 391.63934326171875]","[308.7748107910156, 408.3406677246094]","[295.13909912109375, 470.2445983886719]","[292.1884765625, 493.7112121582031]"
7,"[322.8018493652344, 108.77025604248047]","[326.9830627441406, 92.16159057617188]","[310.9602355957031, 91.01522827148438]","[300.224853515625, 88.6651611328125]","[265.3037109375, 85.31629943847656]","[270.4289245605469, 152.34329223632812]","[225.01283264160156, 163.9892120361328]","[287.4730529785156, 277.7183532714844]","[249.30653381347656, 313.8343200683594]","[329.9621276855469, 198.48207092285156]","[327.8855895996094, 214.2894744873047]","[270.8953857421875, 346.7192687988281]","[240.901123046875, 360.36883544921875]","[310.3494873046875, 392.2386474609375]","[308.8277587890625, 408.8947448730469]","[295.5884704589844, 471.062744140625]","[292.4803161621094, 494.43011474609375]"
8,"[322.7008972167969, 108.82349395751953]","[326.92449951171875, 92.18389892578125]","[311.0234375, 90.97984313964844]","[299.8583984375, 88.42284393310547]","[265.5048828125, 84.92042541503906]","[269.59454345703125, 151.74472045898438]","[224.76454162597656, 163.46173095703125]","[286.4846496582031, 277.3061828613281]","[249.01219177246094, 313.75701904296875]","[329.7408752441406, 198.00315856933594]","[327.8544921875, 213.98167419433594]","[270.3663635253906, 346.6688232421875]","[240.6958465576172, 360.4477233886719]","[309.9251403808594, 395.719970703125]","[308.9640197753906, 412.5274658203125]","[295.7450256347656, 473.865234375]","[292.5614318847656, 497.3762512207031]"
9,"[322.72100830078125, 108.81685638427734]","[326.9761047363281, 92.1574478149414]","[311.0072937011719, 90.98334503173828]","[299.9884033203125, 88.3022232055664]","[265.546630859375, 84.90181732177734]","[269.9576110839844, 151.50526428222656]","[225.04344177246094, 163.26168823242188]","[287.1172180175781, 277.188720703125]","[249.6224822998047, 313.4619445800781]","[330.1014099121094, 197.94163513183594]","[328.21380615234375, 213.46389770507812]","[270.4922790527344, 346.09979248046875]","[240.78237915039062, 359.8428955078125]","[309.8716125488281, 394.4571838378906]","[308.70245361328125, 411.19757080078125]","[295.8520202636719, 472.85211181640625]","[292.57763671875, 496.2898864746094]"
10,"[322.6927490234375, 109.16423034667969]","[327.072509765625, 92.43081665039062]","[311.02899169921875, 91.19702911376953]","[299.873046875, 88.33687591552734]","[265.5900573730469, 84.82630920410156]","[269.5033264160156, 151.50399780273438]","[224.97332763671875, 163.31996154785156]","[286.8739929199219, 277.5965881347656]","[249.84535217285156, 314.0754089355469]","[329.9519348144531, 197.82469177246094]","[328.5103759765625, 213.60906982421875]","[270.1983337402344, 346.8741760253906]","[240.72213745117188, 360.7077941894531]","[309.97698974609375, 394.69091796875]","[309.0683288574219, 411.4932861328125]","[296.193115234375, 472.822998046875]","[292.87335205078125, 496.28961181640625]"
