Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[274.52142333984375, 184.9196014404297]","[277.0916748046875, 172.27334594726562]","[266.7250061035156, 172.21810913085938]","[263.5737609863281, 168.5954132080078]","[235.64492797851562, 167.56411743164062]","[241.556396484375, 217.45176696777344]","[195.15696716308594, 230.587890625]","[254.71519470214844, 312.3473815917969]","[205.02090454101562, 352.1375427246094]","[310.28753662109375, 313.938720703125]","[302.14044189453125, 338.6496276855469]","[260.83917236328125, 366.5037536621094]","[230.7577667236328, 382.45330810546875]","[326.1064758300781, 362.2142333984375]","[314.7718505859375, 379.9984130859375]","[319.39630126953125, 404.0378723144531]","[312.3790588378906, 427.27935791015625]"
2,"[274.5806579589844, 185.27545166015625]","[277.1835021972656, 172.6250762939453]","[266.7332458496094, 172.4725341796875]","[263.57257080078125, 168.94509887695312]","[235.6658935546875, 167.65118408203125]","[241.85546875, 218.27162170410156]","[195.27886962890625, 230.62734985351562]","[254.58106994628906, 314.6806335449219]","[205.0951690673828, 352.9610595703125]","[310.43701171875, 315.2740478515625]","[302.24700927734375, 338.7668762207031]","[259.716552734375, 368.3814697265625]","[229.58607482910156, 383.7851257324219]","[324.32818603515625, 364.73895263671875]","[312.8689270019531, 381.91864013671875]","[316.352783203125, 408.1452331542969]","[309.17681884765625, 430.5888977050781]"
3,"[274.54302978515625, 185.37979125976562]","[277.2084045410156, 172.71331787109375]","[266.5922546386719, 172.6183624267578]","[263.9371643066406, 168.9934539794922]","[235.40098571777344, 167.83486938476562]","[242.1581268310547, 217.994384765625]","[194.8545379638672, 230.73660278320312]","[255.18472290039062, 313.5343933105469]","[204.55691528320312, 352.742431640625]","[309.7430725097656, 314.5382995605469]","[301.2878723144531, 339.27459716796875]","[259.6555480957031, 368.6142272949219]","[228.904052734375, 384.17755126953125]","[323.5474548339844, 366.64337158203125]","[311.4075012207031, 384.0667419433594]","[315.1314697265625, 410.62994384765625]","[307.23724365234375, 433.4938659667969]"
4,"[275.1318054199219, 184.826171875]","[277.58087158203125, 172.28334045410156]","[267.186767578125, 172.15310668945312]","[263.85992431640625, 169.17425537109375]","[235.64158630371094, 167.88787841796875]","[241.80621337890625, 218.7389373779297]","[194.90699768066406, 231.2973175048828]","[255.13133239746094, 313.6910400390625]","[204.4920654296875, 352.79437255859375]","[309.89764404296875, 314.3275451660156]","[301.3775329589844, 339.1651611328125]","[259.02191162109375, 369.5384521484375]","[228.4969482421875, 385.0099182128906]","[322.9848327636719, 367.5840759277344]","[311.2561340332031, 384.9955749511719]","[313.8114318847656, 412.0996398925781]","[306.30853271484375, 435.06695556640625]"
5,"[274.05438232421875, 184.34642028808594]","[276.6503601074219, 171.8625946044922]","[266.19366455078125, 171.7291717529297]","[263.2170715332031, 168.922119140625]","[235.06362915039062, 167.66734313964844]","[241.26637268066406, 218.33006286621094]","[194.55621337890625, 231.05648803710938]","[254.91513061523438, 312.66375732421875]","[204.4683380126953, 352.0435485839844]","[309.6321716308594, 314.0862731933594]","[301.0251159667969, 339.3121032714844]","[258.9559020996094, 367.0218200683594]","[228.5071563720703, 382.6205139160156]","[323.9651794433594, 363.961669921875]","[311.9715576171875, 381.4576110839844]","[315.8789978027344, 406.8123779296875]","[307.9990539550781, 429.7995300292969]"
6,"[274.5076599121094, 184.06459045410156]","[276.9911804199219, 171.62318420410156]","[266.7221984863281, 171.46453857421875]","[263.2116394042969, 168.81019592285156]","[235.7955780029297, 167.50416564941406]","[241.5808868408203, 218.6422576904297]","[195.27645874023438, 230.84976196289062]","[254.6900634765625, 314.39556884765625]","[204.65350341796875, 352.4989013671875]","[310.293212890625, 315.05462646484375]","[301.8397521972656, 339.02691650390625]","[258.3585205078125, 368.3277587890625]","[228.29078674316406, 383.53997802734375]","[323.22308349609375, 365.6522216796875]","[311.58929443359375, 382.67425537109375]","[314.0671081542969, 410.3235168457031]","[306.68585205078125, 432.68603515625]"
7,"[275.3316650390625, 183.4266815185547]","[277.4635314941406, 171.01516723632812]","[267.70050048828125, 170.96173095703125]","[262.8401184082031, 168.50344848632812]","[236.5476531982422, 167.5440673828125]","[241.1297149658203, 218.52357482910156]","[195.4539337158203, 231.48561096191406]","[254.3477020263672, 313.6628723144531]","[204.49232482910156, 352.9865417480469]","[309.3132019042969, 314.3355712890625]","[301.08453369140625, 339.2828063964844]","[258.5551452636719, 368.3214111328125]","[228.8925018310547, 384.0227966308594]","[325.2023620605469, 362.97344970703125]","[313.9600524902344, 380.5536193847656]","[315.9660949707031, 406.69512939453125]","[309.1535339355469, 429.8503723144531]"
8,"[274.98724365234375, 183.482666015625]","[277.3409729003906, 171.02342224121094]","[267.2524108886719, 170.94837951660156]","[263.37518310546875, 168.34478759765625]","[236.28826904296875, 167.30421447753906]","[241.54505920410156, 218.12571716308594]","[195.40802001953125, 230.8432159423828]","[254.60569763183594, 313.19384765625]","[204.53811645507812, 352.22607421875]","[309.298583984375, 313.4322814941406]","[301.41522216796875, 338.4451599121094]","[257.837890625, 366.34771728515625]","[227.86415100097656, 381.8843078613281]","[324.35675048828125, 360.6138916015625]","[313.23077392578125, 378.072509765625]","[314.0327453613281, 402.65582275390625]","[307.751220703125, 425.6111145019531]"
9,"[275.43365478515625, 183.1702880859375]","[277.56402587890625, 170.734375]","[267.7782287597656, 170.6661376953125]","[263.0179138183594, 168.22457885742188]","[236.65499877929688, 167.20761108398438]","[241.45606994628906, 218.3392791748047]","[195.40292358398438, 231.06289672851562]","[254.8574981689453, 313.99859619140625]","[204.56503295898438, 352.9170227050781]","[310.06201171875, 314.0125427246094]","[301.983154296875, 338.4789733886719]","[257.9002685546875, 367.7274475097656]","[227.99578857421875, 383.2686767578125]","[324.50238037109375, 361.53533935546875]","[313.1400146484375, 378.99481201171875]","[314.0173645019531, 404.78533935546875]","[307.37677001953125, 427.79718017578125]"
10,"[275.61474609375, 182.7208251953125]","[277.6932067871094, 170.36544799804688]","[267.8892822265625, 170.2428741455078]","[263.2751770019531, 168.09690856933594]","[236.6266632080078, 166.8881072998047]","[241.92837524414062, 218.53408813476562]","[195.3452911376953, 230.85731506347656]","[255.6211395263672, 314.1913146972656]","[204.4942626953125, 352.67120361328125]","[310.8699645996094, 314.5978698730469]","[301.9870910644531, 339.0568542480469]","[257.6635437011719, 369.0332336425781]","[227.41680908203125, 384.28436279296875]","[323.2272033691406, 364.52947998046875]","[311.6834716796875, 381.7302551269531]","[311.9894104003906, 409.73419189453125]","[305.2563171386719, 432.48614501953125]"
