Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[451.44427490234375, 117.45818328857422]","[449.712890625, 103.44269561767578]","[444.3541259765625, 104.73605346679688]","[396.0751037597656, 94.39336395263672]","[408.4928283691406, 101.6097412109375]","[366.11016845703125, 140.57469177246094]","[392.8407897949219, 166.7053985595703]","[428.0943603515625, 208.52810668945312]","[450.2458190917969, 251.0034942626953]","[485.0819091796875, 218.5516815185547]","[498.4722595214844, 232.97842407226562]","[384.7062683105469, 333.16656494140625]","[402.61065673828125, 352.8301086425781]","[478.1525573730469, 314.1060791015625]","[507.388671875, 331.9125671386719]","[479.15216064453125, 407.87969970703125]","[504.88494873046875, 434.4430847167969]"
2,"[451.10150146484375, 117.82919311523438]","[449.34210205078125, 103.68063354492188]","[444.0966796875, 104.97303771972656]","[395.04473876953125, 94.09009552001953]","[408.4874267578125, 101.35560607910156]","[365.4874572753906, 140.25010681152344]","[392.7865905761719, 166.6079864501953]","[428.41802978515625, 209.0385284423828]","[450.37957763671875, 251.81210327148438]","[485.10992431640625, 218.77685546875]","[498.0473327636719, 233.41513061523438]","[384.8265380859375, 335.1491394042969]","[403.22747802734375, 354.9168395996094]","[477.52972412109375, 318.5352478027344]","[507.4087829589844, 336.36322021484375]","[479.1264343261719, 410.95947265625]","[505.4154052734375, 437.5093688964844]"
3,"[450.842041015625, 116.92721557617188]","[448.9977722167969, 102.8731460571289]","[443.7303161621094, 104.23420715332031]","[395.44586181640625, 93.7716064453125]","[408.2468566894531, 101.15254211425781]","[366.5220031738281, 140.09625244140625]","[392.5494689941406, 166.5406951904297]","[430.0344543457031, 209.00692749023438]","[450.3827819824219, 252.1304168701172]","[485.9066162109375, 218.90576171875]","[498.5422668457031, 233.61099243164062]","[385.63507080078125, 334.4235534667969]","[403.1260986328125, 354.2197570800781]","[477.8565979003906, 317.61090087890625]","[507.1319274902344, 335.614013671875]","[478.4564208984375, 410.57476806640625]","[504.4306640625, 437.41424560546875]"
4,"[449.97283935546875, 117.2721176147461]","[448.102294921875, 103.2411117553711]","[443.3892517089844, 104.45516967773438]","[393.28692626953125, 93.59580993652344]","[409.2119140625, 100.72410583496094]","[364.74444580078125, 140.2616729736328]","[393.05621337890625, 166.41590881347656]","[428.7781677246094, 211.26402282714844]","[450.5533447265625, 253.6007080078125]","[486.1800842285156, 219.75331115722656]","[498.4317626953125, 234.12826538085938]","[384.1581115722656, 335.9363708496094]","[403.4187927246094, 355.6142578125]","[477.76055908203125, 316.8576965332031]","[507.6698303222656, 334.5135192871094]","[478.89068603515625, 410.4309997558594]","[505.0638427734375, 436.5830383300781]"
5,"[449.8959045410156, 116.70932006835938]","[447.9635925292969, 102.81050109863281]","[443.4620361328125, 103.9540786743164]","[392.6159362792969, 93.6873550415039]","[409.869873046875, 100.67930603027344]","[364.4873352050781, 141.2906494140625]","[393.8839416503906, 166.97344970703125]","[428.446044921875, 213.708251953125]","[450.68035888671875, 255.00225830078125]","[486.28924560546875, 220.59262084960938]","[498.2673645019531, 234.67489624023438]","[383.7186584472656, 336.63336181640625]","[403.8465576171875, 355.95458984375]","[477.2223815917969, 319.37744140625]","[507.6973876953125, 336.55126953125]","[477.97979736328125, 412.5819396972656]","[504.707275390625, 438.0242614746094]"
6,"[449.9881896972656, 116.3592300415039]","[448.06439208984375, 102.51793670654297]","[443.5521545410156, 103.63833618164062]","[392.8045654296875, 93.6207046508789]","[409.87164306640625, 100.51873016357422]","[364.5849304199219, 141.3083953857422]","[393.49615478515625, 166.78817749023438]","[427.79022216796875, 214.07505798339844]","[449.069580078125, 255.26412963867188]","[485.8471374511719, 220.40896606445312]","[497.5233154296875, 234.60137939453125]","[383.1558837890625, 336.6744689941406]","[402.9716796875, 355.8245849609375]","[476.09912109375, 321.12286376953125]","[506.3874206542969, 338.1434326171875]","[476.1546325683594, 414.4036560058594]","[502.8803405761719, 439.6795349121094]"
7,"[449.3287658691406, 116.81664276123047]","[447.7035827636719, 102.89543151855469]","[442.2951965332031, 104.07303619384766]","[394.1353454589844, 94.10990142822266]","[407.6122131347656, 101.13764190673828]","[365.666015625, 141.2202911376953]","[392.5031433105469, 166.8102264404297]","[429.2223815917969, 211.71141052246094]","[449.9179992675781, 253.2925567626953]","[485.7446594238281, 220.28353881835938]","[497.87908935546875, 234.65982055664062]","[383.47119140625, 334.45660400390625]","[401.6261291503906, 353.6772766113281]","[477.9787902832031, 313.619384765625]","[507.0975036621094, 330.8440856933594]","[476.839599609375, 409.0823669433594]","[502.51959228515625, 434.7169189453125]"
8,"[450.04998779296875, 117.61434173583984]","[448.6866149902344, 103.58436584472656]","[442.71563720703125, 104.80945587158203]","[396.1838684082031, 94.28192138671875]","[406.8759460449219, 101.42310333251953]","[366.6116943359375, 139.83641052246094]","[391.6729736328125, 165.89256286621094]","[428.9583435058594, 208.91015625]","[449.4476623535156, 251.597900390625]","[484.8761901855469, 221.13450622558594]","[498.076171875, 236.04776000976562]","[383.8642272949219, 329.62445068359375]","[400.4715576171875, 349.22662353515625]","[480.9018859863281, 305.4163513183594]","[508.3319396972656, 323.16131591796875]","[478.4510498046875, 402.40374755859375]","[502.1600646972656, 428.8025207519531]"
9,"[450.7190856933594, 117.68827056884766]","[449.6224670410156, 103.79473876953125]","[443.0718688964844, 104.9082260131836]","[399.2948913574219, 95.01776123046875]","[406.30126953125, 101.7410888671875]","[369.59814453125, 139.66558837890625]","[390.162353515625, 165.51657104492188]","[432.0070495605469, 207.649658203125]","[448.3074951171875, 251.35972595214844]","[485.1585388183594, 221.92613220214844]","[498.59173583984375, 237.7218475341797]","[384.5863342285156, 326.2804870605469]","[397.7397155761719, 345.9099426269531]","[483.34478759765625, 298.5391845703125]","[508.0952453613281, 316.7282409667969]","[477.75640869140625, 398.0116271972656]","[499.0809631347656, 425.124755859375]"
10,"[450.4600524902344, 117.67060852050781]","[449.2280578613281, 103.6362075805664]","[442.785400390625, 104.73880004882812]","[397.6379089355469, 94.93034362792969]","[406.01708984375, 101.69625854492188]","[367.9409484863281, 141.0699005126953]","[391.0086364746094, 166.6571044921875]","[430.87841796875, 211.09890747070312]","[449.35321044921875, 253.89060974121094]","[485.4873046875, 223.8925323486328]","[498.9871520996094, 239.70269775390625]","[384.4477844238281, 331.73260498046875]","[399.6803283691406, 351.0895690917969]","[480.25445556640625, 309.2223205566406]","[508.357666015625, 326.88372802734375]","[476.7068786621094, 406.5478210449219]","[501.73822021484375, 432.9212951660156]"
