Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[399.43560791015625, 95.0244369506836]","[400.1221923828125, 79.22864532470703]","[387.0640869140625, 80.44711303710938]","[368.0910949707031, 81.04824829101562]","[345.07769775390625, 85.07543182373047]","[347.4636535644531, 148.17466735839844]","[321.7045593261719, 170.1379852294922]","[390.25848388671875, 259.25665283203125]","[362.253662109375, 307.8319091796875]","[443.0504150390625, 212.8511962890625]","[444.8990478515625, 233.20111083984375]","[378.70928955078125, 350.8116149902344]","[361.3025207519531, 369.8236389160156]","[442.0635986328125, 381.64410400390625]","[444.9376220703125, 401.925048828125]","[437.2603454589844, 470.3099670410156]","[435.2579040527344, 498.3289794921875]"
2,"[399.4497985839844, 95.03148651123047]","[400.15625, 79.02487182617188]","[387.0903015136719, 80.3829345703125]","[366.2474060058594, 80.61164093017578]","[344.9231262207031, 85.2626953125]","[344.3194580078125, 147.71737670898438]","[322.8014831542969, 170.85250854492188]","[387.90228271484375, 258.5517883300781]","[364.0987548828125, 308.2510070800781]","[442.197509765625, 212.66685485839844]","[445.8497619628906, 233.62767028808594]","[377.4192810058594, 350.1153259277344]","[362.68414306640625, 369.706787109375]","[442.3358459472656, 380.1521301269531]","[446.63226318359375, 400.773193359375]","[438.51873779296875, 466.5797424316406]","[436.5465087890625, 495.06280517578125]"
3,"[399.2929992675781, 94.8428726196289]","[399.8970642089844, 79.00399780273438]","[387.0705871582031, 80.28071594238281]","[365.7111511230469, 80.9399185180664]","[345.41845703125, 85.39510345458984]","[344.5132141113281, 148.53282165527344]","[323.4349670410156, 170.98875427246094]","[388.44189453125, 259.7693176269531]","[364.6849365234375, 307.9958801269531]","[442.104248046875, 213.81675720214844]","[445.5099182128906, 233.96273803710938]","[376.80975341796875, 351.673583984375]","[362.4549560546875, 370.76458740234375]","[441.5804443359375, 385.4641418457031]","[446.1550598144531, 405.4647216796875]","[438.14788818359375, 472.84075927734375]","[436.56787109375, 500.5232849121094]"
4,"[399.37005615234375, 94.22314453125]","[399.61798095703125, 78.54131317138672]","[387.1717529296875, 79.96517944335938]","[365.9876708984375, 80.78450775146484]","[345.47406005859375, 85.51866149902344]","[345.25518798828125, 147.95521545410156]","[323.01934814453125, 170.96746826171875]","[389.1457214355469, 257.4732971191406]","[363.2064514160156, 306.9867858886719]","[440.579345703125, 214.47940063476562]","[443.8255920410156, 235.4171142578125]","[378.407958984375, 350.58392333984375]","[363.2015075683594, 370.04510498046875]","[442.8836975097656, 384.72381591796875]","[446.82000732421875, 405.3021240234375]","[439.49029541015625, 472.2226257324219]","[437.6421203613281, 500.8054504394531]"
5,"[399.0650939941406, 94.4630126953125]","[399.1885070800781, 78.907958984375]","[387.2023620605469, 80.27716827392578]","[365.34967041015625, 80.79141998291016]","[346.3494873046875, 85.32394409179688]","[344.3075866699219, 147.4957733154297]","[323.6177978515625, 169.885009765625]","[386.0664367675781, 257.36480712890625]","[361.6034851074219, 305.8368835449219]","[439.266845703125, 215.88299560546875]","[442.0870056152344, 236.52481079101562]","[376.8044128417969, 350.30072021484375]","[362.7717590332031, 369.3825378417969]","[441.8583984375, 386.3066711425781]","[446.3372497558594, 406.40911865234375]","[438.2846374511719, 474.424072265625]","[436.8065490722656, 502.2864074707031]"
6,"[399.16534423828125, 94.74484252929688]","[399.22283935546875, 78.9697494506836]","[387.4666748046875, 80.36474609375]","[364.1622314453125, 80.52397155761719]","[347.0318298339844, 85.2566146850586]","[343.0717468261719, 147.9816436767578]","[324.2526550292969, 170.57577514648438]","[384.7584228515625, 260.8504333496094]","[361.83984375, 309.15606689453125]","[439.120361328125, 215.604736328125]","[441.4877014160156, 235.44415283203125]","[375.315673828125, 352.1434326171875]","[362.7259521484375, 371.271240234375]","[440.7352294921875, 385.2931823730469]","[445.8890380859375, 405.32183837890625]","[437.93536376953125, 474.3291320800781]","[436.4150695800781, 502.0437316894531]"
7,"[399.6597595214844, 94.37665557861328]","[399.740966796875, 78.460693359375]","[387.7565002441406, 79.97560119628906]","[363.4723205566406, 80.0401611328125]","[347.2322082519531, 85.2019271850586]","[341.9742126464844, 147.67300415039062]","[325.9062194824219, 170.66744995117188]","[385.3526916503906, 259.6556091308594]","[363.9366455078125, 308.08331298828125]","[441.3080749511719, 213.21031188964844]","[443.2516784667969, 233.49032592773438]","[374.625, 353.0634460449219]","[363.6789855957031, 372.1644592285156]","[440.4872131347656, 399.8638000488281]","[447.1225891113281, 419.6397399902344]","[437.5741882324219, 485.712646484375]","[435.998291015625, 513.1549072265625]"
8,"[399.5281066894531, 94.9127197265625]","[399.451904296875, 78.9795913696289]","[387.64501953125, 80.59847259521484]","[362.5066833496094, 80.19026184082031]","[347.08160400390625, 85.68850708007812]","[341.280029296875, 147.15322875976562]","[326.20770263671875, 170.745849609375]","[385.388671875, 258.22271728515625]","[364.854248046875, 307.1078186035156]","[440.052978515625, 212.57809448242188]","[442.6531677246094, 232.4160919189453]","[374.8839111328125, 353.1234436035156]","[364.4945983886719, 372.49029541015625]","[441.4346008300781, 403.19561767578125]","[447.9727478027344, 423.1810302734375]","[439.4140625, 489.6990966796875]","[437.3251647949219, 517.4549560546875]"
9,"[399.34588623046875, 94.7945785522461]","[399.3351745605469, 78.84880828857422]","[387.42510986328125, 80.48517608642578]","[362.6110534667969, 80.4305648803711]","[346.7830810546875, 86.02729797363281]","[341.2601623535156, 147.9046173095703]","[325.9085998535156, 171.48426818847656]","[383.66748046875, 260.2217102050781]","[363.5517883300781, 308.9695129394531]","[438.52386474609375, 214.14820861816406]","[441.2329406738281, 233.82106018066406]","[374.5312805175781, 351.32659912109375]","[364.07830810546875, 370.6998596191406]","[442.2767028808594, 395.2537841796875]","[448.7820739746094, 415.2112731933594]","[440.12347412109375, 482.24652099609375]","[438.2670593261719, 509.9083557128906]"
10,"[399.0763854980469, 94.62731170654297]","[399.05035400390625, 78.92241668701172]","[387.3672180175781, 80.42880249023438]","[362.82733154296875, 80.72037506103516]","[347.2107238769531, 85.88987731933594]","[341.7580871582031, 148.2623291015625]","[325.7179870605469, 171.17491149902344]","[383.9184875488281, 260.021484375]","[363.00311279296875, 308.02935791015625]","[438.0298767089844, 215.0152130126953]","[440.9573669433594, 234.82179260253906]","[374.23114013671875, 351.4820251464844]","[363.3325500488281, 370.5365295410156]","[441.4250793457031, 395.5465393066406]","[447.62982177734375, 415.2538146972656]","[439.10736083984375, 482.4916076660156]","[437.29132080078125, 509.794921875]"
