Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[320.2613525390625, 123.57493591308594]","[321.1071472167969, 109.60166931152344]","[311.41363525390625, 108.51223754882812]","[291.4455871582031, 106.47505187988281]","[271.6953430175781, 104.18756103515625]","[266.2303466796875, 162.4317169189453]","[234.67721557617188, 176.0631866455078]","[304.4791564941406, 273.1152648925781]","[279.6095886230469, 312.3455810546875]","[358.1881103515625, 252.47970581054688]","[367.76141357421875, 269.94891357421875]","[269.8217468261719, 326.6311340332031]","[247.05953979492188, 342.6643371582031]","[359.0882263183594, 327.07366943359375]","[352.6488342285156, 345.8427429199219]","[346.4149475097656, 399.309814453125]","[335.1558532714844, 424.927490234375]"
2,"[320.4461975097656, 122.8410873413086]","[321.2956237792969, 108.83702850341797]","[311.6545104980469, 107.791015625]","[290.9685974121094, 105.9506607055664]","[272.1772155761719, 103.85255432128906]","[265.5443115234375, 162.5719451904297]","[235.2319793701172, 176.3378448486328]","[303.7793884277344, 273.9414367675781]","[279.9744873046875, 312.9704284667969]","[357.7626647949219, 252.23434448242188]","[367.7596130371094, 269.5272521972656]","[268.3872985839844, 327.6744079589844]","[246.4287872314453, 343.65777587890625]","[357.46453857421875, 329.0845947265625]","[351.359619140625, 347.7362365722656]","[344.4051208496094, 401.89337158203125]","[333.1399841308594, 427.4071044921875]"
3,"[320.4483947753906, 122.65475463867188]","[321.14251708984375, 108.72698211669922]","[311.62847900390625, 107.75035858154297]","[290.96923828125, 106.01882934570312]","[272.2057800292969, 104.07518768310547]","[265.8091735839844, 162.57301330566406]","[235.55755615234375, 176.4298553466797]","[303.9901428222656, 273.2509765625]","[279.9660949707031, 312.37847900390625]","[357.6854553222656, 252.89199829101562]","[367.42828369140625, 270.1935729980469]","[269.0093078613281, 327.3904724121094]","[247.12124633789062, 343.3814697265625]","[357.7157287597656, 329.26629638671875]","[351.76568603515625, 347.94671630859375]","[344.44134521484375, 402.0346984863281]","[333.5741271972656, 427.6369934082031]"
4,"[320.7029724121094, 123.3870620727539]","[321.8216552734375, 109.75863647460938]","[312.5738830566406, 108.2962646484375]","[292.9232482910156, 106.40303039550781]","[274.5647888183594, 103.09239196777344]","[268.8316345214844, 162.35252380371094]","[236.1925048828125, 174.44622802734375]","[306.24224853515625, 273.36279296875]","[279.7910461425781, 310.3158264160156]","[359.5494689941406, 253.10792541503906]","[368.3486633300781, 270.1517333984375]","[272.4427185058594, 327.4889831542969]","[249.12986755371094, 342.8052062988281]","[360.6869812011719, 327.62139892578125]","[352.5157775878906, 345.44268798828125]","[350.10467529296875, 398.7810974121094]","[336.4638977050781, 422.8030700683594]"
5,"[322.34088134765625, 122.70660400390625]","[324.0897216796875, 108.17669677734375]","[312.75360107421875, 106.65092468261719]","[291.7146301269531, 105.84716796875]","[273.4856262207031, 103.28860473632812]","[266.1127624511719, 164.84129333496094]","[240.2518768310547, 178.172607421875]","[307.0755615234375, 278.6866455078125]","[283.89111328125, 317.29962158203125]","[360.7384033203125, 252.0076141357422]","[369.6660461425781, 273.0011901855469]","[268.8010559082031, 339.598388671875]","[249.3525848388672, 354.8236083984375]","[368.12567138671875, 334.90679931640625]","[360.2176208496094, 351.90087890625]","[346.0696716308594, 412.0968017578125]","[326.96478271484375, 435.1896057128906]"
6,"[322.11456298828125, 122.7723617553711]","[323.8029479980469, 108.3219985961914]","[312.5136413574219, 106.79988098144531]","[291.8213195800781, 106.11763763427734]","[273.2296447753906, 103.486083984375]","[266.2863464355469, 164.94891357421875]","[240.18548583984375, 178.03765869140625]","[306.66412353515625, 278.2933044433594]","[283.3896179199219, 316.58453369140625]","[360.1519775390625, 253.25262451171875]","[369.0579528808594, 274.1723937988281]","[269.28753662109375, 338.1060485839844]","[249.75189208984375, 353.1865539550781]","[367.0621337890625, 333.333251953125]","[359.4018249511719, 350.2187805175781]","[345.0574951171875, 409.4188232421875]","[326.66546630859375, 432.4020080566406]"
7,"[322.20794677734375, 122.69467163085938]","[323.9098205566406, 108.26561737060547]","[312.6245422363281, 106.71141815185547]","[292.090576171875, 106.07119750976562]","[273.39892578125, 103.32049560546875]","[266.6221008300781, 164.96673583984375]","[240.23780822753906, 177.80059814453125]","[306.538330078125, 278.5309753417969]","[282.9908142089844, 316.475830078125]","[360.1109924316406, 253.3128662109375]","[368.9645080566406, 274.1980285644531]","[269.5801086425781, 338.2042236328125]","[249.89585876464844, 353.1363830566406]","[366.5915222167969, 333.4261474609375]","[358.72052001953125, 350.1523132324219]","[344.52056884765625, 409.3662414550781]","[325.979736328125, 432.12744140625]"
8,"[322.16241455078125, 122.9974365234375]","[323.9217529296875, 108.53794860839844]","[312.56256103515625, 106.96449279785156]","[292.0882263183594, 106.19391632080078]","[273.299072265625, 103.41201782226562]","[266.7019348144531, 165.0116424560547]","[240.23757934570312, 177.8282928466797]","[306.7345275878906, 278.6155700683594]","[283.18267822265625, 316.4926452636719]","[360.1658020019531, 253.4011688232422]","[369.0372619628906, 274.29144287109375]","[269.8842468261719, 338.8499450683594]","[250.15228271484375, 353.75946044921875]","[366.58209228515625, 334.5619812011719]","[358.6225891113281, 351.2156677246094]","[344.671875, 410.49200439453125]","[325.9282531738281, 433.1422119140625]"
9,"[320.4294738769531, 123.65199279785156]","[321.7610168457031, 110.06160736083984]","[312.3145751953125, 108.44645690917969]","[293.3617248535156, 106.50968170166016]","[274.4474792480469, 102.74109649658203]","[269.4013366699219, 162.36544799804688]","[236.08334350585938, 173.66758728027344]","[305.99896240234375, 273.53302001953125]","[279.31146240234375, 309.3245849609375]","[358.994384765625, 254.5968475341797]","[367.7578430175781, 271.43475341796875]","[272.84246826171875, 328.30419921875]","[249.1021728515625, 343.1571350097656]","[359.4435729980469, 330.1708679199219]","[350.7463684082031, 347.4376220703125]","[348.7010192871094, 400.9723205566406]","[334.4623107910156, 424.2038269042969]"
10,"[322.05926513671875, 122.94979095458984]","[324.01287841796875, 108.5597152709961]","[312.4181823730469, 106.88335418701172]","[292.8973388671875, 106.29952239990234]","[273.326416015625, 103.18943786621094]","[267.5718688964844, 165.2049560546875]","[239.97262573242188, 177.34341430664062]","[306.9642333984375, 278.86834716796875]","[282.7521057128906, 315.83697509765625]","[360.1058349609375, 253.86607360839844]","[369.04425048828125, 274.560791015625]","[269.06927490234375, 339.745849609375]","[248.43328857421875, 354.2156066894531]","[365.0335998535156, 336.89202880859375]","[355.73504638671875, 353.14154052734375]","[341.8084716796875, 413.3359680175781]","[321.2890319824219, 435.46197509765625]"
