Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[266.44110107421875, 194.44776916503906]","[266.448974609375, 180.90774536132812]","[257.1141662597656, 183.2911834716797]","[247.48928833007812, 176.27235412597656]","[227.1294403076172, 182.48919677734375]","[222.31610107421875, 220.97621154785156]","[197.63453674316406, 242.7034149169922]","[241.4666290283203, 304.2014465332031]","[194.9994659423828, 358.4319763183594]","[315.2355651855469, 273.1717529296875]","[263.0990295410156, 316.35400390625]","[227.07957458496094, 371.2013854980469]","[211.0593719482422, 389.8270568847656]","[315.5693359375, 339.644287109375]","[320.1624450683594, 361.0388488769531]","[283.0453796386719, 392.9962463378906]","[284.1551513671875, 421.4387512207031]"
2,"[265.47198486328125, 194.10562133789062]","[265.10736083984375, 180.88037109375]","[256.751220703125, 183.29379272460938]","[244.80616760253906, 176.72300720214844]","[227.31483459472656, 183.20404052734375]","[219.9144287109375, 220.66502380371094]","[196.93743896484375, 243.1430206298828]","[240.27462768554688, 302.1257019042969]","[194.90489196777344, 357.0995178222656]","[313.5120849609375, 272.6034240722656]","[259.9971923828125, 315.98779296875]","[224.69308471679688, 367.04620361328125]","[209.87118530273438, 386.1125793457031]","[315.63665771484375, 330.1229553222656]","[321.16827392578125, 351.9295349121094]","[285.2342834472656, 382.5476989746094]","[287.9425048828125, 411.6376953125]"
3,"[265.5324401855469, 193.85252380371094]","[265.08837890625, 180.70358276367188]","[256.7015075683594, 183.13453674316406]","[246.1181182861328, 176.59854125976562]","[227.268310546875, 182.91439819335938]","[221.9300537109375, 220.6058349609375]","[196.46397399902344, 242.6070556640625]","[241.91697692871094, 301.9722595214844]","[193.67372131347656, 356.4930114746094]","[314.0893249511719, 272.537353515625]","[260.0011901855469, 315.7519836425781]","[226.77731323242188, 367.3626708984375]","[210.27969360351562, 386.2619323730469]","[316.4660339355469, 332.8263244628906]","[320.6473693847656, 354.6429138183594]","[286.3111267089844, 385.8955993652344]","[287.9873962402344, 414.9798278808594]"
4,"[265.50830078125, 194.00450134277344]","[265.1690368652344, 180.83331298828125]","[256.6790771484375, 183.12574768066406]","[246.0875701904297, 176.58883666992188]","[227.07308959960938, 182.49583435058594]","[221.43630981445312, 220.5714111328125]","[195.96905517578125, 241.95574951171875]","[241.5304412841797, 302.60125732421875]","[192.604248046875, 356.2637634277344]","[314.476318359375, 273.1481628417969]","[260.316650390625, 315.843017578125]","[225.76873779296875, 368.53033447265625]","[209.24533081054688, 387.09832763671875]","[314.1416015625, 335.8044738769531]","[318.364501953125, 357.2850341796875]","[283.5898742675781, 389.551025390625]","[285.2224426269531, 418.23779296875]"
5,"[265.4862060546875, 194.1590118408203]","[265.126708984375, 180.9400634765625]","[256.6188049316406, 183.2379913330078]","[246.04083251953125, 176.63243103027344]","[226.98208618164062, 182.55062866210938]","[221.3895263671875, 220.76385498046875]","[195.91928100585938, 242.17904663085938]","[241.65074157714844, 303.07220458984375]","[192.5401153564453, 356.98291015625]","[315.2558288574219, 272.6474304199219]","[260.5408020019531, 315.7206115722656]","[225.6733856201172, 369.67413330078125]","[209.18780517578125, 388.2729797363281]","[314.4527893066406, 335.9765625]","[318.8961486816406, 357.4969787597656]","[283.3291015625, 390.4190673828125]","[285.1171875, 419.1266784667969]"
6,"[265.0206298828125, 193.77398681640625]","[264.6397705078125, 180.58245849609375]","[256.2055358886719, 182.80628967285156]","[245.18350219726562, 176.30657958984375]","[226.57553100585938, 182.02711486816406]","[220.3616180419922, 220.6710662841797]","[195.52322387695312, 241.6116180419922]","[240.3017120361328, 303.613037109375]","[192.15208435058594, 356.511962890625]","[314.866943359375, 272.8288879394531]","[260.6809387207031, 314.80499267578125]","[224.53387451171875, 369.5332946777344]","[208.50999450683594, 387.92230224609375]","[314.5259704589844, 335.39385986328125]","[319.4437255859375, 356.62774658203125]","[283.7653503417969, 389.2967224121094]","[286.0645751953125, 417.55682373046875]"
7,"[264.5334777832031, 194.0446014404297]","[264.53668212890625, 180.97329711914062]","[256.0321044921875, 183.00924682617188]","[244.74720764160156, 176.6282501220703]","[226.56414794921875, 182.0347137451172]","[219.52487182617188, 220.32261657714844]","[194.67489624023438, 241.0279998779297]","[238.66238403320312, 303.3092041015625]","[191.5422821044922, 354.8249206542969]","[311.0252685546875, 274.5266418457031]","[258.53924560546875, 314.3355712890625]","[222.55166625976562, 368.9513854980469]","[206.39892578125, 387.17010498046875]","[311.5083312988281, 336.00750732421875]","[316.1919860839844, 356.9684143066406]","[280.8756408691406, 393.0632019042969]","[283.00323486328125, 421.0522155761719]"
8,"[264.7248229980469, 193.34405517578125]","[264.46600341796875, 180.4288787841797]","[256.45062255859375, 182.44854736328125]","[244.06935119628906, 176.34521484375]","[227.08499145507812, 181.7852783203125]","[219.1306610107422, 220.02735900878906]","[194.7652130126953, 241.0436248779297]","[238.46328735351562, 302.62030029296875]","[191.64793395996094, 354.3148498535156]","[309.2734680175781, 274.6401062011719]","[258.3223571777344, 313.9094543457031]","[223.537353515625, 368.7689208984375]","[207.6390838623047, 387.3585510253906]","[315.94097900390625, 332.6739807128906]","[320.53271484375, 354.0307922363281]","[285.3273620605469, 391.97900390625]","[287.5216064453125, 420.4203186035156]"
9,"[264.5715026855469, 193.3509979248047]","[264.29132080078125, 180.4189453125]","[256.14141845703125, 182.56207275390625]","[244.33351135253906, 176.38304138183594]","[226.8453369140625, 182.12477111816406]","[219.6895294189453, 220.06678771972656]","[195.18539428710938, 241.2845458984375]","[238.84764099121094, 302.2191467285156]","[192.0185089111328, 354.07763671875]","[308.956787109375, 274.69061279296875]","[258.1099853515625, 314.18212890625]","[224.24862670898438, 367.8563232421875]","[208.2538604736328, 386.47265625]","[316.3843078613281, 332.67132568359375]","[320.7371520996094, 354.0497741699219]","[286.0173034667969, 391.2402648925781]","[288.10125732421875, 419.7217712402344]"
10,"[264.7270812988281, 193.78900146484375]","[264.58392333984375, 180.79788208007812]","[256.0859069824219, 183.0362548828125]","[245.46176147460938, 176.59194946289062]","[226.6735076904297, 182.5446319580078]","[221.1847381591797, 220.33457946777344]","[195.4784698486328, 241.59742736816406]","[239.36669921875, 302.5790100097656]","[191.96324157714844, 354.0855712890625]","[307.494140625, 275.2594909667969]","[257.0075378417969, 314.3509521484375]","[225.90101623535156, 368.12744140625]","[209.11026000976562, 386.6920471191406]","[316.2294921875, 334.3700256347656]","[319.8202209472656, 355.70306396484375]","[286.09735107421875, 392.5586242675781]","[287.4753723144531, 420.9824523925781]"
