Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[388.8002014160156, 148.40379333496094]","[392.5276794433594, 132.46240234375]","[372.07708740234375, 133.68411254882812]","[383.2705078125, 133.82574462890625]","[326.1942138671875, 137.88894653320312]","[379.2911682128906, 197.1221923828125]","[319.54119873046875, 214.932373046875]","[430.76348876953125, 258.1888427734375]","[369.9912414550781, 298.67510986328125]","[479.84619140625, 214.22506713867188]","[436.045166015625, 239.8729248046875]","[455.4803771972656, 335.67205810546875]","[417.0815124511719, 359.5467834472656]","[590.7144165039062, 310.23834228515625]","[565.055419921875, 334.8212890625]","[613.0675048828125, 425.1482849121094]","[625.7066040039062, 452.49786376953125]"
2,"[389.01123046875, 148.58474731445312]","[392.6363525390625, 132.3008575439453]","[372.5728454589844, 133.78012084960938]","[381.9673156738281, 132.57691955566406]","[327.1606140136719, 137.4921112060547]","[375.89129638671875, 195.91232299804688]","[321.078369140625, 214.20162963867188]","[421.3151550292969, 264.5126037597656]","[368.1287841796875, 302.6142883300781]","[470.6062316894531, 225.39111328125]","[430.4099426269531, 245.3130340576172]","[451.67852783203125, 335.0865783691406]","[416.28436279296875, 359.1683654785156]","[586.2098999023438, 306.2179260253906]","[562.8307495117188, 331.6978454589844]","[609.0159912109375, 425.0294494628906]","[621.9915771484375, 454.0687255859375]"
3,"[390.1430969238281, 148.48049926757812]","[393.42791748046875, 132.2167510986328]","[373.5936584472656, 133.88882446289062]","[382.6351318359375, 132.83084106445312]","[327.97906494140625, 138.26312255859375]","[377.3775329589844, 195.90097045898438]","[322.05706787109375, 215.7549285888672]","[423.3001403808594, 262.3278503417969]","[368.12353515625, 303.1848449707031]","[469.522705078125, 225.99581909179688]","[428.8083190917969, 246.42068481445312]","[454.22021484375, 334.53546142578125]","[418.55712890625, 359.3341369628906]","[588.9677124023438, 305.3236999511719]","[565.0213623046875, 332.42840576171875]","[609.9523315429688, 422.4034423828125]","[621.8741455078125, 453.02850341796875]"
4,"[389.9654846191406, 148.64328002929688]","[393.3360900878906, 132.30795288085938]","[373.5924987792969, 133.88705444335938]","[382.2959289550781, 132.64878845214844]","[328.0633850097656, 137.85008239746094]","[376.5093688964844, 195.8054962158203]","[321.7684020996094, 215.57125854492188]","[422.41131591796875, 263.48199462890625]","[368.34552001953125, 304.2528991699219]","[469.1470947265625, 227.55296325683594]","[429.1244201660156, 247.74652099609375]","[452.7625427246094, 334.6959533691406]","[417.4759826660156, 359.50408935546875]","[587.9248046875, 303.4493408203125]","[563.8871459960938, 330.7561340332031]","[609.4937133789062, 422.1244812011719]","[621.3671875, 453.4510192871094]"
5,"[390.2720031738281, 149.05349731445312]","[393.530029296875, 132.66519165039062]","[374.1537780761719, 133.8968048095703]","[381.2663269042969, 132.6678009033203]","[328.2415466308594, 137.22103881835938]","[374.4490051269531, 196.32920837402344]","[321.2440490722656, 215.61099243164062]","[419.35821533203125, 266.07049560546875]","[366.62548828125, 305.8048400878906]","[467.20916748046875, 228.34982299804688]","[428.6441345214844, 247.8247833251953]","[452.3974914550781, 336.3099365234375]","[418.0523986816406, 361.2578430175781]","[589.5194091796875, 306.0549011230469]","[565.2291870117188, 334.3889465332031]","[609.027587890625, 420.9626159667969]","[620.1006469726562, 454.3384094238281]"
6,"[390.4742736816406, 148.6021270751953]","[393.74212646484375, 132.28770446777344]","[374.4619445800781, 133.42140197753906]","[381.5813903808594, 132.3050079345703]","[328.9503479003906, 136.58319091796875]","[375.0918273925781, 196.5119171142578]","[322.06304931640625, 214.61068725585938]","[418.1283874511719, 269.4604187011719]","[368.017822265625, 306.5221252441406]","[464.66339111328125, 229.60153198242188]","[427.7170104980469, 247.50572204589844]","[452.7886962890625, 336.78472900390625]","[418.4195556640625, 360.97247314453125]","[589.2680053710938, 306.6015930175781]","[564.9310913085938, 333.12158203125]","[609.549560546875, 421.7872009277344]","[620.6099853515625, 453.2633972167969]"
7,"[390.390869140625, 148.6867218017578]","[393.646484375, 132.60801696777344]","[374.38775634765625, 133.5967254638672]","[381.7349853515625, 132.95791625976562]","[329.0337829589844, 136.8819580078125]","[375.7230224609375, 197.2557830810547]","[322.2164611816406, 214.1685791015625]","[418.0696105957031, 270.7158508300781]","[367.8243713378906, 305.2776794433594]","[464.23895263671875, 231.1680908203125]","[427.7765197753906, 247.22470092773438]","[453.71539306640625, 336.4991149902344]","[419.0569152832031, 360.06878662109375]","[589.7669677734375, 307.9406433105469]","[565.6705932617188, 332.9640808105469]","[609.580078125, 422.36260986328125]","[621.3619995117188, 451.76568603515625]"
8,"[390.40283203125, 148.18978881835938]","[393.7337341308594, 132.533203125]","[374.6150207519531, 133.37806701660156]","[382.23095703125, 133.55201721191406]","[329.8216552734375, 137.10906982421875]","[376.7273254394531, 197.159423828125]","[322.5113830566406, 213.9063262939453]","[420.1414489746094, 267.1700134277344]","[367.99163818359375, 302.6401062011719]","[466.23211669921875, 230.21649169921875]","[429.5025329589844, 247.2649383544922]","[453.220458984375, 335.1627197265625]","[418.231689453125, 358.3917541503906]","[588.7348022460938, 307.828857421875]","[564.8644409179688, 331.6315612792969]","[607.956298828125, 424.04827880859375]","[620.9674682617188, 451.41534423828125]"
9,"[390.14190673828125, 149.2344970703125]","[392.7284851074219, 133.65467834472656]","[374.665771484375, 134.31378173828125]","[379.2703857421875, 134.1551513671875]","[329.1678161621094, 137.4597930908203]","[373.0491943359375, 197.83250427246094]","[322.1776428222656, 213.7463836669922]","[416.4236145019531, 269.4690856933594]","[369.9378662109375, 302.3540954589844]","[463.0085754394531, 231.2983856201172]","[430.16815185546875, 246.1714324951172]","[451.3070068359375, 335.9375915527344]","[418.46539306640625, 358.7855529785156]","[587.8938598632812, 307.3684997558594]","[566.1948852539062, 330.4195861816406]","[606.838134765625, 424.6122741699219]","[621.0853271484375, 451.56951904296875]"
10,"[390.98016357421875, 149.6472625732422]","[392.9475402832031, 134.10256958007812]","[375.81402587890625, 134.92282104492188]","[377.7652587890625, 134.2001495361328]","[329.96246337890625, 138.07632446289062]","[370.63226318359375, 197.14920043945312]","[322.3529968261719, 213.91680908203125]","[416.50482177734375, 268.4400939941406]","[370.9742431640625, 301.9990539550781]","[466.1468811035156, 230.70387268066406]","[430.51226806640625, 245.21939086914062]","[447.45001220703125, 336.2137756347656]","[416.3619689941406, 359.5311584472656]","[586.2989501953125, 306.7357177734375]","[566.2003173828125, 330.9494934082031]","[605.7198486328125, 424.0425109863281]","[620.0938110351562, 452.6361999511719]"
