Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[377.7906188964844, 118.21900177001953]","[377.0975036621094, 104.56864929199219]","[359.65106201171875, 108.35147094726562]","[365.79425048828125, 117.83555603027344]","[321.2492980957031, 128.38803100585938]","[367.6119079589844, 192.5021209716797]","[324.6158752441406, 215.01173400878906]","[406.79986572265625, 281.1910705566406]","[369.3782043457031, 322.4521179199219]","[423.62603759765625, 263.9598083496094]","[416.110107421875, 274.0119323730469]","[408.8351745605469, 349.57940673828125]","[380.1505432128906, 368.1788024902344]","[521.986572265625, 350.69146728515625]","[511.09478759765625, 370.3100280761719]","[512.2554931640625, 442.7165222167969]","[508.3572998046875, 467.83740234375]"
2,"[377.19049072265625, 118.02266693115234]","[376.5806579589844, 104.28547668457031]","[358.9932861328125, 108.0600814819336]","[365.1819763183594, 117.47749328613281]","[320.7751770019531, 128.0760955810547]","[367.0924072265625, 192.59779357910156]","[324.929443359375, 215.00601196289062]","[406.70233154296875, 282.1705017089844]","[370.5955505371094, 323.1322937011719]","[423.8113708496094, 265.17425537109375]","[416.41827392578125, 275.0583190917969]","[407.6261901855469, 350.111083984375]","[379.535400390625, 368.5425109863281]","[520.9813842773438, 349.9189453125]","[510.48797607421875, 369.2995910644531]","[511.049560546875, 441.5334167480469]","[507.2948913574219, 466.30804443359375]"
3,"[377.5632019042969, 117.95516967773438]","[376.93304443359375, 104.24329376220703]","[359.4405822753906, 107.92156219482422]","[365.0947265625, 117.33423614501953]","[321.19775390625, 127.73066711425781]","[366.9682312011719, 192.52162170410156]","[325.2827453613281, 214.60931396484375]","[406.74273681640625, 282.3683166503906]","[371.1460266113281, 322.7469482421875]","[423.4045715332031, 265.3600158691406]","[416.6131286621094, 275.10003662109375]","[406.9747009277344, 350.9134521484375]","[379.1878967285156, 369.14886474609375]","[520.9048461914062, 350.4118957519531]","[510.5548095703125, 369.541748046875]","[510.4104309082031, 442.3289794921875]","[506.63232421875, 466.77630615234375]"
4,"[377.6429138183594, 118.13509368896484]","[376.9844665527344, 104.35750579833984]","[359.489013671875, 108.05463409423828]","[364.69940185546875, 117.24419403076172]","[321.1095886230469, 127.76495361328125]","[366.371337890625, 192.4254913330078]","[325.4316101074219, 214.66891479492188]","[406.6351318359375, 282.4536437988281]","[371.8509521484375, 322.9610595703125]","[423.47039794921875, 264.9371337890625]","[416.8332824707031, 274.6136169433594]","[405.58392333984375, 351.7806701660156]","[378.2701416015625, 370.028076171875]","[520.3209838867188, 349.8179931640625]","[510.2113952636719, 368.9351806640625]","[509.28076171875, 442.3114013671875]","[505.5157775878906, 466.7946472167969]"
5,"[376.9039001464844, 118.01818084716797]","[376.5841369628906, 104.5001449584961]","[358.9159240722656, 107.89441680908203]","[365.5410461425781, 117.4888916015625]","[320.96136474609375, 127.138916015625]","[367.8211669921875, 192.5793914794922]","[324.39910888671875, 213.443115234375]","[407.1739501953125, 283.0653991699219]","[370.41925048828125, 321.370849609375]","[421.5993347167969, 265.79248046875]","[416.39739990234375, 274.1203308105469]","[405.90447998046875, 352.0025329589844]","[376.8900451660156, 369.68035888671875]","[522.2281494140625, 352.8033142089844]","[511.1184997558594, 371.3847961425781]","[512.0145874023438, 447.84429931640625]","[508.0850830078125, 471.35113525390625]"
6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,"[376.71697998046875, 117.98247528076172]","[376.3547058105469, 104.62985229492188]","[358.6772766113281, 107.9282455444336]","[366.0353698730469, 117.82266998291016]","[320.5016784667969, 127.1597671508789]","[369.334716796875, 192.89984130859375]","[323.7289733886719, 213.20164489746094]","[409.1025695800781, 283.0682373046875]","[369.86260986328125, 320.5513916015625]","[421.2872619628906, 266.46258544921875]","[415.83489990234375, 274.4964904785156]","[407.4862060546875, 352.1579284667969]","[377.0339660644531, 369.59454345703125]","[524.373046875, 353.968994140625]","[512.2654418945312, 372.359619140625]","[514.65771484375, 450.6111145019531]","[510.6174621582031, 473.8114929199219]"
8,"[376.9071350097656, 118.15928649902344]","[376.4844055175781, 104.85736083984375]","[358.9618835449219, 108.12787628173828]","[365.8613586425781, 118.03108978271484]","[320.7900695800781, 127.30044555664062]","[368.8881530761719, 192.81820678710938]","[323.880859375, 213.0172119140625]","[408.5273742675781, 282.6860656738281]","[369.6061706542969, 319.9883728027344]","[421.611328125, 265.79376220703125]","[415.9433288574219, 273.74530029296875]","[407.11883544921875, 351.6392517089844]","[377.0836486816406, 369.0308837890625]","[524.19384765625, 352.25244140625]","[512.3109741210938, 370.5623779296875]","[514.2698364257812, 448.9486083984375]","[510.3816223144531, 472.0657043457031]"
9,"[377.2952575683594, 117.97281646728516]","[376.8379211425781, 104.59009552001953]","[359.2351379394531, 107.92188262939453]","[366.1387939453125, 117.89497375488281]","[320.790771484375, 127.31232452392578]","[369.3883972167969, 193.1282501220703]","[323.7777099609375, 213.56869506835938]","[409.3233947753906, 283.16534423828125]","[369.6290283203125, 320.8028564453125]","[421.9091796875, 266.1830749511719]","[415.9776306152344, 274.1138916015625]","[407.90179443359375, 352.562255859375]","[377.4856262207031, 370.0547180175781]","[523.6769409179688, 354.0693359375]","[511.5026550292969, 372.50372314453125]","[513.7025756835938, 450.1862487792969]","[509.7095031738281, 473.5389404296875]"
10,"[377.61944580078125, 117.71965026855469]","[377.1013488769531, 104.26254272460938]","[359.4494934082031, 107.69865417480469]","[366.5216064453125, 117.67517852783203]","[320.86981201171875, 127.31935119628906]","[369.8365783691406, 193.0919647216797]","[323.98974609375, 213.85694885253906]","[409.6373291015625, 283.3421325683594]","[369.8929443359375, 321.62530517578125]","[422.952392578125, 266.78521728515625]","[416.23638916015625, 275.1796875]","[408.9302062988281, 351.6290283203125]","[378.4075927734375, 369.2767639160156]","[523.5443725585938, 353.33343505859375]","[511.34228515625, 371.9501037597656]","[513.9259643554688, 448.4623718261719]","[509.9709167480469, 472.10321044921875]"
11,"[377.6146545410156, 117.7038803100586]","[377.1060791015625, 104.25098419189453]","[359.5421142578125, 107.65642547607422]","[366.2359313964844, 117.68428802490234]","[321.240478515625, 127.26553344726562]","[368.9504089355469, 193.12161254882812]","[324.5354919433594, 213.80442810058594]","[408.3027648925781, 283.6404113769531]","[370.14849853515625, 321.82330322265625]","[423.1035461425781, 266.3606262207031]","[416.685546875, 274.7462463378906]","[408.2157897949219, 351.48388671875]","[378.64398193359375, 369.1410827636719]","[524.099609375, 353.0021667480469]","[512.6202392578125, 371.5870056152344]","[514.83447265625, 448.9547424316406]","[510.9956359863281, 472.48345947265625]"
12,"[377.641357421875, 117.79266357421875]","[377.08795166015625, 104.34899139404297]","[359.54296875, 107.77642822265625]","[366.29901123046875, 117.8042221069336]","[321.09844970703125, 127.43013000488281]","[369.159912109375, 193.1416778564453]","[324.3305969238281, 213.91004943847656]","[408.5939025878906, 283.53057861328125]","[369.9100646972656, 321.89990234375]","[423.34332275390625, 266.7835693359375]","[416.4104309082031, 275.3705749511719]","[408.68353271484375, 351.104736328125]","[378.85430908203125, 368.82012939453125]","[524.5521850585938, 352.23309326171875]","[512.8961791992188, 370.88702392578125]","[515.3934326171875, 448.3204650878906]","[511.5859069824219, 471.9617614746094]"
13,"[377.0330810546875, 117.5672378540039]","[376.6575012207031, 104.00234985351562]","[358.8331604003906, 107.46272277832031]","[365.57537841796875, 117.41889953613281]","[320.80206298828125, 127.30970764160156]","[368.0230712890625, 193.0660858154297]","[325.9932861328125, 214.0377960205078]","[408.6474609375, 283.222900390625]","[373.4684143066406, 321.4641418457031]","[423.6089172363281, 265.8963317871094]","[417.17901611328125, 273.9269104003906]","[406.7957458496094, 351.3692321777344]","[378.80865478515625, 368.95916748046875]","[522.017578125, 352.266357421875]","[511.8948669433594, 370.677978515625]","[513.6815185546875, 446.80865478515625]","[510.1423034667969, 470.15533447265625]"
14,"[377.057373046875, 117.60255432128906]","[376.6119689941406, 104.00852966308594]","[358.89105224609375, 107.47025299072266]","[365.19158935546875, 117.23467254638672]","[320.77001953125, 127.14624786376953]","[367.550048828125, 192.83848571777344]","[325.7435607910156, 213.85272216796875]","[408.16864013671875, 283.2803649902344]","[373.19146728515625, 321.5622863769531]","[423.2976379394531, 265.7454833984375]","[417.2203063964844, 273.73309326171875]","[406.014892578125, 351.82513427734375]","[378.1685791015625, 369.4395446777344]","[521.8284301757812, 351.6041259765625]","[511.658935546875, 370.04034423828125]","[512.7552490234375, 446.6194152832031]","[509.1680908203125, 470.01873779296875]"
15,"[376.95379638671875, 117.75091552734375]","[376.3858337402344, 104.16703033447266]","[358.9194641113281, 107.64374542236328]","[364.67852783203125, 117.33332061767578]","[321.0133361816406, 127.26544952392578]","[367.1946716308594, 192.87457275390625]","[325.6611328125, 214.0486602783203]","[408.063720703125, 283.45452880859375]","[373.2279968261719, 322.0576171875]","[423.1370849609375, 265.6990051269531]","[417.43701171875, 273.7617492675781]","[406.0610046386719, 351.56451416015625]","[378.38433837890625, 369.3321533203125]","[522.487060546875, 351.831298828125]","[512.276123046875, 370.4533996582031]","[513.766845703125, 446.309326171875]","[510.0163269042969, 469.92364501953125]"
16,"[377.06500244140625, 117.68177032470703]","[376.41583251953125, 104.11914825439453]","[358.99017333984375, 107.59858703613281]","[364.5667724609375, 117.32636260986328]","[320.9478759765625, 127.26470947265625]","[366.8247985839844, 192.6522216796875]","[326.0694580078125, 213.7864532470703]","[407.47772216796875, 283.0565490722656]","[373.70013427734375, 321.5890197753906]","[423.0709533691406, 265.5405578613281]","[417.4974060058594, 273.7255554199219]","[406.3575439453125, 350.5484924316406]","[379.20245361328125, 368.30548095703125]","[523.0899047851562, 350.6748352050781]","[513.3307495117188, 369.25244140625]","[514.9624633789062, 445.5050354003906]","[511.4019470214844, 469.07806396484375]"
17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,"[377.89306640625, 118.91427612304688]","[377.23443603515625, 105.26850128173828]","[359.9281311035156, 108.67185974121094]","[365.0057373046875, 117.93928527832031]","[321.3150634765625, 127.52488708496094]","[365.9327697753906, 192.98377990722656]","[323.7353820800781, 213.8748321533203]","[404.28143310546875, 284.8403625488281]","[368.57403564453125, 323.8136901855469]","[423.7724609375, 266.9984436035156]","[415.751708984375, 275.8178405761719]","[403.45892333984375, 352.50146484375]","[375.3609924316406, 370.2964172363281]","[520.9827880859375, 351.23065185546875]","[510.4595947265625, 370.0239562988281]","[509.7972106933594, 447.5318298339844]","[505.96539306640625, 471.4479675292969]"
21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22,"[378.1350402832031, 119.0009765625]","[377.3628845214844, 105.37330627441406]","[360.1949157714844, 108.77554321289062]","[365.02130126953125, 118.05171203613281]","[321.483154296875, 127.61192321777344]","[366.4999694824219, 193.0981903076172]","[323.47265625, 214.01358032226562]","[405.49932861328125, 285.14117431640625]","[368.68768310546875, 324.228271484375]","[423.8407287597656, 267.53582763671875]","[415.496826171875, 276.51507568359375]","[403.846923828125, 352.487060546875]","[375.20880126953125, 370.2774353027344]","[520.6234130859375, 351.6709899902344]","[509.57574462890625, 370.5066833496094]","[509.5959777832031, 447.66845703125]","[505.5845947265625, 471.7132873535156]"
23,"[378.2904968261719, 119.21656036376953]","[377.5120849609375, 105.48589324951172]","[360.324951171875, 108.8821792602539]","[364.65740966796875, 117.92669677734375]","[321.4313049316406, 127.49691009521484]","[365.5061340332031, 192.85702514648438]","[323.4327392578125, 213.84471130371094]","[404.3434753417969, 285.3920593261719]","[368.6976623535156, 324.60589599609375]","[423.8641052246094, 267.2289123535156]","[415.72650146484375, 276.18548583984375]","[402.7154846191406, 352.752685546875]","[374.67864990234375, 370.6053161621094]","[520.3671264648438, 351.7556457519531]","[509.7560119628906, 370.6325988769531]","[509.0768127441406, 447.9598388671875]","[505.09454345703125, 472.0692443847656]"
24,"[377.9799499511719, 119.09880065917969]","[377.2815856933594, 105.42436981201172]","[360.0090637207031, 108.85002136230469]","[364.9190368652344, 118.08515167236328]","[321.4421081542969, 127.72272491455078]","[365.91876220703125, 193.07034301757812]","[323.9152526855469, 214.0631561279297]","[404.5185546875, 285.11517333984375]","[368.94708251953125, 324.2015075683594]","[423.8559265136719, 267.0038146972656]","[415.7045593261719, 275.7842102050781]","[403.7961730957031, 351.9864501953125]","[375.834228515625, 369.8382873535156]","[520.8890991210938, 351.49267578125]","[510.4269104003906, 370.34454345703125]","[510.37353515625, 447.3052673339844]","[506.49493408203125, 471.32098388671875]"
25,"[377.9804382324219, 118.95833587646484]","[377.36053466796875, 105.31070709228516]","[359.93719482421875, 108.73363494873047]","[365.5282287597656, 118.00831604003906]","[321.32427978515625, 127.60284423828125]","[366.568359375, 192.81346130371094]","[323.94500732421875, 213.70632934570312]","[404.84576416015625, 284.392822265625]","[368.7899169921875, 323.421875]","[423.92791748046875, 267.1263732910156]","[415.5826721191406, 276.0909729003906]","[404.5579833984375, 351.1705017089844]","[376.1607971191406, 368.9788513183594]","[521.4031372070312, 351.87542724609375]","[510.82891845703125, 370.7073059082031]","[510.8726806640625, 447.4132995605469]","[507.0384521484375, 471.37237548828125]"
26,"[377.91485595703125, 118.85797119140625]","[377.2595520019531, 105.1479721069336]","[359.7576599121094, 108.6807861328125]","[365.5125732421875, 117.8606185913086]","[321.1732177734375, 127.76283264160156]","[366.7003173828125, 192.753173828125]","[324.53466796875, 213.97984313964844]","[405.4895324707031, 284.08892822265625]","[370.056884765625, 323.43292236328125]","[424.5324401855469, 266.7350158691406]","[416.1785888671875, 275.3458557128906]","[404.8603210449219, 351.0052490234375]","[376.77850341796875, 368.901123046875]","[520.6961669921875, 351.98211669921875]","[510.41253662109375, 370.90997314453125]","[510.5100402832031, 447.0174255371094]","[506.7202453613281, 471.15673828125]"
27,"[377.921630859375, 118.91780090332031]","[377.2034912109375, 105.2511978149414]","[359.91119384765625, 108.68062591552734]","[365.0724792480469, 117.605712890625]","[321.204345703125, 127.2440185546875]","[366.09844970703125, 192.0138397216797]","[324.0046081542969, 212.9890594482422]","[404.806396484375, 283.5596008300781]","[369.45623779296875, 322.62957763671875]","[424.015625, 266.06231689453125]","[416.23748779296875, 274.69122314453125]","[404.12091064453125, 350.6922912597656]","[376.0631408691406, 368.55230712890625]","[521.68603515625, 350.1181640625]","[511.307861328125, 368.99249267578125]","[510.9979248046875, 446.2297058105469]","[507.1357727050781, 470.25714111328125]"
28,"[377.978271484375, 118.96231842041016]","[377.3174743652344, 105.3226547241211]","[360.0279846191406, 108.65835571289062]","[364.957275390625, 117.8162841796875]","[321.341796875, 127.23543548583984]","[365.63543701171875, 192.53997802734375]","[324.0152893066406, 213.23263549804688]","[404.13482666015625, 284.3847351074219]","[369.15655517578125, 323.0164489746094]","[423.2828063964844, 266.72381591796875]","[416.0472106933594, 275.3559875488281]","[403.5863342285156, 351.705810546875]","[375.8288269042969, 369.45166015625]","[521.5999755859375, 350.7356262207031]","[511.4285888671875, 369.464111328125]","[510.98284912109375, 447.3016052246094]","[507.1711120605469, 471.11016845703125]"
29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30,"[374.8089294433594, 117.9327621459961]","[374.7686767578125, 105.1869125366211]","[357.38287353515625, 108.28947448730469]","[363.58758544921875, 121.26296997070312]","[320.0880432128906, 130.02183532714844]","[365.2510681152344, 196.12893676757812]","[322.19427490234375, 216.43246459960938]","[405.45477294921875, 282.6000671386719]","[368.1266784667969, 320.4977722167969]","[421.0212097167969, 261.4707336425781]","[415.1710510253906, 270.0753173828125]","[407.7091369628906, 347.82989501953125]","[378.96173095703125, 365.1150817871094]","[507.2513122558594, 349.3576354980469]","[496.1140441894531, 367.45440673828125]","[506.1797790527344, 435.869140625]","[501.95391845703125, 459.1563720703125]"
31,"[377.83551025390625, 118.93803405761719]","[376.7019348144531, 105.29617309570312]","[359.8134765625, 108.98043823242188]","[364.4265441894531, 117.59010314941406]","[320.9217529296875, 127.77759552001953]","[367.1407470703125, 191.49462890625]","[323.08660888671875, 213.24842834472656]","[406.9332580566406, 281.57501220703125]","[368.02374267578125, 321.72601318359375]","[423.94659423828125, 267.11407470703125]","[412.6257019042969, 276.4878845214844]","[406.1703186035156, 348.1734619140625]","[376.9431457519531, 366.2345886230469]","[518.441162109375, 348.3973388671875]","[506.3454284667969, 367.53106689453125]","[508.0428161621094, 437.2055969238281]","[503.5930480957031, 461.8978271484375]"
32,"[377.688720703125, 119.01022338867188]","[376.597900390625, 105.3031997680664]","[359.5604553222656, 109.03129577636719]","[364.3246154785156, 117.44258880615234]","[320.5964050292969, 127.7938003540039]","[366.7833557128906, 191.15576171875]","[323.39300537109375, 213.10638427734375]","[406.5689697265625, 281.1983642578125]","[368.8556823730469, 321.5257873535156]","[423.3932189941406, 266.0063171386719]","[412.54278564453125, 275.3059387207031]","[405.6234130859375, 347.9729309082031]","[376.78875732421875, 366.0982666015625]","[518.35009765625, 348.34967041015625]","[506.7404479980469, 367.5476379394531]","[508.15594482421875, 437.364990234375]","[503.7799072265625, 462.13751220703125]"
33,"[377.712890625, 118.86211395263672]","[376.72021484375, 105.24593353271484]","[359.5843811035156, 108.92406463623047]","[365.0876770019531, 117.60298919677734]","[320.5321960449219, 127.75635528564453]","[367.949951171875, 191.43667602539062]","[322.53228759765625, 213.1750030517578]","[407.35272216796875, 281.32177734375]","[367.32733154296875, 321.4615173339844]","[423.3753967285156, 266.7557373046875]","[412.1502685546875, 276.06610107421875]","[406.93389892578125, 348.3869323730469]","[376.7452697753906, 366.50970458984375]","[520.1195068359375, 349.9207458496094]","[507.6021423339844, 369.1656494140625]","[509.8316650390625, 439.98028564453125]","[505.3733825683594, 464.74566650390625]"
34,"[377.6875305175781, 119.03155517578125]","[376.7312316894531, 105.42267608642578]","[359.6546936035156, 109.00572967529297]","[364.73876953125, 117.73750305175781]","[320.53240966796875, 127.65792846679688]","[367.8603820800781, 191.750244140625]","[321.73162841796875, 213.32034301757812]","[408.3114929199219, 281.5074768066406]","[367.238037109375, 321.51666259765625]","[423.51556396484375, 266.1907958984375]","[412.45123291015625, 275.2449035644531]","[405.4255676269531, 350.5181579589844]","[374.7199401855469, 368.4752197265625]","[517.1450805664062, 352.76959228515625]","[504.0904541015625, 371.8924255371094]","[505.62322998046875, 441.960205078125]","[500.7843933105469, 466.663818359375]"
35,"[377.6756286621094, 119.03457641601562]","[376.7604064941406, 105.41070556640625]","[359.5781555175781, 109.01390075683594]","[364.8241271972656, 117.65460205078125]","[320.3785400390625, 127.6447982788086]","[367.34075927734375, 191.33303833007812]","[322.0270690917969, 212.9846649169922]","[407.16558837890625, 280.7059020996094]","[367.3019714355469, 320.8921203613281]","[423.6640625, 265.9002990722656]","[412.89105224609375, 275.214111328125]","[405.2439880371094, 349.7076721191406]","[375.02996826171875, 367.7483215332031]","[518.5161743164062, 351.7496643066406]","[506.02093505859375, 370.92095947265625]","[506.5517883300781, 441.44842529296875]","[501.9756774902344, 466.1661376953125]"
36,"[377.5919189453125, 118.85318756103516]","[376.7433776855469, 105.28850555419922]","[359.55645751953125, 108.8433609008789]","[364.71893310546875, 117.61505126953125]","[320.6487121582031, 127.53357696533203]","[366.8548889160156, 191.2632293701172]","[322.90667724609375, 212.77171325683594]","[406.6128234863281, 280.4400329589844]","[368.5564270019531, 320.4800720214844]","[424.372314453125, 265.5472412109375]","[413.9620056152344, 275.14434814453125]","[404.558837890625, 349.43450927734375]","[375.26556396484375, 367.3406066894531]","[518.3180541992188, 350.28729248046875]","[506.5096435546875, 369.2395324707031]","[506.3365173339844, 441.10968017578125]","[501.9925537109375, 465.5159912109375]"
37,"[377.54498291015625, 118.88738250732422]","[376.7040710449219, 105.3665771484375]","[359.49261474609375, 108.93319702148438]","[365.1225891113281, 117.72278594970703]","[320.5220947265625, 127.59815216064453]","[367.5495300292969, 191.2073516845703]","[322.3257751464844, 212.63690185546875]","[407.0618591308594, 280.06036376953125]","[367.26177978515625, 320.11865234375]","[424.9640197753906, 265.34906005859375]","[413.89178466796875, 275.0887145996094]","[405.46942138671875, 349.3834533691406]","[375.3461608886719, 367.2876892089844]","[518.9430541992188, 351.2483825683594]","[506.5557861328125, 370.22625732421875]","[506.467529296875, 442.5976867675781]","[502.1055908203125, 467.019775390625]"
38,"[377.421875, 118.94622802734375]","[376.6721496582031, 105.45442199707031]","[359.39923095703125, 109.02490997314453]","[365.4966735839844, 117.82598876953125]","[320.7115478515625, 127.6898193359375]","[368.138427734375, 191.306640625]","[322.4639587402344, 212.6466064453125]","[407.3287353515625, 280.0247497558594]","[366.7966003417969, 319.878662109375]","[424.7645263671875, 265.3735046386719]","[413.4853820800781, 275.088134765625]","[406.14471435546875, 349.39410400390625]","[375.7489318847656, 367.2267150878906]","[518.6055297851562, 352.3634033203125]","[506.0109558105469, 371.2549743652344]","[506.30157470703125, 443.5082092285156]","[501.8465881347656, 467.78497314453125]"
39,"[377.8015441894531, 119.02205657958984]","[376.9118347167969, 105.55517578125]","[359.8519592285156, 109.12451934814453]","[365.37579345703125, 117.96029663085938]","[320.9074401855469, 127.78763580322266]","[367.5583190917969, 191.08758544921875]","[322.33551025390625, 212.46754455566406]","[406.1847839355469, 279.48333740234375]","[366.0380859375, 319.4469909667969]","[423.79522705078125, 265.1115417480469]","[413.1559143066406, 275.0443115234375]","[406.21063232421875, 348.1029357910156]","[376.07489013671875, 366.0195007324219]","[518.4752807617188, 350.8265380859375]","[505.96820068359375, 369.82666015625]","[506.2518310546875, 441.501708984375]","[501.83013916015625, 465.9868469238281]"
40,"[377.5587158203125, 118.92549133300781]","[376.7101135253906, 105.42864990234375]","[359.5172424316406, 109.080322265625]","[365.4423828125, 118.0107192993164]","[320.86767578125, 128.07855224609375]","[367.8163146972656, 191.38111877441406]","[323.30072021484375, 212.917236328125]","[406.7613220214844, 279.6241149902344]","[367.4035949707031, 319.5078125]","[424.3050842285156, 265.5572509765625]","[413.5628662109375, 274.9873046875]","[407.1167907714844, 347.6957702636719]","[377.4950866699219, 365.6120910644531]","[518.2527465820312, 350.9659423828125]","[506.1427001953125, 369.910888671875]","[507.13897705078125, 441.2623291015625]","[502.8119201660156, 465.6785888671875]"
41,"[378.3927917480469, 118.89239501953125]","[377.5134582519531, 105.20702362060547]","[360.3597412109375, 108.7064437866211]","[364.8936767578125, 117.39017486572266]","[320.7982177734375, 127.16466522216797]","[366.51416015625, 191.25042724609375]","[322.1898498535156, 212.7886505126953]","[405.56536865234375, 281.4181823730469]","[367.7174072265625, 321.4801330566406]","[422.35760498046875, 265.66131591796875]","[414.1181335449219, 274.95489501953125]","[404.42852783203125, 350.3907165527344]","[374.799560546875, 368.44384765625]","[518.2521362304688, 351.98272705078125]","[506.3139343261719, 371.1435546875]","[506.0697326660156, 443.3624267578125]","[501.63812255859375, 468.05657958984375]"
42,"[378.5654602050781, 118.98966979980469]","[377.494140625, 105.37992095947266]","[360.6104736328125, 108.87073516845703]","[364.4228515625, 117.56364440917969]","[320.9968566894531, 127.32379150390625]","[365.6168212890625, 190.94737243652344]","[322.6490783691406, 212.4964599609375]","[404.7323303222656, 280.57818603515625]","[368.3490905761719, 320.7286071777344]","[422.9686279296875, 264.6430969238281]","[414.72906494140625, 273.9310607910156]","[404.1013488769531, 349.17144775390625]","[375.3777770996094, 367.2785339355469]","[519.1556396484375, 349.9437561035156]","[507.9034729003906, 369.1409912109375]","[507.3829650878906, 442.46246337890625]","[503.192138671875, 467.24041748046875]"
43,"[378.1266174316406, 118.80683898925781]","[377.1275939941406, 105.18534851074219]","[360.1374206542969, 108.71202850341797]","[364.37713623046875, 117.42109680175781]","[320.8457946777344, 127.29561614990234]","[366.1662292480469, 191.10411071777344]","[322.8846130371094, 212.7586212158203]","[405.9411926269531, 280.8305969238281]","[369.2555847167969, 321.0941467285156]","[423.06793212890625, 265.2045593261719]","[414.8034973144531, 274.6251220703125]","[404.349365234375, 349.535888671875]","[375.433349609375, 367.6025390625]","[518.3463745117188, 350.5020446777344]","[506.9206237792969, 369.65826416015625]","[506.7574768066406, 441.53485107421875]","[502.4747314453125, 466.24542236328125]"
44,"[378.2634582519531, 118.80592346191406]","[377.271484375, 105.1578140258789]","[360.349365234375, 108.60733795166016]","[364.5024719238281, 117.17752075195312]","[320.6683044433594, 126.7577133178711]","[366.1451110839844, 190.68893432617188]","[321.37298583984375, 212.12823486328125]","[405.17340087890625, 281.1147766113281]","[367.14715576171875, 321.3684997558594]","[422.9367370605469, 264.905517578125]","[414.919921875, 274.3035583496094]","[404.1771545410156, 349.2934265136719]","[374.263916015625, 367.4034423828125]","[518.5643920898438, 349.58184814453125]","[506.3469543457031, 368.865966796875]","[506.1449279785156, 440.8039855957031]","[501.6930847167969, 465.6330871582031]"
45,"[376.1053771972656, 117.86146545410156]","[375.5814514160156, 105.23806762695312]","[359.06195068359375, 108.3919906616211]","[363.22833251953125, 121.01342010498047]","[321.3309020996094, 129.80177307128906]","[364.7688903808594, 195.09274291992188]","[320.4638671875, 215.8599853515625]","[402.7663879394531, 281.9538879394531]","[364.360595703125, 321.1181640625]","[420.3843688964844, 262.7432861328125]","[414.77069091796875, 272.927490234375]","[407.6909484863281, 345.9859313964844]","[378.14495849609375, 363.6997375488281]","[508.6783752441406, 345.6913146972656]","[496.0084533691406, 364.2610168457031]","[505.0888366699219, 433.55621337890625]","[500.523681640625, 457.58843994140625]"
