Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[255.91622924804688, 132.48495483398438]","[250.8955078125, 119.45487213134766]","[249.83724975585938, 119.12751007080078]","[213.34535217285156, 115.60977172851562]","[213.49850463867188, 119.18309783935547]","[204.0596923828125, 170.2730712890625]","[181.2930908203125, 192.86862182617188]","[239.52474975585938, 255.46124267578125]","[209.40724182128906, 299.6020812988281]","[290.94830322265625, 211.78208923339844]","[275.5919494628906, 231.8199462890625]","[260.9846496582031, 327.7796936035156]","[248.17796325683594, 350.657958984375]","[395.0006408691406, 318.75823974609375]","[390.7347106933594, 338.02093505859375]","[406.96490478515625, 378.7279357910156]","[427.17950439453125, 397.3389587402344]"
2,"[255.98941040039062, 132.30303955078125]","[251.2269287109375, 119.29463195800781]","[249.8821563720703, 119.1354751586914]","[214.2659912109375, 115.81826782226562]","[213.76878356933594, 119.54846954345703]","[204.99710083007812, 170.8164520263672]","[180.800537109375, 193.21730041503906]","[239.67884826660156, 255.8782196044922]","[208.31813049316406, 299.252685546875]","[289.6662292480469, 212.20272827148438]","[274.4821472167969, 231.75938415527344]","[260.3267517089844, 327.8466796875]","[246.61669921875, 350.6763916015625]","[393.35760498046875, 319.88818359375]","[388.6593933105469, 339.1020812988281]","[408.310546875, 377.64105224609375]","[428.28326416015625, 396.1086730957031]"
3,"[255.57826232910156, 132.14561462402344]","[250.9097442626953, 119.05014038085938]","[249.3061981201172, 118.82856750488281]","[214.07785034179688, 115.40179443359375]","[212.68450927734375, 119.03656768798828]","[204.2251739501953, 170.73802185058594]","[179.7460479736328, 193.28956604003906]","[238.37384033203125, 255.45616149902344]","[207.495361328125, 299.1550598144531]","[287.940673828125, 213.36822509765625]","[272.74676513671875, 231.67539978027344]","[259.03997802734375, 328.488037109375]","[245.11619567871094, 351.359130859375]","[392.84930419921875, 318.968017578125]","[387.6145935058594, 338.2200927734375]","[406.5586853027344, 377.7574157714844]","[426.5401611328125, 396.3282470703125]"
4,"[254.87745666503906, 131.8675079345703]","[250.3150177001953, 118.6989974975586]","[248.8755340576172, 118.61122131347656]","[213.15977478027344, 114.71622467041016]","[212.73336791992188, 118.65401458740234]","[202.764404296875, 169.34288024902344]","[179.97535705566406, 193.13296508789062]","[237.0143280029297, 252.57913208007812]","[206.83888244628906, 298.5151062011719]","[286.81451416015625, 212.811279296875]","[272.14794921875, 232.22296142578125]","[257.8878479003906, 325.5989990234375]","[245.15640258789062, 349.0639953613281]","[390.9745788574219, 316.8040466308594]","[386.34259033203125, 337.5369873046875]","[405.60675048828125, 373.08599853515625]","[425.9801330566406, 393.77593994140625]"
5,"[255.5814666748047, 131.0074462890625]","[250.48292541503906, 117.94036865234375]","[249.70254516601562, 117.86187744140625]","[212.247314453125, 114.43892669677734]","[213.07705688476562, 118.39686584472656]","[202.65879821777344, 169.02444458007812]","[179.78659057617188, 193.0049285888672]","[237.60255432128906, 252.09335327148438]","[206.18582153320312, 298.1958923339844]","[286.6950988769531, 212.92657470703125]","[271.6066589355469, 232.14877319335938]","[259.5931091308594, 325.7469177246094]","[246.8236541748047, 349.2695007324219]","[391.0585632324219, 316.7705993652344]","[386.3836669921875, 337.4394226074219]","[405.33544921875, 371.6265563964844]","[425.50335693359375, 391.625732421875]"
6,"[255.67904663085938, 131.0414276123047]","[250.5991668701172, 118.00174713134766]","[249.77249145507812, 117.91207122802734]","[212.4258270263672, 114.73818969726562]","[213.35133361816406, 118.73207092285156]","[202.98277282714844, 169.62965393066406]","[180.2360382080078, 193.60159301757812]","[237.60220336914062, 252.3845672607422]","[206.5780029296875, 298.6131286621094]","[286.88983154296875, 213.0780487060547]","[271.7523193359375, 232.47715759277344]","[259.54925537109375, 326.7335510253906]","[246.89442443847656, 350.11920166015625]","[391.35546875, 317.3617858886719]","[386.7920837402344, 337.38592529296875]","[405.2514953613281, 373.99237060546875]","[425.33251953125, 393.021240234375]"
7,"[255.71371459960938, 131.12435913085938]","[250.48233032226562, 118.1055908203125]","[249.79212951660156, 118.04434204101562]","[212.2667694091797, 114.78252410888672]","[213.6243133544922, 118.91580963134766]","[203.285888671875, 169.4919891357422]","[180.52842712402344, 193.23875427246094]","[237.40109252929688, 253.1072998046875]","[207.0395965576172, 298.8537902832031]","[286.56646728515625, 212.8918914794922]","[272.5301513671875, 232.13819885253906]","[259.3668212890625, 327.2818908691406]","[246.60031127929688, 350.46612548828125]","[391.55987548828125, 318.39208984375]","[387.10162353515625, 337.8730773925781]","[404.4072265625, 375.6568908691406]","[424.3276062011719, 393.9471130371094]"
8,"[256.36407470703125, 131.66102600097656]","[250.88375854492188, 118.63520812988281]","[250.48248291015625, 118.58454895019531]","[212.22781372070312, 115.27693939208984]","[214.0050811767578, 119.403564453125]","[203.4003448486328, 170.1062469482422]","[181.03085327148438, 193.6619110107422]","[238.89291381835938, 253.9885711669922]","[208.03367614746094, 299.09320068359375]","[288.4626159667969, 212.75794982910156]","[273.5137939453125, 232.22512817382812]","[260.56329345703125, 327.03289794921875]","[248.14659118652344, 350.23291015625]","[391.994873046875, 318.8304748535156]","[388.1532897949219, 338.5908203125]","[405.753662109375, 374.6319885253906]","[425.72479248046875, 393.2522277832031]"
9,"[255.9089813232422, 131.76025390625]","[250.45559692382812, 118.74543762207031]","[250.3747100830078, 118.51728057861328]","[211.1051025390625, 115.04066467285156]","[214.32354736328125, 118.8449478149414]","[201.6020050048828, 169.71685791015625]","[181.26768493652344, 193.13819885253906]","[236.79379272460938, 253.93304443359375]","[208.08416748046875, 298.8682556152344]","[287.3399658203125, 213.41111755371094]","[273.7003173828125, 233.20001220703125]","[259.0754699707031, 327.4854736328125]","[248.01747131347656, 350.66412353515625]","[391.729248046875, 318.4326171875]","[388.624267578125, 338.1539001464844]","[405.93438720703125, 375.0450439453125]","[426.1695556640625, 394.0621032714844]"
10,"[256.3906555175781, 133.4787139892578]","[250.99813842773438, 120.50287628173828]","[250.9123992919922, 120.15257263183594]","[211.76861572265625, 116.16374206542969]","[214.5376739501953, 119.59121704101562]","[202.06802368164062, 170.04835510253906]","[180.7830047607422, 193.24575805664062]","[237.89987182617188, 254.51524353027344]","[208.5642852783203, 299.4197998046875]","[288.1847839355469, 213.24977111816406]","[274.11492919921875, 232.72535705566406]","[258.8863525390625, 327.8431091308594]","[247.2227783203125, 350.9491882324219]","[391.3762512207031, 319.66094970703125]","[387.71356201171875, 339.25250244140625]","[406.3788146972656, 375.3355407714844]","[426.8055114746094, 394.3213806152344]"
