Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[286.3572692871094, 179.8048095703125]","[285.7889709472656, 161.63128662109375]","[279.9632873535156, 163.34326171875]","[232.7794189453125, 139.97413635253906]","[242.45791625976562, 148.23294067382812]","[207.55078125, 177.81033325195312]","[200.2305908203125, 209.80636596679688]","[247.6338653564453, 296.40771484375]","[235.1597137451172, 353.5223388671875]","[297.51190185546875, 291.34979248046875]","[306.41754150390625, 311.5025939941406]","[211.83079528808594, 366.07464599609375]","[206.8113555908203, 389.3851623535156]","[298.2250671386719, 392.20166015625]","[300.85748291015625, 415.40625]","[272.2372741699219, 470.3315124511719]","[270.63360595703125, 503.318115234375]"
2,"[286.3904724121094, 180.05955505371094]","[285.5005187988281, 161.95761108398438]","[280.05145263671875, 163.7440948486328]","[231.99464416503906, 140.3004913330078]","[242.5092315673828, 148.73672485351562]","[207.57643127441406, 178.06727600097656]","[200.53184509277344, 210.39474487304688]","[248.15382385253906, 295.8500671386719]","[235.51556396484375, 353.28253173828125]","[297.2669982910156, 291.6163330078125]","[306.58880615234375, 311.84991455078125]","[214.41453552246094, 366.5621643066406]","[209.6360321044922, 390.0863342285156]","[300.1710205078125, 395.2823181152344]","[302.8008117675781, 418.63525390625]","[274.6445617675781, 472.50531005859375]","[273.1875, 505.66510009765625]"
3,"[286.5060119628906, 180.0677490234375]","[285.5235900878906, 161.97695922851562]","[280.26617431640625, 163.8029327392578]","[231.54867553710938, 140.15179443359375]","[242.89508056640625, 148.77210998535156]","[206.95120239257812, 177.42221069335938]","[201.12258911132812, 210.1322479248047]","[248.04795837402344, 294.712646484375]","[236.6934051513672, 352.6073913574219]","[298.0309753417969, 291.6211853027344]","[307.4473571777344, 311.80584716796875]","[213.8675537109375, 365.0782470703125]","[209.84950256347656, 388.8292236328125]","[301.5026550292969, 393.7327880859375]","[304.5376281738281, 417.2880554199219]","[276.0861511230469, 471.17193603515625]","[274.6662902832031, 504.5807189941406]"
4,"[287.10211181640625, 178.699462890625]","[286.4211730957031, 160.84954833984375]","[280.4909362792969, 162.5729522705078]","[235.38548278808594, 140.14772033691406]","[243.05686950683594, 148.12010192871094]","[210.3702392578125, 177.9451904296875]","[201.2027130126953, 209.0906524658203]","[248.48736572265625, 294.2986145019531]","[234.49998474121094, 350.6458740234375]","[298.45623779296875, 291.5548095703125]","[306.83111572265625, 311.73248291015625]","[215.7535858154297, 362.4961853027344]","[209.42340087890625, 385.4271545410156]","[300.5494689941406, 393.63037109375]","[302.0819396972656, 416.615478515625]","[274.8199768066406, 469.97271728515625]","[272.1121826171875, 502.6738586425781]"
5,"[286.1337890625, 179.0057373046875]","[285.4822692871094, 161.27371215820312]","[279.3051452636719, 163.03224182128906]","[235.48040771484375, 140.89454650878906]","[241.81842041015625, 148.8507537841797]","[210.70184326171875, 178.35215759277344]","[200.833984375, 209.3455352783203]","[249.07626342773438, 292.93505859375]","[235.03395080566406, 349.20135498046875]","[298.5105285644531, 291.598388671875]","[306.9820861816406, 311.71319580078125]","[216.5850830078125, 360.2626037597656]","[209.6332550048828, 383.1343688964844]","[301.4068908691406, 392.75665283203125]","[302.24322509765625, 415.772216796875]","[276.1319274902344, 467.65338134765625]","[272.33367919921875, 500.3824768066406]"
6,"[285.82379150390625, 179.15171813964844]","[285.3380126953125, 161.3375701904297]","[278.8921203613281, 163.08518981933594]","[235.79525756835938, 140.90625]","[241.34463500976562, 148.78225708007812]","[211.09959411621094, 178.65101623535156]","[199.93887329101562, 209.52685546875]","[248.9839324951172, 294.13787841796875]","[233.75790405273438, 350.3903503417969]","[298.5621337890625, 291.8194885253906]","[306.9932861328125, 311.9629821777344]","[216.732666015625, 361.4859619140625]","[208.95309448242188, 384.31585693359375]","[300.80615234375, 393.9322814941406]","[301.30517578125, 416.9359130859375]","[274.4701232910156, 469.5550231933594]","[270.8606262207031, 502.24798583984375]"
7,"[285.7459716796875, 179.14215087890625]","[285.37628173828125, 161.3130645751953]","[278.77203369140625, 163.02017211914062]","[236.2312469482422, 140.98416137695312]","[241.1520538330078, 148.68487548828125]","[211.15896606445312, 178.9884796142578]","[199.39866638183594, 209.48318481445312]","[247.845703125, 295.04595947265625]","[231.9817657470703, 350.9739074707031]","[297.9944152832031, 291.55633544921875]","[306.05816650390625, 311.7823486328125]","[215.99258422851562, 362.2732849121094]","[207.87319946289062, 384.8965148925781]","[299.4906311035156, 394.39434814453125]","[300.1875305175781, 417.2237548828125]","[272.6524963378906, 470.3902587890625]","[269.47686767578125, 502.83856201171875]"
8,"[285.4813232421875, 179.44546508789062]","[285.224853515625, 161.39373779296875]","[278.62982177734375, 163.07740783691406]","[235.01710510253906, 140.4329071044922]","[241.3025665283203, 148.2328338623047]","[208.98057556152344, 178.4077606201172]","[199.4747772216797, 209.03929138183594]","[245.23495483398438, 296.513916015625]","[231.816650390625, 352.5159912109375]","[297.8869934082031, 291.59674072265625]","[305.775390625, 311.6689453125]","[211.92601013183594, 362.8831481933594]","[205.361083984375, 385.5630798339844]","[299.07073974609375, 392.4166259765625]","[300.9806213378906, 415.200927734375]","[271.81219482421875, 470.2222595214844]","[269.2616271972656, 502.4853515625]"
9,"[285.37646484375, 179.2297821044922]","[285.06964111328125, 161.29554748535156]","[278.5953369140625, 162.98016357421875]","[234.90029907226562, 140.70181274414062]","[241.2285614013672, 148.4552001953125]","[208.88539123535156, 178.84471130371094]","[199.17864990234375, 209.4822235107422]","[244.91802978515625, 296.2565002441406]","[230.97579956054688, 352.32037353515625]","[297.73797607421875, 291.77947998046875]","[305.7818298339844, 311.9892578125]","[212.88095092773438, 363.4717712402344]","[206.16746520996094, 386.1932373046875]","[299.3848876953125, 394.0975341796875]","[301.304931640625, 416.9108581542969]","[272.13934326171875, 471.95947265625]","[269.8484802246094, 504.29022216796875]"
10,"[285.5086364746094, 179.04795837402344]","[285.2518615722656, 161.10118103027344]","[278.7812194824219, 162.77755737304688]","[234.96267700195312, 140.46029663085938]","[241.64035034179688, 148.24371337890625]","[208.74119567871094, 178.5692596435547]","[199.71978759765625, 209.16368103027344]","[244.87440490722656, 296.2197570800781]","[231.86990356445312, 352.0737609863281]","[298.39947509765625, 292.10748291015625]","[306.6382141113281, 312.1499938964844]","[211.71038818359375, 362.9997253417969]","[205.4065704345703, 385.6361389160156]","[298.7615966796875, 392.9831848144531]","[300.6530456542969, 415.68658447265625]","[271.3684997558594, 471.5276184082031]","[268.80523681640625, 503.7229919433594]"
