Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[358.7130432128906, 123.42691040039062]","[359.1478576660156, 107.01331329345703]","[354.9442138671875, 106.69802856445312]","[308.4129638671875, 94.06922149658203]","[316.28778076171875, 99.8899154663086]","[262.4239501953125, 155.55685424804688]","[276.61859130859375, 182.63955688476562]","[276.05126953125, 276.4933776855469]","[297.9500732421875, 320.06597900390625]","[365.35888671875, 263.3725280761719]","[353.6597900390625, 283.6569519042969]","[282.2070007324219, 348.31219482421875]","[294.43389892578125, 374.6791076660156]","[450.3125915527344, 306.0478820800781]","[464.0534362792969, 335.8780517578125]","[488.8751525878906, 438.5000915527344]","[520.6490478515625, 482.77203369140625]"
2,"[358.4301452636719, 125.09129333496094]","[358.2825622558594, 108.83331298828125]","[355.4310302734375, 108.39907836914062]","[306.1681823730469, 95.19559478759766]","[317.9906005859375, 100.81942749023438]","[261.2330017089844, 155.15528869628906]","[277.5497131347656, 182.56727600097656]","[276.3164978027344, 275.06817626953125]","[299.09490966796875, 319.4656982421875]","[365.4729309082031, 262.9590759277344]","[354.01165771484375, 283.2618103027344]","[281.28607177734375, 348.1054992675781]","[295.1571960449219, 374.4245910644531]","[449.9685363769531, 304.61419677734375]","[464.78997802734375, 333.892333984375]","[488.8548889160156, 437.8504943847656]","[521.0516967773438, 481.6241455078125]"
3,"[357.916015625, 125.29346466064453]","[357.8044738769531, 109.06333923339844]","[355.0289001464844, 108.58621215820312]","[305.60919189453125, 95.50730895996094]","[317.8755798339844, 101.00367736816406]","[260.615966796875, 155.67892456054688]","[277.3475646972656, 182.80532836914062]","[275.9915771484375, 275.6166076660156]","[299.1622009277344, 319.69207763671875]","[365.49114990234375, 262.63336181640625]","[353.87164306640625, 283.3188171386719]","[280.20501708984375, 348.6116027832031]","[294.4344177246094, 374.7591247558594]","[449.1584777832031, 305.7621154785156]","[464.615234375, 334.44207763671875]","[489.0931091308594, 438.28070068359375]","[522.0151977539062, 481.3174743652344]"
4,"[358.5592041015625, 125.49302673339844]","[358.4538269042969, 109.28013610839844]","[355.6778869628906, 108.78424072265625]","[305.9438781738281, 95.34001922607422]","[317.99658203125, 100.80956268310547]","[260.44769287109375, 154.6588897705078]","[276.89898681640625, 182.44601440429688]","[275.932373046875, 274.4664306640625]","[298.6549072265625, 320.28131103515625]","[365.067138671875, 261.1948547363281]","[353.851318359375, 283.38079833984375]","[279.91259765625, 348.7342834472656]","[293.82275390625, 375.21051025390625]","[448.57061767578125, 305.96942138671875]","[463.4872741699219, 335.3812255859375]","[488.78167724609375, 439.101318359375]","[521.1910400390625, 482.9396667480469]"
5,"[358.552734375, 124.67706298828125]","[358.2851257324219, 108.39747619628906]","[355.8571472167969, 108.08393096923828]","[305.2220153808594, 94.74998474121094]","[318.6943359375, 100.67376708984375]","[259.924072265625, 154.33328247070312]","[277.55059814453125, 182.60206604003906]","[275.35498046875, 274.39886474609375]","[299.12347412109375, 320.20379638671875]","[364.7669372558594, 262.4151611328125]","[354.227783203125, 283.6974182128906]","[278.85919189453125, 349.1564025878906]","[293.5426025390625, 375.7655944824219]","[447.22955322265625, 306.2142028808594]","[462.8199768066406, 335.86883544921875]","[488.04913330078125, 438.88897705078125]","[520.3838500976562, 482.95513916015625]"
6,"[358.2456359863281, 125.56535339355469]","[357.92138671875, 109.30181121826172]","[355.7101745605469, 109.04704284667969]","[304.8849792480469, 95.5111083984375]","[319.15631103515625, 101.58705139160156]","[259.8386535644531, 154.5709991455078]","[277.96026611328125, 183.16525268554688]","[275.4734191894531, 273.5464172363281]","[299.0944519042969, 320.0910949707031]","[364.6269836425781, 262.27789306640625]","[353.6363525390625, 283.6040344238281]","[278.0782775878906, 348.2958984375]","[293.2555847167969, 374.9759216308594]","[447.0955810546875, 305.1150817871094]","[463.4363098144531, 334.70416259765625]","[487.77960205078125, 438.2963562011719]","[521.063232421875, 482.3427734375]"
7,"[358.5495300292969, 125.52678680419922]","[358.5357971191406, 109.23591613769531]","[355.6834716796875, 108.87364196777344]","[306.0567626953125, 95.2405014038086]","[318.2839050292969, 101.07451629638672]","[260.3747863769531, 154.39288330078125]","[277.2772521972656, 182.80906677246094]","[275.1772155761719, 273.8270263671875]","[298.47943115234375, 320.3476257324219]","[364.5585021972656, 262.38922119140625]","[353.580322265625, 283.84002685546875]","[279.22760009765625, 348.463623046875]","[293.4886779785156, 375.171875]","[448.1356201171875, 305.36578369140625]","[463.45745849609375, 335.0854797363281]","[488.1694641113281, 438.5530700683594]","[521.3207397460938, 482.6977844238281]"
8,"[358.13946533203125, 126.65052795410156]","[358.00653076171875, 110.34677124023438]","[355.4208679199219, 110.00491333007812]","[305.2291259765625, 96.06990051269531]","[318.32025146484375, 101.98654174804688]","[259.6551208496094, 154.83627319335938]","[277.3238525390625, 183.4877471923828]","[274.9781188964844, 273.9481201171875]","[298.8023986816406, 321.0350646972656]","[364.6738586425781, 262.489501953125]","[353.6905517578125, 284.4751281738281]","[278.2924499511719, 348.5669250488281]","[293.1507568359375, 375.3269348144531]","[447.67138671875, 305.0796203613281]","[463.5379943847656, 334.74920654296875]","[487.9285888671875, 438.26458740234375]","[521.4646606445312, 482.4344177246094]"
9,"[357.9844665527344, 126.42633819580078]","[357.6664123535156, 110.21635437011719]","[355.5663146972656, 109.85270690917969]","[304.5908203125, 96.02705383300781]","[319.10614013671875, 101.865966796875]","[259.88397216796875, 154.34912109375]","[277.4970703125, 183.13375854492188]","[275.646728515625, 272.8652648925781]","[298.34454345703125, 320.4776916503906]","[364.72418212890625, 261.42938232421875]","[353.72320556640625, 283.8913879394531]","[278.9938659667969, 347.7877197265625]","[293.9234924316406, 374.5937805175781]","[448.2666320800781, 304.88885498046875]","[464.15167236328125, 334.4648132324219]","[488.778076171875, 437.7388000488281]","[522.30712890625, 481.7461242675781]"
10,"[357.985595703125, 126.48429107666016]","[357.72540283203125, 110.25286102294922]","[355.50079345703125, 109.91974639892578]","[304.8100280761719, 95.92515563964844]","[319.0147705078125, 101.81991577148438]","[259.91876220703125, 154.1671600341797]","[277.58441162109375, 182.90235900878906]","[275.4683837890625, 272.7342224121094]","[298.4672546386719, 320.3476867675781]","[364.52398681640625, 260.75115966796875]","[353.75164794921875, 283.8892822265625]","[278.7959289550781, 347.9364013671875]","[293.71612548828125, 374.73626708984375]","[447.89862060546875, 305.119384765625]","[463.9205322265625, 334.84716796875]","[488.51800537109375, 437.91375732421875]","[522.1068115234375, 482.21771240234375]"
