Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[394.981689453125, 122.01331329345703]","[398.30963134765625, 106.33806610107422]","[382.9447326660156, 107.30142974853516]","[376.0103759765625, 110.93838500976562]","[344.2971496582031, 116.96745300292969]","[350.05291748046875, 193.5637664794922]","[315.34124755859375, 214.70187377929688]","[380.2528381347656, 297.9031066894531]","[365.1656799316406, 343.1778564453125]","[458.9908752441406, 287.1464538574219]","[464.8574523925781, 325.85247802734375]","[390.75164794921875, 350.75152587890625]","[372.45660400390625, 377.4354248046875]","[557.6206665039062, 325.6603698730469]","[553.4441528320312, 352.13134765625]","[592.310546875, 465.9941711425781]","[617.3773193359375, 498.64013671875]"
2,"[395.14007568359375, 122.16133117675781]","[398.1578063964844, 106.61430358886719]","[383.37548828125, 107.52420043945312]","[375.2020568847656, 111.58792877197266]","[344.8677673339844, 117.48335266113281]","[349.9088439941406, 194.12786865234375]","[315.1714782714844, 215.59121704101562]","[381.0629577636719, 297.7002258300781]","[364.9685974121094, 343.87481689453125]","[458.98699951171875, 286.4552307128906]","[465.01165771484375, 325.07421875]","[391.16107177734375, 350.77093505859375]","[372.9418029785156, 377.5500183105469]","[557.7713012695312, 324.8565368652344]","[553.4664916992188, 351.2626647949219]","[592.5695190429688, 465.5501403808594]","[617.4269409179688, 497.834228515625]"
3,"[395.4375, 122.16947937011719]","[398.4331970214844, 106.69308471679688]","[383.5892028808594, 107.5360336303711]","[375.5786437988281, 111.79048919677734]","[344.7476806640625, 117.52214813232422]","[350.44061279296875, 194.1776885986328]","[315.1117858886719, 215.66514587402344]","[381.926513671875, 296.976806640625]","[365.2188415527344, 343.73345947265625]","[459.2268981933594, 286.1135559082031]","[465.0674743652344, 325.5362243652344]","[392.08612060546875, 350.6903076171875]","[373.4756774902344, 377.4093933105469]","[558.2229614257812, 324.74615478515625]","[553.6800537109375, 350.8981628417969]","[592.435546875, 465.7977294921875]","[617.4448852539062, 497.53619384765625]"
4,"[394.59002685546875, 122.44908142089844]","[397.82080078125, 106.77738189697266]","[382.5956726074219, 107.73312377929688]","[375.4534912109375, 111.27323913574219]","[344.0289306640625, 117.30418395996094]","[349.9153747558594, 193.5157470703125]","[315.3669128417969, 215.1173858642578]","[380.4816589355469, 297.09197998046875]","[365.3924560546875, 343.5372314453125]","[458.6020202636719, 285.62396240234375]","[464.5805358886719, 324.5356750488281]","[391.5562438964844, 350.5393981933594]","[373.3774108886719, 377.3338623046875]","[557.8792724609375, 324.8614807128906]","[553.7552490234375, 351.189453125]","[592.546875, 465.86700439453125]","[617.6396484375, 497.95147705078125]"
5,"[394.8764953613281, 122.50183868408203]","[397.6860656738281, 106.89729309082031]","[383.0611267089844, 107.90460205078125]","[374.42010498046875, 111.7181625366211]","[344.376953125, 117.88542938232422]","[349.1781921386719, 194.19927978515625]","[315.3884582519531, 216.0364532470703]","[380.88372802734375, 297.2312927246094]","[365.6973876953125, 344.0570983886719]","[458.63287353515625, 285.8970947265625]","[464.5371398925781, 325.628173828125]","[391.1302185058594, 350.7535400390625]","[373.546142578125, 377.59954833984375]","[557.3991088867188, 324.84796142578125]","[553.8451538085938, 351.2086181640625]","[592.6962890625, 465.4410095214844]","[617.4302368164062, 497.3588562011719]"
6,"[394.82421875, 122.51220703125]","[397.4341735839844, 106.99497985839844]","[383.4255676269531, 107.9388427734375]","[373.3806457519531, 111.7364501953125]","[345.2272644042969, 117.78254699707031]","[348.31982421875, 193.85641479492188]","[315.6169738769531, 215.88401794433594]","[380.79248046875, 297.02093505859375]","[365.77001953125, 344.1352844238281]","[458.9830017089844, 285.9447937011719]","[464.57098388671875, 325.35003662109375]","[390.1260986328125, 350.5882873535156]","[373.3407897949219, 377.4760437011719]","[556.7482299804688, 324.8231201171875]","[553.5933837890625, 351.23126220703125]","[592.4974975585938, 465.2091369628906]","[617.3182983398438, 497.35980224609375]"
7,"[395.1185607910156, 122.92570495605469]","[397.6179504394531, 107.46194458007812]","[383.7587585449219, 108.39633178710938]","[373.50091552734375, 112.37612915039062]","[345.5136413574219, 118.36061096191406]","[348.7503967285156, 194.43502807617188]","[315.67034912109375, 216.4529266357422]","[381.3644714355469, 297.140380859375]","[365.7660827636719, 344.4816589355469]","[458.5774841308594, 286.1568603515625]","[464.6658630371094, 326.314453125]","[390.8985900878906, 350.73284912109375]","[373.8733825683594, 377.6259460449219]","[557.0950927734375, 324.8432922363281]","[553.7772216796875, 351.40081787109375]","[592.629638671875, 464.9681396484375]","[617.3526000976562, 497.3430480957031]"
8,"[395.4071044921875, 123.5841064453125]","[397.6767272949219, 108.1867446899414]","[384.36907958984375, 109.07730102539062]","[372.8542785644531, 112.92723083496094]","[346.352294921875, 118.83592987060547]","[348.2639465332031, 194.3665008544922]","[315.9194641113281, 216.55673217773438]","[381.0967712402344, 296.37774658203125]","[365.7977294921875, 344.0073547363281]","[458.28350830078125, 285.6773376464844]","[464.7767028808594, 325.4114990234375]","[390.5563659667969, 350.3830261230469]","[374.05841064453125, 377.2696228027344]","[556.5538330078125, 324.7838134765625]","[553.4214477539062, 351.1159973144531]","[592.456298828125, 464.9218444824219]","[617.167236328125, 496.9322204589844]"
9,"[395.884765625, 122.91819763183594]","[398.4250793457031, 107.37071228027344]","[384.6512451171875, 108.26580047607422]","[373.9252624511719, 111.68980407714844]","[346.3984680175781, 117.6492919921875]","[348.4534912109375, 193.2718963623047]","[316.14495849609375, 215.3117218017578]","[379.9977722167969, 296.4801940917969]","[365.39385986328125, 343.69183349609375]","[457.770751953125, 285.7610168457031]","[464.3122863769531, 325.45050048828125]","[390.0460510253906, 350.200927734375]","[373.5101623535156, 377.091796875]","[556.6023559570312, 324.50640869140625]","[553.4810180664062, 350.9853820800781]","[592.2476806640625, 464.9250183105469]","[617.0852661132812, 497.2640075683594]"
10,"[395.9472961425781, 123.4640121459961]","[398.12933349609375, 107.95271301269531]","[384.958740234375, 108.85739135742188]","[372.6306457519531, 112.63057708740234]","[346.49334716796875, 118.6083755493164]","[347.3975830078125, 194.42335510253906]","[315.55987548828125, 217.08270263671875]","[380.33062744140625, 297.0224304199219]","[365.4018249511719, 345.1926574707031]","[457.84002685546875, 285.22418212890625]","[464.70172119140625, 324.15966796875]","[389.785888671875, 350.5307922363281]","[373.66015625, 377.7411193847656]","[555.8934326171875, 324.6561279296875]","[553.0242919921875, 351.81536865234375]","[591.9585571289062, 463.8964538574219]","[616.9097900390625, 496.9768981933594]"
11,"[396.2095642089844, 123.86361694335938]","[398.04949951171875, 108.38685607910156]","[385.517333984375, 109.26654052734375]","[371.63031005859375, 112.82839965820312]","[347.21221923828125, 118.81819152832031]","[346.53302001953125, 194.04762268066406]","[315.8106384277344, 217.05807495117188]","[380.09674072265625, 296.4107666015625]","[365.5010681152344, 345.2653503417969]","[457.24432373046875, 284.76019287109375]","[464.3066101074219, 323.9312438964844]","[388.9197692871094, 350.9637451171875]","[373.6058654785156, 378.2555236816406]","[555.7998657226562, 324.47314453125]","[553.7990112304688, 351.5823669433594]","[591.67529296875, 464.3266296386719]","[617.1731567382812, 497.1844787597656]"
