Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[399.84716796875, 150.75030517578125]","[400.9083557128906, 139.62278747558594]","[397.5283203125, 134.68511962890625]","[364.599365234375, 124.9076156616211]","[364.3241271972656, 118.01292419433594]","[324.57080078125, 167.05201721191406]","[328.4390563964844, 186.3554229736328]","[354.7161560058594, 272.6957702636719]","[358.0224914550781, 322.187255859375]","[420.8724365234375, 275.8244934082031]","[428.2652282714844, 296.6081848144531]","[342.2891540527344, 348.675048828125]","[344.9901123046875, 369.303955078125]","[474.3827819824219, 318.5435485839844]","[483.4358215332031, 344.2425842285156]","[466.0882873535156, 367.8516845703125]","[505.96173095703125, 399.0278625488281]"
2,"[399.9091491699219, 150.9001922607422]","[400.74456787109375, 139.76673889160156]","[397.7341003417969, 134.73524475097656]","[364.0058288574219, 124.98140716552734]","[364.9302062988281, 117.97417449951172]","[324.715576171875, 167.4655303955078]","[328.2565612792969, 186.47479248046875]","[354.55548095703125, 273.3370666503906]","[358.2989501953125, 321.7406311035156]","[420.46343994140625, 278.0461120605469]","[427.774658203125, 297.8233947753906]","[344.5107421875, 348.9378662109375]","[347.3954772949219, 369.8134765625]","[483.3065490722656, 318.11492919921875]","[491.7514343261719, 343.2236022949219]","[477.0472412109375, 374.1460266113281]","[515.6192016601562, 405.0744323730469]"
3,"[399.45916748046875, 152.3695831298828]","[399.9211120605469, 141.1740264892578]","[397.5499267578125, 136.55003356933594]","[362.5414733886719, 125.97633361816406]","[365.3614196777344, 119.7762451171875]","[324.1959533691406, 167.26904296875]","[328.84490966796875, 187.06260681152344]","[354.53131103515625, 272.2929382324219]","[358.6264343261719, 321.56671142578125]","[420.6076354980469, 277.7554626464844]","[427.47894287109375, 298.03466796875]","[343.0413818359375, 348.61907958984375]","[346.59234619140625, 369.3424987792969]","[475.2261657714844, 320.00714111328125]","[484.5597229003906, 344.8164367675781]","[471.1546325683594, 372.81640625]","[509.43988037109375, 402.65728759765625]"
4,"[400.5698547363281, 151.59507751464844]","[401.0172119140625, 140.31307983398438]","[398.3311462402344, 135.6681365966797]","[363.4560241699219, 125.45529174804688]","[364.9272155761719, 119.26531219482422]","[323.9198913574219, 167.4649200439453]","[328.7186279296875, 187.247314453125]","[354.5465087890625, 272.8326416015625]","[358.3892517089844, 322.13543701171875]","[421.0038757324219, 276.90106201171875]","[427.7451171875, 297.5585021972656]","[342.4967346191406, 348.5247497558594]","[346.0506896972656, 369.3838806152344]","[475.3773498535156, 317.23291015625]","[485.0362243652344, 342.892578125]","[469.3582763671875, 371.460205078125]","[507.86181640625, 402.3181457519531]"
5,"[400.3466491699219, 152.482177734375]","[400.7804260253906, 141.16928100585938]","[398.20672607421875, 136.4219207763672]","[362.6335144042969, 125.8081283569336]","[364.9520568847656, 119.57574462890625]","[322.14599609375, 167.8175811767578]","[329.27508544921875, 187.49118041992188]","[353.2929382324219, 273.9605407714844]","[358.7773132324219, 322.7976379394531]","[422.0839538574219, 276.6570739746094]","[428.6412048339844, 297.4856872558594]","[341.3975830078125, 349.4948425292969]","[346.613525390625, 370.5383605957031]","[476.65167236328125, 317.69183349609375]","[488.2999267578125, 343.8088684082031]","[470.65936279296875, 371.3602294921875]","[510.81036376953125, 403.10906982421875]"
6,"[401.0129089355469, 151.7473907470703]","[401.24798583984375, 140.39378356933594]","[398.8479309082031, 135.80035400390625]","[362.6972351074219, 125.5967788696289]","[365.2955627441406, 119.66361999511719]","[322.7257385253906, 168.19583129882812]","[329.36309814453125, 187.8236083984375]","[355.2238464355469, 273.9879455566406]","[358.98577880859375, 322.3392028808594]","[425.3430480957031, 274.97161865234375]","[430.7995910644531, 296.1394958496094]","[342.0762023925781, 349.9374694824219]","[347.01141357421875, 370.9208679199219]","[475.1741027832031, 320.2783203125]","[487.2574157714844, 346.1246337890625]","[470.83428955078125, 371.65557861328125]","[510.7054138183594, 402.30413818359375]"
7,"[400.5993347167969, 151.53465270996094]","[400.9409484863281, 140.1371612548828]","[398.2677001953125, 135.49215698242188]","[362.5690002441406, 125.34146881103516]","[364.4554748535156, 119.34203338623047]","[321.7198181152344, 168.23599243164062]","[328.7886657714844, 188.12008666992188]","[354.6837463378906, 274.6640319824219]","[358.9367370605469, 323.8111267089844]","[424.994873046875, 274.7821044921875]","[430.3797302246094, 296.2269592285156]","[341.0340881347656, 350.37628173828125]","[346.25994873046875, 371.7288513183594]","[477.6841735839844, 316.78106689453125]","[490.25628662109375, 343.1670227050781]","[472.67059326171875, 367.8996276855469]","[513.8568115234375, 399.2879333496094]"
8,"[400.43646240234375, 151.55674743652344]","[400.65673828125, 140.11358642578125]","[398.0267333984375, 135.403564453125]","[361.7939758300781, 125.16682434082031]","[363.9895324707031, 119.25032043457031]","[320.0381774902344, 168.06829833984375]","[329.4366760253906, 188.335205078125]","[352.8928527832031, 274.5060119628906]","[359.335693359375, 324.02142333984375]","[424.1016845703125, 274.86077880859375]","[430.0865478515625, 296.1526794433594]","[341.78955078125, 350.54302978515625]","[348.5167541503906, 372.3791198730469]","[482.1524963378906, 314.1348571777344]","[495.7010192871094, 341.5957336425781]","[475.4532165527344, 368.2120056152344]","[517.2478637695312, 401.38836669921875]"
9,"[399.8987731933594, 152.0021514892578]","[400.1301574707031, 140.53652954101562]","[397.6419982910156, 135.78216552734375]","[360.7249450683594, 125.04606628417969]","[363.9178771972656, 119.13294982910156]","[317.9930725097656, 167.7130126953125]","[330.4146423339844, 187.64874267578125]","[350.7596130371094, 275.9376525878906]","[359.5196838378906, 324.55914306640625]","[423.2261657714844, 275.8607177734375]","[429.56103515625, 296.1506042480469]","[338.2993469238281, 353.1850891113281]","[346.73187255859375, 374.56622314453125]","[474.9179992675781, 318.1546325683594]","[490.8541259765625, 345.71697998046875]","[466.392333984375, 368.3985900878906]","[510.1965637207031, 401.70538330078125]"
10,"[399.826171875, 151.76632690429688]","[400.24859619140625, 140.44390869140625]","[397.5150451660156, 135.44943237304688]","[361.7231140136719, 125.33374786376953]","[364.0115966796875, 118.86211395263672]","[320.1036376953125, 168.4847869873047]","[329.8939208984375, 187.61106872558594]","[351.8971252441406, 276.08673095703125]","[359.2536315917969, 323.5762634277344]","[423.20086669921875, 276.66839599609375]","[429.50042724609375, 296.669921875]","[342.05670166015625, 351.97283935546875]","[348.9920654296875, 373.21435546875]","[482.4352111816406, 317.7040100097656]","[496.2775573730469, 344.1897277832031]","[474.4900817871094, 370.04766845703125]","[516.9263305664062, 402.34771728515625]"
11,"[400.33660888671875, 151.67385864257812]","[400.48602294921875, 140.16961669921875]","[397.9234313964844, 135.47010803222656]","[361.37744140625, 125.1556396484375]","[363.9742126464844, 119.3434829711914]","[319.3819274902344, 168.7284393310547]","[330.67401123046875, 188.4231719970703]","[351.88775634765625, 276.3443603515625]","[359.6430358886719, 324.0557861328125]","[424.0588073730469, 275.29815673828125]","[429.752685546875, 295.2762451171875]","[341.3869934082031, 350.2890319824219]","[349.3504333496094, 371.6994323730469]","[478.3867492675781, 312.9289245605469]","[493.6916198730469, 340.3359375]","[470.67437744140625, 362.48291015625]","[513.5571899414062, 395.5889587402344]"
12,"[400.5258483886719, 151.18679809570312]","[401.233154296875, 139.9019012451172]","[398.1806335449219, 134.9402313232422]","[363.6932373046875, 125.33638763427734]","[364.7591552734375, 118.55921173095703]","[323.3071594238281, 169.23207092285156]","[329.3215026855469, 187.738037109375]","[354.46160888671875, 277.3019104003906]","[358.8535461425781, 324.2021484375]","[423.4599914550781, 275.9154968261719]","[429.3182373046875, 295.89495849609375]","[343.3709716796875, 353.8325500488281]","[347.82696533203125, 374.45635986328125]","[478.3661804199219, 322.79443359375]","[490.6773376464844, 347.7391357421875]","[472.8519592285156, 371.5068054199219]","[514.9326782226562, 401.1316223144531]"
13,"[400.7710876464844, 149.05650329589844]","[402.21563720703125, 137.94642639160156]","[397.7274169921875, 132.9016571044922]","[367.51263427734375, 124.9859848022461]","[363.417724609375, 117.66730499267578]","[328.0272521972656, 169.96893310546875]","[328.28790283203125, 187.60438537597656]","[357.79345703125, 276.112548828125]","[358.32550048828125, 322.5031433105469]","[422.8990478515625, 276.0052185058594]","[428.87200927734375, 296.6333312988281]","[348.2215881347656, 351.7870178222656]","[348.46868896484375, 371.9482727050781]","[480.79815673828125, 324.0120849609375]","[488.3372497558594, 348.4143981933594]","[474.27685546875, 373.50531005859375]","[512.9669189453125, 402.36273193359375]"
14,"[401.38531494140625, 148.78567504882812]","[402.78033447265625, 137.75701904296875]","[398.2020263671875, 132.60772705078125]","[368.3940124511719, 125.18589782714844]","[363.358154296875, 117.58181762695312]","[329.6779479980469, 170.3565216064453]","[327.4991455078125, 188.14324951171875]","[359.5080871582031, 275.3824768066406]","[358.289794921875, 322.28704833984375]","[423.0051574707031, 275.6153259277344]","[428.94354248046875, 296.6255798339844]","[352.9658508300781, 350.4914245605469]","[351.8847351074219, 371.1484680175781]","[490.1109924316406, 321.7196044921875]","[495.8868713378906, 346.1048583984375]","[484.9889831542969, 374.87640380859375]","[522.7889404296875, 403.72100830078125]"
15,"[401.48675537109375, 148.9033660888672]","[402.76513671875, 137.832275390625]","[398.2998352050781, 132.81260681152344]","[367.9384765625, 125.15201568603516]","[363.1857604980469, 117.83818817138672]","[328.6266174316406, 169.9862823486328]","[327.7851867675781, 187.89991760253906]","[358.73309326171875, 275.7623596191406]","[358.22308349609375, 322.81732177734375]","[422.7677307128906, 275.79052734375]","[428.5191955566406, 296.6566162109375]","[349.4337158203125, 350.8832702636719]","[348.92535400390625, 371.1495666503906]","[481.5860900878906, 323.2015380859375]","[488.3096923828125, 347.605224609375]","[474.8438415527344, 373.1037902832031]","[512.9359741210938, 401.5331726074219]"
16,"[401.5699768066406, 148.65792846679688]","[402.87957763671875, 137.58966064453125]","[398.3656311035156, 132.4900665283203]","[368.22430419921875, 125.11011505126953]","[363.26275634765625, 117.60594177246094]","[329.21063232421875, 170.51812744140625]","[327.34124755859375, 188.34169006347656]","[359.35906982421875, 275.9916076660156]","[358.3337097167969, 322.9038391113281]","[422.9731140136719, 275.6241760253906]","[428.9348449707031, 296.44219970703125]","[351.509765625, 350.7314453125]","[350.5737609863281, 371.2879943847656]","[487.5259094238281, 321.7449951171875]","[493.6357727050781, 346.0361022949219]","[482.3731384277344, 373.6467590332031]","[520.1871337890625, 402.1329345703125]"
17,"[401.2830505371094, 148.96826171875]","[402.5270080566406, 137.8649444580078]","[398.284912109375, 132.84622192382812]","[367.22296142578125, 125.03128051757812]","[363.49896240234375, 117.75892639160156]","[327.6830139160156, 170.00291442871094]","[328.1139221191406, 188.09149169921875]","[358.1135559082031, 276.2247009277344]","[358.3858337402344, 323.4481201171875]","[422.9160461425781, 275.6683349609375]","[428.8308410644531, 296.4239807128906]","[348.3688659667969, 351.8458251953125]","[348.7608337402344, 372.1482238769531]","[479.8822021484375, 325.0771789550781]","[487.76165771484375, 349.52557373046875]","[473.839599609375, 373.1528625488281]","[512.8549194335938, 401.5902099609375]"
