Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[442.27783203125, 117.66860961914062]","[441.1231384277344, 103.9511947631836]","[434.93878173828125, 100.89132690429688]","[404.26116943359375, 95.31127166748047]","[390.1534423828125, 92.82064819335938]","[378.6956481933594, 150.306640625]","[353.10357666015625, 174.5962371826172]","[414.7394104003906, 249.9871368408203]","[392.5153503417969, 302.63702392578125]","[469.5802001953125, 207.78736877441406]","[449.5455627441406, 221.31089782714844]","[432.4462585449219, 341.3559265136719]","[416.4478759765625, 367.92041015625]","[607.7728881835938, 307.7940368652344]","[594.2450561523438, 332.9241027832031]","[617.8843383789062, 390.9554443359375]","[642.72021484375, 420.29107666015625]"
2,"[442.0882873535156, 118.0603256225586]","[440.5591735839844, 104.24698638916016]","[435.0245666503906, 101.28429412841797]","[402.1271667480469, 95.27600860595703]","[390.4200744628906, 93.27812194824219]","[375.2156982421875, 149.95242309570312]","[355.2774963378906, 174.94973754882812]","[411.9676513671875, 249.13494873046875]","[394.6675720214844, 301.9408264160156]","[469.2967529296875, 207.335693359375]","[450.7666015625, 220.970947265625]","[431.144287109375, 339.98858642578125]","[418.7384338378906, 366.92919921875]","[607.1991577148438, 305.1954650878906]","[596.0286865234375, 331.5508117675781]","[617.8910522460938, 388.1585998535156]","[642.2474365234375, 419.26519775390625]"
3,"[442.9799499511719, 119.27293395996094]","[443.0093994140625, 102.90637969970703]","[433.4967956542969, 103.2575912475586]","[399.36566162109375, 96.06941986083984]","[389.1025390625, 99.472412109375]","[370.729248046875, 152.219482421875]","[354.51470947265625, 174.31910705566406]","[411.3804931640625, 264.9937438964844]","[391.4634704589844, 310.18756103515625]","[452.8832702636719, 202.88998413085938]","[460.3061828613281, 221.74411010742188]","[374.6849670410156, 317.8313903808594]","[364.0954284667969, 337.088623046875]","[464.432373046875, 277.053955078125]","[469.0580139160156, 297.84796142578125]","[440.7806396484375, 342.85986328125]","[445.0452575683594, 371.9752197265625]"
4,"[442.8435974121094, 119.19638061523438]","[443.07855224609375, 102.89469909667969]","[433.2677307128906, 103.07774353027344]","[400.7767639160156, 96.34451293945312]","[388.8480224609375, 99.10713958740234]","[372.09588623046875, 152.8607177734375]","[353.50726318359375, 174.10397338867188]","[411.87213134765625, 265.8182373046875]","[389.737060546875, 310.4682312011719]","[453.189453125, 203.55807495117188]","[460.156494140625, 222.60433959960938]","[376.0091857910156, 319.4618225097656]","[363.80767822265625, 338.42523193359375]","[464.42523193359375, 279.0366516113281]","[468.0151062011719, 299.689453125]","[440.4095764160156, 345.0296630859375]","[443.863037109375, 373.89453125]"
5,"[442.9143981933594, 119.07598876953125]","[443.25054931640625, 102.79341888427734]","[433.20880126953125, 102.88721466064453]","[401.5791320800781, 96.50379180908203]","[388.5268249511719, 98.95722198486328]","[373.1705322265625, 153.4045867919922]","[352.785888671875, 174.09869384765625]","[412.38824462890625, 267.07000732421875]","[388.8999938964844, 311.07696533203125]","[452.9769287109375, 204.0879364013672]","[460.2682800292969, 222.98455810546875]","[376.5150451660156, 320.4623107910156]","[363.07855224609375, 339.16876220703125]","[465.005615234375, 280.46337890625]","[467.578857421875, 300.9041442871094]","[440.5938720703125, 347.8208312988281]","[443.45928955078125, 376.3778991699219]"
6,"[442.7989196777344, 119.01734161376953]","[443.2078857421875, 102.78142547607422]","[433.0155334472656, 102.82709503173828]","[402.212158203125, 96.6112289428711]","[388.31451416015625, 98.86940002441406]","[374.1317138671875, 153.5873565673828]","[352.45770263671875, 173.92303466796875]","[413.0656433105469, 267.2624816894531]","[388.42742919921875, 310.90533447265625]","[452.90130615234375, 204.00692749023438]","[460.2085876464844, 222.9257354736328]","[377.34381103515625, 320.4282531738281]","[363.0433044433594, 338.9689025878906]","[465.5062255859375, 280.88116455078125]","[467.4521789550781, 301.1977844238281]","[440.977294921875, 348.6826171875]","[443.4840393066406, 377.0402526855469]"
7,"[442.8503723144531, 118.95048522949219]","[443.21319580078125, 102.71455383300781]","[433.0667724609375, 102.75003051757812]","[402.3033447265625, 96.52478790283203]","[388.24456787109375, 98.72724151611328]","[374.3118896484375, 153.4320068359375]","[352.0981750488281, 173.71884155273438]","[412.7980041503906, 267.2205505371094]","[387.7770080566406, 310.89715576171875]","[452.3257141113281, 203.97605895996094]","[459.752685546875, 222.90597534179688]","[377.6637878417969, 320.557373046875]","[362.9763488769531, 339.1165771484375]","[466.3363342285156, 281.35467529296875]","[467.85125732421875, 301.7182922363281]","[441.75872802734375, 349.30963134765625]","[443.848388671875, 377.7136535644531]"
8,"[443.0444641113281, 119.5524673461914]","[443.1429748535156, 103.1158218383789]","[433.6371765136719, 103.3641128540039]","[399.80364990234375, 96.05838775634766]","[389.1994934082031, 99.08722686767578]","[371.43817138671875, 152.53042602539062]","[353.2969970703125, 174.3046112060547]","[410.6107482910156, 266.8283386230469]","[388.9958801269531, 311.9197082519531]","[452.269775390625, 203.75396728515625]","[459.9686584472656, 222.61363220214844]","[376.53497314453125, 320.7827453613281]","[364.68994140625, 340.08966064453125]","[467.2803039550781, 281.59649658203125]","[470.5381164550781, 302.4355773925781]","[443.77459716796875, 348.97711181640625]","[446.9161682128906, 377.9659423828125]"
9,"[443.0018005371094, 119.64456939697266]","[443.58905029296875, 103.32518005371094]","[433.2942810058594, 103.258056640625]","[402.94903564453125, 96.62967681884766]","[388.5870666503906, 98.55530548095703]","[374.7710876464844, 152.95408630371094]","[351.8896179199219, 173.00262451171875]","[412.640625, 267.6402587890625]","[387.26287841796875, 311.1368713378906]","[452.2415771484375, 203.8143310546875]","[459.73638916015625, 222.86729431152344]","[377.9852600097656, 319.74578857421875]","[362.85528564453125, 338.2726745605469]","[467.2160339355469, 281.9341735839844]","[468.45208740234375, 302.23956298828125]","[443.2548522949219, 349.82769775390625]","[445.1139221191406, 378.0311279296875]"
10,"[443.1671447753906, 119.32050323486328]","[443.72918701171875, 103.06105041503906]","[433.35479736328125, 103.0023193359375]","[403.3560791015625, 96.7100830078125]","[388.53106689453125, 98.64196014404297]","[375.2876892089844, 153.11940002441406]","[352.1462707519531, 173.0076446533203]","[413.42669677734375, 267.47265625]","[387.66680908203125, 310.70452880859375]","[452.4667053222656, 203.9190216064453]","[459.76055908203125, 222.9832763671875]","[377.977294921875, 318.84979248046875]","[362.6512756347656, 337.2173156738281]","[466.509521484375, 280.80078125]","[467.7340393066406, 300.98211669921875]","[442.3157958984375, 348.4499816894531]","[444.3300476074219, 376.57708740234375]"
