Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[377.8318176269531, 92.71792602539062]","[377.80072021484375, 78.41228485107422]","[357.6492919921875, 81.68641662597656]","[363.9549255371094, 88.70571899414062]","[311.5576477050781, 101.09939575195312]","[362.0833740234375, 161.46688842773438]","[329.306640625, 203.16632080078125]","[438.7196960449219, 239.12306213378906]","[392.3550109863281, 328.4488525390625]","[498.4845886230469, 249.0864715576172]","[503.0047302246094, 311.3289489746094]","[467.4054870605469, 375.0277404785156]","[437.4928283691406, 409.9534606933594]","[586.7886352539062, 445.673583984375]","[560.092529296875, 500.42266845703125]","[554.9032592773438, 494.6457824707031]","[544.370361328125, 540.0]"
2,"[377.8370056152344, 92.73220825195312]","[377.738037109375, 78.51885223388672]","[357.76043701171875, 81.73949432373047]","[363.701904296875, 88.86051177978516]","[311.5748291015625, 101.10983276367188]","[361.8518981933594, 161.2830047607422]","[329.10418701171875, 203.01023864746094]","[438.97412109375, 238.697265625]","[392.2452392578125, 327.70623779296875]","[498.74835205078125, 248.96713256835938]","[502.2631530761719, 310.4914855957031]","[468.5565490722656, 372.7744445800781]","[438.7904968261719, 407.98663330078125]","[590.1156005859375, 440.52532958984375]","[562.98046875, 496.01678466796875]","[558.8569946289062, 490.688232421875]","[548.0802612304688, 540.0]"
3,"[378.19012451171875, 89.68327331542969]","[377.767333984375, 76.1495361328125]","[357.0648193359375, 79.2923355102539]","[365.5452575683594, 87.82553100585938]","[307.3326721191406, 100.75957489013672]","[363.1518249511719, 161.85877990722656]","[329.3585205078125, 204.52304077148438]","[441.3461608886719, 239.4120635986328]","[392.3533630371094, 330.4371643066406]","[505.1656494140625, 248.87330627441406]","[499.3915100097656, 308.525390625]","[469.0375061035156, 383.6705322265625]","[436.8549499511719, 416.8855895996094]","[573.8674926757812, 458.8515930175781]","[554.6543579101562, 510.61517333984375]","[533.9016723632812, 481.9343566894531]","[525.9138793945312, 523.3383178710938]"
4,"[378.245361328125, 89.6004638671875]","[377.83154296875, 76.0847396850586]","[357.14520263671875, 79.26589965820312]","[365.57794189453125, 87.79158782958984]","[307.489501953125, 100.81729888916016]","[363.0746154785156, 161.7992401123047]","[329.5051574707031, 204.58682250976562]","[441.329345703125, 239.32472229003906]","[392.84539794921875, 330.4659118652344]","[505.1799621582031, 249.01052856445312]","[499.56549072265625, 308.4502258300781]","[468.17315673828125, 383.6939392089844]","[436.12713623046875, 416.88592529296875]","[572.8883056640625, 459.6595458984375]","[553.7929077148438, 511.3628845214844]","[533.151123046875, 482.3859558105469]","[525.1405029296875, 523.7334594726562]"
5,"[378.2661437988281, 89.49050903320312]","[377.8724670410156, 76.01307678222656]","[357.1960144042969, 79.16926574707031]","[365.7297668457031, 87.80695343017578]","[307.6817626953125, 100.75605773925781]","[363.6822509765625, 161.79869079589844]","[329.5413513183594, 204.60159301757812]","[441.67071533203125, 239.2555389404297]","[392.5009460449219, 330.5025939941406]","[505.21575927734375, 249.00347900390625]","[499.6007080078125, 308.3775634765625]","[469.5205993652344, 383.41839599609375]","[437.09759521484375, 416.62786865234375]","[573.824951171875, 460.03466796875]","[554.0652465820312, 511.68182373046875]","[534.1568603515625, 482.8688049316406]","[525.495849609375, 524.1082763671875]"
6,"[378.283935546875, 89.44180297851562]","[377.8201599121094, 76.0059814453125]","[357.30999755859375, 79.12779998779297]","[365.5038146972656, 87.84830474853516]","[307.9005432128906, 100.71925354003906]","[363.6859436035156, 161.8507843017578]","[329.3857421875, 204.623291015625]","[441.71551513671875, 239.36146545410156]","[392.1255798339844, 330.6233215332031]","[505.1524658203125, 249.02835083007812]","[499.5442199707031, 308.42926025390625]","[469.7618408203125, 383.3193054199219]","[437.2896423339844, 416.5424499511719]","[574.4082641601562, 459.8406677246094]","[554.4578857421875, 511.40478515625]","[534.8464965820312, 482.90386962890625]","[526.027587890625, 524.0466918945312]"
7,"[378.2147216796875, 89.43574523925781]","[377.7572937011719, 76.03113555908203]","[357.2295837402344, 79.0735092163086]","[365.4082946777344, 87.94569396972656]","[307.64056396484375, 100.64580535888672]","[363.2427978515625, 161.95211791992188]","[329.5057067871094, 204.6473846435547]","[441.74468994140625, 239.08412170410156]","[393.06463623046875, 330.2641906738281]","[504.9526062011719, 248.86917114257812]","[499.6789855957031, 308.3525085449219]","[469.7080078125, 383.0471496582031]","[437.5540466308594, 416.2979736328125]","[575.2781982421875, 458.38348388671875]","[555.5021362304688, 510.19940185546875]","[535.5050048828125, 481.31317138671875]","[526.8845825195312, 523.0601806640625]"
8,"[378.275390625, 89.4786605834961]","[377.77642822265625, 76.04795837402344]","[357.34716796875, 79.1341323852539]","[365.31146240234375, 87.85167694091797]","[307.77825927734375, 100.62890625]","[363.4577941894531, 161.7010040283203]","[329.06536865234375, 204.64248657226562]","[441.76220703125, 238.8697967529297]","[392.066650390625, 330.6346435546875]","[504.9309387207031, 248.73948669433594]","[499.49774169921875, 308.64166259765625]","[470.0270080566406, 383.0225830078125]","[437.5179138183594, 416.3705749511719]","[575.0400390625, 459.5744323730469]","[554.9533081054688, 511.26617431640625]","[535.8508911132812, 482.4522705078125]","[527.0769653320312, 523.7333374023438]"
9,"[378.19036865234375, 89.5396728515625]","[377.7577819824219, 76.14962768554688]","[357.2838439941406, 79.12179565429688]","[365.3628845214844, 87.96749114990234]","[307.6134948730469, 100.47260284423828]","[363.1065368652344, 161.90757751464844]","[329.1116943359375, 204.4869842529297]","[441.8653564453125, 238.8710174560547]","[392.8290100097656, 330.1730651855469]","[504.9282531738281, 248.59881591796875]","[499.3074645996094, 308.4951477050781]","[469.0170593261719, 383.534912109375]","[436.7034606933594, 416.66961669921875]","[574.5073852539062, 459.9672546386719]","[554.5367431640625, 511.4546813964844]","[534.9920654296875, 482.49462890625]","[526.3516845703125, 523.8052978515625]"
10,"[378.2588806152344, 89.53349304199219]","[377.7836608886719, 76.2063217163086]","[357.4341735839844, 79.09153747558594]","[365.3080749511719, 88.12488555908203]","[307.89959716796875, 100.43900299072266]","[363.1192321777344, 162.19534301757812]","[329.2153015136719, 204.4742431640625]","[442.0364685058594, 239.2239990234375]","[392.935302734375, 330.0286560058594]","[504.955078125, 248.74508666992188]","[499.28704833984375, 308.3861389160156]","[469.0061950683594, 383.618896484375]","[436.78253173828125, 416.66473388671875]","[575.4412231445312, 458.8114929199219]","[555.3880615234375, 510.2152404785156]","[535.56298828125, 481.9065246582031]","[526.817138671875, 523.342529296875]"
11,"[378.5211181640625, 89.69405364990234]","[378.21661376953125, 76.11227416992188]","[357.5317687988281, 79.3809814453125]","[366.448974609375, 87.59695434570312]","[307.96636962890625, 100.59077453613281]","[365.681396484375, 161.09957885742188]","[326.80816650390625, 204.5147705078125]","[442.7258605957031, 237.83827209472656]","[388.26251220703125, 331.089111328125]","[504.780029296875, 248.5074920654297]","[498.93963623046875, 309.4053039550781]","[470.3425598144531, 381.9373474121094]","[435.29534912109375, 415.50140380859375]","[573.7794799804688, 460.1529235839844]","[551.865234375, 511.5077819824219]","[535.8896484375, 483.390869140625]","[527.1826782226562, 523.6611938476562]"
12,"[378.4757995605469, 89.84699249267578]","[378.25634765625, 76.3311538696289]","[357.53155517578125, 79.3849868774414]","[366.47406005859375, 87.88939666748047]","[307.8240661621094, 100.41650390625]","[364.970703125, 161.36097717285156]","[327.0591735839844, 204.32125854492188]","[442.5048522949219, 237.98744201660156]","[389.13812255859375, 330.4771728515625]","[504.76007080078125, 248.61337280273438]","[499.0373840332031, 308.93182373046875]","[470.1899719238281, 381.66650390625]","[435.6403503417969, 415.219482421875]","[575.9130859375, 456.8144836425781]","[553.8330688476562, 508.67706298828125]","[537.0928344726562, 480.5682678222656]","[528.19970703125, 522.1611328125]"
13,"[378.8299560546875, 89.73406982421875]","[378.6032409667969, 76.12738037109375]","[357.73931884765625, 79.4377212524414]","[366.9920654296875, 87.55945587158203]","[307.99505615234375, 100.65569305419922]","[366.11822509765625, 160.7161102294922]","[326.91668701171875, 204.31915283203125]","[442.4870910644531, 237.40045166015625]","[388.1893615722656, 330.8060607910156]","[504.76666259765625, 248.70620727539062]","[499.2838439941406, 309.1936340332031]","[471.02691650390625, 380.5930480957031]","[435.7470703125, 414.2818908691406]","[573.9578247070312, 458.6373596191406]","[551.69921875, 510.407958984375]","[535.5479736328125, 482.6661071777344]","[526.6810913085938, 523.5901489257812]"
14,"[378.90814208984375, 89.59516143798828]","[378.5954895019531, 76.04356384277344]","[357.80889892578125, 79.34314727783203]","[366.7966003417969, 87.6295166015625]","[308.0262756347656, 100.74234008789062]","[365.74383544921875, 160.9597930908203]","[327.31768798828125, 204.43995666503906]","[442.4461669921875, 237.8769989013672]","[389.0089416503906, 330.933837890625]","[504.9436340332031, 248.80316162109375]","[499.44268798828125, 309.116943359375]","[470.6181335449219, 381.3675231933594]","[435.774169921875, 414.9632263183594]","[573.8743286132812, 458.97137451171875]","[552.0955200195312, 510.5649108886719]","[535.3745727539062, 482.679931640625]","[526.6380615234375, 523.29736328125]"
15,"[378.9925231933594, 89.60103607177734]","[378.60784912109375, 76.02664947509766]","[357.90264892578125, 79.36358642578125]","[366.5081787109375, 87.55018615722656]","[307.9263916015625, 100.77186584472656]","[364.9645080566406, 160.82125854492188]","[327.5587463378906, 204.4588165283203]","[441.9899597167969, 237.72129821777344]","[389.7481689453125, 330.8224792480469]","[504.8421936035156, 248.7275848388672]","[499.8531188964844, 308.9955139160156]","[469.9268493652344, 381.4534606933594]","[435.6861877441406, 415.13653564453125]","[573.246337890625, 458.62860107421875]","[552.1001586914062, 510.49072265625]","[535.2060546875, 481.7134094238281]","[526.7594604492188, 522.5987548828125]"
16,"[378.2841796875, 92.45292663574219]","[378.3367614746094, 78.0959243774414]","[357.98345947265625, 81.68241119384766]","[364.9620056152344, 88.37762451171875]","[311.5702819824219, 101.255126953125]","[364.22509765625, 160.1298370361328]","[326.964111328125, 203.08676147460938]","[439.8336486816406, 237.32199096679688]","[388.35296630859375, 328.6849365234375]","[498.57122802734375, 249.12548828125]","[502.3063049316406, 311.0152893066406]","[470.9483947753906, 370.37255859375]","[438.3433532714844, 406.3490295410156]","[591.5784301757812, 439.6640625]","[561.3359375, 495.78509521484375]","[562.3939819335938, 489.7437744140625]","[549.9994506835938, 540.0]"
17,"[378.9636535644531, 89.50303649902344]","[378.4813537597656, 75.889892578125]","[357.8855895996094, 79.29515075683594]","[366.1191101074219, 87.34906768798828]","[307.9267578125, 100.7718505859375]","[364.3724670410156, 160.77674865722656]","[327.6119384765625, 204.5068359375]","[441.4750671386719, 238.1358184814453]","[389.7934875488281, 331.2398986816406]","[504.6769714355469, 248.73056030273438]","[499.6830139160156, 309.1029968261719]","[468.7442626953125, 382.3246765136719]","[434.88092041015625, 415.990478515625]","[572.3505249023438, 460.1838073730469]","[551.617431640625, 511.8907775878906]","[534.5695190429688, 482.8570861816406]","[525.991943359375, 523.3416748046875]"
18,"[379.04534912109375, 89.53662872314453]","[378.5169982910156, 75.95157623291016]","[358.0432434082031, 79.27156066894531]","[365.94610595703125, 87.37303161621094]","[308.02294921875, 100.62041473388672]","[363.9217529296875, 160.7490234375]","[327.7531433105469, 204.2953643798828]","[441.3013916015625, 238.11538696289062]","[390.34771728515625, 330.86474609375]","[504.6697998046875, 248.68185424804688]","[499.8223571777344, 308.91558837890625]","[468.4631042480469, 382.0098571777344]","[434.9942321777344, 415.65264892578125]","[573.070556640625, 458.4833679199219]","[552.56103515625, 510.3050537109375]","[535.0430297851562, 481.9642639160156]","[526.6063232421875, 522.9080810546875]"
19,"[379.0036315917969, 89.78231048583984]","[378.5329284667969, 76.23328399658203]","[358.0481872558594, 79.31588745117188]","[366.0319519042969, 87.69017028808594]","[308.21893310546875, 100.50067138671875]","[363.4341735839844, 161.46194458007812]","[328.4123229980469, 204.2205047607422]","[441.1651611328125, 238.66236877441406]","[390.6403503417969, 330.2521667480469]","[505.14678955078125, 249.27548217773438]","[498.41180419921875, 309.1691589355469]","[466.81732177734375, 381.713134765625]","[434.08905029296875, 414.9873962402344]","[573.46142578125, 454.49853515625]","[552.9259643554688, 506.4541015625]","[532.3592529296875, 479.8360595703125]","[523.319580078125, 522.03173828125]"
20,"[379.1129455566406, 89.71214294433594]","[378.7291564941406, 76.1469497680664]","[358.07354736328125, 79.22914123535156]","[366.47442626953125, 87.60002136230469]","[308.1455078125, 100.401123046875]","[363.67535400390625, 161.3891143798828]","[328.39892578125, 204.13824462890625]","[441.4187927246094, 238.2905731201172]","[390.7303161621094, 329.950927734375]","[505.1875305175781, 249.13037109375]","[498.0682373046875, 309.1269226074219]","[466.57464599609375, 381.5926208496094]","[433.68731689453125, 414.885986328125]","[573.6643676757812, 453.72125244140625]","[553.1319580078125, 505.8246765136719]","[532.2848510742188, 479.19671630859375]","[523.5360717773438, 521.71533203125]"
21,"[379.27691650390625, 89.65589904785156]","[378.8935241699219, 76.07295227050781]","[358.2430725097656, 79.22381591796875]","[366.69036865234375, 87.49002075195312]","[308.2282409667969, 100.38512420654297]","[364.3756103515625, 161.093994140625]","[327.7607421875, 204.1884765625]","[441.7843322753906, 237.8161163330078]","[389.38421630859375, 330.2906494140625]","[505.02410888671875, 249.0380859375]","[497.6941223144531, 309.5458068847656]","[467.547119140625, 381.3165283203125]","[433.86328125, 414.7594299316406]","[573.4553833007812, 455.3470458984375]","[552.2640991210938, 507.41583251953125]","[532.88671875, 480.2139892578125]","[523.9368896484375, 522.2847290039062]"
22,"[379.1240234375, 89.8169174194336]","[378.8657531738281, 76.23348999023438]","[358.10174560546875, 79.28511047363281]","[366.88946533203125, 87.60035705566406]","[308.0942077636719, 100.23003387451172]","[364.52886962890625, 161.13107299804688]","[327.7232666015625, 203.9319305419922]","[441.8162841796875, 237.92575073242188]","[389.6363830566406, 329.99700927734375]","[504.9210510253906, 248.98426818847656]","[497.9391174316406, 309.28656005859375]","[468.0054931640625, 381.260498046875]","[434.1241149902344, 414.59210205078125]","[573.8802490234375, 455.2555236816406]","[552.23779296875, 507.2281494140625]","[533.1990356445312, 480.1159362792969]","[523.9638061523438, 522.2904052734375]"
23,"[378.7938232421875, 89.70439910888672]","[378.2422180175781, 76.24383544921875]","[357.7578125, 79.19734954833984]","[365.732666015625, 87.99508666992188]","[307.4666748046875, 100.49545288085938]","[362.5737609863281, 161.70803833007812]","[328.32916259765625, 204.29452514648438]","[441.68988037109375, 238.1161651611328]","[392.0241394042969, 329.08868408203125]","[505.16180419921875, 249.11842346191406]","[498.81146240234375, 308.8886413574219]","[468.9714660644531, 379.4002380371094]","[436.77044677734375, 413.2415771484375]","[580.5809326171875, 443.6248474121094]","[560.1618041992188, 497.2195129394531]","[540.0584106445312, 470.4331359863281]","[531.4692993164062, 515.4933471679688]"
24,"[378.6703186035156, 89.79551696777344]","[378.26641845703125, 76.3062744140625]","[357.62677001953125, 79.2452392578125]","[366.1584167480469, 87.97123718261719]","[307.5213317871094, 100.37157440185547]","[363.3941650390625, 161.5840301513672]","[327.87408447265625, 204.06710815429688]","[442.2063293457031, 238.19252014160156]","[390.7975158691406, 329.272705078125]","[505.3758544921875, 249.3138885498047]","[498.5007019042969, 309.0711669921875]","[469.3567199707031, 379.5259094238281]","[436.3744812011719, 413.30889892578125]","[580.2518920898438, 444.6865539550781]","[559.2698364257812, 498.0738830566406]","[539.5672607421875, 471.2390441894531]","[531.0782470703125, 515.910400390625]"
25,"[378.5388488769531, 89.91796875]","[378.211181640625, 76.42080688476562]","[357.49603271484375, 79.34431457519531]","[366.1965637207031, 88.0506362915039]","[307.3566589355469, 100.41941833496094]","[363.0623474121094, 161.3250274658203]","[327.8411560058594, 204.25978088378906]","[441.5042724609375, 237.00425720214844]","[391.5853576660156, 329.2972412109375]","[503.5064392089844, 247.7724151611328]","[498.54339599609375, 308.9037170410156]","[469.3043518066406, 378.9912414550781]","[436.47760009765625, 413.0323791503906]","[581.4285278320312, 442.3852844238281]","[560.4420776367188, 496.1559753417969]","[541.0281982421875, 469.5908203125]","[532.9491577148438, 515.0208129882812]"
