Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[322.82952880859375, 108.67121887207031]","[328.860107421875, 92.46973419189453]","[311.5848388671875, 90.51276397705078]","[305.7982482910156, 87.27397155761719]","[267.427734375, 81.718505859375]","[274.18438720703125, 146.505615234375]","[223.28390502929688, 157.76876831054688]","[298.3724670410156, 263.8792419433594]","[248.5192108154297, 302.813720703125]","[351.52264404296875, 198.5350341796875]","[337.1825256347656, 215.8729248046875]","[277.7690124511719, 343.8753662109375]","[243.60777282714844, 358.8203430175781]","[334.9416198730469, 394.5430603027344]","[330.9639587402344, 412.3182678222656]","[322.7590637207031, 476.8404541015625]","[316.2845153808594, 500.7966613769531]"
2,"[323.15106201171875, 108.4977035522461]","[328.95660400390625, 92.30921936035156]","[311.9336242675781, 90.41935729980469]","[306.0270080566406, 87.04058837890625]","[267.6804504394531, 81.62590026855469]","[274.313232421875, 146.05494689941406]","[223.23263549804688, 157.70143127441406]","[299.2477111816406, 262.6977844238281]","[248.33108520507812, 302.79827880859375]","[353.18756103515625, 197.76705932617188]","[338.0898742675781, 216.06085205078125]","[278.0544128417969, 344.19940185546875]","[243.7397918701172, 359.4511413574219]","[336.2968444824219, 391.8082580566406]","[332.1781921386719, 410.04290771484375]","[323.58563232421875, 474.0753479003906]","[316.92291259765625, 498.6761169433594]"
3,"[323.72760009765625, 108.56746673583984]","[329.29119873046875, 92.60403442382812]","[313.007080078125, 90.59811401367188]","[305.11578369140625, 87.33995819091797]","[269.07037353515625, 81.69669342041016]","[273.9357604980469, 146.45742797851562]","[223.58712768554688, 157.6634063720703]","[298.8052673339844, 263.2801208496094]","[248.51724243164062, 301.91497802734375]","[351.8668212890625, 197.9403533935547]","[337.6835632324219, 214.50746154785156]","[277.1290588378906, 345.5840148925781]","[243.44073486328125, 360.5303039550781]","[334.3990783691406, 392.33038330078125]","[330.2147521972656, 410.12457275390625]","[322.5800476074219, 474.8607177734375]","[316.17169189453125, 498.9342956542969]"
4,"[323.7618103027344, 108.6880874633789]","[329.287841796875, 92.77761840820312]","[313.3272399902344, 90.82246398925781]","[304.8990478515625, 87.09223937988281]","[270.0444030761719, 81.64982604980469]","[274.616455078125, 145.30810546875]","[223.77590942382812, 157.10182189941406]","[302.36712646484375, 262.0927734375]","[251.0982208251953, 301.7429504394531]","[358.2984313964844, 195.18887329101562]","[342.8999328613281, 210.75045776367188]","[277.0113830566406, 344.0420837402344]","[243.0287628173828, 359.3066711425781]","[334.84136962890625, 387.63006591796875]","[329.8878479003906, 405.74884033203125]","[323.17242431640625, 471.7423095703125]","[315.8843078613281, 496.2320251464844]"
5,"[323.89337158203125, 108.53201293945312]","[328.8824157714844, 92.72168731689453]","[314.231201171875, 90.93610382080078]","[302.21453857421875, 86.57867431640625]","[271.4674072265625, 81.7704849243164]","[270.9288024902344, 142.9740753173828]","[223.9694366455078, 156.45535278320312]","[300.6047058105469, 258.2408447265625]","[252.21835327148438, 300.4765625]","[359.4950866699219, 193.5360870361328]","[345.3095703125, 209.36073303222656]","[273.2248229980469, 340.038330078125]","[241.74005126953125, 356.1792297363281]","[329.6940002441406, 377.3690185546875]","[326.20233154296875, 396.46197509765625]","[317.87554931640625, 460.8374938964844]","[311.415771484375, 486.9375915527344]"
6,"[321.44134521484375, 106.9468002319336]","[326.767822265625, 94.77267456054688]","[316.06829833984375, 90.04383850097656]","[302.2794494628906, 88.1975326538086]","[276.55877685546875, 77.99835205078125]","[265.2984313964844, 137.60276794433594]","[233.69381713867188, 157.48300170898438]","[298.03118896484375, 225.68064880371094]","[250.9108123779297, 284.2226257324219]","[350.1745910644531, 188.5385284423828]","[328.9440002441406, 208.2610626220703]","[284.3813171386719, 346.7705078125]","[259.1375427246094, 367.6217041015625]","[375.8216857910156, 365.47430419921875]","[341.6225891113281, 396.2813720703125]","[374.58526611328125, 424.7155456542969]","[361.9163818359375, 457.6529235839844]"
7,"[325.3392639160156, 109.0079345703125]","[329.95770263671875, 93.74581909179688]","[316.8578186035156, 91.65518188476562]","[301.1347961425781, 86.80634307861328]","[275.0104064941406, 81.25698852539062]","[267.6866455078125, 140.61947631835938]","[226.25848388671875, 152.91880798339844]","[294.5477294921875, 253.0083770751953]","[251.71363830566406, 292.7574768066406]","[348.1055603027344, 189.92637634277344]","[344.679931640625, 206.87828063964844]","[267.3673095703125, 333.4309997558594]","[239.47665405273438, 348.5897216796875]","[315.0713806152344, 361.7608947753906]","[313.05340576171875, 379.79443359375]","[302.19183349609375, 443.6268310546875]","[298.0799865722656, 468.8204040527344]"
8,"[324.86376953125, 108.08040618896484]","[329.69598388671875, 93.21160125732422]","[316.4339904785156, 90.81742858886719]","[302.1189880371094, 86.98741149902344]","[275.31304931640625, 80.19194030761719]","[268.9609680175781, 140.5758819580078]","[227.0357666015625, 150.08413696289062]","[294.67730712890625, 250.8793487548828]","[250.1663055419922, 286.7882080078125]","[351.0150146484375, 189.0222930908203]","[347.3531494140625, 206.81520080566406]","[268.778564453125, 331.4535827636719]","[240.65428161621094, 344.8136901855469]","[307.4744567871094, 380.10107421875]","[305.97711181640625, 396.07781982421875]","[294.81884765625, 458.3614501953125]","[292.1685791015625, 480.87176513671875]"
9,"[324.74169921875, 107.8569107055664]","[329.196533203125, 93.05276489257812]","[316.8344421386719, 90.80010223388672]","[300.2122497558594, 86.60763549804688]","[276.13592529296875, 80.13093566894531]","[266.3680725097656, 138.63674926757812]","[227.31051635742188, 148.91107177734375]","[291.7928466796875, 247.44100952148438]","[247.37445068359375, 284.86871337890625]","[349.079345703125, 190.79119873046875]","[345.1485900878906, 211.52957153320312]","[267.4042053222656, 322.5059814453125]","[241.4387664794922, 336.0267639160156]","[298.7838134765625, 366.0502014160156]","[297.8736877441406, 382.0982666015625]","[285.54559326171875, 446.2471618652344]","[284.5710144042969, 469.2785339355469]"
10,"[325.5835876464844, 108.20242309570312]","[329.9023132324219, 93.10311889648438]","[317.2389221191406, 90.53974914550781]","[299.50506591796875, 87.28534698486328]","[274.9897766113281, 80.15673065185547]","[267.4377136230469, 142.6240997314453]","[227.622314453125, 151.76222229003906]","[294.49017333984375, 255.28665161132812]","[250.8918914794922, 289.8068542480469]","[344.800537109375, 189.24655151367188]","[344.25360107421875, 207.10940551757812]","[271.892333984375, 334.2108154296875]","[245.31675720214844, 347.23504638671875]","[305.5142517089844, 388.65673828125]","[304.0877990722656, 403.9909362792969]","[296.6633605957031, 464.1441650390625]","[293.3274841308594, 486.02471923828125]"
