Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[443.60009765625, 200.2074432373047]","[451.2349853515625, 185.38641357421875]","[438.2364196777344, 181.68362426757812]","[430.9678649902344, 171.77334594726562]","[401.7832946777344, 161.7251739501953]","[380.8676452636719, 214.41110229492188]","[328.3888244628906, 225.2361297607422]","[386.0220642089844, 321.38543701171875]","[317.7415771484375, 373.30712890625]","[459.85455322265625, 309.4805603027344]","[430.1296081542969, 363.4783935546875]","[362.3158264160156, 392.3699645996094]","[326.3067932128906, 410.64019775390625]","[467.6816101074219, 387.0409240722656]","[459.7273254394531, 409.1694030761719]","[429.720458984375, 443.469482421875]","[427.3056335449219, 471.76373291015625]"
2,"[443.365478515625, 200.35972595214844]","[450.992919921875, 185.4467010498047]","[437.891357421875, 181.872802734375]","[430.4747619628906, 171.5576934814453]","[401.3123779296875, 161.95240783691406]","[380.55499267578125, 213.6610107421875]","[328.66607666015625, 225.1316680908203]","[386.4476013183594, 320.0025634765625]","[318.8629455566406, 372.1007080078125]","[459.5757141113281, 309.49432373046875]","[431.1367492675781, 361.5355224609375]","[362.9974670410156, 391.7158203125]","[327.263916015625, 410.30120849609375]","[469.1023864746094, 385.8076477050781]","[460.864013671875, 408.2000732421875]","[430.776611328125, 443.31427001953125]","[427.7561950683594, 472.0215759277344]"
3,"[444.17706298828125, 200.23326110839844]","[452.02001953125, 185.43553161621094]","[438.585205078125, 181.6761474609375]","[432.47735595703125, 172.20712280273438]","[401.91375732421875, 161.9951629638672]","[381.90264892578125, 214.69268798828125]","[328.7954406738281, 225.04991149902344]","[386.82342529296875, 321.1328430175781]","[318.5268859863281, 372.2384338378906]","[460.0926818847656, 309.7167663574219]","[431.3962097167969, 362.9806213378906]","[362.0406494140625, 390.5157165527344]","[325.3576965332031, 408.5472412109375]","[469.4366455078125, 382.92919921875]","[460.0141296386719, 404.8578186035156]","[431.2845458984375, 439.6505126953125]","[427.25384521484375, 467.7125549316406]"
4,"[444.4160461425781, 200.31259155273438]","[452.47650146484375, 185.67938232421875]","[439.2373352050781, 181.730712890625]","[431.97265625, 172.5709686279297]","[402.8080749511719, 162.0480194091797]","[380.01495361328125, 214.3430938720703]","[328.9416809082031, 224.7769775390625]","[384.8161926269531, 319.8031311035156]","[319.01348876953125, 371.066162109375]","[457.834716796875, 309.0876770019531]","[430.94158935546875, 362.782470703125]","[358.718994140625, 389.3099670410156]","[323.1200866699219, 407.42205810546875]","[468.3628234863281, 383.85638427734375]","[460.121337890625, 405.8123779296875]","[431.1243896484375, 441.78802490234375]","[427.380615234375, 469.9153137207031]"
5,"[444.75970458984375, 200.14041137695312]","[453.8886413574219, 185.0376434326172]","[441.62103271484375, 180.54725646972656]","[429.15008544921875, 170.8498077392578]","[404.73358154296875, 159.30714416503906]","[369.6968078613281, 208.00315856933594]","[327.4823913574219, 221.24273681640625]","[383.22943115234375, 312.4940490722656]","[317.8392028808594, 368.5031433105469]","[464.4093933105469, 306.901123046875]","[433.97314453125, 361.7969970703125]","[353.2002258300781, 394.7172546386719]","[321.4133605957031, 415.8382873535156]","[474.119140625, 398.7821350097656]","[474.13946533203125, 424.3096008300781]","[455.71343994140625, 458.32049560546875]","[453.0295715332031, 490.96832275390625]"
6,"[444.388916015625, 201.10340881347656]","[451.8375549316406, 185.909912109375]","[439.3194885253906, 182.77713012695312]","[428.671630859375, 169.94500732421875]","[403.5447998046875, 162.00241088867188]","[377.6335144042969, 209.07679748535156]","[331.70947265625, 222.6837615966797]","[382.7303466796875, 314.7100524902344]","[321.18548583984375, 367.8699035644531]","[455.7647399902344, 308.6872253417969]","[429.86224365234375, 359.22515869140625]","[357.8567810058594, 384.2906799316406]","[325.86602783203125, 403.6978759765625]","[469.66290283203125, 383.0533447265625]","[463.87298583984375, 405.9515075683594]","[430.2105407714844, 438.3897705078125]","[428.0977478027344, 467.8406982421875]"
7,"[443.7301940917969, 201.8665008544922]","[451.6277160644531, 186.2119598388672]","[438.9825439453125, 183.09869384765625]","[425.6766357421875, 168.9677734375]","[403.3345031738281, 161.57313537597656]","[373.00054931640625, 207.4486083984375]","[332.0716552734375, 222.71600341796875]","[379.83123779296875, 315.4253234863281]","[324.8537292480469, 370.4600830078125]","[456.0675048828125, 309.29803466796875]","[435.7141418457031, 358.9456787109375]","[353.67449951171875, 384.00567626953125]","[324.927001953125, 404.2054138183594]","[467.10955810546875, 377.6810607910156]","[463.7665100097656, 400.9683837890625]","[427.91265869140625, 432.7847900390625]","[427.1139221191406, 462.72906494140625]"
8,"[444.11767578125, 201.7189178466797]","[451.623046875, 185.5052947998047]","[439.2506103515625, 182.9659423828125]","[422.0560302734375, 167.47915649414062]","[402.9688415527344, 162.10891723632812]","[368.8942565917969, 205.486083984375]","[334.5834655761719, 224.04080200195312]","[378.2840270996094, 313.7083740234375]","[331.1979675292969, 371.62701416015625]","[455.6220703125, 309.8121643066406]","[442.160888671875, 356.5693054199219]","[354.16632080078125, 384.62677001953125]","[329.6190185546875, 406.2459716796875]","[466.2226257324219, 380.5857238769531]","[465.52398681640625, 404.8882141113281]","[426.56243896484375, 433.8780212402344]","[426.2806091308594, 465.5316467285156]"
9,"[443.57366943359375, 202.0087432861328]","[450.9056396484375, 185.8578338623047]","[439.1554870605469, 183.39761352539062]","[417.7268371582031, 167.1606903076172]","[403.2359924316406, 162.56088256835938]","[364.9826354980469, 203.67755126953125]","[337.3014221191406, 223.46572875976562]","[379.4732666015625, 308.45880126953125]","[338.9666748046875, 365.4622802734375]","[453.31365966796875, 309.86285400390625]","[444.1855773925781, 351.4129943847656]","[350.6028137207031, 380.5523986816406]","[330.1642150878906, 402.4492492675781]","[465.44110107421875, 377.7682189941406]","[466.503662109375, 401.8905944824219]","[428.0039367675781, 429.2446594238281]","[427.84490966796875, 460.9034729003906]"
10,"[443.2361755371094, 201.20480346679688]","[451.8900451660156, 185.12582397460938]","[440.5540466308594, 181.3662109375]","[418.9327087402344, 167.18679809570312]","[404.6799621582031, 158.77752685546875]","[360.325927734375, 202.56321716308594]","[333.0689697265625, 220.38739013671875]","[377.8125, 312.3743591308594]","[330.83306884765625, 371.0819091796875]","[460.3072814941406, 308.9056701660156]","[438.646728515625, 359.0166320800781]","[346.3439025878906, 395.2368469238281]","[324.86090087890625, 417.4609680175781]","[462.3560485839844, 406.38702392578125]","[467.980224609375, 431.7621765136719]","[447.3677673339844, 467.87255859375]","[446.0098876953125, 500.6846008300781]"
